dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)	T (11)	dT (11)	Base Mean (11)	Body Mean (11)	Proj Mean (11)	Tip Mean (11)	Tip Th Mean (11)	Length (11)	dL (11)	DCTM (11)	DCBM (11)	T (12)	dT (12)	Base Mean (12)	Body Mean (12)	Proj Mean (12)	Tip Mean (12)	Tip Th Mean (12)	Length (12)	dL (12)	DCTM (12)	DCBM (12)	T (13)	dT (13)	Base Mean (13)	Body Mean (13)	Proj Mean (13)	Tip Mean (13)	Tip Th Mean (13)	Length (13)	dL (13)	DCTM (13)	DCBM (13)	T (14)	dT (14)	Base Mean (14)	Body Mean (14)	Proj Mean (14)	Tip Mean (14)	Tip Th Mean (14)	Length (14)	dL (14)	DCTM (14)	DCBM (14)	T (15)	dT (15)	Base Mean (15)	Body Mean (15)	Proj Mean (15)	Tip Mean (15)	Tip Th Mean (15)	Length (15)	dL (15)	DCTM (15)	DCBM (15)	T (16)	dT (16)	Base Mean (16)	Body Mean (16)	Proj Mean (16)	Tip Mean (16)	Tip Th Mean (16)	Length (16)	dL (16)	DCTM (16)	DCBM (16)	T (17)	dT (17)	Base Mean (17)	Body Mean (17)	Proj Mean (17)	Tip Mean (17)	Tip Th Mean (17)	Length (17)	dL (17)	DCTM (17)	DCBM (17)	T (18)	dT (18)	Base Mean (18)	Body Mean (18)	Proj Mean (18)	Tip Mean (18)	Tip Th Mean (18)	Length (18)	dL (18)	DCTM (18)	DCBM (18)	T (19)	dT (19)	Base Mean (19)	Body Mean (19)	Proj Mean (19)	Tip Mean (19)	Tip Th Mean (19)	Length (19)	dL (19)	DCTM (19)	DCBM (19)	T (20)	dT (20)	Base Mean (20)	Body Mean (20)	Proj Mean (20)	Tip Mean (20)	Tip Th Mean (20)	Length (20)	dL (20)	DCTM (20)	DCBM (20)	T (21)	dT (21)	Base Mean (21)	Body Mean (21)	Proj Mean (21)	Tip Mean (21)	Tip Th Mean (21)	Length (21)	dL (21)	DCTM (21)	DCBM (21)	T (22)	dT (22)	Base Mean (22)	Body Mean (22)	Proj Mean (22)	Tip Mean (22)	Tip Th Mean (22)	Length (22)	dL (22)	DCTM (22)	DCBM (22)
47.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.000	47.000	172.533	507.044	134.563	123.781	127.464	5.391	0.138	-0.006	-0.129	48.000	47.000	260.933	507.044	169.489	126.464	134.684	3.346	1.033	0.064	-0.817	48.000	47.000	145.042	507.044	130.848	123.143	131.000	1.509	-0.065	-0.078	-0.126	48.000	47.000	214.815	507.044	180.596	159.029	181.222	1.203	-0.046	0.063	0.079	48.000	47.000	142.462	507.044	124.953	118.160	126.357	5.702	0.103	-0.080	-0.188	48.000	47.000	150.621	507.044	132.530	133.031	142.409	4.917	-0.179	-0.089	0.087	48.000	47.000	202.698	507.044	130.554	117.308	124.200	10.104	0.181	-0.169	-0.280	48.000	47.000	157.267	507.044	128.999	117.286	120.714	8.514	0.230	0.047	-0.184	53.000	47.000	179.407	495.802	139.312	117.857	122.364	4.056	-0.046	0.000	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.000	47.000	209.703	473.594	165.305	150.258	160.667	2.271	0.084	-0.000	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110.000	47.000	160.909	435.702	138.945	124.897	132.500	2.308	-0.157	0.064	0.203	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
48.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.000	48.000	171.800	501.725	135.722	125.912	133.450	5.449	0.057	0.072	0.065	49.000	48.000	264.467	501.725	174.133	133.654	141.692	3.346	0.000	-0.064	0.000	49.000	48.000	142.564	501.725	130.659	125.357	131.789	1.704	0.195	-0.000	-0.000	49.000	48.000	204.536	501.725	175.321	164.235	178.952	0.943	-0.260	0.000	0.305	49.000	48.000	142.605	501.725	123.028	114.440	117.238	5.656	-0.046	-0.000	0.080	49.000	48.000	145.074	501.725	130.663	128.533	139.692	4.462	-0.455	-0.234	0.127	49.000	48.000	220.362	501.725	134.681	119.500	129.625	10.288	0.184	-0.274	-0.472	49.000	48.000	159.933	501.725	128.490	116.800	120.545	8.836	0.322	0.184	-0.137	54.000	48.000	169.121	494.008	139.384	124.650	131.000	3.991	-0.065	0.052	0.196	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.000	48.000	220.538	470.052	NaN	NaN	NaN	NaN	NaN	0.000	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111.000	48.000	175.147	461.977	141.209	129.435	136.214	2.419	0.111	-0.010	-0.138	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
49.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.000	49.000	170.200	500.020	133.513	122.467	131.214	5.494	0.046	0.130	0.075	50.000	49.000	263.586	500.020	166.598	127.933	137.917	3.411	0.065	0.140	0.013	50.000	49.000	143.810	500.020	129.388	122.000	129.211	1.964	0.260	0.079	-0.126	50.000	49.000	207.071	500.020	179.105	164.938	193.444	0.962	0.019	-0.061	-0.061	50.000	49.000	144.289	500.020	124.097	114.870	119.833	5.721	0.065	-0.063	-0.126	50.000	49.000	150.900	500.020	134.370	128.724	140.667	4.397	-0.065	-0.090	-0.074	50.000	49.000	225.675	500.020	136.941	113.538	118.882	10.488	0.200	0.016	-0.111	50.000	49.000	157.622	500.020	128.090	117.217	121.941	8.828	-0.008	-0.000	-0.000	55.000	49.000	175.306	496.996	140.833	124.273	130.400	4.305	0.314	0.182	-0.091	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.000	49.000	210.345	474.478	164.543	149.375	155.111	2.130	2.130	0.000	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	112.000	49.000	164.571	434.971	139.295	129.414	134.278	2.151	-0.268	0.000	0.137	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
50.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.000	50.000	164.929	496.302	135.648	123.903	135.235	5.391	-0.103	-0.059	0.070	51.000	50.000	183.382	496.302	148.668	131.267	136.115	2.535	-0.877	0.000	0.803	51.000	50.000	142.250	496.302	129.167	125.500	144.800	1.853	-0.111	0.064	0.077	51.000	50.000	189.394	496.302	170.330	159.818	175.182	0.954	-0.008	0.062	0.143	51.000	50.000	138.282	496.302	123.019	116.240	124.000	5.637	-0.084	-0.000	-0.000	51.000	50.000	150.844	496.302	135.292	125.357	132.737	4.692	0.295	-0.272	-0.401	51.000	50.000	172.595	496.302	132.069	119.357	127.308	9.299	-1.189	-0.138	1.027	51.000	50.000	158.220	496.302	128.040	119.318	128.500	8.706	-0.122	0.047	0.045	56.000	50.000	166.767	492.448	139.237	122.167	126.714	4.332	0.027	0.143	0.143	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.000	50.000	213.931	472.881	168.678	152.029	164.105	2.046	-0.084	-0.105	-0.039	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	113.000	50.000	170.107	436.056	140.631	125.879	133.684	2.308	0.157	0.000	-0.129	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
51.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.000	51.000	161.600	497.333	135.573	125.636	133.176	5.085	-0.306	-0.194	-0.007	52.000	51.000	269.929	497.333	170.457	130.097	144.800	3.392	0.858	-0.012	-0.802	52.000	51.000	142.644	497.333	128.660	121.556	126.200	1.975	0.122	-0.072	-0.121	52.000	51.000	229.536	497.333	186.493	166.645	181.045	1.214	0.260	-0.064	-0.447	52.000	51.000	138.364	497.333	124.540	115.476	124.500	5.526	-0.111	-0.000	0.045	52.000	51.000	147.657	497.333	135.502	123.083	129.111	4.248	-0.444	-0.103	0.194	52.000	51.000	174.172	497.333	131.744	121.931	126.889	8.005	-1.293	-0.279	0.810	52.000	51.000	160.837	497.333	127.011	113.909	122.154	8.890	0.184	0.184	-0.000	57.000	51.000	173.027	492.893	139.530	122.087	132.364	4.340	0.008	0.000	-0.091	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.000	51.000	206.706	472.188	164.084	147.531	157.600	2.019	-0.027	-0.000	0.101	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	114.000	51.000	173.529	440.761	143.054	128.333	133.750	2.457	0.149	0.065	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
52.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.000	52.000	182.622	495.802	142.870	131.882	140.692	4.474	-0.612	-0.775	-0.140	53.000	52.000	273.562	495.802	169.352	129.759	139.688	3.411	0.019	-0.049	-0.078	53.000	52.000	139.214	495.802	127.093	123.767	128.900	1.956	-0.019	0.010	-0.000	53.000	52.000	237.107	495.802	190.586	171.032	193.000	1.168	-0.046	0.000	0.000	53.000	52.000	138.615	495.802	124.640	115.143	118.731	5.859	0.333	0.126	-0.126	53.000	52.000	155.333	495.802	134.494	121.458	125.737	4.860	0.612	0.091	-0.356	53.000	52.000	166.742	495.802	128.948	118.333	122.333	8.110	0.104	0.091	0.022	53.000	52.000	149.465	495.802	125.330	119.364	123.214	9.047	0.157	0.137	-0.000	58.000	52.000	180.838	450.040	140.647	124.542	128.150	4.340	0.000	-0.182	-0.182	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.000	52.000	226.333	471.576	NaN	NaN	NaN	NaN	NaN	0.000	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115.000	52.000	173.324	399.644	141.520	129.724	134.950	2.503	0.046	0.202	0.193	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
53.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.000	53.000	183.302	494.008	137.988	125.441	136.769	4.332	-0.141	-0.112	-0.000	54.000	53.000	264.036	494.008	170.750	130.862	136.545	3.300	-0.111	0.000	0.077	54.000	53.000	137.436	494.008	128.707	125.433	129.000	1.918	-0.038	-0.000	-0.013	54.000	53.000	236.321	494.008	184.014	158.886	177.722	1.287	0.119	0.000	-0.064	54.000	53.000	143.333	494.008	124.706	115.520	123.643	5.840	-0.019	-0.063	-0.080	54.000	53.000	151.821	494.008	136.121	123.000	131.857	4.841	-0.019	-0.000	-0.053	54.000	53.000	162.765	494.008	128.853	123.733	131.118	7.880	-0.230	0.041	0.288	54.000	53.000	156.609	494.008	127.240	119.708	124.526	9.342	0.295	0.045	-0.184	59.000	53.000	173.412	486.335	139.416	123.615	129.562	4.072	-0.268	-0.102	0.142	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.000	53.000	216.568	470.189	164.120	145.206	155.333	2.176	2.176	0.000	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	116.000	53.000	172.103	398.508	140.871	128.000	138.231	2.243	-0.260	0.064	0.193	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
54.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.000	54.000	176.333	496.996	144.956	131.824	147.000	4.026	-0.306	-0.114	0.168	55.000	54.000	270.548	496.996	171.575	127.926	138.923	3.392	0.092	-0.013	-0.077	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.000	54.000	232.296	496.996	181.712	167.031	179.333	1.306	0.019	0.064	0.000	55.000	54.000	184.310	496.996	132.366	117.240	126.727	8.701	2.861	0.063	-1.072	55.000	54.000	158.556	496.996	137.209	119.321	126.800	4.952	0.111	-0.035	-0.075	55.000	54.000	167.070	496.996	129.386	123.370	132.083	7.225	-0.655	-0.101	0.555	55.000	54.000	152.116	496.996	123.624	117.087	125.273	9.239	-0.103	-0.092	-0.092	60.000	54.000	173.091	482.137	138.166	119.696	125.750	3.942	-0.130	0.041	0.091	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.000	54.000	232.710	474.306	166.013	145.438	155.000	2.149	-0.027	-0.052	-0.052	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117.000	54.000	184.893	404.095	141.770	125.571	129.500	2.465	0.222	0.139	-0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
55.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.000	55.000	178.750	492.448	139.285	128.056	140.875	3.896	-0.130	-0.173	0.063	56.000	55.000	254.393	492.448	170.029	132.760	146.636	3.338	-0.054	0.000	0.076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.000	55.000	265.234	492.448	190.642	163.152	179.625	1.999	0.693	0.000	-0.364	56.000	55.000	143.359	492.448	125.926	118.593	123.360	5.959	-2.743	-0.000	1.095	56.000	55.000	156.152	492.448	136.810	121.870	132.182	4.592	-0.360	0.090	0.379	56.000	55.000	174.750	492.448	127.945	121.724	129.941	6.976	-0.249	-0.082	0.247	56.000	55.000	151.872	492.448	126.003	117.773	121.529	9.422	0.184	-0.000	-0.139	61.000	55.000	166.091	483.835	136.940	123.364	129.125	3.436	-0.506	-0.040	0.507	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	55.000	226.000	468.616	167.570	155.323	162.478	2.176	0.027	-0.000	-0.018	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	118.000	55.000	178.733	432.128	140.363	127.000	134.250	2.660	0.195	-0.009	-0.129	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
56.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.000	56.000	182.860	492.893	139.007	127.571	132.452	3.682	-0.214	-0.168	-0.081	57.000	56.000	273.862	492.893	171.436	128.240	141.333	3.292	-0.046	-0.064	-0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.000	56.000	262.822	492.893	187.086	162.639	170.920	2.037	0.038	0.063	-0.063	57.000	56.000	144.410	492.893	125.567	116.143	120.895	5.940	-0.019	-0.042	-0.000	57.000	56.000	157.595	492.893	134.886	117.880	125.067	4.787	0.195	0.090	-0.055	57.000	56.000	177.213	492.893	129.029	118.633	124.053	6.877	-0.100	0.107	0.098	57.000	56.000	150.867	492.893	125.065	115.348	124.091	9.350	-0.073	-0.138	-0.045	62.000	56.000	173.676	484.034	138.470	123.545	138.875	3.252	-0.184	0.000	0.182	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.000	56.000	210.892	467.130	165.736	146.138	152.318	2.149	-0.027	-0.000	0.053	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	119.000	56.000	161.643	413.645	137.320	125.769	134.923	2.549	-0.111	0.194	0.266	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
57.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.000	57.000	163.357	450.040	139.530	126.059	141.818	3.304	-0.379	-0.080	0.285	58.000	57.000	261.071	450.040	166.961	127.963	133.962	3.319	0.027	0.000	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.000	57.000	259.848	450.040	188.755	165.333	188.100	2.018	-0.019	-0.064	0.077	58.000	57.000	138.947	450.040	126.127	117.840	123.211	5.764	-0.176	-0.020	0.186	58.000	57.000	149.730	450.040	132.142	118.769	126.000	3.397	-1.390	0.145	1.458	58.000	57.000	169.750	450.040	128.907	118.633	125.714	6.628	-0.249	-0.033	0.205	58.000	57.000	147.111	450.040	125.146	117.211	120.562	9.487	0.138	0.139	-0.000	63.000	57.000	168.029	485.983	136.127	121.120	130.462	3.325	0.073	0.275	0.191	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.000	57.000	220.161	467.830	165.561	147.688	155.087	2.065	-0.084	-0.000	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	120.000	57.000	183.929	420.005	140.057	122.310	127.750	3.115	0.566	0.009	-0.588	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
