 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)
103	82.000	24.570	11.830	22.165	8.905	4.024	3.787	-0.547	-2.201	0.065	-0.050	NaN	82.000	15.990	12.350	10.790	10.660	5.367	5.468	5.467	29.338	0.020	-0.042	-0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.000	14.690	14.365	10.140	14.495	6.451	4.552	4.548	29.338	0.513	-0.132	-0.650	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
104	83.000	24.570	11.765	22.165	8.905	4.169	3.737	-0.591	-2.463	-0.044	NaN	0.050	83.000	15.925	12.220	10.790	10.660	5.344	5.367	5.365	28.671	-0.102	NaN	0.100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.000	14.430	14.365	10.075	14.495	6.581	4.357	4.354	28.650	-0.194	0.065	0.260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
105	84.000	24.635	11.765	22.100	8.840	4.148	3.871	-0.587	-2.434	0.004	0.092	-0.043	84.000	15.405	12.025	10.790	10.660	6.043	4.813	4.809	29.060	-0.556	NaN	0.554	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.000	14.625	14.365	9.945	14.495	6.512	4.682	4.679	30.471	0.326	0.130	-0.195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
106	85.000	24.570	11.700	22.100	8.840	4.104	3.779	-0.747	-3.067	-0.161	NaN	0.092	85.000	15.210	11.960	10.725	10.595	6.045	4.688	4.688	28.341	-0.120	0.081	0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.000	14.365	14.365	9.880	14.495	6.662	4.487	4.476	29.820	-0.203	0.065	0.260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
107	86.000	24.505	11.635	22.035	8.840	4.038	3.730	-0.538	-2.172	0.210	0.043	0.092	86.000	15.145	11.960	10.725	10.660	6.270	4.607	4.606	28.882	-0.082	-0.018	0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.000	14.625	14.365	10.075	14.495	6.521	4.552	4.546	29.643	0.070	-0.195	-0.260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
108	87.000	24.570	11.635	22.035	8.840	3.969	3.773	-0.694	-2.755	-0.156	NaN	-0.044	87.000	15.145	11.960	10.725	10.660	6.295	4.607	4.607	29.000	8.305E-4	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87.000	14.755	14.365	9.750	14.495	6.468	5.007	4.993	32.292	0.447	0.325	-0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
109	88.000	24.570	11.505	22.035	8.905	3.948	3.631	-0.716	-2.827	-0.022	-0.047	0.093	88.000	14.950	11.895	10.790	10.725	6.545	4.321	4.321	28.282	-0.286	-0.080	0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.000	15.665	14.300	9.815	14.560	5.628	5.856	5.841	32.871	0.848	-0.062	-0.912	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
110	89.000	24.375	11.180	22.880	9.880	3.809	1.981	-0.423	-1.610	0.293	-1.277	0.360	89.000	15.015	11.895	10.725	10.660	6.495	4.464	4.461	28.975	0.140	0.080	-0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89.000	15.925	14.300	9.945	14.560	5.461	5.986	5.948	32.482	0.107	-0.130	-0.260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
111	90.000	24.635	11.570	22.945	10.075	3.948	2.256	-0.607	-2.396	-0.184	-0.178	-0.453	90.000	15.080	11.895	10.725	10.660	6.500	4.527	4.527	29.423	0.066	NaN	-0.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90.000	15.730	14.235	9.750	14.560	5.614	5.989	5.984	33.597	0.036	0.195	0.191	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
112	91.000	24.700	11.700	23.010	10.075	3.948	2.345	-0.536	-2.117	0.071	-0.047	-0.137	91.000	15.210	11.960	10.855	10.660	6.456	4.545	4.545	29.343	0.018	-0.125	-0.143	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.000	15.990	14.235	9.685	14.560	5.409	6.313	6.312	34.142	0.328	0.065	-0.260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
113	92.000	24.700	11.570	22.945	9.945	3.967	2.392	-0.506	-2.007	0.030	0.136	0.088	92.000	15.275	11.960	10.855	10.660	6.456	4.607	4.607	29.744	0.062	NaN	-0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.000	15.925	14.235	9.880	14.495	5.539	6.051	6.048	33.500	-0.264	-0.198	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
114	93.000	24.700	11.700	23.205	10.140	3.877	2.161	-0.339	-1.314	0.167	-0.321	-0.094	93.000	15.470	12.025	10.790	10.660	6.332	4.875	4.874	30.864	0.267	0.062	-0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.000	15.730	14.235	10.075	14.560	5.794	5.664	5.664	32.820	-0.384	-0.191	0.195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
115	94.000	24.700	11.635	22.945	10.075	3.900	2.348	-0.468	-1.825	-0.129	0.238	0.043	94.000	15.665	12.090	10.790	10.660	6.208	5.080	5.079	31.531	0.205	NaN	-0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.000	17.030	14.105	10.205	14.560	4.552	6.840	6.835	31.113	1.171	-0.130	-1.306	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
116	95.000	24.765	11.765	23.465	10.465	4.111	1.838	-0.329	-1.352	0.139	-0.643	-0.138	95.000	15.340	12.025	10.725	10.660	6.393	4.813	4.808	30.737	-0.271	0.062	0.330	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.000	16.900	14.040	10.140	14.690	4.485	6.791	6.750	30.276	-0.085	0.077	0.123	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
117	96.000	24.700	11.895	23.010	10.530	3.878	2.172	-0.434	-1.682	-0.105	0.313	-0.031	96.000	15.990	12.220	10.725	10.660	6.109	5.491	5.478	33.462	0.670	NaN	-0.679	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.000	16.445	14.170	10.010	14.625	5.269	6.451	6.414	33.792	-0.336	0.125	0.463	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
118	97.000	24.245	11.375	23.400	10.465	3.539	1.242	0.030	0.106	0.463	-0.218	0.691	97.000	15.990	12.285	10.790	10.660	5.929	5.448	5.444	32.279	-0.033	-0.062	-0.019	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.000	16.055	14.235	9.880	14.495	5.668	6.180	6.178	35.021	-0.235	0.124	0.392	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
119	98.000	24.700	11.960	23.465	10.660	3.730	1.793	-0.065	-0.241	-0.094	-0.186	-0.738	98.000	16.640	12.415	10.725	10.660	5.637	6.170	6.152	34.679	0.707	0.062	-0.660	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.000	16.510	14.170	9.815	14.495	5.401	6.703	6.672	36.035	0.493	0.065	-0.458	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
120	99.000	24.700	11.960	23.920	10.855	3.822	1.353	0.149	0.570	0.214	-0.422	NaN	99.000	16.315	12.350	10.855	10.660	5.927	5.716	5.702	33.792	-0.450	-0.124	0.330	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.000	16.445	14.170	9.880	14.495	5.405	6.573	6.534	35.313	-0.138	-0.065	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
121	100.000	24.765	11.895	23.855	10.985	3.929	1.287	-0.136	-0.532	-0.285	-0.046	1.292E-15	100.000	16.055	12.285	10.660	10.660	6.025	5.634	5.624	33.889	-0.077	0.187	0.268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.000	16.120	14.235	9.555	14.495	5.592	6.570	6.557	36.665	0.024	0.325	0.327	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
122	101.000	24.765	11.895	23.660	10.465	3.861	1.807	-0.050	-0.194	0.085	0.531	NaN	101.000	15.730	12.285	10.790	10.595	6.208	5.221	5.220	32.406	-0.404	-0.102	0.308	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.000	15.925	14.235	9.880	14.495	5.720	6.051	6.048	34.594	-0.510	-0.325	0.195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
123	102.000	24.765	11.830	23.790	10.595	4.122	1.573	-0.009	-0.038	0.041	-0.183	0.051	102.000	15.470	12.155	10.530	10.595	6.436	5.180	5.175	33.310	-0.045	0.248	0.287	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	102.000	15.925	14.235	10.985	14.495	5.592	4.947	4.933	27.581	-1.115	-1.103	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
124	103.000	24.765	11.700	23.725	10.660	4.021	1.471	-0.269	-1.082	-0.260	1.289E-15	0.092	103.000	15.340	12.090	10.465	10.530	6.394	5.119	5.118	32.727	-0.057	0.082	0.144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	103.000	15.665	14.235	9.880	14.495	5.791	5.791	5.791	33.534	0.858	1.104	0.260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
125	104.000	24.765	12.545	23.660	10.400	3.750	2.413	-0.066	-0.249	0.203	0.261	-0.751	104.000	15.210	12.025	10.530	10.530	6.537	4.913	4.911	32.106	-0.207	-0.062	0.144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	104.000	15.730	14.235	10.010	14.430	5.655	5.723	5.722	32.359	-0.069	-0.132	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
126	105.000	24.765	11.700	23.400	10.140	4.368	2.073	-0.168	-0.735	-0.102	0.367	0.636	105.000	14.885	11.960	10.595	10.595	6.786	4.502	4.498	30.521	-0.414	-0.082	0.329	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105.000	16.055	14.235	10.985	14.495	5.200	5.077	5.066	26.347	-0.656	-0.970	-0.325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
127	106.000	24.765	11.700	23.985	10.725	4.459	1.249	-0.043	-0.190	0.126	-0.822	NaN	106.000	14.755	11.895	10.595	10.595	6.893	4.358	4.350	29.981	-0.148	NaN	0.143	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106.000	16.510	14.105	10.010	14.430	4.687	6.508	6.472	30.336	1.406	0.971	-0.461	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
128	107.000	24.830	11.635	23.140	9.880	4.420	2.436	-0.335	-1.479	-0.292	1.195	0.002	107.000	15.145	11.895	10.660	10.660	6.543	4.652	4.630	30.293	0.280	-0.080	-0.376	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107.000	16.445	14.105	10.075	14.430	4.812	6.378	6.359	30.597	-0.113	-0.065	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
129	108.000	24.895	11.700	23.400	10.205	4.473	2.114	-0.348	-1.555	-0.013	-0.414	-0.092	108.000	15.080	11.895	10.725	10.660	6.627	4.527	4.506	29.862	-0.124	-0.063	0.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	108.000	16.380	14.105	10.010	14.430	4.879	6.378	6.352	30.990	-0.007	0.065	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
130	109.000	24.895	12.480	24.310	10.790	4.070	1.788	0.233	0.946	0.580	-0.850	-0.737	109.000	15.080	11.895	10.595	10.595	6.627	4.670	4.651	30.821	0.145	0.143	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	109.000	16.315	14.105	9.945	14.430	4.944	6.378	6.352	31.404	3.036E-4	0.065	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
131	110.000	24.895	12.350	23.465	10.335	4.042	2.471	-0.325	-1.314	-0.558	0.860	0.106	110.000	15.275	11.960	10.725	10.595	6.459	4.750	4.739	30.610	0.088	-0.125	-0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110.000	16.445	14.105	9.880	14.430	4.877	6.573	6.554	31.962	0.202	0.065	-0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
132	111.000	24.960	12.675	23.790	10.595	3.850	2.386	-0.314	-1.208	0.011	-0.386	-0.315	111.000	15.405	11.960	10.725	10.595	6.353	4.875	4.866	30.914	0.127	NaN	-0.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111.000	16.380	14.105	9.880	14.430	5.005	6.508	6.500	32.533	-0.054	NaN	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
133	112.000	24.895	12.545	23.660	10.400	3.790	2.475	-0.334	-1.268	-0.021	0.234	0.145	112.000	15.275	11.960	10.595	10.595	6.434	4.875	4.872	31.345	0.006	0.125	0.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	112.000	16.380	14.105	9.815	14.495	5.007	6.577	6.573	32.909	0.073	0.069	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
134	113.000	24.830	12.545	22.165	8.840	3.696	4.564	-0.939	-3.469	-0.604	2.139	0.038	113.000	15.535	12.025	10.725	10.595	6.249	5.018	5.014	31.333	0.142	-0.125	-0.268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	113.000	16.575	14.105	9.620	14.365	4.875	6.960	6.958	33.923	0.385	0.190	-0.195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
135	114.000	24.830	12.610	22.230	8.905	3.645	4.526	-1.023	-3.731	-0.085	-0.091	-0.053	114.000	15.405	12.025	10.595	10.595	6.352	5.018	5.017	31.865	0.003	0.125	0.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	114.000	16.380	14.105	9.685	14.430	5.072	6.703	6.701	33.986	-0.257	-0.062	0.195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
136	115.000	24.895	12.675	22.230	8.970	3.585	4.564	-1.054	-3.777	-0.030	-0.053	-0.091	115.000	15.665	12.090	10.725	10.595	6.228	5.161	5.160	32.135	0.143	-0.124	-0.268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115.000	16.835	14.105	9.750	14.365	4.745	7.090	7.088	33.635	0.387	-0.067	-0.455	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
137	116.000	24.830	12.545	22.295	9.100	3.430	4.277	-0.691	-2.370	0.363	-0.143	0.143	116.000	16.185	12.220	10.790	10.660	5.899	5.616	5.611	33.099	0.451	-0.080	-0.536	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	116.000	16.575	14.105	12.090	14.430	5.200	4.497	4.485	23.322	-2.603	-2.329	0.259	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
138	117.000	24.960	12.675	22.295	8.970	3.491	4.564	-0.914	-3.190	-0.223	0.106	-0.181	117.000	16.120	12.220	10.725	10.595	5.961	5.634	5.632	33.572	0.021	0.081	0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117.000	16.575	14.105	11.050	14.430	5.200	5.535	5.525	28.730	1.040	1.038	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
139	118.000	24.960	12.675	22.295	8.905	3.590	4.617	-0.288	-1.035	0.625	0.053	NaN	118.000	16.445	12.350	10.725	10.595	5.890	5.983	5.961	35.110	0.329	NaN	-0.349	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	118.000	16.835	14.040	10.075	14.430	5.097	6.771	6.685	34.070	1.160	0.973	-0.263	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
