dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)
51.000	52.000	51.000	119.750	180.966	110.526	108.741	114.818	3.459	0.157	0.142	-0.000	52.000	51.000	109.393	180.966	107.508	104.935	107.621	4.892	-0.195	-0.061	0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.000	51.000	109.357	180.966	107.459	105.833	110.846	5.750	0.011	-0.009	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.000	51.000	116.158	172.928	111.838	110.704	118.455	1.671	-0.073	0.052	0.091	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
52.000	53.000	52.000	119.929	180.669	110.875	108.174	114.231	4.546	1.087	0.865	-0.009	53.000	52.000	110.893	180.669	107.362	106.469	110.409	5.244	0.352	0.062	-0.267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.000	52.000	109.333	180.669	107.224	105.194	114.231	5.777	0.027	-0.199	-0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.000	52.000	118.295	173.669	111.919	108.357	114.150	1.927	0.257	0.099	-0.126	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
53.000	54.000	53.000	123.103	181.131	110.118	108.429	115.833	3.355	-1.190	-0.945	0.038	54.000	53.000	114.250	181.131	108.658	106.320	116.286	5.485	0.241	-0.123	-0.267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.000	53.000	112.630	181.131	107.806	105.321	110.118	5.574	-0.203	-0.130	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.000	53.000	120.300	174.101	112.987	112.357	118.562	1.541	-0.387	-0.153	0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
54.000	55.000	54.000	120.370	181.436	109.568	109.939	114.933	5.909	2.553	2.393	0.039	55.000	54.000	112.667	181.436	107.453	104.280	116.667	5.680	0.195	-0.020	-0.267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.000	54.000	110.444	181.436	107.759	104.188	109.125	5.766	0.192	0.062	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
55.000	56.000	55.000	109.633	179.085	108.568	107.944	113.105	5.124	-0.785	0.044	0.525	56.000	55.000	114.815	179.085	107.713	105.577	109.667	5.420	-0.260	-0.206	-0.021	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.000	55.000	114.074	179.085	108.155	105.531	112.308	5.712	-0.054	-0.132	-0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
56.000	57.000	56.000	116.926	180.268	109.672	109.030	115.625	6.231	1.106	0.132	-0.496	57.000	56.000	115.700	180.268	109.116	104.778	110.429	6.039	0.620	0.062	-0.411	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.000	56.000	115.000	180.268	108.043	105.607	109.312	5.677	-0.035	-0.065	0.002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
57.000	58.000	57.000	117.833	180.495	108.372	106.000	111.045	6.548	0.317	0.041	-0.050	58.000	57.000	117.500	180.495	108.510	107.222	113.500	6.085	0.046	-0.144	-0.144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.000	57.000	110.370	180.495	107.611	109.233	114.600	5.168	-0.509	0.128	0.518	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
58.000	59.000	58.000	121.690	179.823	109.964	109.778	118.067	6.827	0.279	-0.000	0.028	59.000	58.000	114.806	179.823	108.712	104.645	108.190	5.844	-0.241	-0.000	0.206	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.000	58.000	112.643	179.823	107.239	104.030	108.304	5.547	0.379	-0.065	-0.390	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
59.000	60.000	59.000	119.774	177.975	110.669	108.462	115.818	4.200	-2.626	-2.700	-0.019	60.000	59.000	113.048	177.975	107.769	106.071	109.105	5.661	-0.184	-0.144	0.082	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.000	59.000	114.345	177.975	107.814	103.655	107.421	5.463	-0.084	-0.195	-0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
60.000	61.000	60.000	111.872	179.506	108.138	107.680	111.550	2.712	-1.488	0.231	0.563	61.000	60.000	112.583	179.506	108.881	106.875	113.455	5.393	-0.268	-0.041	0.144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.000	60.000	118.464	179.506	107.490	105.156	112.067	5.601	0.138	-0.067	-0.132	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
61.000	62.000	61.000	117.321	178.390	109.919	107.080	113.500	5.329	2.617	0.637	-0.467	62.000	61.000	113.917	178.390	108.258	105.152	109.059	5.707	0.314	-0.000	-0.267	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.000	61.000	114.138	178.390	107.326	107.357	134.000	5.490	-0.111	-0.065	-0.002	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
62.000	63.000	62.000	109.909	178.729	109.943	108.208	114.867	2.368	-2.961	-0.458	0.680	63.000	62.000	115.372	178.729	108.702	105.281	111.667	5.661	-0.046	-0.000	0.101	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.000	62.000	111.357	178.729	107.455	105.654	113.500	5.444	-0.046	-0.065	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
63.000	64.000	63.000	114.448	181.412	110.242	110.458	113.833	5.004	2.636	0.053	-0.473	64.000	63.000	117.077	181.412	108.375	105.800	114.400	5.948	0.287	0.062	-0.247	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.000	63.000	113.393	181.412	107.716	107.226	111.733	5.225	-0.219	-0.065	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
64.000	65.000	64.000	116.828	180.522	109.084	109.929	115.923	4.993	-0.011	-0.284	-0.040	65.000	64.000	116.417	180.522	107.962	106.783	110.533	5.661	-0.287	-0.123	0.123	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.000	64.000	111.800	180.522	107.597	109.360	114.000	5.176	-0.049	-0.002	0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
65.000	66.000	65.000	124.848	181.103	109.890	109.286	114.294	6.019	1.026	0.505	-0.088	66.000	65.000	119.974	181.103	108.981	106.080	109.750	6.280	0.620	0.144	-0.453	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.000	65.000	112.393	181.103	107.316	105.033	109.000	5.108	-0.068	-0.062	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
66.000	67.000	66.000	123.452	179.286	110.242	107.222	109.941	6.366	0.347	0.362	0.091	67.000	66.000	110.833	179.286	108.399	108.581	115.214	5.596	-0.685	-0.082	0.596	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.000	66.000	111.243	179.286	107.692	105.538	109.053	5.062	-0.046	-0.195	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
67.000	68.000	67.000	110.484	178.779	109.405	107.226	114.500	2.252	-4.113	-0.162	1.137	68.000	67.000	112.333	178.779	107.764	105.750	111.000	5.909	0.314	0.124	-0.206	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.000	67.000	112.111	178.779	107.626	107.115	111.615	4.515	-0.547	-0.130	0.262	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
68.000	69.000	68.000	112.812	177.923	110.534	108.781	120.571	2.585	0.333	-0.069	-0.337	69.000	68.000	113.417	177.923	107.833	108.556	114.214	5.772	-0.138	-0.206	-0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.000	68.000	110.852	177.923	106.717	105.520	110.083	4.296	-0.219	-0.000	0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
69.000	70.000	69.000	116.581	178.769	111.467	111.273	120.900	2.620	0.035	-0.030	-0.053	70.000	69.000	116.628	178.769	108.480	107.037	112.231	6.208	0.436	-0.000	-0.349	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.000	69.000	113.690	178.769	107.979	107.433	110.826	4.504	0.208	-0.065	-0.133	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
70.000	71.000	70.000	115.171	178.035	110.648	110.000	118.750	2.444	-0.176	0.109	0.180	71.000	70.000	116.750	178.035	108.736	106.433	110.895	5.994	-0.214	-0.000	0.144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.000	70.000	111.321	178.035	107.618	107.393	112.333	4.209	-0.295	-0.065	0.197	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
71.000	72.000	71.000	110.429	175.492	109.426	106.913	111.462	2.436	-0.008	0.130	0.104	72.000	71.000	115.786	175.492	108.904	108.731	111.556	6.104	0.111	-0.062	-0.124	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.000	71.000	110.852	175.492	107.484	106.226	109.667	4.033	-0.176	0.067	0.262	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
72.000	73.000	72.000	115.378	177.738	111.885	111.243	123.375	2.877	0.441	-0.234	-0.457	73.000	72.000	117.946	177.738	108.225	106.607	111.467	6.326	0.222	-0.000	-0.287	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.000	72.000	109.815	177.738	106.818	105.062	110.062	3.960	-0.073	-0.067	-0.067	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
73.000	74.000	73.000	114.905	176.690	111.163	109.618	127.250	2.655	-0.222	-0.039	0.091	74.000	73.000	117.905	176.690	109.310	105.821	107.960	6.586	0.260	0.124	-0.043	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.000	73.000	110.000	176.690	107.366	104.741	107.444	3.616	-0.344	-0.195	0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
74.000	75.000	74.000	120.481	178.336	111.616	109.769	114.706	4.296	1.641	-0.066	-0.369	75.000	74.000	112.273	178.336	108.402	106.040	108.364	6.254	-0.333	-0.105	0.081	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.000	74.000	111.286	178.336	107.957	105.600	111.600	3.624	0.008	0.069	0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
75.000	76.000	75.000	115.405	175.577	110.198	108.818	119.000	1.965	-2.330	-0.520	0.403	76.000	75.000	111.909	175.577	107.251	106.517	110.000	6.059	-0.195	0.062	0.268	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.000	75.000	110.370	175.577	108.824	108.828	116.000	3.432	-0.192	-0.000	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
76.000	77.000	76.000	115.389	176.319	112.368	111.150	125.000	2.011	0.046	0.129	-0.014	77.000	76.000	114.385	176.319	109.500	110.778	116.385	6.651	0.593	-0.081	-0.598	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.000	76.000	110.148	176.319	106.706	105.133	110.091	3.440	0.008	-0.000	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
77.000	78.000	77.000	114.611	174.482	110.392	110.174	116.692	2.658	0.647	0.325	-0.174	78.000	77.000	114.485	174.482	108.609	106.577	113.125	6.808	0.157	0.019	-0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.000	77.000	109.519	174.482	108.168	106.040	110.786	3.451	0.011	-0.132	-0.195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
78.000	79.000	78.000	114.457	172.598	111.768	108.407	114.333	2.785	0.127	0.274	0.132	79.000	78.000	110.146	172.598	106.477	105.379	107.950	5.967	-0.842	-0.020	0.906	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.000	78.000	111.586	172.598	107.664	107.586	112.692	3.784	0.333	0.132	-0.193	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
79.000	80.000	79.000	115.200	173.838	112.099	110.194	116.857	2.130	-0.655	-0.547	-0.040	80.000	79.000	110.318	173.838	107.366	107.600	112.353	5.967	0.000	-0.042	-0.042	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	79.000	109.778	173.838	108.293	107.179	112.412	3.784	0.000	-0.000	-0.004	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
80.000	81.000	80.000	113.852	173.745	110.342	109.824	116.417	4.248	2.118	2.172	0.100	81.000	80.000	112.556	173.745	107.047	106.000	108.316	6.273	0.306	0.042	-0.164	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.000	80.000	108.926	173.745	107.263	107.031	117.375	3.903	0.119	-0.002	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
81.000	82.000	81.000	115.500	172.928	110.230	107.226	111.348	4.240	-0.008	-0.091	0.041	82.000	81.000	112.022	172.928	106.535	106.577	109.722	6.234	-0.038	-0.081	-0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.000	81.000	108.704	172.928	106.807	104.733	112.231	4.339	0.436	0.068	-0.325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
82.000	83.000	82.000	115.667	173.669	110.408	105.742	111.333	4.167	-0.073	-0.050	-0.000	83.000	82.000	116.689	173.669	107.515	104.292	109.333	6.254	0.019	-0.042	-0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.000	82.000	113.179	173.669	108.806	107.037	111.294	4.805	0.466	-0.132	-0.650	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
83.000	84.000	83.000	114.029	174.101	110.545	107.581	113.611	4.175	0.008	-0.000	0.050	84.000	83.000	112.500	174.101	106.836	105.929	109.833	6.254	0.000	-0.000	0.100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.000	83.000	111.481	174.101	107.875	106.939	111.000	4.664	-0.141	0.065	0.260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
84.000	85.000	84.000	116.571	172.299	110.460	108.094	114.316	4.248	0.073	0.092	-0.043	85.000	84.000	111.037	172.299	107.154	106.400	109.769	5.274	-0.980	-0.000	0.554	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.000	84.000	110.481	172.299	106.910	105.038	109.077	4.862	0.198	0.130	-0.195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
85.000	86.000	85.000	113.108	172.906	109.509	105.875	111.300	4.297	0.049	-0.000	0.092	86.000	85.000	109.741	172.906	107.409	109.240	113.200	5.171	-0.103	0.081	0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.000	85.000	110.704	172.906	107.857	105.241	110.556	4.740	-0.122	0.065	0.260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
86.000	87.000	86.000	116.059	174.402	110.989	106.692	110.333	4.045	-0.252	0.043	0.092	87.000	86.000	108.111	174.402	106.681	104.276	108.300	5.079	-0.092	-0.018	0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87.000	86.000	108.741	174.402	106.972	105.833	111.889	4.786	0.046	-0.195	-0.260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
87.000	88.000	87.000	114.868	174.515	110.510	107.700	110.667	4.126	0.081	-0.000	-0.044	88.000	87.000	110.259	174.515	108.251	106.429	111.222	5.060	-0.019	-0.000	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.000	87.000	107.741	174.515	107.899	106.667	113.250	5.206	0.420	0.325	-0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
88.000	89.000	88.000	114.953	174.797	110.656	108.000	112.353	4.110	-0.016	-0.047	0.093	89.000	88.000	109.967	174.797	106.488	104.852	108.211	4.784	-0.276	-0.080	0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89.000	88.000	116.857	174.797	107.538	105.000	113.200	6.194	0.988	-0.062	-0.912	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
89.000	90.000	89.000	112.667	176.215	110.527	109.667	113.115	2.596	-1.513	-1.277	0.360	90.000	89.000	107.407	176.215	106.996	105.643	111.000	4.903	0.119	0.080	-0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90.000	89.000	115.103	176.215	108.201	106.179	111.286	6.262	0.068	-0.130	-0.260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
90.000	91.000	90.000	114.140	175.747	111.263	110.192	115.263	2.731	0.135	-0.178	-0.453	91.000	90.000	111.778	175.747	107.628	104.500	108.217	4.968	0.065	-0.000	-0.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.000	90.000	114.259	175.747	107.298	105.269	107.348	6.324	0.062	0.195	0.191	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
91.000	92.000	91.000	114.730	175.969	110.799	109.893	120.125	2.701	-0.030	-0.047	-0.137	92.000	91.000	112.433	175.969	106.174	104.960	110.778	4.968	0.000	-0.125	-0.143	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.000	91.000	111.879	175.969	107.046	104.679	107.857	6.714	0.390	0.065	-0.260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
92.000	93.000	92.000	114.459	174.797	112.375	110.364	121.500	2.720	0.019	0.136	0.088	93.000	92.000	114.370	174.797	106.669	104.320	108.636	5.052	0.084	-0.000	-0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.000	92.000	114.185	174.797	106.648	106.160	110.154	6.362	-0.352	-0.198	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
