dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)
6.000	7.000	6.000	213.263	529.669	150.499	129.121	141.167	12.879	2.857	0.065	-2.347	7.000	6.000	163.394	529.669	151.981	136.818	145.682	8.194	0.084	-0.062	-0.062	7.000	6.000	212.848	529.669	152.869	131.613	145.000	9.529	0.157	0.056	-0.089	7.000	6.000	151.879	529.669	148.133	130.361	140.333	7.949	0.046	0.038	-0.000	7.000	6.000	163.303	529.669	137.710	130.065	144.571	7.169	-0.065	0.171	0.205	7.000	6.000	204.422	529.669	144.243	139.375	156.667	14.513	0.157	0.129	0.000	7.000	6.000	159.182	529.669	144.953	128.576	141.905	15.557	0.176	0.243	0.089	7.000	6.000	182.310	529.669	145.943	128.139	138.167	16.308	-0.111	-0.000	0.118	22.000	6.000	237.611	519.809	165.034	139.686	154.444	2.390	-0.046	-0.029	0.029	38.000	6.000	187.761	498.957	144.470	126.848	134.870	16.676	0.122	-0.189	-0.290	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7.000	8.000	7.000	152.630	521.896	143.057	126.900	148.500	9.911	-2.968	-0.065	2.412	8.000	7.000	159.242	521.896	149.322	133.229	145.895	8.194	0.000	0.000	0.000	8.000	7.000	198.326	521.896	146.900	125.548	138.294	9.548	0.019	0.000	0.000	8.000	7.000	157.727	521.896	149.922	132.600	151.529	7.709	-0.241	-0.000	0.205	8.000	7.000	159.714	521.896	136.521	128.545	136.571	6.890	-0.279	0.205	0.383	8.000	7.000	181.756	521.896	142.796	135.433	141.483	14.245	-0.268	0.169	0.429	8.000	7.000	161.472	521.896	145.366	136.030	159.000	15.730	0.173	0.081	-0.177	8.000	7.000	170.786	521.896	145.767	125.676	140.389	15.535	-0.772	-0.000	0.841	23.000	7.000	252.767	511.520	160.720	139.667	156.500	2.547	0.157	0.033	-0.067	39.000	7.000	177.690	498.991	144.727	131.769	138.947	16.504	-0.173	-0.267	-0.080	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8.000	9.000	8.000	143.389	510.600	140.146	125.171	134.696	6.718	-3.193	0.005	3.316	9.000	8.000	172.259	510.600	155.011	134.906	148.231	8.573	0.379	0.043	-0.454	9.000	8.000	199.478	510.600	148.209	127.781	142.500	9.640	0.092	0.000	-0.089	9.000	8.000	148.359	510.600	145.219	128.031	142.000	7.747	0.038	-0.037	-0.000	9.000	8.000	150.214	510.600	135.410	133.273	148.455	6.642	-0.249	0.034	0.264	9.000	8.000	183.857	510.600	145.846	129.815	143.500	14.448	0.203	0.143	-0.143	9.000	8.000	163.361	510.600	145.444	131.571	143.381	16.266	0.536	0.202	-0.259	9.000	8.000	142.100	510.600	143.912	120.676	134.471	12.598	-2.938	0.010	2.726	24.000	8.000	238.393	515.083	165.498	141.531	155.421	2.436	-0.111	0.000	0.061	40.000	8.000	184.698	497.663	143.484	127.875	136.647	16.928	0.425	-0.045	-0.435	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9.000	10.000	9.000	226.385	521.862	151.813	126.875	135.043	13.028	6.310	-0.069	-5.794	10.000	9.000	170.519	521.862	155.224	131.971	143.125	8.554	-0.019	-0.042	0.062	10.000	9.000	196.822	521.862	148.627	126.125	136.526	9.464	-0.176	0.000	0.122	10.000	9.000	166.182	521.862	151.121	131.167	147.150	10.207	2.460	-0.022	-2.239	10.000	9.000	150.606	521.862	135.289	119.357	128.000	6.006	-0.636	-0.400	0.205	10.000	9.000	202.723	521.862	145.272	134.300	144.750	14.640	0.192	0.130	0.013	10.000	9.000	160.444	521.862	143.718	133.657	154.625	16.423	0.157	0.088	-0.057	10.000	9.000	143.636	521.862	143.422	127.788	141.944	12.579	-0.019	-0.000	0.064	25.000	9.000	239.600	512.931	167.078	137.688	155.933	2.474	0.038	0.000	-0.032	41.000	9.000	185.174	498.730	143.713	124.217	131.913	17.537	0.609	0.379	-0.201	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10.000	11.000	10.000	233.933	522.869	154.292	125.333	134.517	13.093	0.065	0.068	-0.577	11.000	10.000	165.152	522.869	156.876	131.182	139.250	8.389	-0.165	0.062	0.206	11.000	10.000	197.864	522.869	151.557	125.742	140.188	9.556	0.092	-0.021	-0.124	11.000	10.000	158.806	522.869	149.719	129.062	150.000	8.034	-2.173	0.023	1.910	11.000	10.000	158.964	522.869	136.695	130.483	142.750	5.646	-0.360	-0.085	0.205	11.000	10.000	184.511	522.869	143.439	134.758	148.000	14.445	-0.195	0.065	0.195	11.000	10.000	162.872	522.869	143.881	137.545	149.105	16.997	0.574	0.233	-0.285	11.000	10.000	143.750	522.869	143.478	127.971	142.286	11.661	-0.918	-0.011	0.684	26.000	10.000	229.536	509.071	167.979	142.969	160.056	2.428	-0.046	0.000	0.056	42.000	10.000	199.558	492.432	143.361	125.828	138.091	17.491	-0.046	-0.145	-0.112	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
11.000	12.000	11.000	229.719	524.898	152.593	127.171	141.400	13.158	0.065	-0.003	-0.065	12.000	11.000	179.300	524.898	156.117	127.167	136.611	8.760	0.371	0.000	-0.392	12.000	11.000	189.870	524.898	150.685	127.939	141.500	9.705	0.149	-0.034	-0.089	12.000	11.000	155.167	524.898	148.789	128.714	141.391	7.793	-0.241	0.039	0.266	12.000	11.000	150.100	524.898	135.037	125.226	136.200	5.313	-0.333	-0.025	0.325	12.000	11.000	184.341	524.898	145.594	138.633	150.920	14.334	-0.111	0.039	0.103	12.000	11.000	165.056	524.898	143.787	133.031	149.529	17.092	0.095	0.114	0.031	12.000	11.000	144.714	524.898	142.610	124.303	129.552	12.947	1.286	-0.000	-1.199	27.000	11.000	234.846	501.302	164.902	137.000	155.643	2.428	0.000	0.057	0.031	43.000	11.000	187.178	497.630	144.372	127.273	141.167	17.513	0.022	-0.298	-0.226	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12.000	13.000	12.000	230.467	531.680	153.491	125.743	145.833	13.304	0.146	0.000	-0.062	13.000	12.000	188.963	531.680	157.537	136.000	144.773	8.806	0.046	0.000	-0.125	13.000	12.000	189.826	531.680	150.852	132.812	147.833	9.502	-0.203	0.000	0.155	13.000	12.000	184.773	531.680	157.807	125.086	139.263	11.581	3.788	-0.000	-3.379	13.000	12.000	167.074	531.680	133.940	126.156	134.842	5.267	-0.046	0.121	0.084	13.000	12.000	195.696	531.680	147.007	134.677	149.857	14.334	0.000	0.052	0.091	13.000	12.000	162.722	531.680	144.252	132.219	144.524	17.379	0.287	0.173	-0.115	13.000	12.000	175.750	531.680	142.189	124.083	134.250	13.822	0.875	-0.065	-0.839	28.000	12.000	210.100	519.075	161.015	140.324	159.786	2.455	0.027	0.000	0.000	44.000	12.000	166.846	466.181	142.721	125.952	135.000	17.873	0.360	0.322	-0.082	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13.000	14.000	13.000	170.000	513.440	143.844	121.733	135.643	11.441	-1.863	0.003	1.752	14.000	13.000	169.643	513.440	147.561	126.686	136.833	7.807	-0.999	-0.062	1.111	14.000	13.000	182.000	513.440	147.340	128.750	141.077	8.737	-0.766	0.056	0.645	14.000	13.000	156.821	513.440	147.580	127.882	144.714	7.552	-4.029	0.023	3.645	14.000	13.000	170.944	513.440	136.393	134.531	145.556	5.527	0.260	0.122	0.000	14.000	13.000	171.543	513.440	143.494	140.625	151.043	13.955	-0.379	0.091	0.416	14.000	13.000	157.433	513.440	142.525	131.903	143.143	17.368	-0.011	0.176	0.115	14.000	13.000	134.333	513.440	139.618	120.697	131.200	10.724	-3.098	0.076	2.881	29.000	13.000	240.935	509.172	164.501	140.094	153.882	2.566	0.111	0.000	-0.121	45.000	13.000	177.714	478.700	142.023	124.100	129.800	19.144	1.271	0.775	-0.403	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
14.000	15.000	14.000	139.667	507.344	139.668	126.353	135.167	6.634	-4.807	0.000	4.806	15.000	14.000	160.769	507.344	144.815	132.543	141.650	6.659	-1.148	0.062	1.090	15.000	14.000	187.806	507.344	147.327	131.912	141.269	8.672	-0.065	0.033	0.089	15.000	14.000	175.795	507.344	155.446	135.118	152.938	10.815	3.264	-0.000	-2.960	15.000	14.000	166.424	507.344	145.592	149.658	170.850	4.843	-0.685	-0.700	-0.024	15.000	14.000	174.822	507.344	143.437	133.867	143.217	14.001	0.046	0.039	0.000	15.000	14.000	160.139	507.344	143.135	132.121	144.611	17.792	0.425	0.291	-0.057	15.000	14.000	130.148	507.344	141.606	126.200	135.167	9.481	-1.243	-0.015	1.170	30.000	14.000	231.846	505.174	163.121	142.514	160.294	2.482	-0.084	0.000	0.089	46.000	14.000	178.605	476.562	143.047	145.639	171.818	21.503	2.358	1.905	-0.290	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15.000	16.000	15.000	140.567	511.245	137.861	129.182	137.593	6.634	0.000	0.065	0.000	16.000	15.000	161.722	511.245	143.580	130.559	148.933	6.410	-0.249	-0.062	0.144	16.000	15.000	183.333	511.245	142.444	125.774	145.643	8.174	-0.498	-0.056	0.491	16.000	15.000	179.178	511.245	155.833	127.531	146.857	12.163	1.347	-0.060	-1.292	16.000	15.000	178.333	511.245	144.621	146.000	164.348	5.194	0.352	-0.205	-0.471	16.000	15.000	174.065	511.245	142.700	136.677	149.667	14.204	0.203	-0.078	-0.286	16.000	15.000	157.182	511.245	143.219	125.897	133.176	17.624	-0.168	-0.000	0.140	16.000	15.000	155.633	511.245	139.262	123.471	132.087	11.994	2.513	-0.000	-2.271	31.000	15.000	249.452	501.841	166.393	138.861	152.125	2.639	0.157	0.000	-0.123	47.000	15.000	178.690	474.066	143.569	143.417	177.188	21.522	0.019	-0.000	0.033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
16.000	17.000	16.000	162.704	517.145	144.225	130.121	143.526	11.487	4.853	0.000	-4.808	17.000	16.000	170.641	517.145	148.068	132.667	141.375	6.965	0.555	0.000	-0.473	17.000	16.000	197.595	517.145	145.626	128.281	140.462	8.201	0.027	0.024	-0.056	17.000	16.000	199.511	517.145	156.948	128.286	144.176	12.733	0.571	0.036	-0.459	17.000	16.000	167.444	517.145	144.897	152.250	172.667	4.927	-0.268	-0.326	-0.145	17.000	16.000	177.660	517.145	142.180	138.242	152.778	14.250	0.046	-0.091	-0.143	17.000	16.000	149.026	517.145	144.356	131.074	144.400	17.754	0.130	0.031	-0.000	17.000	16.000	149.778	517.145	139.096	122.441	136.000	11.810	-0.184	-0.000	0.064	32.000	16.000	235.000	486.686	164.723	141.121	153.000	2.520	-0.119	0.000	0.063	48.000	16.000	169.571	473.312	142.777	137.406	164.000	21.449	-0.073	-0.000	0.033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
17.000	18.000	17.000	184.222	520.881	150.188	135.353	149.950	12.370	0.883	0.000	-0.907	18.000	17.000	187.462	520.881	146.873	127.059	137.714	7.528	0.563	0.043	-0.492	18.000	17.000	193.025	520.881	146.470	128.970	138.333	8.155	-0.046	0.000	0.056	18.000	17.000	181.523	520.881	155.895	127.143	148.056	11.803	-0.930	-0.061	0.793	18.000	17.000	180.556	520.881	144.181	143.649	164.000	5.103	0.176	-0.145	-0.327	18.000	17.000	183.864	520.881	143.598	137.357	150.889	14.445	0.195	0.039	-0.195	18.000	17.000	158.667	520.881	144.212	133.083	152.167	17.938	0.184	0.208	-0.026	18.000	17.000	146.593	520.881	138.468	122.686	135.500	12.051	0.241	-0.000	-0.128	33.000	17.000	241.500	485.489	164.526	135.486	149.571	2.547	0.027	0.000	0.000	49.000	17.000	167.641	474.502	143.458	136.568	159.625	21.208	-0.241	-0.089	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
18.000	19.000	18.000	169.448	519.614	146.800	131.879	148.462	11.346	-1.024	0.000	1.096	19.000	18.000	198.071	519.614	152.189	133.743	145.278	8.213	0.685	0.020	-0.617	19.000	18.000	199.333	519.614	145.743	125.333	141.778	8.469	0.314	0.000	-0.234	19.000	18.000	180.311	519.614	153.086	134.235	156.231	10.632	-1.171	0.084	1.095	19.000	18.000	184.529	519.614	148.840	152.194	173.625	4.835	-0.268	-0.350	-0.084	19.000	18.000	181.511	519.614	145.240	140.852	148.391	14.693	0.249	-0.052	-0.234	19.000	18.000	152.872	519.614	143.343	128.323	141.308	18.474	0.536	0.208	-0.228	19.000	18.000	143.556	519.614	139.299	121.848	137.467	11.837	-0.214	0.011	0.128	34.000	18.000	241.645	489.111	166.858	144.939	159.263	2.566	0.019	-0.055	-0.070	50.000	18.000	171.821	476.775	144.409	141.667	175.529	21.173	-0.035	-0.298	-0.258	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19.000	20.000	19.000	143.900	518.659	142.245	128.727	137.174	6.515	-4.830	0.000	4.677	20.000	19.000	177.595	518.659	151.100	134.114	144.350	8.056	-0.157	-0.062	0.082	20.000	19.000	190.750	518.659	146.029	128.613	146.214	8.331	-0.138	-0.022	0.145	20.000	19.000	180.311	518.659	158.945	128.970	150.750	13.028	2.397	-0.060	-2.244	20.000	19.000	190.634	518.659	148.954	143.649	161.353	4.881	0.046	-0.145	-0.145	20.000	19.000	185.556	518.659	144.823	134.897	145.737	15.172	0.479	0.221	-0.195	20.000	19.000	176.571	518.659	143.089	131.091	137.652	19.289	0.815	-0.030	-0.984	20.000	19.000	146.697	518.659	142.126	127.000	135.095	11.929	0.092	-0.010	0.064	35.000	19.000	222.500	487.484	164.009	141.941	160.050	2.574	0.008	0.036	0.090	51.000	19.000	172.231	470.731	145.247	141.361	159.000	21.119	-0.054	-0.492	-0.404	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20.000	21.000	20.000	166.889	526.453	147.184	130.559	148.071	11.162	4.647	0.000	-4.548	21.000	20.000	202.833	526.453	153.497	136.143	147.300	8.630	0.574	0.000	-0.535	21.000	20.000	197.698	526.453	147.180	130.061	145.091	8.469	0.138	0.024	-0.201	21.000	20.000	197.386	526.453	160.205	131.188	152.846	13.656	0.628	-0.000	-0.555	21.000	20.000	187.884	526.453	150.692	143.057	160.565	4.437	-0.444	-0.266	0.145	21.000	20.000	197.227	526.453	145.258	136.600	144.909	15.448	0.276	0.091	-0.234	21.000	20.000	171.000	526.453	144.470	128.686	139.167	19.400	0.111	0.088	0.088	21.000	20.000	147.407	526.453	140.526	124.343	134.526	11.680	-0.249	-0.000	0.064	36.000	20.000	234.258	494.852	162.006	136.529	145.000	2.620	0.046	0.021	-0.089	52.000	20.000	168.758	479.980	145.805	148.400	166.826	20.928	-0.192	-0.300	-0.202	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21.000	22.000	21.000	147.704	519.809	144.001	127.875	141.522	9.713	-1.449	0.000	1.428	22.000	21.000	161.222	519.809	144.964	128.250	140.412	6.900	-1.729	0.000	1.563	22.000	21.000	189.455	519.809	147.168	132.594	149.375	8.304	-0.165	-0.089	0.145	22.000	21.000	190.636	519.809	159.477	130.029	155.545	13.545	-0.111	-0.025	0.085	22.000	21.000	182.591	519.809	146.265	139.541	151.800	3.985	-0.452	-0.229	0.205	22.000	21.000	180.511	519.809	144.552	142.286	150.471	15.716	0.268	0.091	-0.105	22.000	21.000	156.545	519.809	144.294	134.031	149.125	18.106	-1.293	-0.176	1.070	22.000	21.000	156.758	519.809	142.622	121.091	135.438	12.170	0.490	0.010	-0.375	37.000	21.000	226.731	496.908	162.746	136.171	150.500	2.509	-0.111	0.000	0.089	53.000	21.000	166.667	481.239	148.103	142.000	162.240	20.985	0.057	-0.260	-0.286	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22.000	23.000	22.000	151.030	511.520	145.175	131.121	148.200	6.515	-3.198	-0.065	3.181	23.000	22.000	158.788	511.520	142.838	134.528	144.292	6.900	0.000	-0.019	0.000	23.000	22.000	201.689	511.520	148.497	127.469	143.111	8.331	0.027	0.033	-0.056	23.000	22.000	194.256	511.520	159.998	125.917	146.188	13.859	0.314	-0.000	-0.375	23.000	22.000	193.956	511.520	155.606	150.686	167.850	3.625	-0.360	-0.228	0.144	23.000	22.000	172.356	511.520	144.779	137.333	143.414	15.402	-0.314	0.091	0.377	23.000	22.000	168.359	511.520	144.711	133.857	139.750	18.117	0.011	-0.148	-0.115	23.000	22.000	162.590	511.520	142.398	121.706	132.250	12.078	-0.092	-0.064	0.064	38.000	22.000	223.862	498.957	161.167	141.000	161.786	2.482	-0.027	-0.055	0.000	54.000	22.000	164.361	477.941	146.135	147.595	171.333	19.511	-1.474	-0.300	1.099	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
23.000	24.000	23.000	168.630	515.083	148.643	129.344	145.000	11.609	5.094	0.000	-5.131	24.000	23.000	157.667	515.083	146.005	134.939	145.190	6.724	-0.176	0.020	0.185	24.000	23.000	191.375	515.083	146.706	129.781	138.417	8.109	-0.222	0.000	0.201	24.000	23.000	187.159	515.083	160.695	130.686	145.600	13.702	-0.157	-0.000	0.230	24.000	23.000	187.045	515.083	153.399	152.757	172.900	3.487	-0.138	-0.267	-0.122	24.000	23.000	179.400	515.083	144.291	138.548	152.300	15.532	0.130	0.130	0.052	24.000	23.000	153.059	515.083	142.284	133.783	141.133	18.869	0.751	0.992	0.169	24.000	23.000	156.583	515.083	143.054	124.941	147.500	11.994	-0.084	-0.010	-0.064	39.000	23.000	217.538	498.991	160.891	141.000	153.250	2.482	0.000	0.056	0.000	55.000	23.000	154.100	479.462	146.151	154.676	178.174	18.661	-0.850	-0.378	0.348	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
24.000	25.000	24.000	175.222	512.931	150.669	124.364	136.273	12.229	0.620	0.000	-0.582	25.000	24.000	165.028	512.931	147.471	135.382	144.542	7.807	1.083	0.000	-1.008	25.000	24.000	189.159	512.931	145.237	125.242	134.333	8.155	0.046	0.056	0.032	25.000	24.000	194.364	512.931	161.439	126.917	149.714	13.702	0.000	-0.000	-0.000	25.000	24.000	185.023	512.931	159.107	156.375	182.077	3.487	0.000	-0.206	-0.206	25.000	24.000	188.087	512.931	144.808	137.594	146.818	15.746	0.214	-0.012	-0.143	25.000	24.000	163.286	512.931	152.326	129.586	137.824	18.190	-0.678	-0.533	0.062	25.000	24.000	167.103	512.931	144.373	124.324	141.929	12.143	0.149	0.010	-0.000	40.000	24.000	221.607	497.663	161.900	140.129	161.846	2.528	0.046	-0.017	-0.037	56.000	24.000	159.786	481.479	145.252	149.811	180.421	18.198	-0.463	-0.291	0.115	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
25.000	26.000	25.000	181.259	509.071	152.873	126.219	138.625	12.470	0.241	0.065	-0.197	26.000	25.000	155.641	509.071	144.150	132.686	142.818	7.141	-0.666	0.000	0.678	26.000	25.000	202.279	509.071	145.408	126.879	137.000	8.312	0.157	0.000	-0.145	26.000	25.000	192.929	509.071	162.591	126.583	149.250	13.794	0.092	-0.000	-0.145	26.000	25.000	182.682	509.071	156.139	146.829	166.714	3.560	0.073	-0.122	-0.205	26.000	25.000	179.733	509.071	144.964	138.719	150.741	16.052	0.306	0.131	-0.091	26.000	25.000	162.000	509.071	152.719	132.222	141.818	17.393	-0.797	-0.961	-0.027	26.000	25.000	166.949	509.071	141.736	123.281	135.467	12.235	0.092	0.055	-0.000	41.000	25.000	230.958	498.730	161.517	142.057	155.200	2.528	0.000	0.000	0.000	57.000	25.000	157.393	495.868	145.637	148.833	180.421	17.467	-0.731	-0.291	0.374	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
26.000	27.000	26.000	144.481	501.302	141.172	130.742	142.957	6.385	-6.084	-0.065	5.898	27.000	26.000	162.273	501.302	145.234	135.412	146.895	7.390	0.249	0.043	-0.268	27.000	26.000	188.590	501.302	143.014	127.618	134.818	8.182	-0.130	0.000	0.079	27.000	26.000	194.932	501.302	160.288	126.743	146.714	13.415	-0.379	-0.000	0.410	27.000	26.000	187.477	501.302	157.913	138.618	152.053	3.985	0.425	0.205	-0.205	27.000	26.000	190.267	501.302	143.983	135.100	146.350	16.431	0.379	0.029	-0.285	27.000	26.000	168.348	501.302	151.403	132.591	138.529	17.788	0.395	0.356	0.057	27.000	26.000	159.233	501.302	142.913	123.722	139.263	11.902	-0.333	-0.064	0.064	42.000	26.000	240.483	492.432	166.111	141.143	158.700	2.620	0.092	0.021	-0.055	58.000	26.000	168.464	493.043	149.109	154.769	169.000	19.961	2.494	-0.261	-2.507	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
27.000	28.000	27.000	212.806	519.075	155.785	130.500	153.300	13.342	6.956	0.000	-6.755	28.000	27.000	163.333	519.075	145.536	132.143	141.261	7.696	0.306	-0.043	-0.330	28.000	27.000	181.441	519.075	141.883	123.031	132.263	8.117	-0.065	0.000	0.000	28.000	27.000	195.348	519.075	158.981	131.806	155.308	13.093	-0.322	-0.000	0.290	28.000	27.000	186.841	519.075	157.688	139.343	152.524	4.399	0.414	0.223	-0.145	28.000	27.000	179.000	519.075	141.700	133.967	143.409	16.331	-0.100	0.030	0.142	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.000	27.000	169.061	519.075	143.314	124.424	131.955	12.205	0.303	0.064	-0.120	43.000	27.000	246.710	497.630	166.726	141.543	159.105	2.666	0.046	0.000	-0.035	59.000	27.000	166.306	484.697	145.377	145.622	178.250	17.934	-2.028	-0.233	1.650	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
28.000	29.000	28.000	147.310	509.172	144.011	129.344	147.750	7.731	-5.610	0.000	5.380	29.000	28.000	156.917	509.172	142.960	128.167	144.000	7.428	-0.268	0.000	0.267	29.000	28.000	176.528	509.172	143.621	126.765	136.643	8.209	0.092	0.000	-0.089	29.000	28.000	194.783	509.172	154.395	124.879	144.412	13.158	0.065	0.025	-0.000	29.000	28.000	195.262	509.172	155.379	129.677	138.708	5.099	0.701	0.318	-0.349	29.000	28.000	198.267	509.172	143.708	132.688	138.731	16.894	0.563	0.091	-0.376	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.000	28.000	163.417	509.172	140.960	122.543	134.261	12.235	0.030	-0.064	-0.064	44.000	28.000	230.258	466.181	165.550	139.706	156.375	2.582	-0.084	0.035	0.124	60.000	28.000	158.667	487.197	146.848	150.389	183.294	17.853	-0.081	-0.349	-0.203	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
29.000	30.000	29.000	147.926	505.174	144.215	128.706	142.294	8.703	0.972	0.065	-0.844	30.000	29.000	157.545	505.174	145.989	126.727	137.533	7.807	0.379	0.044	-0.330	30.000	29.000	173.515	505.174	144.605	131.088	150.692	8.079	-0.130	0.000	0.111	30.000	29.000	195.600	505.174	157.384	126.778	145.850	13.074	-0.084	-0.025	-0.000	30.000	29.000	193.200	505.174	155.523	140.500	158.556	5.505	0.406	0.262	-0.058	30.000	29.000	192.652	505.174	144.684	133.032	141.038	17.070	0.176	0.000	-0.142	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.000	29.000	163.472	505.174	142.804	123.912	140.438	12.216	-0.019	0.009	-0.000	45.000	29.000	217.750	478.700	160.571	139.417	150.038	2.463	-0.119	-0.034	0.055	61.000	29.000	150.071	480.758	146.523	152.189	170.917	17.910	0.057	-0.348	-0.524	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
30.000	31.000	30.000	148.744	501.841	140.944	127.188	148.444	8.110	-0.593	0.000	0.717	31.000	30.000	157.273	501.841	148.924	136.971	149.222	7.807	0.000	0.000	0.000	31.000	30.000	183.972	501.841	143.823	130.400	146.467	8.339	0.260	0.000	-0.257	31.000	30.000	196.889	501.841	154.962	126.257	147.357	13.047	-0.027	-0.000	0.025	31.000	30.000	180.750	501.841	151.528	132.857	147.833	5.467	-0.038	0.291	0.145	31.000	30.000	192.745	501.841	144.927	139.469	147.240	17.207	0.138	0.000	-0.183	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.000	30.000	168.923	501.841	144.249	125.400	131.097	12.954	0.739	-0.007	-0.559	46.000	30.000	232.828	476.562	163.631	138.222	156.421	2.601	0.138	0.000	-0.126	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
