 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)	T (8)	Base X (8)	Base Y (8)	Tip X (8)	Tip Y (8)	||[body,base]|| (8)	||[base,tip]||  (8)	||[base,tip]|| : [body,base] (8)	[base,tip] ? [body,base] (8)	?||[base,tip]|| : [body,base] (8)	||[tip(t-1),tip(t)]|| : [base,tip] (8)	||[base(t-1),base(t)]|| : [base,tip] (8)	T (9)	Base X (9)	Base Y (9)	Tip X (9)	Tip Y (9)	||[body,base]|| (9)	||[base,tip]||  (9)	||[base,tip]|| : [body,base] (9)	[base,tip] ? [body,base] (9)	?||[base,tip]|| : [body,base] (9)	||[tip(t-1),tip(t)]|| : [base,tip] (9)	||[base(t-1),base(t)]|| : [base,tip] (9)	T (10)	Base X (10)	Base Y (10)	Tip X (10)	Tip Y (10)	||[body,base]|| (10)	||[base,tip]||  (10)	||[base,tip]|| : [body,base] (10)	[base,tip] ? [body,base] (10)	?||[base,tip]|| : [body,base] (10)	||[tip(t-1),tip(t)]|| : [base,tip] (10)	||[base(t-1),base(t)]|| : [base,tip] (10)
64	43.000	29.120	8.255	37.570	7.800	7.563	8.462	7.626	57.680	-0.022	NaN	4.031	43.000	27.170	9.490	34.060	11.570	5.262	7.197	5.177	27.243	0.135	-0.062	-0.062	43.000	28.405	13.455	35.295	17.485	6.117	7.982	7.690	47.041	0.139	NaN	-0.056	43.000	15.990	13.195	11.700	23.855	6.629	11.491	6.297	41.743	0.296	NaN	0.169	43.000	27.365	23.660	31.525	30.940	12.735	8.385	8.318	105.929	0.429	0.089	-0.347	43.000	28.730	18.590	39.130	31.265	9.152	16.396	16.363	149.755	0.011	-0.174	-0.192	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.000	25.285	21.970	24.375	34.970	10.456	13.032	12.284	128.432	0.077	NaN	-0.065	58.000	22.360	2.535	24.375	1.560	9.950	2.238	0.909	9.042	-0.061	NaN	0.028	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
65	44.000	25.090	8.255	37.635	7.800	4.239	12.553	7.680	32.554	0.054	0.065	-4.027	44.000	26.780	9.425	34.125	11.570	4.741	7.652	5.415	25.675	0.238	0.062	-0.393	44.000	28.405	13.455	35.360	17.485	6.045	8.038	7.825	47.307	0.135	0.056	NaN	44.000	16.315	12.675	11.700	23.855	6.380	12.095	6.269	39.998	-0.028	NaN	-0.605	44.000	27.170	23.140	31.525	31.070	12.312	9.047	8.978	110.534	0.660	0.114	-0.550	44.000	28.795	18.525	39.195	31.265	9.204	16.446	16.425	151.171	0.062	0.041	-0.009	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.000	25.350	22.490	24.375	34.970	11.130	12.518	11.860	131.997	-0.424	NaN	0.513	59.000	22.360	2.600	24.310	1.625	9.815	2.180	0.962	9.443	0.053	-0.087	-0.029	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
66	45.000	28.015	8.320	37.635	7.800	6.257	9.634	8.376	52.407	0.697	NaN	2.917	45.000	27.820	9.620	34.060	11.570	5.480	6.538	5.033	27.581	-0.382	-0.062	1.051	45.000	28.405	13.455	35.295	17.485	5.921	7.982	7.775	46.036	-0.051	-0.056	NaN	45.000	16.510	12.350	4.030	21.125	6.274	15.256	13.322	83.579	7.053	4.704	-0.346	45.000	27.170	23.140	31.720	31.200	12.264	9.256	9.158	112.317	0.180	0.209	NaN	45.000	28.990	18.720	39.390	31.330	9.392	16.345	16.334	153.418	-0.090	0.174	0.275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.000	25.350	22.295	24.375	34.970	10.909	12.712	12.077	131.757	0.218	NaN	-0.194	60.000	22.360	2.600	24.375	1.560	9.836	2.268	0.905	8.898	-0.057	0.088	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
67	46.000	28.145	8.320	37.570	7.800	6.132	9.439	8.268	50.700	-0.108	-0.065	0.130	46.000	28.145	9.685	34.060	11.570	5.531	6.208	4.918	27.205	-0.114	NaN	0.329	46.000	28.275	13.390	35.360	17.550	5.632	8.216	8.049	45.334	0.274	0.089	-0.145	46.000	16.575	12.285	11.700	23.855	6.410	12.555	6.135	39.326	-7.187	-0.462	-0.085	46.000	27.105	22.945	31.850	31.330	12.112	9.634	9.505	115.119	0.346	0.177	-0.202	46.000	29.250	19.175	39.390	31.460	9.879	15.929	15.929	157.360	-0.405	0.100	0.516	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.000	25.350	22.555	24.375	34.970	11.245	12.453	11.919	134.034	-0.158	NaN	0.259	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
68	47.000	28.015	8.320	37.570	7.800	5.788	9.569	8.328	48.203	0.060	NaN	-0.130	47.000	27.560	9.555	34.125	11.570	4.805	6.867	5.248	25.219	0.330	0.062	-0.597	47.000	28.405	13.455	35.295	17.485	5.637	7.982	7.875	44.396	-0.174	-0.089	0.145	47.000	16.575	12.350	11.700	23.790	6.628	12.435	6.400	42.415	0.264	-0.060	0.060	47.000	26.975	22.620	32.045	31.525	11.819	10.247	10.068	119.001	0.564	0.266	-0.347	47.000	29.705	20.345	39.455	31.460	11.063	14.785	14.732	162.988	-1.197	0.043	1.180	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.000	25.350	22.490	24.375	34.970	11.269	12.518	12.046	135.749	0.127	NaN	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
69	48.000	28.145	8.320	37.570	7.800	6.003	9.439	8.145	48.896	-0.183	NaN	0.130	48.000	25.610	9.295	34.125	11.570	3.402	8.814	4.617	15.709	-0.631	NaN	-1.951	48.000	28.275	13.390	35.295	17.485	5.427	8.127	7.967	43.234	0.092	NaN	-0.145	48.000	16.575	12.350	11.635	23.855	6.604	12.521	6.157	40.657	-0.243	0.085	NaN	48.000	26.975	22.620	32.175	31.720	11.635	10.481	10.305	119.906	0.237	0.234	NaN	48.000	29.640	20.215	39.455	31.460	10.764	14.926	14.890	160.280	0.158	NaN	-0.141	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.000	25.545	23.205	24.375	34.905	11.817	11.758	11.217	132.555	-0.829	-0.065	0.692	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
70	49.000	25.805	8.450	37.570	7.800	4.195	11.783	8.150	34.189	0.005	NaN	-2.344	49.000	27.365	9.490	34.125	11.570	4.796	7.073	5.116	24.539	0.499	NaN	1.735	49.000	28.210	13.325	35.295	17.485	5.406	8.216	8.030	43.412	0.063	NaN	-0.089	49.000	16.510	12.415	11.700	23.855	6.611	12.410	6.126	40.501	-0.030	-0.025	0.085	49.000	26.845	22.100	32.305	31.915	11.123	11.231	11.085	123.298	0.779	0.234	-0.518	49.000	29.575	20.085	39.585	31.460	10.661	15.152	15.119	161.184	0.229	0.086	-0.141	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.000	25.545	23.140	24.375	34.905	11.767	11.823	11.257	132.466	0.040	NaN	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
71	50.000	31.525	8.190	37.570	7.800	8.290	6.058	5.660	46.923	-2.490	NaN	5.725	50.000	27.430	9.490	34.125	11.570	4.058	7.011	4.584	18.603	-0.532	NaN	0.062	50.000	28.145	13.260	35.360	17.485	4.466	8.361	8.258	36.880	0.227	0.056	-0.089	50.000	16.510	12.415	11.700	23.855	7.516	12.410	5.971	44.878	-0.155	NaN	NaN	50.000	26.780	21.970	32.435	32.045	10.706	11.554	11.202	119.931	0.117	0.177	-0.145	50.000	29.510	19.955	39.520	31.460	9.987	15.250	15.122	151.027	0.002	-0.043	-0.141	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.000	25.545	23.140	24.375	34.905	11.610	11.823	11.501	133.531	0.244	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
72	51.000	28.925	8.255	37.570	7.800	6.911	8.657	7.634	52.762	1.974	NaN	-2.600	51.000	27.430	9.490	34.125	11.570	5.001	7.011	4.944	24.725	0.360	NaN	NaN	51.000	28.405	13.390	35.295	17.485	5.616	8.015	7.756	43.560	-0.501	-0.056	0.290	51.000	16.575	12.350	11.635	23.855	6.456	12.521	5.851	37.772	-0.121	0.026	-0.085	51.000	26.715	21.775	32.695	32.175	10.613	11.997	11.833	125.584	0.631	0.242	-0.201	51.000	29.445	19.760	39.585	31.460	10.212	15.483	15.474	158.032	0.353	0.043	-0.190	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.000	25.545	23.530	24.375	34.970	11.971	11.500	10.933	130.882	-0.568	0.065	0.388	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
73	52.000	29.120	8.255	37.570	7.735	7.146	8.466	7.495	53.556	-0.139	0.004	0.195	52.000	25.155	9.360	34.060	11.570	3.371	9.175	3.962	13.355	-0.981	-0.063	-2.239	52.000	28.340	13.390	35.295	17.485	5.518	8.071	7.779	42.926	0.022	NaN	-0.056	52.000	16.510	12.415	11.635	23.855	6.516	12.435	5.662	36.893	-0.189	NaN	0.085	52.000	26.715	21.710	32.760	32.370	10.430	12.255	12.112	126.332	0.279	0.202	-0.057	52.000	29.445	19.695	39.520	31.460	10.062	15.489	15.488	155.835	0.013	-0.042	-0.049	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.000	25.545	23.725	24.310	34.905	12.035	11.248	10.669	128.402	-0.264	-0.057	0.194	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
74	53.000	31.525	8.190	37.570	7.800	8.373	6.058	5.613	46.999	-1.882	-0.004	2.404	53.000	25.220	9.360	34.125	11.570	2.762	9.175	2.006	5.539	-1.957	0.063	0.063	53.000	28.470	13.455	35.295	17.485	4.770	7.926	7.790	37.159	0.011	NaN	0.145	53.000	16.575	12.155	11.700	23.855	7.417	12.675	5.383	39.926	-0.279	-0.025	-0.265	53.000	26.715	21.645	32.760	32.630	10.188	12.538	12.203	124.321	0.091	0.228	-0.057	53.000	29.315	19.370	39.390	31.395	9.234	15.688	15.635	144.368	0.147	-0.133	-0.333	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.000	25.610	23.530	24.375	34.905	11.812	11.442	11.097	131.081	0.428	-0.007	-0.201	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
75	54.000	28.925	8.255	37.570	7.735	7.124	8.661	7.611	54.219	1.997	0.004	-2.599	54.000	27.755	9.555	34.125	11.570	5.465	6.681	4.772	26.077	2.766	NaN	2.476	54.000	28.470	13.455	35.360	17.485	5.770	7.982	7.674	44.278	-0.116	0.056	NaN	54.000	16.510	12.350	4.095	21.060	6.378	15.166	12.843	81.914	7.460	4.620	0.165	54.000	26.975	22.555	32.825	32.695	11.298	11.706	11.571	130.730	-0.632	0.089	0.918	54.000	29.185	19.175	39.325	31.330	9.533	15.829	15.823	150.841	0.188	-0.092	-0.233	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.000	25.610	23.920	24.375	34.905	12.204	11.054	10.430	127.295	-0.667	NaN	0.388	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
76	55.000	31.525	8.190	37.570	7.800	8.489	6.058	5.548	47.100	-2.062	-0.004	2.599	55.000	27.560	9.490	34.060	11.570	4.420	6.825	4.033	17.830	-0.738	-0.062	-0.206	55.000	28.340	13.390	35.295	17.485	4.545	8.071	7.836	35.613	0.162	-0.056	-0.145	55.000	16.510	12.220	4.095	21.125	7.476	15.278	12.568	93.960	-0.275	0.038	-0.076	55.000	26.910	22.360	32.825	32.695	10.678	11.908	11.560	123.442	-0.011	NaN	-0.202	55.000	28.990	18.655	39.195	31.265	8.255	16.222	16.215	133.861	0.392	-0.132	-0.527	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.000	25.675	24.115	24.310	34.905	12.143	10.876	10.495	127.443	0.065	0.008	0.185	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
77	56.000	24.895	7.995	37.570	7.735	4.596	12.678	6.323	29.060	0.774	0.001	-6.625	56.000	27.560	9.490	34.125	11.570	5.495	6.887	4.865	26.732	0.832	0.062	NaN	56.000	28.275	13.390	35.295	17.550	5.754	8.160	7.806	44.920	-0.029	0.033	-0.056	56.000	16.445	12.415	11.700	23.855	6.252	12.385	5.449	34.070	-7.119	-0.392	0.205	56.000	26.390	20.410	32.825	32.760	9.167	13.926	13.897	127.396	2.337	0.058	-1.970	56.000	28.860	18.525	39.195	31.265	8.966	16.405	16.355	146.629	0.140	NaN	-0.183	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.000	25.675	23.985	24.375	34.970	12.328	11.062	10.342	127.494	-0.153	0.057	-0.129	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
78	57.000	24.960	8.060	37.570	7.800	4.571	12.613	6.501	29.719	0.179	-0.001	0.064	57.000	28.470	9.685	34.125	11.570	6.240	5.961	4.536	28.303	-0.329	NaN	0.925	57.000	28.340	13.390	35.360	17.485	5.817	8.127	7.785	45.288	-0.022	0.023	0.056	57.000	16.510	12.350	11.700	23.855	6.184	12.470	5.408	33.441	-0.041	NaN	-0.085	57.000	26.390	20.345	32.825	32.825	9.108	14.041	14.018	127.675	0.121	0.058	-0.058	57.000	28.860	18.460	39.195	31.200	8.919	16.405	16.348	145.801	-0.007	-0.050	-0.050	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.000	25.805	23.985	24.375	34.970	12.360	11.078	10.268	126.919	-0.073	NaN	-0.017	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
79	58.000	24.960	7.995	37.570	7.735	5.029	12.613	5.936	29.854	-0.565	0.001	0.001	58.000	28.535	9.685	34.125	11.570	6.483	5.899	4.231	27.433	-0.304	NaN	0.062	58.000	28.275	13.390	35.360	17.485	5.664	8.183	7.651	43.332	-0.134	NaN	-0.056	58.000	16.445	12.480	11.700	23.790	6.240	12.265	4.745	29.609	-0.663	-0.060	0.145	58.000	26.780	21.775	32.890	32.825	10.157	12.627	12.575	127.730	-1.443	0.031	1.440	58.000	28.795	18.395	39.260	31.265	8.504	16.588	16.471	140.067	0.123	0.091	-0.091	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.000	25.805	24.765	24.375	34.905	12.675	10.240	9.476	120.108	-0.792	-0.064	0.772	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
80	59.000	24.960	8.125	37.570	7.735	4.983	12.616	6.751	33.639	0.814	NaN	-0.004	59.000	28.600	9.685	34.125	11.570	6.752	5.838	4.291	28.971	0.060	NaN	0.062	59.000	28.210	13.325	35.360	17.485	5.856	8.272	7.710	45.148	0.059	NaN	-0.089	59.000	15.990	13.195	11.700	23.855	6.482	11.491	5.542	35.921	0.797	0.060	0.833	59.000	26.780	21.775	32.890	32.825	10.324	12.627	12.596	130.037	0.021	NaN	NaN	59.000	28.860	18.330	39.390	31.330	8.741	16.730	16.550	144.656	0.079	0.132	-0.010	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.000	25.805	24.635	24.375	34.905	12.679	10.369	9.517	120.666	0.041	NaN	-0.129	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
81	60.000	28.210	8.255	37.570	7.800	6.659	9.371	7.593	50.565	0.842	-0.003	3.240	60.000	28.535	9.685	34.125	11.505	6.163	5.879	4.205	25.916	-0.086	-0.020	-0.062	60.000	28.275	13.325	35.360	17.485	5.343	8.216	7.690	41.088	-0.020	NaN	0.056	60.000	16.055	13.195	11.700	23.855	6.999	11.515	5.516	38.604	-0.026	NaN	-0.025	60.000	26.780	21.840	32.890	32.695	10.151	12.456	12.348	125.343	-0.248	-0.113	0.057	60.000	29.900	20.670	39.325	31.330	10.753	14.229	14.223	152.937	-2.327	-0.043	2.442	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.000	25.805	24.700	24.375	34.905	12.599	10.305	9.633	121.372	0.116	NaN	0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
