dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)	T (11)	dT (11)	Base Mean (11)	Body Mean (11)	Proj Mean (11)	Tip Mean (11)	Tip Th Mean (11)	Length (11)	dL (11)	DCTM (11)	DCBM (11)	T (12)	dT (12)	Base Mean (12)	Body Mean (12)	Proj Mean (12)	Tip Mean (12)	Tip Th Mean (12)	Length (12)	dL (12)	DCTM (12)	DCBM (12)	T (13)	dT (13)	Base Mean (13)	Body Mean (13)	Proj Mean (13)	Tip Mean (13)	Tip Th Mean (13)	Length (13)	dL (13)	DCTM (13)	DCBM (13)	T (14)	dT (14)	Base Mean (14)	Body Mean (14)	Proj Mean (14)	Tip Mean (14)	Tip Th Mean (14)	Length (14)	dL (14)	DCTM (14)	DCBM (14)	T (15)	dT (15)	Base Mean (15)	Body Mean (15)	Proj Mean (15)	Tip Mean (15)	Tip Th Mean (15)	Length (15)	dL (15)	DCTM (15)	DCBM (15)
24.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.000	24.000	139.605	305.680	129.335	128.424	138.389	1.981	-1.122	0.046	1.103	25.000	24.000	154.830	305.680	136.113	119.194	129.000	5.971	0.065	0.042	-0.095	25.000	24.000	142.444	305.680	126.421	122.353	131.667	5.127	0.046	-0.065	-0.194	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.000	24.000	167.448	305.680	149.417	140.548	148.040	1.690	0.000	0.000	0.056	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.000	24.000	139.133	305.680	128.154	114.833	123.625	3.400	-0.138	-0.058	0.058	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.000	24.000	146.073	303.436	137.360	133.829	143.050	1.230	-0.019	-0.266	-0.145	45.000	24.000	143.607	301.503	127.260	118.167	131.727	4.545	0.095	-0.000	-0.125	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105.000	24.000	134.933	283.689	121.448	122.308	129.333	2.029	-0.298	0.011	0.128	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
25.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.000	25.000	161.225	308.517	137.804	125.636	135.095	3.726	1.745	-0.090	-1.718	26.000	25.000	153.467	308.517	138.789	121.094	133.059	5.887	-0.084	-0.044	0.000	26.000	25.000	133.259	308.517	125.299	124.353	133.250	4.756	-0.371	-0.394	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.000	25.000	172.029	308.517	151.886	143.400	155.867	1.782	0.092	0.000	-0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.000	25.000	150.717	308.517	131.216	120.485	130.882	3.389	-0.011	0.000	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.000	25.000	148.022	301.144	139.286	139.206	155.294	0.928	-0.302	-0.239	0.171	46.000	25.000	140.476	301.204	128.434	117.188	125.333	4.794	0.249	-0.000	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106.000	25.000	132.633	282.674	124.005	123.303	133.200	2.056	0.027	-0.064	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
26.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.000	26.000	163.567	307.662	138.518	124.559	133.238	3.167	-0.559	0.000	0.465	27.000	26.000	152.348	307.662	141.678	119.486	129.864	6.006	0.119	-0.043	-0.098	27.000	26.000	137.944	307.662	126.813	122.312	128.810	4.691	-0.065	-0.389	-0.191	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.000	26.000	174.971	307.662	153.232	141.688	153.450	1.893	0.111	0.056	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.000	26.000	141.289	307.662	129.267	113.429	118.130	3.538	0.149	0.204	0.027	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.000	26.000	132.571	300.920	127.923	127.833	133.167	0.451	-0.477	0.041	0.329	47.000	26.000	138.250	300.148	124.375	116.724	121.455	4.810	0.016	-0.000	-0.070	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107.000	26.000	129.143	283.273	119.816	117.529	122.333	2.094	0.038	-0.193	-0.183	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
27.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.000	27.000	139.308	305.756	131.918	131.500	140.333	1.671	-1.496	0.000	1.380	28.000	27.000	156.442	305.756	139.493	120.143	124.286	6.120	0.114	0.043	-0.092	28.000	27.000	136.758	305.756	125.996	115.750	120.815	4.515	-0.176	-0.195	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.000	27.000	172.206	305.756	155.855	145.467	155.769	1.782	-0.111	-0.056	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.000	27.000	144.630	305.756	130.715	115.179	123.154	3.779	0.241	0.205	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.000	27.000	131.621	303.821	126.294	127.125	136.571	0.477	0.027	-0.082	-0.082	48.000	27.000	143.625	298.663	125.295	119.100	128.067	4.737	-0.073	-0.000	0.070	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	108.000	27.000	128.939	281.482	121.974	121.481	129.400	1.788	-0.306	-0.053	0.139	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
28.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.000	28.000	142.703	301.465	133.506	128.781	136.455	1.606	-0.065	0.000	0.107	29.000	28.000	163.143	301.465	135.984	118.312	130.154	6.258	0.138	0.000	-0.141	29.000	28.000	132.200	301.465	126.980	119.176	129.000	4.209	-0.306	0.123	0.321	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.000	28.000	174.053	301.465	151.878	141.267	148.105	2.004	0.222	0.000	-0.173	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.000	28.000	136.093	301.465	127.499	114.269	117.500	3.154	-0.624	0.206	0.719	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.000	28.000	131.429	304.433	125.562	125.926	136.727	0.614	0.137	0.058	-0.029	49.000	28.000	148.621	298.413	127.353	119.312	128.474	4.989	0.252	-0.000	-0.207	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	109.000	28.000	131.976	282.284	119.913	120.267	124.700	2.048	0.260	0.064	-0.076	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
29.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.000	29.000	141.162	299.598	129.016	125.848	132.333	1.763	0.157	0.056	-0.113	30.000	29.000	145.959	299.598	132.489	119.839	130.083	4.694	-1.565	-0.051	1.177	30.000	29.000	134.900	299.598	126.048	118.029	126.444	3.987	-0.222	0.130	0.262	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.000	29.000	174.613	299.598	154.052	145.767	157.714	1.782	-0.222	0.000	0.113	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.000	29.000	130.778	299.598	120.907	110.720	116.588	1.842	-1.313	0.205	1.187	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.000	29.000	136.196	304.639	124.214	124.455	138.250	0.950	0.336	0.000	-0.060	50.000	29.000	138.963	297.169	127.974	122.655	130.562	4.461	-0.528	-0.000	0.336	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110.000	29.000	137.667	281.483	123.882	123.931	132.600	1.566	-0.482	-0.371	-0.040	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
30.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.000	30.000	139.846	300.097	129.025	122.226	132.222	1.854	0.092	-0.054	-0.127	31.000	30.000	155.714	300.097	133.953	121.500	128.765	5.730	1.037	0.048	-0.536	31.000	30.000	137.966	300.097	124.038	117.938	125.389	3.524	-0.463	-0.374	0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.000	30.000	166.176	300.097	155.071	149.333	163.167	1.755	-0.027	0.000	0.088	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.000	30.000	133.593	300.097	119.432	112.871	118.316	2.118	0.276	0.331	0.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.000	30.000	131.774	303.705	123.515	121.719	130.846	0.740	-0.209	0.329	0.062	51.000	30.000	142.852	297.252	124.756	116.226	131.600	4.556	0.095	-0.000	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111.000	30.000	129.974	279.911	119.493	118.235	126.733	1.834	0.268	0.077	-0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
31.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.000	31.000	143.256	298.742	131.144	126.031	140.462	1.900	0.046	-0.037	-0.037	32.000	31.000	146.171	298.742	129.158	119.303	124.429	4.980	-0.750	0.000	0.308	32.000	31.000	135.769	298.742	126.160	119.879	126.571	3.727	0.203	-0.256	-0.256	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.000	31.000	173.698	298.742	155.905	144.719	163.714	1.996	0.241	-0.086	-0.178	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.000	31.000	126.393	298.742	117.419	111.680	119.154	2.451	0.333	0.287	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.000	31.000	138.114	302.094	126.689	124.853	135.462	1.287	0.547	0.143	-0.187	52.000	31.000	142.286	296.422	140.381	140.550	149.727	0.592	-3.964	-3.965	0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	112.000	31.000	137.053	280.441	125.286	123.939	128.793	1.704	-0.130	-0.126	0.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
32.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.000	32.000	151.425	299.442	133.752	130.375	142.800	1.927	0.027	0.000	-0.091	33.000	32.000	151.955	299.442	128.723	115.467	134.333	5.064	0.084	0.000	-0.092	33.000	32.000	136.556	299.442	128.202	124.229	139.385	2.939	-0.788	-0.261	0.326	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.000	32.000	164.133	299.442	150.772	141.143	148.053	1.617	-0.379	0.086	0.231	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.000	32.000	127.852	299.442	118.973	111.643	120.333	2.608	0.157	0.350	0.184	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.000	32.000	136.163	301.503	125.198	122.727	128.217	1.463	0.176	0.268	0.062	53.000	32.000	140.000	296.251	127.451	123.032	132.000	4.507	3.915	3.907	-0.077	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	113.000	32.000	133.842	281.258	123.885	121.781	124.833	1.677	-0.027	-0.064	-0.051	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
33.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.000	33.000	147.196	299.550	135.324	125.062	135.909	1.946	0.019	0.000	0.052	34.000	33.000	158.178	299.550	133.483	119.059	128.000	4.988	-0.076	-0.041	0.000	34.000	33.000	131.889	299.550	127.214	123.879	139.857	2.476	-0.463	-0.130	0.256	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.000	33.000	164.424	299.550	150.800	140.344	149.955	1.663	0.046	0.000	0.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.000	33.000	128.481	299.550	116.915	110.484	114.923	2.948	0.341	0.289	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.000	33.000	138.486	301.204	124.589	122.750	132.000	1.677	0.214	0.308	0.000	54.000	33.000	140.182	295.802	125.899	120.156	132.857	4.599	0.092	0.065	-0.007	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	114.000	33.000	131.306	280.365	122.858	120.853	125.667	1.398	-0.279	-0.127	0.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
34.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.000	34.000	154.021	302.506	135.676	126.344	137.227	2.103	0.157	0.000	-0.108	35.000	34.000	161.417	302.506	132.985	117.281	122.458	5.069	0.081	0.000	-0.091	35.000	34.000	131.926	302.506	131.477	129.886	138.750	2.170	-0.306	-0.134	0.190	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.000	34.000	165.516	302.506	148.453	138.875	150.053	1.682	0.019	0.000	-0.036	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.000	34.000	130.852	302.506	117.080	113.115	122.111	3.132	0.184	0.255	0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	47.000	34.000	140.432	300.148	127.430	122.879	126.600	2.113	0.436	0.331	-0.064	55.000	34.000	140.593	295.340	123.716	117.400	124.385	4.469	-0.130	-0.000	0.071	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115.000	34.000	135.762	281.092	126.360	124.212	129.292	1.417	0.019	-0.063	-0.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
35.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.000	35.000	161.745	302.638	140.014	129.639	140.667	2.019	-0.084	0.000	0.013	36.000	35.000	166.600	302.638	138.399	120.781	130.600	4.993	-0.076	-0.092	0.007	36.000	35.000	132.100	302.638	128.834	123.857	135.300	2.392	0.222	-0.130	-0.324	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.000	35.000	165.433	302.638	154.185	144.800	164.875	1.598	-0.084	0.030	0.027	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.000	35.000	135.741	302.638	117.610	114.875	119.304	3.538	0.406	0.290	-0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.000	35.000	136.353	298.663	123.454	119.767	125.471	2.235	0.122	0.249	0.129	56.000	35.000	138.438	297.665	124.184	115.844	124.526	4.691	0.222	-0.000	-0.136	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	116.000	35.000	142.227	280.115	132.510	129.000	139.286	1.176	-0.241	-0.164	0.144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
36.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.000	36.000	152.756	303.436	139.669	129.125	141.714	2.176	0.157	0.000	-0.084	37.000	36.000	170.867	303.436	136.348	120.688	133.000	4.969	-0.024	-0.099	-0.099	37.000	36.000	145.214	303.436	137.240	130.171	141.130	3.283	0.891	-0.324	-1.177	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.000	36.000	170.219	303.436	153.797	143.677	156.000	1.709	0.111	-0.029	-0.087	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.000	36.000	132.000	303.436	119.584	118.300	131.100	3.833	0.295	0.201	-0.086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.000	36.000	135.235	298.413	121.897	115.031	118.348	2.568	0.333	0.331	0.000	57.000	36.000	135.370	295.169	123.473	118.758	131.143	4.117	-0.574	0.007	0.466	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117.000	36.000	139.933	279.296	134.675	133.606	142.226	0.755	-0.421	-0.036	0.435	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
37.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.000	37.000	161.156	301.144	140.101	128.861	142.444	2.065	-0.111	0.042	0.133	38.000	37.000	167.156	301.144	140.196	121.562	129.588	5.172	0.203	0.049	-0.134	38.000	37.000	138.815	301.144	136.115	134.000	147.444	2.912	-0.371	-0.130	0.199	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.000	37.000	174.107	301.144	154.497	142.931	149.952	1.690	-0.019	0.088	0.057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.000	37.000	132.586	301.144	118.637	114.760	121.500	4.147	0.314	0.145	-0.118	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.000	37.000	138.621	297.169	122.732	117.438	124.812	2.679	0.111	0.252	0.065	58.000	37.000	145.269	296.740	141.629	139.382	153.250	1.000	-3.117	-3.654	-0.648	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	118.000	37.000	142.667	279.815	134.113	132.824	142.900	0.896	0.141	0.167	-0.038	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
38.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.000	38.000	154.442	300.920	135.759	128.727	135.261	1.617	-0.448	-0.028	0.311	39.000	38.000	172.106	300.920	140.676	122.182	129.000	5.467	0.295	0.045	-0.134	39.000	38.000	140.000	300.920	135.526	124.118	128.750	3.318	0.406	-0.007	-0.280	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.000	38.000	166.310	300.920	150.676	140.606	148.250	1.533	-0.157	-0.029	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.000	38.000	129.593	300.920	117.350	112.897	122.100	4.304	0.157	0.232	0.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.000	38.000	134.857	297.252	124.180	116.633	124.529	2.801	0.122	0.194	0.000	59.000	38.000	136.667	295.932	122.684	119.970	125.474	4.339	3.339	3.649	0.454	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	119.000	38.000	137.714	279.676	129.150	129.000	139.217	0.933	0.037	-0.058	0.058	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
39.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.000	39.000	159.660	303.821	137.703	133.333	143.900	1.766	0.149	0.000	-0.100	40.000	39.000	168.568	303.821	140.876	123.233	130.522	5.432	-0.035	-0.046	-0.045	40.000	39.000	142.297	303.821	129.463	116.719	124.176	3.616	0.298	0.259	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.000	39.000	169.871	303.821	157.641	146.121	164.875	1.782	0.249	-0.058	-0.291	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.000	39.000	149.711	303.821	129.837	112.320	119.200	7.304	3.001	0.145	-2.325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.000	39.000	136.000	296.422	120.898	113.286	117.429	3.218	0.417	0.255	-0.065	60.000	39.000	134.462	297.314	135.632	135.433	146.364	0.777	-3.562	-3.849	-0.517	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	120.000	39.000	147.550	279.011	130.113	124.355	134.238	1.100	0.167	0.011	-0.312	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
40.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.000	40.000	147.622	304.433	135.589	131.697	141.000	1.563	-0.203	-0.060	0.119	41.000	40.000	166.915	304.433	138.421	124.031	136.417	5.719	0.287	0.000	-0.230	41.000	40.000	147.533	304.433	131.574	118.176	124.778	4.117	0.501	0.265	-0.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.000	40.000	174.571	304.433	154.369	139.548	146.862	1.820	0.038	0.000	0.057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.000	40.000	155.545	304.433	129.261	112.043	118.143	8.097	0.793	0.233	-0.553	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.000	40.000	137.541	296.251	121.075	115.536	120.333	3.505	0.287	0.192	0.000	61.000	40.000	131.407	294.100	121.759	117.806	123.933	4.401	3.624	3.977	0.439	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	121.000	40.000	146.729	278.340	128.843	121.242	134.917	1.230	0.130	-0.233	-0.349	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
