dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)
4.000	5.000	4.000	215.414	386.232	154.595	132.939	145.867	2.512	0.157	0.000	-0.140	5.000	4.000	210.290	386.232	142.699	126.103	139.938	5.422	0.019	0.058	0.058	5.000	4.000	180.786	386.232	136.309	123.594	136.667	8.035	-0.046	-0.011	-0.139	5.000	4.000	182.138	386.232	140.396	125.200	132.143	5.085	0.268	0.130	-0.065	5.000	4.000	188.071	386.232	144.531	126.273	136.714	3.839	-0.138	0.064	0.202	5.000	4.000	273.905	386.232	165.369	135.000	156.889	2.789	-0.168	-0.000	0.017	5.000	4.000	233.758	386.232	167.878	143.933	152.750	2.084	-0.287	-0.062	0.206	5.000	4.000	190.111	386.232	134.504	117.897	127.500	7.756	-0.241	0.060	0.111	5.000	4.000	195.341	386.232	152.900	126.759	136.632	4.488	-0.092	0.000	0.145	52.000	4.000	176.143	367.802	148.114	141.931	163.700	0.649	-0.078	2.475E-15	-0.092	85.000	4.000	174.000	355.535	143.034	133.400	141.080	1.074	0.008	-0.062	-0.093
5.000	6.000	5.000	207.071	384.764	151.195	129.844	140.533	2.401	-0.111	0.064	0.128	6.000	5.000	211.148	384.764	143.501	124.222	135.867	5.403	-0.019	-0.057	-0.031	6.000	5.000	177.448	384.764	135.716	120.667	129.312	8.268	0.233	0.000	-0.247	6.000	5.000	185.500	384.764	139.386	124.833	131.105	5.407	0.322	0.195	-0.065	6.000	5.000	196.074	384.764	145.203	122.929	127.522	3.904	0.065	0.064	-0.074	6.000	5.000	279.745	384.764	170.753	128.000	140.722	3.011	0.222	0.038	-0.091	6.000	5.000	262.136	384.764	170.109	139.833	155.083	2.390	0.306	-0.061	-0.289	6.000	5.000	183.684	384.764	136.534	123.889	129.500	7.840	0.084	0.060	0.025	6.000	5.000	175.370	384.764	148.424	122.269	137.889	3.850	-0.639	0.036	0.361	53.000	5.000	186.094	366.748	147.452	134.643	147.929	1.055	0.406	0.043	-0.281	86.000	5.000	182.966	356.899	141.472	127.607	136.364	1.350	0.276	-0.051	-0.320
6.000	7.000	6.000	221.571	381.106	157.084	133.303	152.556	2.401	0.000	-0.063	-0.015	7.000	6.000	187.964	381.106	142.254	123.680	136.636	5.514	0.111	0.058	-0.058	7.000	6.000	182.413	381.106	136.664	129.100	143.818	8.788	0.520	-0.128	-0.395	7.000	6.000	190.467	381.106	139.793	126.448	135.917	5.605	0.198	0.195	-0.065	7.000	6.000	201.828	381.106	143.825	127.276	137.067	3.904	0.000	0.000	0.073	7.000	6.000	256.196	381.106	169.528	130.042	152.167	2.873	-0.138	0.053	0.143	7.000	6.000	258.848	381.106	168.316	136.379	143.269	2.390	0.000	-0.084	-0.023	7.000	6.000	197.325	381.106	134.931	123.037	130.929	7.794	-0.046	0.025	0.145	7.000	6.000	201.400	381.106	156.349	129.533	138.619	4.802	0.953	-0.032	-0.661	54.000	6.000	185.690	368.361	154.535	140.800	153.769	0.917	-0.138	-0.006	0.086	87.000	6.000	178.929	355.399	142.746	131.552	143.643	1.331	-0.019	-0.076	-0.113
7.000	8.000	7.000	224.172	378.436	153.783	131.727	144.857	2.336	-0.065	0.000	0.063	8.000	7.000	195.839	378.436	144.085	125.103	144.000	5.828	0.314	0.088	-0.145	8.000	7.000	193.000	378.436	141.698	133.034	140.750	8.823	0.035	0.000	-0.139	8.000	7.000	181.828	378.436	137.178	126.815	139.500	5.705	0.100	0.195	0.130	8.000	7.000	191.172	378.436	142.105	122.897	177.000	3.850	-0.054	0.129	0.136	8.000	7.000	274.318	378.436	175.777	134.929	143.833	2.862	-0.011	-0.091	-0.130	8.000	7.000	250.195	378.436	167.625	145.581	155.938	2.195	-0.195	-0.120	-0.000	8.000	7.000	198.851	378.436	135.808	118.933	127.071	7.878	0.084	0.120	0.120	8.000	7.000	203.614	378.436	152.257	128.172	138.077	4.978	0.176	0.088	-0.113	55.000	7.000	185.069	368.670	146.358	131.536	147.125	1.174	0.257	0.091	-0.142	88.000	7.000	176.519	357.684	139.316	125.741	140.300	1.461	0.130	-0.101	-0.192
8.000	9.000	8.000	215.357	379.340	155.222	134.200	144.941	2.290	-0.046	0.000	0.013	9.000	8.000	198.194	379.340	147.015	125.852	132.870	5.736	-0.092	0.000	0.114	9.000	8.000	186.278	379.340	141.472	128.633	139.000	8.953	0.130	-0.064	-0.215	9.000	8.000	177.667	379.340	138.443	125.000	139.222	5.938	0.233	0.133	-0.065	9.000	8.000	200.806	379.340	143.664	122.464	132.429	3.942	0.092	-0.064	-0.137	9.000	8.000	257.674	379.340	171.957	132.000	147.800	2.835	-0.027	-0.000	0.091	9.000	8.000	258.043	379.340	172.476	138.963	154.500	2.325	0.130	-0.000	-0.060	9.000	8.000	195.268	379.340	135.081	122.444	132.667	7.970	0.092	0.120	-0.120	9.000	8.000	196.556	379.340	150.716	124.679	143.571	5.070	0.092	0.089	0.000	56.000	8.000	179.552	368.246	145.961	130.880	143.235	1.285	0.111	0.044	-0.092	89.000	8.000	183.290	357.979	144.474	130.600	143.929	1.672	0.211	-0.118	-0.301
9.000	10.000	9.000	218.214	378.927	154.991	130.267	142.111	2.355	0.065	0.000	-0.078	10.000	9.000	195.500	378.927	146.790	127.733	138.300	5.855	0.119	0.000	-0.115	10.000	9.000	182.455	378.927	140.771	122.100	135.727	9.083	0.130	0.000	-0.128	10.000	9.000	159.704	378.927	136.986	124.138	136.933	6.065	0.127	0.065	0.000	10.000	9.000	185.536	378.927	141.512	124.258	133.421	3.923	-0.019	-0.129	-0.064	10.000	9.000	281.233	378.927	178.369	134.640	151.182	2.854	0.019	-0.000	-0.000	10.000	9.000	253.913	378.927	169.746	142.000	153.600	2.279	-0.046	-0.000	0.060	10.000	9.000	196.114	378.927	137.280	118.520	127.500	8.302	0.333	0.060	-0.205	10.000	9.000	187.296	378.927	151.990	127.385	138.105	4.699	-0.371	0.000	0.112	57.000	9.000	188.000	369.411	150.846	127.111	136.467	1.672	0.387	0.000	-0.276	90.000	9.000	200.655	358.433	148.675	126.786	137.588	1.928	0.257	-0.041	-0.315
10.000	11.000	10.000	219.828	377.348	156.176	133.719	149.231	2.382	0.027	0.000	0.000	11.000	10.000	196.258	377.348	148.106	130.893	147.214	5.706	-0.149	0.000	0.082	11.000	10.000	186.467	377.348	145.490	121.714	127.316	9.389	0.306	0.128	-0.257	11.000	10.000	166.852	377.348	139.242	122.786	129.727	6.157	0.092	0.132	0.065	11.000	10.000	190.033	377.348	144.134	123.690	137.100	3.950	0.027	0.000	-0.074	11.000	10.000	277.956	377.348	175.537	134.708	144.750	2.835	-0.019	-0.000	-0.000	11.000	10.000	244.919	377.348	171.927	145.571	154.864	1.927	-0.352	-0.119	0.085	11.000	10.000	212.023	377.348	141.247	116.741	125.333	8.478	0.176	0.145	-0.037	11.000	10.000	183.185	377.348	147.992	127.840	140.538	4.699	0.000	-0.089	-0.089	58.000	10.000	196.378	370.085	152.314	126.833	147.429	1.940	0.268	-0.043	-0.275	91.000	10.000	188.647	357.833	141.309	123.333	134.857	1.875	-0.054	-0.092	0.097
11.000	12.000	11.000	218.345	378.689	153.526	134.148	145.938	2.309	-0.073	0.000	0.077	12.000	11.000	184.743	378.689	149.658	131.483	153.500	5.901	0.195	0.088	-0.057	12.000	11.000	196.476	378.689	146.105	123.536	133.000	10.036	0.647	0.139	-0.257	12.000	11.000	171.259	378.689	136.492	124.643	135.615	6.241	0.084	0.133	0.000	12.000	11.000	184.667	378.689	141.513	121.690	134.154	3.709	-0.241	-0.064	0.181	12.000	11.000	274.622	378.689	174.187	132.960	142.150	2.965	0.130	-0.000	-0.040	12.000	11.000	236.706	378.689	177.784	153.700	173.615	1.916	-0.011	0.059	0.031	12.000	11.000	199.848	378.689	136.016	120.462	127.071	8.295	-0.184	0.168	0.396	12.000	11.000	199.733	378.689	151.701	125.267	144.692	5.235	0.536	-0.089	-0.492	59.000	11.000	199.861	371.534	152.851	129.963	144.867	2.215	0.276	0.047	-0.273	92.000	11.000	191.069	352.621	142.326	130.793	138.889	1.607	-0.268	-0.092	2.475E-15
12.000	13.000	12.000	221.179	377.467	154.316	134.273	145.389	2.355	0.046	0.000	-0.064	13.000	12.000	204.571	377.467	150.435	134.000	145.933	6.299	0.398	-0.031	-0.348	13.000	12.000	216.128	377.467	147.791	124.800	132.579	10.334	0.298	0.011	-0.256	13.000	12.000	176.786	377.467	136.589	125.714	139.556	6.463	0.222	0.130	-0.065	13.000	12.000	189.893	377.467	142.338	123.926	141.667	3.755	0.046	0.064	0.000	13.000	12.000	285.950	377.467	175.193	133.192	158.875	3.084	0.119	-0.000	-0.234	13.000	12.000	261.829	377.467	186.188	151.233	164.357	2.184	0.268	-0.000	-0.204	13.000	12.000	205.468	377.467	136.895	119.069	128.571	8.627	0.333	0.084	-0.229	13.000	12.000	199.229	377.467	148.110	122.467	133.867	5.392	0.157	0.000	-0.057	60.000	12.000	205.342	373.122	158.504	139.000	152.043	2.491	0.276	0.000	-0.190	93.000	12.000	182.500	352.860	143.134	130.667	145.222	1.783	0.176	-0.092	-0.184
13.000	14.000	13.000	212.207	379.099	154.433	129.094	145.417	2.355	0.000	0.064	0.064	14.000	13.000	208.478	379.099	152.124	129.000	141.765	6.559	0.260	0.145	-0.087	14.000	13.000	190.296	379.099	144.140	127.321	143.545	9.871	-0.463	0.128	0.341	14.000	13.000	185.630	379.099	138.702	126.407	135.714	6.517	0.054	0.068	0.065	14.000	13.000	189.194	379.099	144.525	124.966	133.143	4.172	0.417	0.076	-0.204	14.000	13.000	290.550	379.099	177.114	135.286	143.636	3.249	0.165	0.051	-0.132	14.000	13.000	277.767	379.099	192.863	157.667	186.222	2.257	0.073	-0.057	-0.119	14.000	13.000	205.872	379.099	137.214	122.069	134.333	8.822	0.195	0.061	-0.121	14.000	13.000	192.767	379.099	149.788	126.500	140.200	5.262	-0.130	-0.056	-0.067	61.000	13.000	210.275	372.990	158.608	135.414	147.316	2.878	0.387	0.140	-0.227	94.000	13.000	181.900	353.430	138.729	126.214	135.200	1.810	0.027	0.005	-0.092
14.000	15.000	14.000	237.633	378.377	161.059	138.226	149.333	2.198	-0.157	-0.128	0.011	15.000	14.000	207.000	378.377	153.356	128.333	150.667	6.551	-0.008	-0.058	-0.030	15.000	14.000	189.815	378.377	145.972	124.967	132.409	9.982	0.111	0.064	-0.064	15.000	14.000	181.000	378.377	135.212	119.920	127.357	6.849	0.333	0.211	-0.065	15.000	14.000	210.755	378.377	145.204	125.241	141.000	4.329	0.157	0.064	0.050	15.000	14.000	235.889	378.377	168.798	128.880	144.333	3.019	-0.230	-0.000	0.167	15.000	14.000	276.660	378.377	193.406	154.938	174.000	2.349	0.092	0.088	0.030	15.000	14.000	215.130	378.377	139.212	123.200	131.154	9.201	0.379	0.145	-0.183	15.000	14.000	190.000	378.377	150.577	130.333	141.429	5.262	0.000	0.056	0.000	62.000	14.000	206.400	373.037	161.224	141.452	162.867	2.970	0.092	-0.095	-0.231	95.000	14.000	189.588	354.186	140.217	124.607	139.500	2.051	0.241	-0.091	-0.193
15.000	16.000	15.000	221.885	378.479	159.595	134.074	145.235	2.106	-0.092	0.000	0.064	16.000	15.000	193.919	378.479	155.080	136.800	164.500	6.348	-0.203	0.059	0.200	16.000	15.000	179.182	378.479	147.159	126.185	137.733	10.047	0.065	-0.074	0.054	16.000	15.000	167.630	378.479	135.409	122.704	130.071	6.868	0.019	0.194	0.130	16.000	15.000	199.805	378.479	143.183	122.517	130.750	3.950	-0.379	-0.076	0.204	16.000	15.000	235.833	378.479	165.213	132.552	141.789	3.046	0.027	0.039	-0.000	16.000	15.000	241.250	378.479	190.141	158.714	177.588	2.019	-0.330	-0.028	0.291	16.000	15.000	210.000	378.479	136.971	118.923	125.619	9.339	0.138	0.024	-0.108	16.000	15.000	186.963	378.479	152.407	128.267	142.889	5.243	-0.019	0.000	0.056	63.000	15.000	222.895	371.666	163.473	133.967	162.462	3.311	0.341	-0.046	-0.322	96.000	15.000	188.824	355.865	141.156	125.750	137.824	2.253	0.203	0.000	-0.195
16.000	17.000	16.000	227.469	376.830	160.197	132.533	144.889	2.428	0.322	0.063	-0.156	17.000	16.000	210.188	376.830	154.511	134.800	150.286	5.861	-0.487	-0.145	0.243	17.000	16.000	180.821	376.830	145.492	127.962	144.273	9.825	-0.222	-0.053	0.064	17.000	16.000	175.222	376.830	136.129	127.960	137.643	7.060	0.192	0.071	0.000	17.000	16.000	191.571	376.830	139.731	123.536	133.143	3.755	-0.195	0.013	0.140	17.000	16.000	261.917	376.830	169.218	132.379	140.765	3.203	0.157	-0.000	-0.143	17.000	16.000	263.023	376.830	196.401	155.806	177.000	2.268	0.249	0.086	-0.118	17.000	16.000	191.462	376.830	135.454	118.786	126.000	9.236	-0.103	0.145	0.084	17.000	16.000	193.714	376.830	149.328	121.423	129.941	5.224	-0.019	0.000	0.021	64.000	16.000	203.452	369.195	164.666	138.567	156.556	3.532	0.222	0.014	-0.233	97.000	16.000	193.410	354.035	142.321	125.269	132.050	2.475	0.222	-0.091	-0.325
17.000	18.000	17.000	225.931	374.689	162.800	133.733	147.214	2.290	-0.138	-0.064	0.013	18.000	17.000	194.379	374.689	156.427	133.594	148.571	5.758	-0.103	-0.085	0.060	18.000	17.000	183.889	374.689	147.427	121.897	134.200	10.422	0.598	0.064	-0.342	18.000	17.000	180.852	374.689	132.988	122.214	136.500	7.347	0.287	0.200	-0.065	18.000	17.000	183.357	374.689	137.828	120.935	128.059	3.430	-0.325	0.117	0.331	18.000	17.000	243.949	374.689	168.401	133.960	145.846	3.176	-0.027	-0.037	-0.000	18.000	17.000	214.167	374.689	168.117	148.400	162.438	1.472	-0.796	0.058	0.756	18.000	17.000	189.780	374.689	135.631	119.800	129.923	9.393	0.157	0.025	-0.025	18.000	17.000	196.821	374.689	151.812	126.429	135.250	5.511	0.287	0.056	-0.112	65.000	17.000	181.395	369.409	164.916	134.567	158.000	3.387	-0.146	-0.032	0.192	98.000	17.000	184.676	354.789	138.353	121.952	127.235	2.567	0.092	-0.063	-0.103
18.000	19.000	18.000	242.600	375.477	157.816	132.448	146.000	2.420	0.130	0.063	-0.078	19.000	18.000	204.138	375.477	157.203	131.065	144.588	5.804	0.046	-0.025	-0.050	19.000	18.000	186.889	375.477	147.868	127.000	139.562	10.174	-0.249	0.064	0.256	19.000	18.000	181.630	375.477	136.047	124.607	135.786	7.339	-0.008	0.136	0.065	19.000	18.000	193.419	375.477	139.343	123.219	132.375	3.541	0.111	-0.064	-0.076	19.000	18.000	244.103	375.477	170.056	132.370	151.923	3.103	-0.073	-0.000	0.090	19.000	18.000	214.842	375.477	174.062	156.588	173.250	1.388	-0.084	0.034	0.055	19.000	18.000	183.558	375.477	134.874	120.160	130.733	9.401	0.008	0.025	0.060	19.000	18.000	200.788	375.477	149.129	121.192	129.565	5.262	-0.249	-0.111	0.089	66.000	18.000	190.523	367.596	164.433	135.655	153.800	3.662	0.276	0.050	-0.225	99.000	18.000	203.057	352.551	143.431	120.565	134.091	2.686	0.119	-0.091	-0.234
19.000	20.000	19.000	225.853	372.178	155.032	131.167	144.182	2.493	0.073	0.000	-0.016	20.000	19.000	193.862	372.178	156.100	123.385	147.000	5.766	-0.038	-0.032	-0.055	20.000	19.000	166.333	372.178	140.674	132.267	153.300	8.387	-1.787	-0.064	1.474	20.000	19.000	179.926	372.178	136.812	126.583	135.438	7.542	0.203	0.145	0.000	20.000	19.000	194.757	372.178	141.107	120.000	126.947	3.671	0.130	0.077	0.000	20.000	19.000	245.714	372.178	170.132	134.077	145.105	3.241	0.138	-0.000	-0.129	20.000	19.000	225.956	372.178	173.077	156.071	177.857	1.824	0.436	-0.145	-0.406	20.000	19.000	208.356	372.178	136.308	122.143	131.200	9.677	0.276	0.086	-0.231	20.000	19.000	199.821	372.178	149.543	124.379	137.875	5.170	-0.092	0.056	0.033	67.000	19.000	193.085	365.022	166.189	131.308	154.500	3.804	0.141	-0.030	-0.040	100.000	19.000	192.429	352.522	144.189	126.478	134.167	2.732	0.046	0.000	-0.091
20.000	21.000	20.000	210.567	371.941	150.874	127.793	138.222	2.382	-0.111	0.000	0.078	21.000	20.000	195.938	371.941	156.940	125.897	140.583	5.801	0.035	0.000	-0.057	21.000	20.000	181.800	371.941	140.224	131.000	140.118	9.462	1.075	0.064	-0.738	21.000	20.000	188.655	371.941	134.275	124.414	136.067	7.726	0.184	0.073	-0.064	21.000	20.000	201.350	371.941	143.690	123.286	130.500	3.717	0.046	0.000	0.000	21.000	20.000	241.644	371.941	169.878	135.885	144.182	3.279	0.038	-0.000	0.037	21.000	20.000	222.417	371.941	176.578	154.393	172.267	1.637	-0.187	0.057	0.057	21.000	20.000	193.143	371.941	134.020	123.708	137.375	9.382	-0.295	0.035	0.290	21.000	20.000	212.393	371.941	149.473	127.654	140.818	5.116	-0.054	0.000	0.120	68.000	20.000	199.095	366.178	166.018	136.259	157.900	3.203	-0.601	-0.041	0.426	101.000	20.000	198.947	354.170	146.397	124.500	135.400	2.770	0.038	-0.024	0.015
21.000	22.000	21.000	215.357	371.668	149.788	131.452	142.000	2.309	-0.073	-0.077	0.000	22.000	21.000	180.357	371.668	157.869	128.643	141.571	5.725	-0.076	0.088	0.108	22.000	21.000	167.700	371.668	140.832	126.767	134.450	9.210	-0.252	-0.064	0.064	22.000	21.000	181.069	371.668	134.285	121.111	126.130	7.918	0.192	0.073	-0.064	22.000	21.000	194.069	371.668	140.671	120.429	134.000	3.373	-0.344	-0.047	0.189	22.000	21.000	244.756	371.668	171.508	132.400	143.938	3.241	-0.038	-0.000	-0.000	22.000	21.000	231.550	371.668	182.972	164.156	180.273	1.675	0.038	-0.110	-0.090	22.000	21.000	186.611	371.668	133.064	120.360	134.889	9.179	-0.203	0.035	0.180	22.000	21.000	190.704	371.668	148.887	125.900	140.636	4.672	-0.444	0.000	0.347	69.000	21.000	199.455	365.234	162.081	143.900	160.000	1.905	-1.298	0.049	1.336	102.000	21.000	196.732	353.125	145.574	123.917	129.316	2.632	-0.138	-0.039	0.104
22.000	23.000	22.000	208.571	368.696	151.338	129.679	143.867	2.374	0.065	0.078	0.000	23.000	22.000	177.864	368.696	159.021	131.567	148.250	5.809	0.084	-0.176	-0.057	23.000	22.000	177.259	368.696	139.800	129.600	137.667	9.470	0.260	-0.064	-0.407	23.000	22.000	187.071	368.696	133.786	121.172	133.250	8.029	0.111	0.084	0.000	23.000	22.000	188.241	368.696	141.007	119.733	125.571	3.327	-0.046	0.000	0.000	23.000	22.000	244.333	368.696	175.588	138.607	143.600	3.214	-0.027	-0.000	0.053	23.000	22.000	260.383	368.696	196.221	153.933	173.588	1.851	0.176	-0.000	-0.090	23.000	22.000	182.590	368.696	132.004	116.920	126.833	9.263	0.084	0.000	-0.060	23.000	22.000	196.107	368.696	150.200	128.267	141.933	4.496	-0.176	0.000	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	103.000	22.000	186.811	353.405	146.625	130.923	142.000	1.629	-1.003	-0.255	0.720
23.000	24.000	23.000	206.607	368.787	146.945	127.433	135.864	2.244	-0.130	-0.063	0.063	24.000	23.000	178.972	368.787	158.790	126.071	147.429	5.725	-0.084	0.000	-0.088	24.000	23.000	183.607	368.787	143.424	125.964	136.500	9.922	0.452	-0.012	-0.343	24.000	23.000	185.724	368.787	134.046	120.708	131.615	8.029	0.000	0.086	0.064	24.000	23.000	189.379	368.787	141.562	123.857	131.050	3.308	-0.019	0.063	0.063	24.000	23.000	259.125	368.787	181.306	135.320	148.133	3.325	0.111	-0.000	-0.091	24.000	23.000	251.432	368.787	186.824	157.781	169.870	1.610	-0.241	-0.000	0.178	24.000	23.000	190.611	368.787	133.514	119.556	125.632	9.198	-0.065	-0.060	0.000	24.000	23.000	204.500	368.787	150.433	129.267	142.235	4.607	0.111	0.000	-0.057	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
24.000	25.000	24.000	205.321	368.777	150.980	133.533	145.947	2.244	0.000	0.000	0.000	25.000	24.000	183.258	368.777	158.323	124.880	140.286	5.679	-0.046	0.000	0.057	25.000	24.000	189.314	368.777	142.918	124.440	134.267	10.346	0.425	0.013	-0.294	25.000	24.000	183.259	368.777	133.040	122.800	133.000	7.991	-0.038	0.000	0.075	25.000	24.000	200.381	368.777	143.969	121.000	136.750	3.679	0.371	0.000	-0.205	25.000	24.000	257.000	368.777	185.705	136.148	141.792	3.065	-0.260	-0.000	0.128	25.000	24.000	248.830	368.777	177.475	153.062	170.429	1.610	0.000	0.056	0.056	25.000	24.000	187.196	368.777	132.727	117.741	123.467	9.512	0.314	0.145	0.000	25.000	24.000	193.778	368.777	151.268	123.433	132.789	4.485	-0.122	0.089	0.167	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
25.000	26.000	25.000	202.724	367.611	152.797	130.656	139.240	2.474	0.230	0.063	-0.142	26.000	25.000	181.400	367.611	158.843	120.720	130.235	5.782	0.103	0.000	-0.028	26.000	25.000	186.972	367.611	143.652	122.107	128.150	10.117	-0.230	-0.076	0.088	26.000	25.000	195.793	367.611	134.128	122.625	128.250	8.056	0.065	0.064	-0.011	26.000	25.000	203.571	367.611	148.152	129.033	137.235	3.660	-0.019	-0.063	-0.048	26.000	25.000	266.273	367.611	187.389	134.621	145.067	3.241	0.176	-0.000	-0.091	26.000	25.000	238.523	367.611	180.881	157.875	179.062	1.583	-0.027	-0.056	-0.056	26.000	25.000	191.128	367.611	131.584	118.679	123.500	9.531	0.019	0.000	-0.060	26.000	25.000	187.233	367.611	153.710	130.833	150.077	4.577	0.092	-0.054	-0.071	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
26.000	27.000	26.000	215.500	368.622	148.576	122.630	135.000	2.512	0.038	0.000	-0.063	27.000	26.000	189.944	368.622	155.194	123.440	134.000	5.652	-0.130	0.000	0.115	27.000	26.000	191.300	368.622	144.828	124.250	137.727	10.312	0.195	-0.128	-0.217	27.000	26.000	191.679	368.622	135.345	122.042	136.000	8.037	-0.019	0.000	0.075	27.000	26.000	197.156	368.622	150.232	130.300	142.467	3.568	-0.092	-0.063	0.046	27.000	26.000	254.659	368.622	184.076	133.179	142.500	3.084	-0.157	-0.000	0.181	27.000	26.000	239.711	368.622	177.943	150.967	205.500	1.518	-0.065	0.057	0.088	27.000	26.000	196.581	368.622	133.697	121.931	130.800	9.485	-0.046	-0.120	-0.060	27.000	26.000	188.556	368.622	150.078	127.533	136.762	4.420	-0.157	-0.035	0.055	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
27.000	28.000	27.000	208.667	367.857	149.055	126.241	133.273	2.558	0.046	0.000	-0.080	28.000	27.000	207.395	367.857	156.279	127.080	138.818	6.031	0.379	0.000	-0.348	28.000	27.000	192.650	367.857	144.202	125.071	134.765	10.193	-0.119	-0.064	0.024	28.000	27.000	200.806	367.857	135.201	119.000	130.300	8.212	0.176	0.075	-0.128	28.000	27.000	195.190	367.857	144.195	129.200	136.944	3.476	-0.092	0.035	0.127	28.000	27.000	257.609	367.857	177.040	131.556	148.900	3.195	0.111	-0.000	-0.090	28.000	27.000	251.889	367.857	182.069	152.345	165.750	1.805	0.287	0.057	-0.177	28.000	27.000	209.913	367.857	135.831	121.885	140.833	9.569	0.084	-0.025	-0.060	28.000	27.000	200.424	367.857	154.629	127.786	141.533	4.799	0.379	0.090	-0.199	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
28.000	29.000	28.000	209.935	367.565	151.865	128.000	135.789	2.631	0.073	0.000	0.000	29.000	28.000	197.027	367.565	152.066	122.440	131.850	6.012	-0.019	0.088	0.114	29.000	28.000	184.404	367.565	141.975	121.464	127.579	10.223	0.030	0.000	-0.042	29.000	28.000	178.069	367.565	134.465	117.429	126.053	8.082	-0.130	-0.010	0.128	29.000	28.000	178.242	367.565	145.610	133.742	144.500	3.032	-0.444	-0.127	0.205	29.000	28.000	265.933	367.565	172.123	136.321	144.667	3.122	-0.073	-0.053	0.091	29.000	28.000	251.846	367.565	181.246	150.273	168.267	1.675	-0.130	-0.056	-0.000	29.000	28.000	216.956	367.565	135.556	120.759	127.800	9.401	-0.168	-0.240	-0.120	29.000	28.000	206.297	367.565	155.638	124.935	136.933	5.002	0.203	-0.034	-0.201	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
