dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)	T (11)	dT (11)	Base Mean (11)	Body Mean (11)	Proj Mean (11)	Tip Mean (11)	Tip Th Mean (11)	Length (11)	dL (11)	DCTM (11)	DCBM (11)	T (12)	dT (12)	Base Mean (12)	Body Mean (12)	Proj Mean (12)	Tip Mean (12)	Tip Th Mean (12)	Length (12)	dL (12)	DCTM (12)	DCBM (12)	T (13)	dT (13)	Base Mean (13)	Body Mean (13)	Proj Mean (13)	Tip Mean (13)	Tip Th Mean (13)	Length (13)	dL (13)	DCTM (13)	DCBM (13)	T (14)	dT (14)	Base Mean (14)	Body Mean (14)	Proj Mean (14)	Tip Mean (14)	Tip Th Mean (14)	Length (14)	dL (14)	DCTM (14)	DCBM (14)	T (15)	dT (15)	Base Mean (15)	Body Mean (15)	Proj Mean (15)	Tip Mean (15)	Tip Th Mean (15)	Length (15)	dL (15)	DCTM (15)	DCBM (15)	T (16)	dT (16)	Base Mean (16)	Body Mean (16)	Proj Mean (16)	Tip Mean (16)	Tip Th Mean (16)	Length (16)	dL (16)	DCTM (16)	DCBM (16)	T (17)	dT (17)	Base Mean (17)	Body Mean (17)	Proj Mean (17)	Tip Mean (17)	Tip Th Mean (17)	Length (17)	dL (17)	DCTM (17)	DCBM (17)	T (18)	dT (18)	Base Mean (18)	Body Mean (18)	Proj Mean (18)	Tip Mean (18)	Tip Th Mean (18)	Length (18)	dL (18)	DCTM (18)	DCBM (18)
4.000	5.000	4.000	336.536	810.430	183.949	158.143	167.231	8.565	0.249	0.197	-0.000	5.000	4.000	279.852	810.430	194.516	157.680	180.571	3.972	0.065	0.065	0.000	5.000	4.000	311.222	810.430	198.295	156.917	174.286	4.222	-0.073	-0.063	0.017	5.000	4.000	256.070	810.430	232.501	174.560	194.263	5.466	-0.138	0.092	0.136	5.000	4.000	500.044	810.430	246.100	159.417	174.067	11.331	0.915	-0.195	-0.676	5.000	4.000	403.963	810.430	213.707	158.500	174.562	8.371	0.046	-0.000	-0.046	11.000	4.000	273.552	808.143	187.973	153.308	164.643	4.335	0.130	0.065	-0.065	13.000	4.000	368.593	804.990	198.675	168.389	176.154	6.398	2.085	1.778	-0.129	30.000	4.000	322.955	833.185	249.198	197.033	226.118	2.035	0.241	0.202	-0.089	36.000	4.000	295.185	835.895	244.907	237.567	276.133	0.628	0.047	0.145	0.121	36.000	4.000	393.211	835.895	286.409	274.879	328.875	0.963	0.054	0.099	0.007	66.000	4.000	351.895	816.782	241.659	179.800	188.077	6.174	3.834	-0.065	-1.755	72.000	4.000	324.091	821.640	222.996	172.067	188.600	2.612	0.176	0.064	-0.037	73.000	4.000	281.586	827.226	176.727	150.040	162.882	4.690	0.138	0.185	0.062	79.000	4.000	225.345	826.094	197.146	188.130	218.800	0.603	-0.003	0.174	0.029	79.000	4.000	359.833	826.094	290.112	241.400	280.056	1.575	0.287	0.082	-0.164	93.000	4.000	570.960	857.768	335.923	279.118	300.000	2.054	0.682	0.797	0.248	105.000	4.000	470.452	850.536	332.465	271.931	291.762	1.683	0.000	-0.000	-0.025	113.000	4.000	206.641	837.899	189.212	178.800	188.842	1.878	0.961	0.323	-0.459
5.000	6.000	5.000	301.742	810.803	179.710	166.750	189.500	8.814	0.249	0.328	0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.000	5.000	336.581	810.803	201.340	152.571	175.500	9.149	4.927	0.061	-0.721	6.000	5.000	271.800	810.803	242.383	167.667	195.091	5.512	0.046	0.092	0.092	6.000	5.000	422.432	810.803	238.337	156.739	179.000	11.407	0.076	-0.000	0.152	6.000	5.000	410.037	810.803	209.509	155.769	168.526	8.344	-0.027	-0.000	-0.000	12.000	5.000	269.259	806.317	184.423	155.000	170.250	4.438	0.103	0.130	0.003	14.000	5.000	364.000	804.883	204.551	172.211	184.111	5.220	-1.178	-1.119	-0.143	31.000	5.000	345.022	839.281	254.155	200.360	238.500	2.433	0.398	0.145	-0.174	37.000	5.000	329.943	834.746	249.705	224.214	257.500	0.928	0.301	0.206	-0.062	37.000	5.000	376.118	834.746	275.754	250.774	310.667	0.936	-0.027	0.068	0.106	67.000	5.000	363.292	819.060	248.117	181.368	206.000	5.413	-0.761	-0.975	-0.195	73.000	5.000	323.200	827.226	222.427	168.111	178.042	2.566	-0.046	0.000	-0.015	74.000	5.000	285.258	827.078	181.842	152.739	159.700	4.774	0.084	0.083	-0.000	80.000	5.000	224.161	830.645	204.857	187.880	215.308	0.871	0.268	0.177	-0.057	80.000	5.000	358.500	830.645	288.371	220.097	271.889	1.770	0.195	0.144	-0.062	94.000	5.000	600.467	852.699	370.466	323.467	349.250	1.112	-0.942	-0.523	-0.000	106.000	5.000	437.594	845.921	323.528	279.357	299.556	1.629	-0.054	-0.000	0.145	114.000	5.000	200.423	831.977	186.816	182.724	191.960	1.813	-0.065	0.234	0.177
6.000	7.000	6.000	308.778	810.521	181.015	166.304	183.417	8.979	0.165	0.139	0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.000	6.000	296.667	810.521	196.331	155.042	167.400	4.184	-4.965	-0.062	0.727	7.000	6.000	276.267	810.521	245.692	184.586	206.000	5.769	0.257	0.232	-0.048	7.000	6.000	426.326	810.521	236.068	163.556	181.429	11.756	0.349	-0.038	-0.272	7.000	6.000	403.821	810.521	212.289	157.038	164.542	8.409	0.065	0.063	-0.000	13.000	6.000	286.226	804.990	186.835	148.696	165.417	4.568	0.130	0.065	-0.065	15.000	6.000	389.667	803.833	204.197	168.278	173.938	5.832	0.612	0.725	0.201	32.000	6.000	326.650	832.983	244.940	182.720	201.538	2.517	0.084	0.118	0.000	38.000	6.000	314.750	837.658	237.754	217.172	245.583	0.902	-0.027	0.082	0.082	38.000	6.000	378.529	837.658	270.403	246.750	297.636	0.982	0.046	0.049	0.007	68.000	6.000	312.778	828.602	208.381	175.235	183.273	3.571	-1.842	0.865	0.465	74.000	6.000	336.630	827.078	223.068	177.045	194.769	2.520	-0.046	-0.078	-0.015	75.000	6.000	272.567	825.945	178.315	148.478	159.214	4.820	0.046	0.062	-0.000	81.000	6.000	209.710	837.120	190.107	165.348	196.000	1.120	0.249	0.178	-0.056	81.000	6.000	343.185	837.120	279.682	221.483	252.333	1.919	0.149	0.109	-0.000	95.000	6.000	330.242	883.203	300.500	297.826	317.077	1.445	0.333	1.109	0.380	107.000	6.000	407.100	845.131	319.411	271.207	335.833	1.610	-0.019	0.055	0.021	115.000	6.000	203.818	851.091	183.482	181.520	195.533	2.138	0.325	-0.085	-0.300
7.000	8.000	7.000	330.815	811.123	185.760	181.964	202.625	9.350	0.371	0.191	-0.195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.000	7.000	292.516	811.123	199.176	160.417	176.417	4.211	0.027	-0.000	-0.041	8.000	7.000	274.000	811.123	240.761	171.731	189.188	5.807	0.038	0.183	0.226	8.000	7.000	412.333	811.123	230.478	163.087	184.143	11.848	0.092	-0.000	0.053	8.000	7.000	371.519	811.123	212.148	165.481	178.800	8.298	-0.111	0.018	0.107	14.000	7.000	265.630	804.883	185.687	159.080	169.357	4.438	-0.130	0.065	0.197	16.000	7.000	414.840	809.731	202.973	163.778	173.778	6.647	0.815	0.661	-0.000	33.000	7.000	291.321	841.157	234.277	178.074	198.077	2.276	-0.241	0.178	0.264	39.000	7.000	301.321	838.841	239.269	224.935	249.778	0.661	-0.241	0.055	0.202	39.000	7.000	347.400	838.841	263.384	245.912	289.722	0.944	-0.038	0.099	0.099	69.000	7.000	235.296	815.119	210.697	194.609	210.600	1.070	-2.502	-1.538	0.885	75.000	7.000	312.667	825.945	224.929	182.519	192.556	2.103	-0.417	-0.312	0.062	76.000	7.000	279.323	826.530	178.628	148.652	156.769	5.061	0.241	0.206	-0.000	82.000	7.000	215.484	837.933	192.546	172.409	189.909	1.331	0.211	0.219	0.000	82.000	7.000	347.552	837.933	285.280	238.939	270.143	2.436	0.517	0.268	-0.224	96.000	7.000	460.656	848.684	324.877	289.462	307.053	1.510	0.065	-0.238	-0.298	108.000	7.000	432.483	841.902	319.445	258.103	270.348	1.767	0.157	0.089	-0.113	116.000	7.000	212.806	856.463	188.308	176.609	187.722	2.525	0.387	-0.053	-0.284
8.000	9.000	8.000	281.889	807.095	182.067	165.643	178.412	9.572	0.222	0.256	0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.000	8.000	277.857	807.095	196.494	168.704	187.600	4.089	-0.122	-0.000	0.123	9.000	8.000	260.800	807.095	231.743	159.000	169.533	5.512	-0.295	0.136	0.324	9.000	8.000	435.892	807.095	226.419	160.846	174.857	11.052	-0.796	0.091	-0.169	9.000	8.000	418.552	807.095	209.947	157.148	167.900	8.547	0.249	0.063	-0.109	15.000	8.000	267.407	803.833	183.462	154.160	173.500	4.457	0.019	0.000	-0.065	17.000	8.000	416.409	812.348	205.124	162.947	173.000	6.249	-0.398	-0.266	0.065	34.000	8.000	294.571	844.969	234.516	184.414	201.700	2.601	0.325	0.155	-0.110	40.000	8.000	291.444	840.561	236.196	218.483	231.840	0.707	0.046	0.056	-0.008	40.000	8.000	343.824	840.561	260.000	235.267	258.190	1.093	0.149	0.147	0.055	70.000	8.000	234.964	819.885	198.393	175.158	186.750	2.837	1.768	1.568	-0.065	76.000	8.000	276.036	826.530	222.681	188.042	197.913	1.442	-0.661	-0.231	0.283	77.000	8.000	279.793	827.405	181.629	156.080	169.923	5.153	0.092	0.124	-0.000	83.000	8.000	216.324	840.866	189.803	176.455	185.562	1.672	0.341	0.270	-0.018	83.000	8.000	368.964	840.866	282.017	241.839	294.737	2.742	0.306	0.187	-0.081	97.000	8.000	599.939	850.447	356.479	301.893	328.278	1.556	0.046	-0.238	-0.168	109.000	8.000	442.700	839.001	325.035	264.654	311.444	1.821	0.054	-0.000	-0.057	117.000	8.000	212.364	858.777	190.776	183.312	197.882	0.714	-1.810	-1.390	-0.068
9.000	10.000	9.000	304.074	809.364	190.165	171.909	186.917	9.793	0.222	0.004	-0.195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.000	9.000	295.897	809.364	196.397	153.926	165.824	4.192	0.103	0.062	-0.042	10.000	9.000	264.136	809.364	235.375	159.500	170.667	5.780	0.268	0.141	-0.049	10.000	9.000	447.050	809.364	218.450	159.600	188.250	12.150	1.098	0.182	-0.182	10.000	9.000	407.581	809.364	205.906	164.069	181.000	8.520	-0.027	-0.000	-0.000	16.000	9.000	298.767	809.731	185.183	153.731	160.889	4.595	0.138	-0.065	-0.133	18.000	9.000	375.250	813.225	205.063	165.706	178.214	6.054	-0.195	-0.065	0.129	35.000	9.000	285.679	843.164	228.652	166.111	182.615	2.712	0.111	0.121	0.000	41.000	9.000	316.367	846.616	242.736	212.586	239.286	0.856	0.149	0.013	-0.127	41.000	9.000	434.773	846.616	277.385	226.718	257.316	1.491	0.398	-7.011E-16	-0.378	71.000	9.000	266.645	819.886	226.829	197.214	211.875	1.448	-1.389	-1.613	-0.325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.000	9.000	293.344	828.311	185.306	158.048	168.667	5.329	0.176	0.082	-0.062	84.000	9.000	201.200	837.721	184.863	165.500	180.300	1.699	0.027	0.182	0.143	84.000	9.000	370.406	837.721	288.695	233.621	302.273	3.075	0.333	0.187	-0.081	98.000	9.000	449.038	853.121	313.619	279.900	298.565	1.353	-0.203	0.341	0.256	110.000	9.000	457.258	838.291	333.242	262.786	278.368	1.702	-0.119	-0.142	-0.028	118.000	9.000	194.857	888.686	185.412	178.556	187.500	0.925	0.211	0.324	0.035
10.000	11.000	10.000	321.571	808.143	186.663	163.217	174.222	10.418	0.624	0.147	-0.265	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.000	10.000	292.621	808.143	195.662	161.000	173.714	4.238	0.046	0.022	-0.022	11.000	10.000	260.087	808.143	237.310	160.714	170.250	5.972	0.192	0.140	-0.135	11.000	10.000	501.891	808.143	219.454	160.444	175.867	12.380	0.230	0.104	-0.325	11.000	10.000	437.357	808.143	214.762	170.923	196.000	8.604	0.084	0.063	-0.000	17.000	10.000	293.400	812.348	184.466	154.280	167.000	4.530	-0.065	-0.065	0.002	19.000	10.000	364.619	813.177	202.995	161.889	166.444	5.805	-0.249	0.065	0.194	36.000	10.000	313.069	835.895	236.349	170.500	187.625	3.045	0.333	0.246	-0.062	42.000	10.000	294.000	850.616	231.707	214.367	235.895	0.726	-0.130	0.000	0.137	42.000	10.000	437.558	850.616	283.078	230.333	244.786	1.583	0.092	0.061	-0.027	72.000	10.000	263.767	821.640	207.667	177.842	186.000	3.154	1.706	1.502	-0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.000	10.000	269.815	826.094	182.897	157.739	173.636	4.406	-0.923	-0.553	0.334	85.000	10.000	207.097	843.442	189.514	169.409	178.529	1.974	0.276	0.183	-0.132	85.000	10.000	375.964	843.442	282.096	196.536	233.000	3.167	0.092	0.125	-0.019	99.000	10.000	657.974	845.725	NaN	NaN	NaN	NaN	NaN	0.000	0.000	111.000	10.000	447.889	841.925	329.944	263.536	286.625	1.537	-0.165	-0.000	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
11.000	12.000	11.000	334.571	806.317	188.366	160.091	167.600	10.839	0.422	0.077	-0.188	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.000	11.000	304.935	806.317	192.395	158.333	171.188	4.330	0.092	-0.061	-0.144	12.000	11.000	264.884	806.317	235.032	163.524	179.889	6.240	0.268	0.184	-0.092	12.000	11.000	483.705	806.317	214.557	154.913	169.429	13.008	0.628	0.234	0.013	12.000	11.000	387.103	806.317	206.844	173.920	194.600	8.409	-0.195	0.018	0.169	18.000	11.000	300.571	813.225	183.702	157.083	170.667	4.649	0.119	0.065	0.000	20.000	11.000	351.000	814.587	204.362	163.278	170.643	5.220	-0.585	-0.524	0.065	37.000	11.000	280.893	834.746	218.849	160.692	173.467	3.202	0.157	0.266	0.099	43.000	11.000	319.071	850.551	237.671	204.000	233.500	0.856	0.130	0.078	-0.065	43.000	11.000	418.278	850.551	224.076	164.529	178.111	6.705	5.122	4.877	0.071	73.000	11.000	305.000	827.226	211.512	171.722	199.667	3.923	0.769	0.265	-0.465	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	11.000	303.594	830.645	184.730	150.286	158.812	4.192	-0.214	-0.473	-0.326	86.000	11.000	203.853	850.589	188.053	177.591	200.500	2.223	0.249	0.143	-0.052	86.000	11.000	378.250	850.589	282.865	194.080	218.636	3.362	0.195	0.143	-0.062	100.000	11.000	343.362	846.556	348.255	349.310	365.182	1.426	1.426	0.000	0.000	112.000	11.000	460.741	845.850	318.042	264.091	280.320	1.537	0.000	0.049	0.074	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12.000	13.000	12.000	258.185	804.990	179.669	162.955	176.556	10.289	-0.550	0.145	0.702	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.000	12.000	304.107	804.990	197.368	167.179	186.267	4.227	-0.103	-0.023	0.038	13.000	12.000	270.093	804.990	230.211	167.680	189.917	6.477	0.238	0.140	-0.092	13.000	12.000	429.000	804.990	212.167	155.913	162.409	13.219	0.211	0.131	0.011	13.000	12.000	365.000	804.990	203.938	163.385	177.000	8.195	-0.214	0.082	0.228	19.000	12.000	310.179	813.177	186.405	164.000	188.125	4.530	-0.119	-0.131	-0.065	21.000	12.000	358.308	811.588	199.589	162.188	172.222	6.008	0.788	0.790	0.129	38.000	12.000	291.464	837.658	215.587	169.786	187.133	3.542	0.341	0.230	-0.085	44.000	12.000	338.633	847.973	249.565	217.167	245.867	0.882	0.027	7.960E-18	1.194E-17	44.000	12.000	406.432	847.973	221.091	161.000	169.818	7.057	0.352	0.459	0.065	74.000	12.000	341.963	827.078	211.736	162.500	172.400	4.676	0.753	0.595	-0.194	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.000	12.000	287.871	837.120	180.433	158.273	167.722	4.441	0.249	0.144	-0.082	87.000	12.000	203.516	857.044	190.436	172.571	182.083	2.380	0.157	0.182	0.000	87.000	12.000	365.778	857.044	269.314	177.192	190.133	3.519	0.157	0.125	-0.000	101.000	12.000	398.448	833.885	361.696	356.455	383.133	0.567	-0.859	0.103	0.576	113.000	12.000	493.800	837.899	327.448	272.323	294.619	1.732	0.195	0.061	-0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13.000	14.000	13.000	267.815	804.883	184.869	191.862	216.222	9.121	-1.168	-0.875	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.000	13.000	316.690	804.883	194.469	164.800	183.467	4.292	0.065	0.024	-0.000	14.000	13.000	279.622	804.883	232.297	168.545	181.846	6.856	0.379	0.135	-0.140	14.000	13.000	420.652	804.883	209.691	163.385	174.947	12.323	-0.896	0.051	-0.000	14.000	13.000	338.296	804.883	204.333	182.074	206.750	8.019	-0.176	-0.020	0.104	20.000	13.000	284.185	814.587	186.936	161.931	172.000	4.408	-0.122	-0.130	0.065	22.000	13.000	336.143	812.518	193.515	157.312	162.308	6.497	0.490	0.469	-0.064	39.000	13.000	315.111	838.841	226.853	183.621	211.600	3.902	0.360	0.231	-0.086	45.000	13.000	332.032	848.504	252.403	208.148	242.583	0.902	0.019	7.960E-18	-0.065	45.000	13.000	376.512	848.504	220.376	159.444	165.000	7.669	0.612	0.596	0.065	75.000	13.000	338.926	825.945	229.452	177.810	190.583	3.235	-1.441	-1.512	-0.006	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.000	13.000	293.625	837.933	184.427	159.500	170.235	4.847	0.406	0.267	-0.082	88.000	13.000	208.853	855.989	188.619	166.095	197.857	2.629	0.249	0.234	0.038	88.000	13.000	362.704	855.989	256.628	173.750	181.938	3.668	0.149	0.143	-0.000	102.000	13.000	300.861	837.100	323.482	353.677	375.364	1.924	1.357	-0.057	-1.401	114.000	13.000	430.241	831.977	324.402	283.167	307.474	1.713	-0.019	0.083	0.083	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
14.000	15.000	14.000	264.630	803.833	185.432	198.567	245.250	9.151	0.030	-0.200	-0.329	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.000	14.000	313.296	803.833	191.556	156.391	173.286	4.273	-0.019	0.061	0.061	15.000	14.000	281.977	803.833	232.195	177.739	197.500	6.975	0.119	0.092	-0.135	15.000	14.000	410.043	803.833	208.657	161.542	174.562	12.721	0.398	0.091	-0.000	15.000	14.000	326.778	803.833	202.710	170.308	186.045	7.927	-0.092	-0.062	0.062	21.000	14.000	282.103	811.588	181.005	155.167	164.462	4.465	0.057	0.130	-0.001	23.000	14.000	333.208	811.058	200.580	166.389	175.462	5.285	-1.213	-1.130	0.056	40.000	14.000	282.037	840.561	228.854	177.581	209.333	4.021	0.119	0.205	0.119	46.000	14.000	341.933	849.016	254.488	217.154	234.222	0.967	0.065	0.023	0.000	46.000	14.000	353.118	849.016	217.333	166.882	180.375	6.881	-0.788	-0.395	0.323	76.000	14.000	277.333	826.530	217.034	184.909	191.933	1.838	-1.397	-0.790	0.380	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.000	14.000	281.438	840.866	180.877	160.474	181.000	5.123	0.276	0.312	-0.023	89.000	14.000	201.618	861.890	180.990	159.500	170.545	2.794	0.165	0.273	0.091	89.000	14.000	365.250	861.890	252.723	172.385	182.389	3.878	0.211	0.143	-0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115.000	14.000	409.972	851.091	322.965	273.719	314.154	1.648	-0.065	-0.082	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15.000	16.000	15.000	301.185	809.731	190.991	188.926	217.824	9.312	0.160	-0.135	-0.324	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.000	15.000	301.429	809.731	196.342	161.417	184.545	4.227	-0.046	-0.000	0.035	16.000	15.000	265.233	809.731	233.694	171.045	187.000	6.902	-0.073	0.092	0.184	16.000	15.000	402.364	809.731	205.854	162.192	184.077	12.713	-0.008	0.104	0.039	16.000	15.000	339.000	809.731	207.252	172.296	206.400	7.862	-0.065	-0.162	-0.106	22.000	15.000	292.828	812.518	187.346	155.125	176.700	4.614	0.149	0.132	-0.000	24.000	15.000	351.040	809.145	200.967	164.421	178.333	5.637	0.352	0.331	-0.000	41.000	15.000	311.000	846.616	240.635	195.786	230.562	4.465	0.444	0.145	-0.179	47.000	15.000	342.172	842.272	246.446	196.583	219.143	1.012	0.046	0.063	-0.016	47.000	15.000	339.231	842.272	218.023	177.842	185.917	6.399	-0.482	-0.265	0.071	77.000	15.000	349.889	827.405	233.287	170.471	183.429	4.118	2.280	1.105	-0.780	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.000	15.000	277.321	837.721	177.449	152.762	182.600	5.391	0.268	0.290	0.036	90.000	15.000	200.118	850.437	176.106	156.045	168.727	2.951	0.157	0.273	0.182	90.000	15.000	379.143	850.437	246.441	163.400	181.417	4.027	0.149	0.081	-0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	116.000	15.000	450.818	856.463	340.860	287.033	312.375	1.759	0.111	0.024	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
16.000	17.000	16.000	284.464	812.348	190.432	181.893	219.786	9.357	0.046	-0.130	-0.194	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.000	16.000	330.000	812.348	202.454	159.731	179.500	4.273	0.046	-0.084	-0.099	17.000	16.000	272.273	812.348	232.512	153.091	161.895	7.132	0.230	0.092	-0.092	17.000	16.000	419.457	812.348	208.983	157.167	185.875	12.897	0.184	0.182	-0.091	17.000	16.000	382.111	812.348	209.171	171.625	191.667	8.141	0.279	-0.080	-0.297	23.000	16.000	259.815	811.058	182.536	158.240	178.286	4.400	-0.214	0.133	0.325	25.000	16.000	367.440	814.199	212.769	171.765	181.000	3.877	-1.760	-1.580	0.064	42.000	16.000	298.679	850.616	247.275	186.786	210.353	4.446	-0.019	0.174	0.089	48.000	16.000	360.323	841.976	253.365	215.538	238.333	1.032	0.019	-0.064	-0.053	48.000	16.000	305.688	841.976	221.623	180.316	192.917	3.798	-2.601	-1.773	0.454	78.000	16.000	271.778	828.311	207.659	175.562	183.889	3.062	-1.056	-0.065	0.688	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.000	16.000	296.967	843.442	185.406	158.783	172.364	5.834	0.444	0.205	-0.121	91.000	16.000	200.129	851.185	175.191	158.095	167.571	3.005	0.054	0.183	0.009	91.000	16.000	364.138	851.185	236.417	165.792	175.412	4.092	0.065	0.081	0.019	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117.000	16.000	408.258	858.777	351.401	305.030	344.077	1.629	-0.130	-0.000	0.176	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
17.000	18.000	17.000	283.556	813.225	190.247	184.567	219.941	9.273	-0.084	-0.199	-0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.000	17.000	329.429	813.225	202.078	162.174	172.053	4.143	-0.130	-0.035	0.035	18.000	17.000	267.261	813.225	231.366	153.636	165.111	7.511	0.379	0.232	-0.049	18.000	17.000	453.696	813.225	210.630	157.815	181.429	13.062	0.165	-0.221	-0.325	18.000	17.000	429.667	813.225	210.101	155.773	173.833	8.436	0.295	-0.000	-0.236	24.000	17.000	277.071	809.145	186.620	159.792	168.357	4.484	0.084	-0.000	-0.069	26.000	17.000	348.800	811.578	200.097	167.333	174.071	5.423	1.546	1.516	0.137	43.000	17.000	323.310	850.551	257.527	178.280	215.000	5.001	0.555	0.232	-0.117	49.000	17.000	311.433	840.074	232.574	204.696	222.571	0.882	-0.149	0.006	0.077	49.000	17.000	290.467	840.074	209.540	168.600	179.500	5.744	1.947	2.177	0.258	79.000	17.000	281.667	826.094	209.939	174.789	193.625	2.997	-0.065	-0.069	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.000	17.000	274.324	850.589	178.069	152.381	161.917	5.991	0.157	0.205	-0.000	92.000	17.000	204.559	855.923	183.602	166.167	189.444	3.364	0.360	0.234	-0.051	92.000	17.000	372.481	855.923	240.772	175.741	209.875	4.203	0.111	0.125	0.017	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	118.000	17.000	448.093	888.686	345.118	274.419	301.143	1.843	0.214	0.110	-0.032	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
