 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)
1	-20.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.000	153.000	563.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2	-19.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.000	153.000	562.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3	-18.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.000	153.000	562.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4	-17.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.000	154.000	563.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5	-16.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.000	154.000	561.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6	-15.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.000	154.000	562.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7	-14.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.000	154.000	562.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8	-13.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.000	154.000	563.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9	-12.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.000	154.000	561.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10	-11.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.000	153.000	559.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
11	-10.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.000	154.000	563.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12	-9.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	154.000	559.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13	-8.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.000	154.000	561.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
14	-7.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.000	154.000	561.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15	-6.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.000	154.000	560.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
16	-5.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.000	154.000	561.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
17	-4.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.000	154.000	561.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
18	-3.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.000	154.000	561.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19	-2.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87.000	154.000	561.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20	-1.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000	326.000	429.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.000	154.000	563.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21	0.000	14.820	25.090	15.990	20.085	9.366	5.140	4.961	46.467	NaN	NaN	NaN	0.000	15.990	25.740	17.485	21.190	8.751	4.789	4.673	40.894	NaN	NaN	NaN	0.000	20.215	27.040	24.505	23.530	8.978	5.543	5.319	47.759	NaN	NaN	NaN	0.000	25.090	28.405	28.405	28.275	11.638	3.318	2.900	33.754	NaN	NaN	NaN	0.000	13.260	29.315	6.370	26.780	5.470	7.342	4.754	26.005	NaN	NaN	NaN	0.000	24.635	31.850	28.210	32.110	9.840	3.584	3.379	33.251	NaN	NaN	NaN	1.000	21.515	27.690	21.840	27.625	9.383	0.331	0.268	2.518	0.268	NaN	NaN	89.000	10.530	36.920	5.070	43.875	11.154	8.842	8.838	98.586	8.838	NaN	NaN
22	1.000	14.820	25.220	15.990	20.215	9.366	5.140	4.961	46.467	NaN	-0.127	-0.127	1.000	16.055	25.480	17.485	21.190	9.145	4.522	4.411	40.340	-0.262	NaN	0.267	1.000	20.085	27.235	24.635	23.465	8.852	5.909	5.668	50.168	0.348	0.142	-0.225	1.000	25.155	28.405	28.665	28.210	11.761	3.515	3.090	36.339	0.189	0.263	0.065	1.000	13.325	29.250	6.500	26.780	5.632	7.258	4.543	25.587	-0.211	-0.122	-0.039	1.000	24.700	31.850	28.405	32.110	9.937	3.714	3.491	34.691	0.112	0.195	0.065	2.000	20.800	27.885	22.295	27.690	8.764	1.508	1.114	9.760	0.845	0.443	-0.734	90.000	10.140	36.985	10.075	36.985	11.208	0.065	0.040	0.448	-8.798	-5.005	0.390
23	2.000	14.755	25.155	15.990	20.280	9.433	5.029	4.820	45.465	-0.142	-0.063	0.047	2.000	15.860	25.675	17.485	21.190	8.934	4.770	4.601	41.101	0.190	NaN	-0.250	2.000	20.020	27.300	24.700	23.400	8.762	6.092	5.845	51.207	0.177	0.092	-0.092	2.000	25.155	28.405	28.925	28.145	11.761	3.779	3.345	39.343	0.255	0.264	NaN	2.000	13.065	29.120	6.500	26.845	5.843	6.948	4.463	26.077	-0.080	-0.021	0.288	2.000	24.700	31.850	28.535	32.240	9.937	3.855	3.580	35.579	0.089	0.142	NaN	3.000	21.710	27.690	22.360	27.690	9.469	0.650	0.455	4.310	-0.659	0.065	0.910	91.000	10.140	37.050	10.075	36.985	7.138	0.092	-0.012	-0.085	-0.052	NaN	-0.046
24	3.000	14.755	25.155	16.055	20.280	9.301	5.045	4.827	44.891	0.007	0.017	NaN	3.000	15.925	25.610	17.485	21.190	8.880	4.687	4.548	40.391	-0.052	NaN	0.083	3.000	20.020	27.235	24.830	23.205	8.744	6.275	6.043	52.838	0.198	0.225	0.042	3.000	24.700	28.470	29.120	28.145	11.327	4.432	3.925	44.464	0.580	0.194	-0.459	3.000	12.415	29.055	6.500	26.845	6.017	6.314	4.601	27.686	0.138	NaN	0.632	3.000	24.635	31.850	28.665	32.305	9.902	4.056	3.769	37.324	0.189	0.136	-0.065	4.000	21.515	27.690	22.165	27.755	9.564	0.653	0.399	3.815	-0.056	-0.188	-0.194	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
25	4.000	14.755	25.155	16.120	20.280	9.492	5.062	4.846	45.998	0.019	0.018	NaN	4.000	15.990	25.415	17.485	21.125	9.288	4.543	4.430	41.152	-0.118	0.061	0.206	4.000	19.955	27.300	25.025	23.140	8.888	6.558	6.293	55.931	0.250	0.192	-0.091	4.000	24.570	28.535	29.380	28.145	11.396	4.826	4.269	48.655	0.344	0.259	-0.135	4.000	11.310	28.990	6.500	26.780	6.725	5.293	4.462	30.006	-0.139	0.027	1.031	4.000	24.570	31.850	28.795	32.370	10.018	4.257	3.912	39.191	0.143	0.137	-0.065	5.000	21.775	27.885	22.165	27.755	9.055	0.411	0.369	3.338	-0.030	NaN	0.185	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
26	5.000	14.820	24.960	16.185	20.150	9.310	5.000	4.726	43.999	-0.120	0.143	0.205	5.000	16.120	25.350	17.485	21.190	8.939	4.378	4.263	38.110	-0.167	-0.062	0.102	5.000	19.955	27.300	25.220	23.010	8.347	6.791	6.486	54.135	0.193	0.233	NaN	5.000	25.155	28.405	29.510	28.080	11.426	4.367	3.907	44.646	-0.362	0.134	0.593	5.000	11.570	29.120	6.565	26.780	6.370	5.525	4.848	30.885	0.387	-0.059	-0.291	5.000	24.570	31.850	28.860	32.435	9.538	4.330	4.004	38.190	0.092	0.073	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
27	6.000	14.885	25.025	16.315	20.085	9.238	5.143	4.875	45.039	0.149	0.099	-0.044	6.000	16.185	24.830	17.485	21.125	9.469	3.926	3.813	36.103	-0.450	0.061	0.512	6.000	19.955	27.365	25.350	22.880	8.329	7.016	6.741	56.150	0.256	0.183	-0.042	6.000	25.155	28.405	29.770	28.080	11.482	4.626	4.137	47.497	0.229	0.259	NaN	6.000	12.025	29.250	6.565	26.845	5.968	5.966	4.991	29.782	0.142	-0.026	-0.469	6.000	24.570	31.850	28.990	32.565	9.601	4.477	4.100	39.364	0.096	0.149	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
28	7.000	14.950	24.960	16.380	20.085	9.297	5.080	4.844	45.034	-0.031	0.018	0.081	7.000	16.250	24.635	17.485	21.125	9.683	3.721	3.628	35.131	-0.185	NaN	0.206	7.000	19.955	27.365	25.480	22.685	8.403	7.241	7.000	58.820	0.259	0.225	NaN	7.000	25.155	28.405	30.095	28.080	11.594	4.951	4.429	51.351	0.292	0.324	NaN	7.000	12.025	29.250	7.020	27.105	5.898	5.445	4.468	26.351	-0.523	-0.521	NaN	7.000	24.635	31.850	29.185	32.565	9.790	4.606	4.235	41.460	0.135	0.193	0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
29	8.000	15.015	24.895	16.445	20.020	9.426	5.080	4.894	46.133	0.050	0.081	0.081	8.000	16.250	24.635	17.485	21.190	9.781	3.660	3.584	35.051	-0.044	-0.061	NaN	8.000	19.955	27.430	25.545	22.555	8.554	7.417	7.240	61.930	0.240	0.134	-0.043	8.000	24.505	28.470	30.225	28.080	11.259	5.733	5.090	57.308	0.661	0.130	-0.653	8.000	12.155	29.315	7.215	27.170	5.701	5.386	4.249	24.222	-0.219	-0.205	-0.145	8.000	24.570	31.850	29.445	32.630	9.995	4.937	4.531	45.288	0.296	0.267	-0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
30	9.000	15.015	24.895	16.445	20.085	9.491	5.018	4.829	45.833	-0.065	-0.062	NaN	9.000	16.250	24.830	17.485	21.190	9.652	3.844	3.778	36.466	0.194	NaN	-0.185	9.000	19.955	27.365	25.675	22.425	8.659	7.558	7.354	63.679	0.114	0.183	0.042	9.000	24.440	28.470	30.485	28.080	11.238	6.058	5.345	60.067	0.255	0.259	-0.065	9.000	12.155	29.250	7.475	27.235	5.816	5.095	3.976	23.123	-0.273	-0.265	0.026	9.000	24.635	31.850	29.640	32.630	10.074	5.065	4.648	46.821	0.117	0.193	0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
31	10.000	15.080	24.895	16.445	20.085	9.492	5.000	4.837	45.913	0.008	NaN	0.018	10.000	16.250	24.830	17.485	21.125	9.652	3.905	3.842	37.087	0.064	0.062	NaN	10.000	20.020	27.365	25.805	22.295	8.698	7.692	7.507	65.297	0.154	0.183	0.049	10.000	24.375	28.470	30.680	28.080	11.182	6.317	5.557	62.141	0.212	0.195	-0.065	10.000	12.285	29.250	7.605	27.235	5.756	5.095	3.912	22.515	-0.064	-0.119	-0.119	10.000	24.570	31.850	29.770	32.695	10.011	5.268	4.817	48.220	0.169	0.139	-0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
32	11.000	14.950	24.895	16.510	20.020	9.490	5.119	4.886	46.365	0.049	0.082	-0.040	11.000	16.315	24.830	17.485	21.125	9.661	3.885	3.837	37.074	-0.005	NaN	0.020	11.000	20.085	27.300	25.935	22.230	8.788	7.741	7.549	66.341	0.041	0.141	0.092	11.000	24.310	28.405	30.940	28.080	11.162	6.638	5.772	64.431	0.215	0.260	-0.062	11.000	12.090	28.990	7.865	27.430	6.076	4.504	3.329	20.225	-0.583	-0.311	0.273	11.000	24.570	31.850	29.965	32.695	10.011	5.461	5.005	50.109	0.189	0.193	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
