dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)
96.000	97.000	96.000	256.069	470.661	169.104	147.000	155.500	1.957	0.146	0.010	-0.149	97.000	96.000	196.889	470.661	139.825	125.037	130.714	13.213	-0.187	0.001	0.261	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.000	96.000	191.452	470.661	158.692	147.643	152.750	0.944	0.019	-0.054	-0.054	97.000	96.000	203.605	470.661	139.643	122.478	129.429	7.761	0.314	0.045	-0.186	97.000	96.000	174.593	470.661	132.263	119.875	130.214	5.644	-1.412	0.203	1.250	97.000	96.000	237.636	470.661	143.906	119.875	129.545	8.146	-0.038	0.064	0.073	97.000	96.000	237.172	470.661	140.000	123.739	131.133	14.127	0.130	-0.016	-0.205	99.000	96.000	208.868	472.296	161.190	144.613	155.632	1.740	0.360	0.088	-0.088	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
97.000	98.000	97.000	227.964	471.140	161.706	133.560	152.625	2.041	0.084	-0.000	-0.064	98.000	97.000	219.300	471.140	142.745	122.679	130.267	13.435	0.222	-0.000	-0.198	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.000	97.000	178.071	471.140	154.655	152.793	164.833	0.806	-0.138	-0.000	0.099	98.000	97.000	205.463	471.140	140.244	120.091	126.214	7.734	-0.027	0.092	0.092	98.000	97.000	214.511	471.140	147.800	120.190	129.000	7.186	1.542	0.087	-1.163	98.000	97.000	239.383	471.140	145.779	117.400	127.286	8.360	0.214	-0.065	-0.186	98.000	97.000	260.828	471.140	143.102	125.542	139.000	14.292	0.165	-0.000	-0.063	100.000	97.000	196.697	470.638	160.089	146.037	168.818	1.621	-0.119	-0.000	0.028	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
98.000	99.000	98.000	227.357	472.296	160.733	137.080	146.667	2.041	0.000	-0.000	-0.000	99.000	98.000	205.778	472.296	142.888	119.708	127.917	13.297	-0.138	0.067	0.128	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.000	98.000	191.656	472.296	158.962	148.194	153.750	0.971	0.165	0.056	-0.111	99.000	98.000	211.364	472.296	142.413	123.565	131.538	7.826	0.092	-0.092	-0.092	99.000	98.000	225.311	472.296	152.526	120.958	130.111	7.592	0.406	-0.000	-0.378	99.000	98.000	223.679	472.296	145.888	124.565	136.000	7.851	-0.509	0.000	0.258	99.000	98.000	230.333	472.296	144.246	119.087	128.455	14.016	-0.276	-0.063	0.126	101.000	98.000	197.459	471.011	157.902	142.923	165.444	1.767	0.146	0.145	0.025	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
99.000	100.000	99.000	238.757	470.638	158.945	137.355	152.000	2.309	0.268	-0.000	-0.129	100.000	99.000	208.000	470.638	143.656	123.920	137.667	13.489	0.192	0.068	-0.003	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.000	99.000	198.438	470.638	163.298	147.517	152.760	1.101	0.130	0.090	-0.000	100.000	99.000	198.951	470.638	137.503	116.769	128.889	7.715	-0.111	0.092	0.139	100.000	99.000	221.578	470.638	153.235	120.250	125.053	7.749	0.157	0.088	-0.000	100.000	99.000	220.857	470.638	146.355	123.160	139.571	8.222	0.371	0.000	-0.202	100.000	99.000	222.667	470.638	142.167	117.818	121.882	14.024	0.008	0.063	0.063	102.000	99.000	189.355	470.314	160.270	151.067	164.125	1.472	-0.295	-0.000	0.233	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
100.000	101.000	100.000	229.111	471.011	156.429	134.464	142.368	2.041	-0.268	0.057	0.129	101.000	100.000	232.643	471.011	142.758	123.440	132.533	13.894	0.406	0.198	-0.137	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.000	100.000	206.750	471.011	158.337	141.520	146.522	1.212	0.111	0.183	0.008	101.000	100.000	213.634	471.011	140.523	122.318	127.154	7.853	0.138	0.092	-0.092	101.000	100.000	222.889	471.011	154.188	121.875	133.000	7.887	0.138	0.031	-0.088	101.000	100.000	235.574	471.011	147.304	124.120	136.889	8.360	0.138	0.000	-0.009	101.000	100.000	205.926	471.011	140.555	115.818	123.000	13.867	-0.157	-0.000	0.126	103.000	100.000	178.303	469.528	157.050	146.679	157.222	1.380	-0.092	0.059	0.086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
101.000	102.000	101.000	238.862	470.314	158.638	138.333	145.143	2.141	0.100	0.012	-0.012	102.000	101.000	242.214	470.314	143.508	122.179	129.875	14.120	0.225	0.195	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	102.000	101.000	191.781	470.314	155.926	140.846	150.588	1.220	0.008	-0.036	0.036	102.000	101.000	209.622	470.314	142.144	123.864	128.500	7.872	0.019	-0.092	-0.139	102.000	101.000	234.644	470.314	155.884	122.833	138.250	8.090	0.203	-0.030	-0.233	102.000	101.000	235.156	470.314	145.544	122.750	135.667	8.425	0.065	0.064	0.008	102.000	101.000	240.857	470.314	143.187	116.636	118.857	14.127	0.260	-0.000	-0.252	104.000	101.000	184.171	463.427	154.853	143.375	157.846	1.510	0.130	0.123	0.056	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
102.000	103.000	102.000	228.300	469.528	159.920	135.000	145.615	2.014	-0.127	-0.000	0.074	103.000	102.000	223.455	469.528	142.615	120.222	129.789	14.476	0.357	0.068	-0.126	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	103.000	102.000	200.207	469.528	159.376	151.000	163.375	1.193	-0.027	-0.000	0.009	103.000	102.000	207.000	469.528	141.201	123.455	133.727	7.994	0.122	-0.092	-0.000	103.000	102.000	225.978	469.528	152.386	125.120	132.812	8.174	0.084	0.058	-0.058	103.000	102.000	230.152	469.528	145.854	123.760	139.538	8.008	-0.417	-0.064	0.129	103.000	102.000	242.000	469.528	143.134	120.091	129.300	14.181	0.054	-0.000	-0.016	105.000	102.000	181.200	466.520	156.064	138.750	151.308	1.556	0.046	0.158	0.024	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
103.000	104.000	103.000	224.586	463.427	156.211	133.261	138.278	1.995	-0.019	-0.000	-0.000	104.000	103.000	230.966	463.427	142.738	124.815	193.000	14.303	-0.173	0.065	0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	104.000	103.000	200.481	463.427	158.870	147.885	163.278	1.193	0.000	0.041	0.041	104.000	103.000	203.095	463.427	138.854	121.696	129.357	7.734	-0.260	-0.000	0.044	104.000	103.000	230.186	463.427	152.804	125.708	132.389	8.607	0.433	0.088	-0.321	104.000	103.000	234.103	463.427	147.204	122.923	133.750	8.165	0.157	0.000	-0.064	104.000	103.000	218.767	463.427	141.006	121.043	127.917	13.932	-0.249	-0.000	0.268	106.000	103.000	187.872	465.686	157.116	141.000	150.467	1.805	0.249	-0.000	-0.114	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
104.000	105.000	104.000	223.464	466.520	157.301	139.259	150.857	1.942	-0.054	-0.072	-0.000	105.000	104.000	211.000	466.520	141.227	125.179	132.368	14.311	0.008	0.134	0.195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105.000	104.000	197.571	466.520	158.589	141.036	146.913	1.377	0.184	0.142	-0.091	105.000	104.000	201.200	466.520	139.933	118.545	128.818	7.734	0.000	-0.000	0.047	105.000	104.000	237.442	466.520	153.541	123.524	128.500	8.725	0.119	0.088	-0.057	105.000	104.000	235.083	466.520	145.790	119.435	129.077	8.154	-0.011	0.000	0.000	105.000	104.000	229.129	466.520	142.323	119.762	123.632	13.932	0.000	-0.063	-0.063	107.000	104.000	192.048	464.107	158.478	141.931	151.368	1.908	0.103	-0.086	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
105.000	106.000	105.000	218.231	465.686	158.905	137.667	141.500	1.903	-0.038	0.065	0.070	106.000	105.000	230.414	465.686	143.230	126.040	179.000	14.403	0.092	0.004	-0.069	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106.000	105.000	196.929	465.686	156.562	142.393	152.600	1.515	0.138	0.143	-0.000	106.000	105.000	202.125	465.686	141.369	118.720	128.727	7.650	-0.084	-0.000	0.044	106.000	105.000	224.721	465.686	150.145	124.045	133.500	8.874	0.149	0.058	-0.058	106.000	105.000	234.641	465.686	146.893	119.840	133.125	8.230	0.076	0.000	-0.073	106.000	105.000	251.871	465.686	144.307	120.875	128.000	14.081	0.149	-0.000	-0.189	108.000	105.000	188.132	463.165	158.638	144.586	159.250	1.843	-0.065	0.036	0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
106.000	107.000	106.000	235.345	464.107	160.474	140.556	152.133	1.968	0.065	-0.065	-0.072	107.000	106.000	184.267	464.107	139.734	126.259	132.000	14.005	-0.398	-0.004	0.454	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107.000	106.000	204.103	464.107	157.200	141.276	157.067	1.607	0.092	0.082	0.041	107.000	106.000	202.686	464.107	143.493	121.545	135.800	7.596	-0.054	-0.047	-0.000	107.000	106.000	234.044	464.107	154.428	123.481	129.889	9.418	0.544	0.088	-0.378	107.000	106.000	177.821	464.107	137.351	122.667	130.706	6.815	-1.416	0.000	1.135	107.000	106.000	229.741	464.107	142.901	113.261	118.500	14.043	-0.038	0.063	0.063	109.000	106.000	179.879	459.819	154.526	139.360	149.190	1.686	-0.157	-0.033	0.086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
107.000	108.000	107.000	231.034	463.165	160.613	133.483	141.389	2.041	0.073	0.074	-0.000	108.000	107.000	203.333	463.165	141.625	127.821	133.333	14.254	0.249	0.065	-0.204	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	108.000	107.000	200.133	463.165	157.101	147.577	154.444	1.691	0.084	0.052	-0.000	108.000	107.000	200.318	463.165	139.600	124.261	130.800	7.634	0.038	-0.092	-0.000	108.000	107.000	234.651	463.165	151.913	124.259	136.667	9.353	-0.065	0.088	0.114	108.000	107.000	182.036	463.165	139.174	125.217	152.500	6.834	0.019	0.000	0.000	108.000	107.000	240.000	463.165	143.734	118.696	125.143	14.108	0.065	-0.063	-0.047	110.000	107.000	188.618	460.414	154.218	140.207	145.591	1.732	0.046	-0.000	-0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
108.000	109.000	108.000	222.207	459.819	161.175	136.704	145.375	1.995	-0.046	-0.007	-0.000	109.000	108.000	196.571	459.819	141.944	123.154	131.529	14.170	-0.084	0.065	0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	109.000	108.000	202.821	459.819	153.994	138.379	145.500	1.856	0.165	0.275	0.050	109.000	108.000	192.816	459.819	139.202	120.045	131.154	7.339	-0.295	-0.045	0.231	109.000	108.000	216.791	459.819	148.704	123.917	129.000	9.399	0.046	0.057	-0.000	109.000	108.000	184.821	459.819	138.679	123.091	139.600	7.010	0.176	0.065	-0.065	109.000	108.000	227.000	459.819	142.787	117.864	127.625	13.821	-0.287	-0.000	0.268	111.000	108.000	186.600	464.118	153.591	142.593	151.250	1.464	-0.268	-0.022	0.144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
109.000	110.000	109.000	233.655	460.414	160.173	128.440	142.071	2.041	0.046	0.010	-0.000	110.000	109.000	198.811	460.414	142.281	124.690	149.143	14.311	0.141	-0.134	-0.199	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110.000	109.000	193.286	460.414	151.272	137.741	151.727	1.955	0.100	0.142	0.091	110.000	109.000	202.216	460.414	140.025	122.130	128.579	7.320	-0.019	-0.047	-0.092	110.000	109.000	241.186	460.414	154.719	127.792	143.000	9.778	0.379	-0.000	-0.348	110.000	109.000	183.857	460.414	138.589	119.320	131.400	6.899	-0.111	-0.065	0.000	110.000	109.000	205.414	460.414	141.288	117.455	124.333	13.645	-0.176	0.063	0.173	112.000	109.000	189.178	461.055	156.922	146.214	159.538	1.686	0.222	-0.060	-0.085	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
110.000	111.000	110.000	223.310	464.118	161.257	138.240	148.333	1.976	-0.065	-0.064	-0.000	111.000	110.000	197.400	464.118	141.122	126.276	134.611	14.208	-0.103	-0.065	-0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111.000	110.000	201.500	464.118	152.547	134.800	146.417	2.131	0.176	0.041	-0.142	111.000	110.000	189.323	464.118	141.222	124.360	133.750	6.980	-0.341	-0.184	0.092	111.000	110.000	223.761	464.118	152.343	122.652	134.545	9.805	0.027	0.031	-0.000	111.000	110.000	228.043	464.118	147.795	120.769	126.632	8.268	1.370	0.000	-1.065	111.000	110.000	209.926	464.118	142.321	122.304	131.250	13.783	0.138	-0.063	-0.126	113.000	110.000	178.615	460.739	157.351	148.464	158.263	1.334	-0.352	-0.229	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
111.000	112.000	111.000	231.828	461.055	162.229	136.214	144.889	1.995	0.019	0.057	-0.000	112.000	111.000	225.600	461.055	140.539	125.609	132.368	14.503	0.295	0.070	-0.194	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	112.000	111.000	199.733	461.055	150.995	132.103	139.714	2.269	0.138	0.142	-0.000	112.000	111.000	205.758	461.055	141.450	124.083	128.550	6.869	-0.111	-0.228	-0.139	112.000	111.000	220.372	461.055	151.615	126.375	138.300	9.870	0.065	0.057	-0.000	112.000	111.000	179.000	461.055	141.012	124.154	132.750	6.926	-1.343	0.000	1.063	112.000	111.000	197.815	461.055	141.960	120.211	125.000	13.580	-0.203	0.063	0.189	114.000	111.000	185.532	459.012	157.505	149.643	160.235	1.483	0.149	-0.031	-0.031	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
112.000	113.000	112.000	234.172	460.739	160.928	137.120	154.000	2.068	0.073	0.010	-0.000	113.000	112.000	227.103	460.739	140.709	122.148	132.357	14.265	-0.238	-0.000	0.141	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	113.000	112.000	200.000	460.739	151.429	129.917	147.875	2.334	0.065	0.091	-0.000	113.000	112.000	199.417	460.739	143.674	126.792	136.417	6.677	-0.192	-0.184	0.092	113.000	112.000	209.865	460.739	150.220	121.792	130.188	9.648	-0.222	-0.000	0.145	113.000	112.000	188.296	460.739	139.094	123.917	136.429	6.926	0.000	0.000	0.000	113.000	112.000	201.519	460.739	142.832	117.682	124.667	13.523	-0.057	-0.063	0.063	115.000	112.000	172.909	459.775	156.405	150.567	169.273	1.150	-0.333	0.060	0.170	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
113.000	114.000	113.000	209.000	459.012	159.975	141.160	153.636	1.911	-0.157	-0.000	0.128	114.000	113.000	191.514	459.012	138.364	127.786	139.267	14.135	-0.130	-0.000	0.260	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	114.000	113.000	201.897	459.012	151.464	133.478	140.133	2.426	0.092	0.042	-0.000	114.000	113.000	205.977	459.012	143.891	126.875	144.667	6.466	-0.211	-0.231	-0.000	114.000	113.000	219.200	459.012	148.355	124.500	132.812	9.916	0.268	0.145	-0.085	114.000	113.000	181.148	459.012	138.112	122.850	127.933	6.907	-0.019	0.000	0.000	114.000	113.000	198.929	459.012	133.287	118.625	126.545	12.570	-0.953	-0.000	0.832	116.000	113.000	178.600	460.564	156.229	151.242	168.333	1.066	-0.084	-0.057	0.114	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
114.000	115.000	114.000	240.750	459.775	160.098	140.690	150.812	2.087	0.176	-0.000	-0.140	115.000	114.000	221.321	459.775	138.454	125.929	150.000	14.005	-0.130	-0.134	-0.134	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115.000	114.000	205.406	459.775	150.463	132.455	143.545	2.518	0.092	0.092	-0.000	115.000	114.000	186.220	459.775	140.229	123.208	133.231	6.033	-0.433	-0.182	0.233	115.000	114.000	198.357	459.775	149.624	124.440	131.333	9.583	-0.333	-0.000	0.172	115.000	114.000	224.778	459.775	148.423	123.462	139.667	8.295	1.389	0.000	-1.075	115.000	114.000	192.926	459.775	132.534	117.955	124.882	12.746	0.176	-0.000	-0.172	117.000	114.000	183.064	461.306	159.433	153.857	177.857	1.196	0.130	-0.063	-0.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
115.000	116.000	115.000	230.964	460.564	161.193	142.200	159.875	2.041	-0.046	-0.000	0.010	116.000	115.000	189.333	460.564	138.570	132.750	142.750	12.907	-1.098	-0.787	0.200	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	116.000	115.000	196.222	460.564	147.113	129.222	141.500	2.526	0.008	0.092	-0.000	116.000	115.000	190.976	460.564	142.604	127.704	135.882	5.766	-0.268	-0.319	-0.097	116.000	115.000	205.769	460.564	147.781	125.000	136.091	9.805	0.222	0.031	-0.057	116.000	115.000	222.385	460.564	147.105	122.560	131.250	8.184	-0.111	0.000	0.073	116.000	115.000	230.109	460.564	137.222	118.038	125.211	13.775	1.029	-0.016	-0.725	118.000	115.000	189.848	461.045	161.655	156.143	167.235	1.150	-0.046	-0.032	-0.032	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
116.000	117.000	116.000	231.897	461.306	163.335	138.964	151.053	2.041	0.000	-0.000	-0.000	117.000	116.000	214.931	461.306	142.392	128.967	145.917	13.186	0.279	-0.000	-0.325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117.000	116.000	182.552	461.306	146.766	135.731	149.438	2.610	0.084	0.102	0.091	117.000	116.000	193.848	461.306	142.743	128.208	128.138	5.425	-0.341	-0.276	0.003	117.000	116.000	201.675	461.306	146.719	125.444	132.227	9.694	-0.111	0.057	0.145	117.000	116.000	218.545	461.306	145.679	124.615	132.500	7.989	-0.195	0.000	0.064	117.000	116.000	200.444	461.306	136.610	121.480	128.000	13.293	-0.482	-0.000	0.205	119.000	116.000	183.250	458.207	159.767	158.032	179.611	0.947	-0.203	-0.145	0.026	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
117.000	118.000	117.000	216.385	461.045	163.642	143.655	158.182	1.976	-0.065	-0.000	0.072	118.000	117.000	196.929	461.045	141.421	136.133	147.810	12.861	-0.325	-0.130	0.195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	118.000	117.000	193.613	461.045	148.660	132.500	142.583	2.813	0.203	0.143	-0.052	118.000	117.000	187.971	461.045	142.763	124.815	131.238	5.333	-0.092	-0.092	0.044	118.000	117.000	206.476	461.045	147.855	128.720	142.444	9.778	0.084	-0.000	-0.057	118.000	117.000	226.163	461.045	146.336	124.720	135.444	8.387	0.398	0.064	-0.129	118.000	117.000	217.296	461.045	138.361	120.480	125.389	13.358	0.065	-0.331	-0.394	120.000	117.000	190.587	458.869	171.091	169.391	197.812	0.902	-0.046	-0.193	-0.132	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
118.000	119.000	118.000	243.929	458.207	166.270	142.793	151.952	2.041	0.065	-0.000	-0.074	119.000	118.000	222.815	458.207	142.296	132.345	143.615	12.926	0.065	-0.065	-0.128	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	119.000	118.000	181.037	458.207	147.400	130.960	144.714	2.786	-0.027	0.052	0.103	119.000	118.000	192.970	458.207	141.897	122.346	134.812	5.038	-0.295	-0.275	-0.049	119.000	118.000	198.926	458.207	147.213	127.348	141.375	9.472	-0.306	0.088	0.260	119.000	118.000	220.862	458.207	143.126	121.960	132.385	7.924	-0.463	-0.064	0.202	119.000	118.000	227.531	458.207	139.957	118.273	126.333	13.488	0.130	0.063	-0.048	121.000	118.000	192.085	458.125	166.562	165.609	189.250	0.902	0.000	-0.102	-0.102	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
119.000	120.000	119.000	249.679	458.869	170.554	145.516	155.750	2.079	0.038	-0.000	-0.000	120.000	119.000	202.815	458.869	141.245	130.621	150.545	12.704	-0.222	-0.067	0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	120.000	119.000	178.267	458.869	146.848	133.680	150.714	2.924	0.138	0.132	-0.000	120.000	119.000	187.741	458.869	142.432	127.889	138.200	4.678	-0.360	-0.184	0.140	120.000	119.000	199.300	458.869	145.665	126.929	137.308	9.805	0.333	0.088	-0.114	120.000	119.000	226.829	458.869	146.499	125.720	135.750	8.157	0.233	0.000	-0.137	120.000	119.000	198.448	458.869	135.870	123.000	130.875	12.941	-0.547	-0.126	0.361	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
120.000	121.000	120.000	242.607	458.125	170.322	142.214	151.261	2.022	-0.057	-0.000	0.064	121.000	120.000	204.481	458.125	139.750	130.138	140.611	12.585	-0.119	-0.065	0.001	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	121.000	120.000	189.200	458.125	152.106	138.111	155.818	3.062	0.138	0.105	-0.052	121.000	120.000	190.871	458.125	144.461	134.000	144.286	4.513	-0.165	-0.232	-0.048	121.000	120.000	201.028	458.125	145.232	125.583	136.364	9.805	0.000	0.057	0.057	121.000	120.000	205.250	458.125	145.289	124.857	133.833	7.932	-0.225	0.009	0.202	121.000	120.000	216.379	458.125	137.519	117.917	127.667	12.868	-0.073	-0.000	0.079	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
