 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)
38	17.000	25.935	2.470	28.080	2.990	6.113	2.207	1.458	8.911	0.330	-0.063	-0.662	17.000	19.435	6.305	17.160	7.995	1.530	2.834	2.582	3.950	-0.144	-0.170	0.078	17.000	26.780	6.500	35.750	11.960	5.873	10.501	9.418	55.314	0.219	0.200	0.123	17.000	23.400	10.465	26.065	23.335	5.120	13.143	12.559	64.305	-0.103	-0.154	-0.255	21.000	26.390	10.920	30.420	14.820	7.677	5.608	5.608	43.053	0.780	-0.276	-1.056	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
39	18.000	26.390	2.535	28.080	2.990	6.346	1.750	1.172	7.440	-0.285	NaN	0.456	18.000	19.500	6.175	17.225	7.865	1.572	2.834	2.467	3.879	-0.115	-0.130	-0.130	18.000	27.105	6.695	35.880	12.090	6.087	10.301	9.348	56.902	-0.070	0.179	0.379	18.000	23.465	10.790	26.000	23.335	5.378	12.799	12.354	66.438	-0.205	-0.013	0.331	22.000	28.340	12.805	30.355	14.690	9.152	2.759	2.759	25.253	-2.849	-0.136	2.712	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
40	19.000	26.520	2.600	28.080	2.990	6.310	1.608	0.916	5.780	-0.256	NaN	0.142	19.000	19.695	6.045	17.420	7.735	2.199	2.834	1.602	3.524	-0.865	-0.234	-0.234	19.000	27.040	6.630	36.075	12.090	5.267	10.557	8.897	46.859	-0.450	0.167	-0.089	19.000	23.400	10.530	25.740	23.855	4.105	13.529	13.163	54.038	0.809	0.467	-0.267	23.000	28.015	12.545	30.095	14.430	8.921	2.807	2.807	25.037	0.047	-0.367	-0.415	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
41	20.000	26.650	2.665	28.145	2.925	6.499	1.517	1.153	7.495	0.237	0.053	0.139	20.000	19.695	5.980	17.550	7.605	1.365	2.691	2.145	2.928	0.543	-0.182	-0.039	20.000	26.650	6.500	36.205	12.285	5.614	11.170	10.050	56.421	1.152	0.212	-0.401	20.000	23.400	10.725	25.805	23.595	5.291	13.093	12.606	66.696	-0.556	-0.244	0.192	24.000	26.325	10.920	29.900	14.170	7.136	4.831	4.805	34.286	1.998	-0.319	-2.344	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
42	21.000	26.715	2.665	28.080	2.990	6.540	1.403	1.076	7.035	-0.078	-0.048	0.063	21.000	19.565	6.045	17.680	7.540	1.377	2.406	2.273	3.131	0.128	-0.142	0.142	21.000	26.910	6.565	36.465	12.415	6.123	11.204	10.365	63.464	0.315	0.290	0.256	21.000	23.400	10.725	25.675	23.205	5.727	12.686	12.198	69.852	-0.409	-0.407	NaN	25.000	26.130	10.725	29.770	13.975	6.953	4.880	4.847	33.699	0.042	-0.227	-0.275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
43	22.000	26.780	2.730	27.885	2.990	6.409	1.135	0.730	4.677	-0.346	-0.190	0.078	22.000	19.890	5.850	17.810	7.475	1.895	2.640	1.313	2.489	-0.960	-0.142	-0.376	22.000	27.235	6.760	36.725	12.545	5.593	11.114	9.686	54.177	-0.679	0.290	0.379	22.000	23.335	10.205	25.740	22.815	4.013	12.837	12.450	49.965	0.252	-0.371	-0.523	26.000	27.430	11.895	29.705	13.910	8.181	3.039	3.033	24.818	-1.813	-0.092	1.749	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
44	23.000	26.715	2.730	27.885	2.990	6.385	1.199	0.802	5.121	0.072	NaN	-0.063	23.000	19.695	5.980	17.940	7.345	1.876	2.223	1.372	2.573	0.058	-0.182	0.234	23.000	27.365	6.825	36.920	12.610	5.863	11.170	9.919	58.153	0.233	0.200	0.145	23.000	23.270	10.010	25.675	22.360	3.983	12.582	12.146	48.372	-0.304	-0.459	-0.204	27.000	25.870	10.465	29.705	13.845	6.558	5.112	5.046	33.090	2.012	-0.043	-2.116	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
45	24.000	26.845	2.730	27.950	2.925	5.992	1.122	0.878	5.260	0.076	0.053	0.128	24.000	19.630	5.915	18.005	7.345	1.977	2.165	1.838	3.634	0.466	-0.049	0.006	24.000	27.950	7.280	37.050	12.740	6.590	10.612	10.196	67.194	0.277	0.178	0.736	24.000	23.465	10.595	25.740	21.970	5.348	11.600	11.447	61.220	-0.699	-0.370	0.612	28.000	27.235	11.700	29.705	13.910	7.908	3.314	3.304	26.127	-1.742	0.043	1.841	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
46	25.000	26.975	2.730	27.950	2.990	6.134	1.009	0.749	4.597	-0.128	0.017	0.126	25.000	19.630	5.915	18.135	7.280	1.925	2.024	1.741	3.350	-0.097	-0.140	NaN	25.000	28.080	7.410	37.180	12.870	6.830	10.612	10.253	70.034	0.058	0.178	0.178	25.000	23.400	10.335	25.740	21.775	5.166	11.677	11.505	59.437	0.058	-0.191	-0.268	29.000	27.170	11.700	29.770	13.910	7.953	3.412	3.396	27.006	0.092	0.050	-0.050	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
47	26.000	26.585	2.665	27.950	2.990	6.023	1.403	0.934	5.623	0.184	NaN	-0.394	26.000	19.825	5.720	18.200	7.280	1.861	2.253	1.262	2.349	-0.478	-0.047	-0.276	26.000	28.210	7.475	37.375	13.065	6.705	10.735	10.111	67.799	-0.142	0.268	0.145	26.000	23.335	9.945	25.675	21.580	4.191	11.868	11.591	48.575	0.086	-0.204	-0.395	30.000	26.910	11.505	29.900	13.910	7.547	3.837	3.790	28.603	0.394	0.101	-0.325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
48	27.000	26.585	2.665	27.950	2.990	5.587	1.403	1.032	5.767	0.098	NaN	NaN	27.000	19.630	5.915	18.200	7.280	2.144	1.977	1.718	3.684	0.456	NaN	0.276	27.000	28.275	7.605	37.765	13.390	6.927	11.114	10.840	75.087	0.729	0.502	0.123	27.000	23.400	10.530	25.610	21.385	5.406	11.078	11.002	59.475	-0.589	-0.204	0.586	31.000	26.650	11.245	30.030	13.975	7.277	4.345	4.283	31.164	0.493	0.142	-0.366	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
49	28.000	26.585	2.665	27.820	2.925	5.842	1.262	0.869	5.078	-0.163	-0.141	NaN	28.000	19.630	5.980	18.200	7.280	2.145	1.933	1.430	3.067	-0.288	NaN	0.044	28.000	28.340	7.605	38.220	13.650	6.763	11.583	11.043	74.685	0.203	0.524	0.055	28.000	23.465	10.790	25.545	21.125	5.098	10.542	10.440	53.227	-0.562	-0.268	0.268	32.000	26.455	11.050	30.225	13.845	7.058	4.693	4.567	32.233	0.284	0.079	-0.273	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
50	29.000	26.455	2.600	27.820	2.990	5.879	1.420	0.893	5.247	0.023	0.018	-0.143	29.000	19.955	5.720	18.265	7.280	1.710	2.300	1.433	2.451	0.003	-0.048	-0.415	29.000	28.275	7.540	38.610	13.780	6.811	12.073	11.489	78.255	0.446	0.401	-0.089	29.000	23.400	10.790	25.545	20.995	5.120	10.428	10.322	52.851	-0.118	-0.127	-0.013	33.000	26.130	10.790	30.225	13.845	6.751	5.109	4.946	33.386	0.378	NaN	-0.416	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
51	30.000	26.455	2.600	27.755	2.925	5.682	1.340	0.866	4.922	-0.026	-0.079	NaN	30.000	19.890	5.720	18.265	7.280	1.960	2.253	1.462	2.865	0.029	NaN	0.047	30.000	28.405	7.605	39.130	14.040	6.779	12.507	11.991	81.285	0.501	0.580	0.145	30.000	23.270	10.075	25.545	20.800	4.399	10.964	10.882	47.869	0.560	-0.191	-0.726	34.000	25.935	10.595	30.290	13.975	6.650	5.513	5.377	35.756	0.431	0.131	-0.274	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
52	31.000	26.455	2.600	27.820	2.925	5.607	1.403	0.939	5.264	0.073	0.063	NaN	31.000	19.760	5.850	18.265	7.215	2.081	2.024	1.537	3.198	0.075	-0.044	0.184	31.000	28.470	7.670	39.455	14.235	6.893	12.797	12.362	85.206	0.371	0.379	0.089	31.000	23.140	10.010	25.610	20.670	4.420	10.942	10.915	48.250	0.033	-0.112	-0.093	35.000	25.740	10.335	30.225	14.170	6.305	5.901	5.772	36.394	0.395	0.077	-0.317	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
53	32.000	26.455	2.600	27.755	2.925	5.480	1.340	0.898	4.922	-0.041	-0.063	NaN	32.000	19.760	5.850	18.265	7.280	2.154	2.069	1.618	3.486	0.081	0.045	NaN	32.000	28.405	7.605	39.845	14.365	6.786	13.288	12.900	87.542	0.538	0.402	-0.089	32.000	23.075	10.010	25.545	20.540	4.509	10.816	10.810	48.748	-0.105	-0.141	-0.015	36.000	25.935	10.400	30.290	14.300	6.517	5.846	5.770	37.607	-0.002	0.135	0.189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
54	33.000	26.455	2.600	27.625	2.925	5.409	1.214	0.808	4.373	-0.090	-0.125	NaN	33.000	19.760	5.850	18.265	7.215	2.169	2.024	1.683	3.650	0.064	-0.044	NaN	33.000	28.535	7.670	40.235	14.690	6.968	13.644	13.293	92.629	0.393	0.502	0.145	33.000	23.075	10.140	25.545	20.410	4.761	10.563	10.562	50.286	-0.248	-0.126	0.126	37.000	25.675	10.270	30.420	14.495	6.345	6.353	6.249	39.652	0.479	0.227	-0.281	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
55	34.000	26.195	2.535	27.690	2.925	5.355	1.545	1.039	5.564	0.231	0.063	-0.268	34.000	19.760	5.850	18.265	7.280	1.989	2.069	1.746	3.473	0.064	0.045	NaN	34.000	28.340	7.605	40.560	14.820	6.968	14.191	13.848	96.495	0.555	0.346	-0.201	34.000	23.010	10.335	25.545	20.215	5.045	10.200	10.200	51.461	-0.362	-0.189	0.173	38.000	25.740	10.270	30.485	14.625	6.385	6.441	6.360	40.611	0.111	0.136	0.048	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
56	35.000	26.520	2.665	27.625	2.990	5.329	1.152	0.794	4.233	-0.245	-0.044	0.348	35.000	19.825	5.850	18.265	7.215	2.144	2.073	1.844	3.955	0.098	-0.043	-0.049	35.000	28.340	7.540	40.755	14.885	6.804	14.425	14.128	96.123	0.280	0.201	-0.033	35.000	22.945	10.335	25.610	19.955	5.112	9.982	9.961	50.920	-0.239	-0.233	-0.017	39.000	26.130	10.530	30.485	14.625	6.775	5.978	5.945	40.277	-0.415	NaN	0.462	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
57	36.000	26.195	2.535	27.690	2.925	5.175	1.545	1.048	5.421	0.253	0.046	-0.347	36.000	19.760	5.850	18.265	7.280	2.144	2.069	1.797	3.853	-0.047	0.045	0.047	36.000	28.275	7.475	40.885	14.885	6.783	14.626	14.306	97.040	0.179	0.112	-0.089	36.000	22.945	10.140	25.545	19.825	4.935	10.028	10.021	49.458	0.060	-0.142	-0.188	40.000	25.805	10.335	30.615	14.820	6.550	6.577	6.530	42.770	0.585	0.228	-0.371	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
58	37.000	26.065	2.535	27.690	2.925	5.085	1.671	1.162	5.907	0.114	NaN	-0.126	37.000	19.695	5.850	18.265	7.215	2.161	1.977	1.746	3.773	-0.051	-0.045	0.047	37.000	28.145	7.410	41.080	15.015	6.721	15.005	14.686	98.709	0.379	0.234	-0.145	37.000	23.010	10.270	25.545	19.825	5.155	9.886	9.884	50.954	-0.137	NaN	0.142	41.000	26.325	11.050	30.615	14.820	7.142	5.711	5.659	40.416	-0.871	NaN	0.863	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
59	38.000	24.960	2.405	27.495	2.860	4.281	2.576	1.582	6.773	0.421	-0.203	-1.111	38.000	19.760	5.785	18.330	7.345	2.081	2.116	1.774	3.693	0.028	0.052	-0.092	38.000	28.145	7.410	41.080	15.015	6.721	15.005	14.686	98.709	NaN	NaN	NaN	38.000	23.010	10.270	25.610	19.760	5.155	9.840	9.837	50.708	-0.048	-0.046	NaN	42.000	25.675	10.205	30.810	14.950	6.334	6.992	6.915	43.801	1.256	0.231	-1.051	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
60	39.000	25.025	2.405	27.495	2.925	4.464	2.524	1.486	6.633	-0.096	0.013	0.064	39.000	19.760	5.785	18.265	7.345	1.989	2.161	1.772	3.524	-0.003	0.045	NaN	39.000	28.145	7.410	41.080	14.950	6.743	14.972	14.597	98.430	-0.089	-0.033	NaN	39.000	23.010	10.205	25.610	19.760	4.983	9.902	9.902	49.340	0.066	NaN	-0.063	43.000	25.610	10.205	31.070	15.015	6.214	7.277	7.136	44.346	0.221	0.238	-0.049	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
61	40.000	24.700	2.340	27.430	2.860	4.321	2.779	1.611	6.963	0.125	-0.076	-0.331	40.000	19.695	5.850	18.265	7.215	1.955	1.977	1.742	3.405	-0.030	-0.090	0.092	40.000	27.885	7.280	41.015	14.950	6.600	15.206	14.810	97.741	0.213	-0.056	-0.290	40.000	22.945	10.140	25.545	19.825	5.000	10.028	10.027	50.134	0.124	0.046	-0.080	44.000	25.480	10.075	31.135	15.080	6.084	7.552	7.394	44.984	0.258	0.092	-0.184	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
62	41.000	24.635	2.275	27.495	2.860	4.513	2.919	1.457	6.574	-0.154	0.064	-0.077	41.000	19.890	5.655	18.330	7.280	1.755	2.253	1.560	2.738	-0.182	0.002	-0.276	41.000	27.885	7.280	41.275	15.015	6.448	15.464	14.907	96.123	0.097	0.258	NaN	41.000	23.010	10.075	25.545	19.825	4.626	10.074	10.064	46.555	0.037	NaN	-0.047	45.000	25.155	9.815	31.070	15.015	5.682	7.876	7.674	43.606	0.280	-0.092	-0.416	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
63	42.000	24.700	2.340	27.495	2.860	4.183	2.843	1.634	6.836	0.178	NaN	0.076	42.000	19.890	5.590	18.265	7.215	1.849	2.298	1.885	3.486	0.325	1.289E-15	-0.046	42.000	28.145	7.345	41.470	15.080	6.763	15.407	15.058	101.835	0.151	0.201	0.257	42.000	23.010	10.270	25.545	19.825	5.171	9.886	9.885	51.118	-0.178	NaN	0.188	46.000	25.805	10.400	31.070	15.145	6.436	7.088	6.981	44.933	-0.693	0.087	0.874	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
64	43.000	25.025	2.405	27.495	2.860	4.281	2.512	1.534	6.566	-0.101	NaN	0.331	43.000	19.890	5.655	18.265	7.215	1.989	2.253	1.899	3.777	0.014	NaN	0.045	43.000	28.275	7.475	41.535	15.600	6.804	15.551	15.180	103.284	0.122	0.327	0.179	43.000	23.010	10.270	25.545	19.760	5.140	9.823	9.818	50.463	-0.068	-0.063	NaN	47.000	25.870	10.530	31.135	15.275	6.488	7.088	6.973	45.241	-0.008	0.135	0.135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
65	44.000	24.765	2.340	27.430	2.860	4.091	2.715	1.542	6.308	0.008	-0.064	-0.268	44.000	19.955	5.590	18.265	7.280	1.925	2.390	1.997	3.845	0.098	0.046	-0.092	44.000	28.535	7.605	41.730	15.665	7.114	15.462	15.143	107.725	-0.037	0.200	0.290	44.000	23.010	10.140	25.610	19.760	5.077	9.965	9.960	50.565	0.142	0.017	-0.125	48.000	25.610	10.270	31.265	15.340	6.294	7.595	7.483	47.100	0.510	0.140	-0.367	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
66	45.000	24.765	2.340	27.430	2.860	4.091	2.715	1.542	6.308	NaN	NaN	NaN	45.000	19.825	5.785	18.265	7.215	2.098	2.116	1.897	3.980	-0.101	-0.044	0.228	45.000	28.405	7.540	41.795	15.730	6.970	15.696	15.363	107.070	0.220	0.089	-0.145	45.000	23.010	10.270	25.545	19.760	5.203	9.823	9.817	51.080	-0.143	-0.017	0.126	49.000	25.675	10.270	31.330	15.470	6.227	7.682	7.544	46.978	0.061	0.136	0.048	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
67	46.000	26.065	2.405	27.235	2.730	5.139	1.214	0.777	3.993	-0.765	-0.223	1.270	46.000	19.890	5.720	18.265	7.215	1.989	2.208	1.887	3.752	-0.010	NaN	-0.092	46.000	28.210	7.475	41.925	15.860	6.721	16.075	15.674	105.350	0.311	0.179	-0.200	46.000	23.010	10.270	25.545	19.760	5.077	9.823	9.819	49.847	0.002	NaN	NaN	50.000	25.740	10.335	31.460	15.600	6.227	7.774	7.635	47.544	0.091	0.184	0.092	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
68	47.000	23.725	2.340	27.105	2.730	3.556	3.402	1.395	4.960	0.618	-0.129	-2.332	47.000	19.695	5.850	18.265	7.215	2.256	1.977	1.676	3.781	-0.211	NaN	0.231	47.000	28.405	7.540	42.055	16.055	6.845	16.088	15.631	106.990	-0.043	0.214	0.200	47.000	23.010	10.270	25.610	19.760	4.999	9.840	9.830	49.137	0.011	0.017	NaN	51.000	25.740	10.335	31.590	15.665	6.227	7.914	7.765	48.351	0.130	0.140	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
69	48.000	23.790	2.275	26.585	2.535	3.696	2.807	1.358	5.019	-0.037	-0.536	0.059	48.000	20.020	5.655	18.265	7.215	1.721	2.348	2.018	3.473	0.342	NaN	-0.372	48.000	28.405	7.605	41.990	15.925	7.071	15.930	15.540	109.880	-0.091	-0.123	0.034	48.000	23.075	10.465	25.610	19.825	5.313	9.697	9.697	51.524	-0.133	0.063	0.205	52.000	25.480	10.075	31.785	15.860	5.932	8.557	8.347	49.513	0.582	0.276	-0.367	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
70	49.000	23.010	2.470	26.650	2.535	2.982	3.641	1.208	3.604	-0.150	0.065	-0.776	49.000	19.890	5.655	18.200	7.280	2.116	2.345	1.961	4.149	-0.058	0.092	0.094	49.000	29.055	8.060	41.990	15.925	7.616	15.138	14.919	113.627	-0.621	NaN	0.792	49.000	23.010	10.140	25.610	19.825	4.985	10.028	10.014	49.918	0.317	NaN	-0.331	53.000	26.000	10.530	32.045	16.055	6.528	8.189	8.078	52.732	-0.268	0.323	0.691	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
71	50.000	22.685	2.600	26.585	2.470	2.806	3.902	1.030	2.890	-0.179	-0.063	-0.329	50.000	19.890	5.720	18.265	7.215	2.180	2.208	1.866	4.069	-0.094	-0.092	0.044	50.000	29.055	7.995	42.055	15.990	7.509	15.262	14.991	112.567	0.072	0.089	-0.034	50.000	23.010	10.140	25.610	19.760	4.908	9.965	9.945	48.807	-0.070	-0.063	NaN	54.000	25.675	10.270	32.305	16.250	6.227	8.928	8.751	54.494	0.673	0.324	-0.415	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
72	51.000	22.945	2.600	26.520	2.470	2.878	3.577	1.254	3.608	0.224	-0.065	0.260	51.000	20.020	5.655	18.265	7.215	2.041	2.348	1.981	4.043	0.115	NaN	-0.140	51.000	28.860	7.930	42.185	16.120	7.303	15.641	15.368	112.237	0.376	0.179	-0.200	51.000	23.075	10.010	25.610	19.760	4.794	10.074	10.068	48.266	0.123	NaN	-0.109	55.000	26.390	10.920	32.435	16.445	6.842	8.189	8.094	55.381	-0.657	0.228	0.966	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
73	52.000	22.620	2.730	26.520	2.470	2.524	3.909	1.058	2.670	-0.196	NaN	-0.333	52.000	19.825	5.720	18.265	7.215	2.334	2.161	1.854	4.326	-0.127	NaN	0.186	52.000	28.925	7.995	42.315	16.185	7.375	15.696	15.495	114.278	0.127	0.145	0.089	52.000	23.140	9.880	25.545	19.825	4.794	10.232	10.230	49.044	0.162	0.048	-0.111	56.000	25.675	10.270	32.565	16.705	6.227	9.428	9.271	57.735	1.177	0.272	-0.966	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
74	53.000	23.790	2.275	26.325	2.405	3.612	2.538	1.165	4.208	0.107	-0.198	1.145	53.000	19.695	5.785	18.265	7.280	2.308	2.069	1.662	3.836	-0.192	0.047	0.137	53.000	28.925	7.995	42.575	16.380	7.425	16.020	15.722	116.737	0.227	0.324	NaN	53.000	23.205	10.205	25.610	19.760	4.966	9.853	9.853	48.930	-0.377	-0.047	0.331	57.000	25.740	10.270	32.695	16.965	6.345	9.654	9.556	60.633	0.284	0.274	0.047	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
