 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)
1	-20.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.000	433.000	410.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.000	482.000	452.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.000	433.000	510.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.000	426.000	420.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.000	457.000	431.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.000	437.000	412.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
2	-19.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.000	433.000	411.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.000	481.000	452.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.000	436.000	508.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.000	426.000	412.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.000	456.000	430.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.000	440.000	412.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
3	-18.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.000	433.000	411.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.000	481.000	452.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.000	429.000	513.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.000	424.000	419.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.000	431.000	417.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.000	445.000	419.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
4	-17.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.000	432.000	411.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.000	481.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.000	430.000	514.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.000	426.000	419.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.000	433.000	417.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.000	443.000	416.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5	-16.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.000	432.000	412.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.000	481.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.000	430.000	515.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.000	426.000	418.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.000	434.000	419.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.000	442.000	412.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6	-15.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.000	431.000	413.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.000	481.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.000	431.000	515.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.000	426.000	417.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.000	434.000	420.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.000	442.000	414.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7	-14.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.000	431.000	413.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.000	481.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.000	433.000	514.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.000	426.000	416.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.000	435.000	420.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	442.000	412.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8	-13.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.000	431.000	413.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.000	481.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.000	434.000	513.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.000	426.000	415.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.000	437.000	419.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.000	447.000	410.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9	-12.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.000	431.000	414.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.000	481.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.000	431.000	516.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.000	426.000	414.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.000	437.000	419.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.000	449.000	410.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10	-11.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.000	431.000	415.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.000	481.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.000	434.000	513.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.000	426.000	413.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.000	440.000	417.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.000	440.000	412.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
11	-10.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.000	432.000	415.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.000	481.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.000	437.000	514.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.000	426.000	413.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.000	455.000	428.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.000	439.000	412.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12	-9.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.000	431.000	415.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.000	481.000	453.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.000	441.000	516.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.000	426.000	412.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.000	455.000	428.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.000	447.000	422.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13	-8.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.000	431.000	415.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.000	481.000	452.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.000	440.000	519.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.000	427.000	412.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.000	458.000	430.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.000	438.000	413.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
14	-7.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.000	431.000	415.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.000	481.000	452.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.000	442.000	521.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.000	427.000	412.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.000	456.000	429.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87.000	439.000	413.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15	-6.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.000	431.000	416.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.000	482.000	452.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.000	442.000	524.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.000	427.000	413.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	455.000	428.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.000	442.000	414.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
16	-5.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.000	431.000	417.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.000	482.000	451.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.000	442.000	524.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.000	427.000	413.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.000	441.000	418.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89.000	442.000	414.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
17	-4.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.000	431.000	418.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.000	483.000	452.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.000	442.000	523.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.000	428.000	411.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.000	455.000	428.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90.000	449.000	409.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
18	-3.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.000	430.000	417.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.000	482.000	451.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.000	442.000	523.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.000	429.000	412.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.000	455.000	428.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.000	445.000	415.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19	-2.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.000	431.000	416.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.000	482.000	451.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.000	442.000	524.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.000	428.000	412.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.000	456.000	429.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.000	444.000	416.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20	-1.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.000	431.000	416.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.000	481.000	449.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.000	442.000	525.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.000	428.000	412.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.000	458.000	430.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.000	444.000	416.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21	0.000	18.915	27.495	21.840	15.795	20.131	12.060	11.871	238.987	NaN	NaN	NaN	0.000	35.035	32.175	38.480	30.940	23.303	3.660	3.401	79.261	NaN	NaN	NaN	25.000	28.340	27.300	28.535	27.105	23.989	0.276	0.267	6.414	0.267	NaN	NaN	35.000	31.525	29.770	31.720	29.835	23.860	0.206	0.080	1.901	0.080	NaN	NaN	46.000	29.055	34.515	29.055	34.580	18.707	0.065	-0.046	-0.862	-0.046	NaN	NaN	68.000	28.015	27.170	31.070	29.315	23.733	3.733	-0.266	-6.308	-0.266	NaN	NaN	86.000	29.705	28.600	31.070	29.380	23.075	1.572	0.195	4.500	0.195	NaN	NaN	94.000	29.510	27.105	34.255	25.220	24.580	5.106	4.276	105.097	4.276	NaN	NaN
22	1.000	18.915	27.495	21.840	15.795	20.131	12.060	11.871	238.987	NaN	NaN	NaN	1.000	34.970	32.175	38.545	31.005	23.254	3.762	3.453	80.300	0.052	0.042	-0.062	26.000	28.340	27.235	28.665	26.975	23.989	0.416	0.390	9.350	0.122	0.183	0.041	36.000	31.590	29.770	31.785	29.705	23.762	0.206	0.178	4.225	0.098	0.103	0.062	47.000	28.730	34.060	29.900	34.905	18.761	1.443	0.188	3.524	0.234	0.875	-0.530	69.000	28.210	27.170	31.070	29.380	23.812	3.614	-0.383	-9.126	-0.117	0.040	0.154	87.000	28.535	27.560	31.005	29.250	23.364	2.993	-0.050	-1.166	-0.245	-0.127	-1.553	95.000	29.445	27.040	34.385	25.155	24.506	5.287	4.375	107.218	0.100	0.145	-0.038
23	2.000	18.915	27.625	21.840	15.795	20.006	12.186	12.009	240.250	0.137	NaN	-0.126	2.000	34.905	32.240	38.740	31.200	23.211	3.974	3.565	82.759	0.112	0.137	-0.080	27.000	28.210	27.235	28.795	26.780	23.923	0.741	0.689	16.486	0.299	0.222	-0.103	37.000	31.525	29.835	31.785	29.770	23.713	0.268	0.221	5.243	0.043	-0.016	-0.079	48.000	28.795	34.190	30.030	34.970	18.805	1.461	0.283	5.328	0.095	0.145	0.124	70.000	28.340	27.300	31.070	29.315	23.770	3.393	-0.260	-6.177	0.123	-0.039	0.182	88.000	28.730	27.690	30.940	29.315	23.455	2.743	-0.109	-2.565	-0.059	-0.014	0.234	96.000	29.510	26.975	34.515	25.155	24.502	5.326	4.330	106.086	-0.045	0.122	0.083
24	3.000	18.915	27.560	21.840	15.730	20.136	12.186	12.008	241.788	-9.574E-4	0.063	0.063	3.000	34.840	32.175	38.805	31.200	23.249	4.083	3.609	83.896	0.043	0.063	-0.048	28.000	27.950	27.170	28.925	26.650	23.881	1.105	0.938	22.409	0.249	0.176	-0.199	38.000	31.525	29.900	31.915	29.705	23.568	0.436	0.406	9.557	0.184	0.145	-0.029	49.000	28.470	34.125	30.030	35.295	18.393	1.950	0.218	4.005	-0.066	0.195	-0.299	71.000	28.275	27.365	31.070	29.380	23.826	3.446	-0.230	-5.488	0.030	0.038	-0.015	89.000	28.665	27.625	30.875	29.055	23.508	2.632	0.048	1.132	0.158	-0.196	-0.090	97.000	29.575	26.780	34.645	25.090	24.680	5.344	4.233	104.467	-0.097	0.144	0.123
25	4.000	18.915	27.495	21.840	15.665	20.156	12.186	12.034	242.549	0.026	0.063	0.063	4.000	34.385	32.370	38.740	30.940	22.931	4.584	4.208	96.482	0.599	0.019	-0.493	29.000	27.820	27.170	29.055	26.390	23.760	1.461	1.291	30.682	0.353	0.249	-0.110	39.000	31.005	30.420	32.110	29.705	22.872	1.316	1.271	29.081	0.866	0.164	-0.719	50.000	28.340	34.190	30.095	35.555	18.495	2.223	0.177	3.270	-0.041	0.211	-0.063	72.000	28.340	27.430	31.135	29.510	23.950	3.484	-0.274	-6.574	-0.044	0.130	0.091	90.000	28.860	27.690	30.875	29.055	23.638	2.434	0.025	0.583	-0.023	NaN	0.198	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
26	5.000	18.850	27.690	21.840	15.665	19.962	12.391	12.235	244.230	0.201	NaN	-0.205	5.000	34.190	32.305	38.090	30.940	22.877	4.132	3.815	87.267	-0.393	-0.614	-0.163	30.000	27.755	27.105	29.185	26.130	23.784	1.731	1.555	36.977	0.263	0.254	-0.017	40.000	31.460	29.965	32.175	29.640	23.428	0.785	0.720	16.862	-0.552	0.086	0.602	51.000	28.210	34.190	30.225	35.750	18.312	2.548	0.207	3.794	0.030	0.222	-0.103	73.000	28.470	27.300	31.135	29.575	24.129	3.504	-0.503	-12.134	-0.228	0.042	0.014	91.000	29.055	27.755	30.940	29.055	23.893	2.290	0.018	0.418	-0.007	0.054	0.197	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
27	6.000	18.850	27.560	21.840	15.730	20.162	12.202	12.045	242.853	-0.190	-0.063	0.126	6.000	34.060	32.370	36.790	31.655	22.828	2.822	2.507	57.236	-1.307	-1.439	-0.142	31.000	27.755	27.105	29.445	26.000	23.784	2.019	1.796	42.723	0.242	0.289	NaN	41.000	31.525	29.900	32.240	29.510	23.519	0.814	0.768	18.066	0.048	0.119	0.088	52.000	28.080	34.255	30.160	35.945	18.051	2.680	0.112	2.028	-0.095	0.073	-0.060	74.000	28.470	27.235	31.135	29.575	23.820	3.547	-0.540	-12.874	-0.038	NaN	-0.043	92.000	28.990	27.690	30.875	29.055	23.840	2.327	-0.032	-0.765	-0.050	-0.053	-0.091	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
28	7.000	18.850	27.625	21.775	15.795	20.109	12.186	12.052	242.350	0.007	-0.079	-0.063	7.000	33.800	32.370	37.115	31.330	22.732	3.474	3.154	71.694	0.647	0.407	-0.248	32.000	27.690	27.040	29.575	25.935	23.808	2.185	1.889	44.967	0.092	0.145	-0.023	42.000	31.590	29.835	32.370	29.315	23.665	0.937	0.907	21.463	0.139	0.216	0.090	53.000	27.950	34.255	30.290	36.075	18.100	2.964	0.180	3.262	0.068	0.182	-0.103	75.000	28.535	27.235	31.135	29.510	23.800	3.455	-0.508	-12.084	0.033	-0.043	0.049	93.000	28.990	27.755	30.875	29.055	23.750	2.290	0.020	0.465	0.052	NaN	0.037	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
29	8.000	18.785	27.820	21.840	15.795	19.856	12.407	12.267	243.571	0.215	0.016	-0.205	8.000	33.605	32.370	37.440	31.525	22.640	3.927	3.408	77.165	0.254	0.275	-0.190	33.000	28.145	26.585	29.640	25.740	24.292	1.717	1.482	36.010	-0.406	0.153	0.620	43.000	31.590	29.835	32.565	29.315	23.713	1.105	1.036	24.564	0.129	0.172	NaN	54.000	27.820	34.255	30.355	36.270	18.051	3.238	0.170	3.076	-0.010	0.172	-0.102	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.000	28.925	27.690	30.875	28.990	23.766	2.344	0.048	1.141	0.028	-0.036	-0.090	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
30	9.000	18.785	27.885	21.775	15.795	19.798	12.454	12.332	244.137	0.065	-0.016	-0.063	9.000	33.475	32.370	38.155	31.460	22.592	4.768	4.073	92.021	0.665	0.714	-0.128	34.000	28.730	26.065	29.770	25.415	24.792	1.226	1.095	27.158	-0.387	0.282	0.772	44.000	31.525	29.835	32.695	29.250	23.768	1.308	1.211	28.785	0.175	0.145	-0.058	55.000	27.690	34.255	30.420	36.270	17.971	3.393	0.264	4.745	0.094	0.052	-0.105	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.000	28.925	27.690	30.875	29.055	23.675	2.380	-0.007	-0.165	-0.055	0.037	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
31	10.000	18.850	27.560	21.840	15.795	20.070	12.139	12.017	241.184	-0.314	0.016	0.331	10.000	33.280	32.370	38.415	31.655	22.452	5.185	4.273	95.941	0.200	0.231	-0.193	35.000	27.300	26.975	29.835	25.155	23.713	3.121	2.821	66.903	1.726	0.204	-1.692	45.000	31.655	29.835	32.825	29.250	23.854	1.308	1.213	28.937	0.002	0.116	0.116	56.000	28.730	34.840	30.615	36.075	18.063	2.254	0.454	8.201	0.190	0.056	1.191	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.000	28.990	27.690	30.875	29.055	23.618	2.327	-0.064	-1.500	-0.057	NaN	0.053	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
32	11.000	18.785	28.015	21.775	15.795	19.553	12.580	12.474	243.909	0.457	-0.015	-0.457	11.000	33.215	32.240	38.935	31.720	22.496	5.744	4.566	102.718	0.293	0.512	-0.053	36.000	28.015	26.325	29.965	25.025	24.485	2.344	2.097	51.334	-0.725	0.180	0.955	46.000	31.460	29.900	32.890	29.185	23.725	1.599	1.479	35.089	0.266	0.087	-0.203	57.000	28.665	34.710	30.745	35.945	18.109	2.419	0.586	10.605	0.132	0.045	-0.122	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.000	28.925	27.690	30.875	29.055	23.562	2.380	-0.047	-1.103	0.017	NaN	-0.053	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
