dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)
-20.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.000	-20.000	399.951	1179.414	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.000	-20.000	291.528	1199.785	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.000	-20.000	367.708	1226.504	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.000	-20.000	415.441	1222.555	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.000	-20.000	280.238	1258.773	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.000	-20.000	420.643	1382.776	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-19.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.000	-19.000	409.700	1186.987	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.000	-19.000	285.486	1203.833	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.000	-19.000	378.583	1230.741	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.000	-19.000	314.526	1211.996	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.000	-19.000	254.047	1256.381	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.000	-19.000	372.667	1379.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-18.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.000	-18.000	441.929	1189.629	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.000	-18.000	290.789	1202.660	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.000	-18.000	358.895	1232.499	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.000	-18.000	397.971	1224.183	NaN	NaN	NaN	NaN	NaN	NaN	NaN	69.000	-18.000	460.923	1403.119	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.000	-18.000	326.759	1231.834	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-17.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.000	-17.000	456.682	1194.149	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.000	-17.000	290.795	1204.011	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.000	-17.000	342.944	1233.394	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.000	-17.000	386.000	1223.582	NaN	NaN	NaN	NaN	NaN	NaN	NaN	70.000	-17.000	436.538	1407.104	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.000	-17.000	338.400	1231.893	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-16.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.000	-16.000	451.310	1197.678	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.000	-16.000	291.028	1205.867	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.000	-16.000	333.833	1226.680	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.000	-16.000	421.800	1223.697	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.000	-16.000	426.846	1409.713	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.000	-16.000	384.871	1236.193	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-15.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.000	-15.000	451.341	1198.652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.000	-15.000	287.971	1211.249	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.000	-15.000	342.263	1217.236	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.000	-15.000	451.892	1226.126	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.000	-15.000	404.308	1415.202	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	-15.000	370.724	1231.768	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-14.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.000	-14.000	473.927	1195.325	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.000	-14.000	300.029	1212.764	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.000	-14.000	358.389	1216.428	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.000	-14.000	429.590	1229.272	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.000	-14.000	427.000	1414.294	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.000	-14.000	390.964	1230.302	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-13.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.000	-13.000	458.684	1194.855	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.000	-13.000	300.649	1218.079	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.000	-13.000	364.762	1208.019	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.000	-13.000	466.077	1237.591	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.000	-13.000	359.385	1398.462	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.000	-13.000	335.083	1373.734	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-12.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.000	-12.000	449.000	1199.513	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.000	-12.000	306.459	1220.224	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.000	-12.000	339.565	1204.511	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.000	-12.000	435.583	1232.406	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.000	-12.000	366.000	1382.776	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.000	-12.000	338.960	1235.003	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-11.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.000	-11.000	517.405	1198.547	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.000	-11.000	310.789	1219.603	NaN	NaN	NaN	NaN	NaN	NaN	NaN	36.000	-11.000	371.458	1211.142	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.000	-11.000	451.727	1234.428	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.000	-11.000	365.231	1379.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.000	-11.000	493.633	1241.166	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-10.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.000	-10.000	496.350	1199.785	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.000	-10.000	318.324	1226.982	NaN	NaN	NaN	NaN	NaN	NaN	NaN	37.000	-10.000	354.320	1203.032	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.000	-10.000	440.756	1236.599	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.000	-10.000	267.300	1231.834	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.000	-10.000	534.143	1245.046	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-9.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.000	-9.000	496.825	1203.833	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.000	-9.000	318.600	1226.504	NaN	NaN	NaN	NaN	NaN	NaN	NaN	38.000	-9.000	344.476	1197.370	NaN	NaN	NaN	NaN	NaN	NaN	NaN	60.000	-9.000	436.167	1239.651	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.000	-9.000	276.875	1231.893	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.000	-9.000	325.793	1248.824	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-8.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.000	-8.000	499.341	1202.660	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.000	-8.000	323.206	1230.741	NaN	NaN	NaN	NaN	NaN	NaN	NaN	39.000	-8.000	357.579	1197.652	NaN	NaN	NaN	NaN	NaN	NaN	NaN	61.000	-8.000	439.333	1242.201	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.000	-8.000	267.385	1236.193	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87.000	-8.000	501.294	1409.198	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-7.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.000	-7.000	446.529	1204.011	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.000	-7.000	338.108	1232.499	NaN	NaN	NaN	NaN	NaN	NaN	NaN	40.000	-7.000	355.875	1362.046	NaN	NaN	NaN	NaN	NaN	NaN	NaN	62.000	-7.000	438.651	1243.470	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	-7.000	271.683	1231.768	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.000	-7.000	492.941	1410.666	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-6.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.000	-6.000	462.333	1205.867	NaN	NaN	NaN	NaN	NaN	NaN	NaN	30.000	-6.000	381.056	1233.394	NaN	NaN	NaN	NaN	NaN	NaN	NaN	41.000	-6.000	339.263	1195.056	NaN	NaN	NaN	NaN	NaN	NaN	NaN	63.000	-6.000	459.837	1244.741	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.000	-6.000	286.275	1230.302	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89.000	-6.000	474.000	1409.199	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-5.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.000	-5.000	466.375	1211.249	NaN	NaN	NaN	NaN	NaN	NaN	NaN	31.000	-5.000	390.703	1226.680	NaN	NaN	NaN	NaN	NaN	NaN	NaN	42.000	-5.000	357.583	1193.894	NaN	NaN	NaN	NaN	NaN	NaN	NaN	64.000	-5.000	544.191	1241.709	NaN	NaN	NaN	NaN	NaN	NaN	NaN	82.000	-5.000	377.846	1373.734	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90.000	-5.000	488.412	1410.373	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-4.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.000	-4.000	505.424	1212.764	NaN	NaN	NaN	NaN	NaN	NaN	NaN	32.000	-4.000	385.632	1217.236	NaN	NaN	NaN	NaN	NaN	NaN	NaN	43.000	-4.000	392.067	1200.158	NaN	NaN	NaN	NaN	NaN	NaN	NaN	65.000	-4.000	562.500	1247.343	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.000	-4.000	280.024	1235.003	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.000	-4.000	365.194	1408.638	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-3.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.000	-3.000	510.562	1218.079	NaN	NaN	NaN	NaN	NaN	NaN	NaN	33.000	-3.000	420.854	1216.428	NaN	NaN	NaN	NaN	NaN	NaN	NaN	44.000	-3.000	422.571	1203.430	NaN	NaN	NaN	NaN	NaN	NaN	NaN	66.000	-3.000	547.292	1251.033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.000	-3.000	294.390	1241.166	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.000	-3.000	486.706	1408.862	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-2.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.000	-2.000	459.250	1220.224	NaN	NaN	NaN	NaN	NaN	NaN	NaN	34.000	-2.000	412.929	1208.019	NaN	NaN	NaN	NaN	NaN	NaN	NaN	45.000	-2.000	467.586	1204.384	NaN	NaN	NaN	NaN	NaN	NaN	NaN	67.000	-2.000	557.250	1258.773	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.000	-2.000	286.659	1245.046	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.000	-2.000	474.353	1410.725	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-1.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.000	-1.000	448.821	1219.603	NaN	NaN	NaN	NaN	NaN	NaN	NaN	35.000	-1.000	425.390	1204.511	NaN	NaN	NaN	NaN	NaN	NaN	NaN	46.000	-1.000	516.103	1213.181	NaN	NaN	NaN	NaN	NaN	NaN	NaN	68.000	-1.000	547.191	1256.381	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.000	-1.000	294.846	1248.824	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.000	-1.000	460.471	1415.238	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.000	1.000	0.000	499.879	1173.169	326.238	211.231	271.000	13.155	0.000	NaN	NaN	1.000	0.000	362.800	1173.169	306.923	219.818	264.474	4.189	0.000	NaN	NaN	26.000	0.000	371.000	1226.982	294.913	288.444	361.100	0.649	0.649	NaN	NaN	36.000	0.000	449.875	1211.142	318.857	321.727	373.250	0.494	0.494	NaN	NaN	47.000	0.000	491.708	1217.380	406.688	415.286	491.250	0.595	0.595	NaN	NaN	69.000	0.000	491.690	1403.119	283.718	292.367	323.450	4.160	4.160	NaN	NaN	87.000	0.000	378.031	1409.198	311.265	329.548	347.300	3.601	3.601	NaN	NaN	95.000	0.000	345.630	1412.317	285.065	229.040	254.611	5.677	5.677	NaN	NaN
1.000	2.000	1.000	516.667	1157.907	325.567	206.423	230.474	13.155	0.000	0.000	0.000	2.000	1.000	341.852	1157.907	302.182	241.469	297.944	4.265	0.076	0.042	-0.062	27.000	1.000	345.550	1226.504	278.025	270.111	316.650	0.817	0.169	0.183	0.041	37.000	1.000	385.429	1203.032	275.900	281.889	285.125	0.429	-0.065	0.103	0.062	48.000	1.000	513.682	1222.716	454.783	358.513	468.545	2.081	1.486	0.875	-0.530	70.000	1.000	450.286	1407.104	282.223	281.208	314.308	3.938	-0.222	0.040	0.154	88.000	1.000	393.037	1410.666	316.584	304.875	366.333	3.360	-0.241	-0.127	-1.553	96.000	1.000	346.704	1410.135	280.626	215.727	235.533	5.853	0.176	0.145	-0.038
2.000	3.000	2.000	496.795	1166.506	321.876	211.043	247.400	13.369	0.214	0.000	-0.126	3.000	2.000	343.000	1166.506	297.045	204.500	249.312	4.433	0.168	0.137	-0.080	28.000	2.000	389.674	1230.741	304.832	258.719	298.211	1.288	0.471	0.222	-0.103	38.000	2.000	431.700	1197.370	330.424	332.963	405.833	0.590	0.160	-0.016	-0.079	49.000	2.000	524.921	1222.555	488.148	370.917	478.238	1.997	-0.084	0.145	0.124	71.000	2.000	443.947	1409.713	295.957	300.862	345.267	3.735	-0.203	-0.039	0.182	89.000	2.000	376.259	1409.199	322.301	298.767	355.312	3.138	-0.222	-0.014	0.234	97.000	2.000	330.069	1404.761	276.403	226.308	248.556	5.918	0.065	0.122	0.083
3.000	4.000	3.000	523.970	1167.531	313.688	208.792	230.938	13.304	-0.065	0.063	0.063	4.000	3.000	326.793	1167.531	279.629	231.967	266.889	4.601	0.168	0.063	-0.048	29.000	3.000	443.605	1232.499	356.591	276.054	330.150	1.667	0.379	0.176	-0.199	39.000	3.000	455.069	1197.652	353.019	324.433	409.529	0.733	0.144	0.145	-0.029	50.000	3.000	519.277	1211.996	509.858	351.938	471.895	2.571	0.574	0.195	-0.299	72.000	3.000	406.444	1415.202	285.383	294.200	312.704	3.727	-0.008	0.038	-0.015	90.000	3.000	388.545	1410.373	323.894	304.548	376.188	3.057	-0.081	-0.196	-0.090	98.000	3.000	305.967	1403.948	273.381	217.600	231.632	5.884	-0.035	0.144	0.123
4.000	5.000	4.000	512.636	1172.570	311.819	206.043	228.500	13.285	-0.019	0.063	0.063	5.000	4.000	411.179	1172.570	282.414	214.000	277.929	5.191	0.590	0.019	-0.493	30.000	4.000	506.976	1233.394	378.638	268.543	325.632	1.970	0.303	0.249	-0.110	40.000	4.000	506.905	1362.046	404.863	297.655	405.583	1.702	0.968	0.164	-0.719	51.000	4.000	527.326	1224.183	519.027	335.925	469.222	2.900	0.330	0.211	-0.063	73.000	4.000	429.526	1414.294	289.678	284.500	309.286	3.800	0.073	0.130	0.091	91.000	4.000	383.037	1408.638	328.976	311.032	374.389	2.770	-0.287	0.000	0.198	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
5.000	6.000	5.000	554.212	1179.414	316.011	203.091	231.545	13.507	0.222	0.000	-0.205	6.000	5.000	434.067	1179.414	308.133	221.182	244.500	4.728	-0.463	-0.614	-0.163	31.000	5.000	510.488	1226.680	382.601	258.000	324.286	2.181	0.211	0.254	-0.017	41.000	5.000	470.393	1195.056	374.809	312.414	388.562	1.020	-0.682	0.086	0.602	52.000	5.000	520.426	1223.582	521.724	352.472	451.391	3.195	0.295	0.222	-0.103	74.000	5.000	361.000	1398.462	288.705	310.778	329.350	3.800	0.000	0.042	0.014	92.000	5.000	372.500	1408.862	316.671	282.032	349.000	2.537	-0.233	0.054	0.197	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
6.000	7.000	6.000	534.267	1186.987	308.771	198.000	211.909	13.312	-0.195	-0.063	0.126	7.000	6.000	451.167	1186.987	315.868	224.487	250.957	3.289	-1.439	-1.439	-0.142	32.000	6.000	515.442	1217.236	383.782	286.875	334.609	2.494	0.314	0.289	0.000	42.000	6.000	485.393	1193.894	384.350	313.571	402.882	1.085	0.065	0.119	0.088	53.000	6.000	533.750	1223.697	484.116	281.000	353.250	3.241	0.046	0.073	-0.060	75.000	6.000	370.571	1382.776	298.262	313.875	340.333	3.827	0.027	0.000	-0.043	93.000	6.000	385.667	1410.725	315.486	283.387	340.850	2.594	0.057	-0.053	-0.091	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
7.000	8.000	7.000	535.833	1189.629	297.054	194.136	206.789	13.285	-0.027	-0.079	-0.063	8.000	7.000	451.345	1189.629	302.074	211.000	234.235	4.092	0.804	0.407	-0.248	33.000	7.000	474.622	1216.428	351.483	276.393	308.880	2.747	0.252	0.145	-0.023	43.000	7.000	484.483	1200.158	360.851	276.258	350.550	1.250	0.165	0.216	0.090	54.000	7.000	560.545	1226.126	481.502	264.179	340.000	3.517	0.276	0.182	-0.103	76.000	7.000	388.034	1379.089	288.738	290.375	324.000	3.827	0.000	-0.043	0.049	94.000	7.000	377.800	1415.238	312.979	276.867	331.400	2.510	-0.084	0.000	0.037	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
8.000	9.000	8.000	587.250	1194.149	309.364	205.320	235.267	13.488	0.203	0.016	-0.205	9.000	8.000	416.464	1194.149	297.307	220.111	245.615	4.402	0.309	0.275	-0.190	34.000	8.000	325.909	1208.019	297.712	236.889	280.929	2.322	-0.425	0.153	0.620	44.000	8.000	492.607	1203.430	365.640	268.562	333.471	1.361	0.111	0.172	0.000	55.000	8.000	582.500	1229.272	487.748	252.120	316.667	3.857	0.341	0.172	-0.102	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.000	8.000	384.875	1412.317	308.511	271.548	316.778	2.632	0.122	-0.036	-0.090	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
9.000	10.000	9.000	573.400	1197.678	304.622	200.048	210.100	13.572	0.084	-0.016	-0.063	10.000	9.000	407.750	1197.678	292.062	219.897	237.421	5.243	0.842	0.714	-0.128	35.000	9.000	316.111	1204.511	283.283	243.296	290.467	1.740	-0.582	0.282	0.772	45.000	9.000	476.613	1204.384	346.215	246.933	291.071	1.629	0.268	0.145	-0.058	56.000	9.000	639.439	1237.591	521.301	249.593	300.250	3.930	0.073	0.052	-0.105	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.000	9.000	413.125	1410.135	305.139	263.433	305.125	2.575	-0.057	0.037	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
10.000	11.000	10.000	492.500	1198.652	294.368	194.750	225.250	13.174	-0.398	0.016	0.331	11.000	10.000	425.241	1198.652	280.678	205.080	239.667	5.778	0.534	0.231	-0.193	36.000	10.000	449.804	1211.142	353.527	298.000	398.105	3.785	2.045	0.204	-1.692	46.000	10.000	489.357	1213.181	356.292	260.917	306.200	1.629	0.000	0.116	0.116	57.000	10.000	623.733	1232.406	385.079	228.957	254.625	2.808	-1.122	0.056	1.191	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.000	10.000	383.458	1404.761	294.929	258.000	303.462	2.529	-0.046	0.000	0.053	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
11.000	12.000	11.000	546.758	1195.325	302.157	205.227	223.812	13.702	0.528	-0.015	-0.457	12.000	11.000	391.923	1195.325	289.172	216.300	240.217	6.195	0.417	0.512	-0.053	37.000	11.000	305.488	1203.032	342.133	328.406	425.368	2.900	-0.884	0.180	0.955	47.000	11.000	519.976	1217.380	385.728	280.636	342.647	2.157	0.528	0.087	-0.203	58.000	11.000	614.814	1234.428	369.074	224.654	269.706	2.976	0.168	0.045	-0.122	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.000	11.000	405.741	1403.948	294.526	256.034	287.053	2.621	0.092	0.000	-0.053	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12.000	13.000	12.000	484.407	1194.855	294.023	200.318	218.105	13.258	-0.444	0.000	0.394	13.000	12.000	367.038	1194.855	287.837	221.100	248.000	6.677	0.482	0.259	-0.194	38.000	12.000	313.178	1197.370	357.162	313.939	449.444	2.916	0.016	0.065	0.041	48.000	12.000	524.871	1222.716	397.403	264.657	303.200	2.054	-0.103	0.117	0.059	59.000	12.000	605.289	1236.599	360.026	218.348	259.167	3.160	0.184	-0.033	-0.178	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	99.000	12.000	405.333	1415.682	294.722	252.966	284.500	2.686	0.065	0.000	-0.054	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13.000	14.000	13.000	544.722	1199.513	295.249	192.318	214.846	13.767	0.509	0.000	-0.394	14.000	13.000	398.897	1199.513	277.080	218.182	259.737	6.810	0.133	0.055	-0.130	39.000	13.000	328.848	1197.652	396.668	324.226	439.062	2.889	-0.027	0.088	0.092	49.000	13.000	499.903	1222.555	393.089	272.677	312.750	2.046	-0.008	0.031	0.057	60.000	13.000	620.953	1239.651	363.029	211.286	253.500	3.241	0.081	-0.019	-0.180	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	100.000	13.000	402.174	1413.993	290.664	252.300	299.818	2.621	-0.065	0.000	0.053	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
14.000	15.000	14.000	530.611	1198.547	293.486	200.625	227.000	13.656	-0.111	-0.063	0.063	15.000	14.000	375.654	1198.547	239.123	218.345	252.875	6.707	-0.103	0.015	-0.007	40.000	14.000	322.625	1362.046	405.712	313.033	415.222	2.740	-0.149	0.146	0.227	50.000	14.000	516.655	1211.996	384.762	233.000	270.733	2.230	0.184	0.261	0.058	61.000	14.000	617.065	1242.201	361.599	210.500	238.000	3.406	0.165	-0.091	-0.207	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	101.000	14.000	453.741	1403.647	287.858	251.414	274.789	2.686	0.065	0.000	-0.054	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
