dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)
26.000	27.000	26.000	206.683	342.625	143.966	133.241	146.550	8.026	0.138	-0.035	-0.180	27.000	26.000	196.741	342.625	144.133	124.240	130.105	3.254	-0.953	-0.065	0.585	27.000	26.000	184.429	342.625	144.307	124.400	128.958	4.822	0.582	0.330	-0.274	27.000	26.000	202.915	342.625	138.717	118.923	125.684	10.668	3.676	3.077	-0.431	27.000	26.000	247.139	342.625	195.097	155.640	182.778	6.010	0.257	0.019	-0.430	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
27.000	28.000	27.000	195.652	346.193	148.823	135.846	153.312	8.321	0.295	0.055	-0.145	28.000	27.000	219.417	346.193	154.369	125.677	138.500	4.275	1.021	0.005	-0.598	28.000	27.000	193.607	346.193	142.651	126.031	150.167	5.166	0.344	0.136	-0.187	28.000	27.000	197.262	346.193	139.211	115.783	126.400	10.867	0.198	0.161	-0.054	28.000	27.000	246.583	346.193	191.576	142.059	176.154	6.075	0.065	0.021	-0.021	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
28.000	29.000	28.000	222.714	341.310	147.772	133.320	150.200	8.540	0.219	-0.108	-0.488	29.000	28.000	204.585	341.310	149.972	123.720	152.857	3.923	-0.352	0.064	0.133	29.000	28.000	192.548	341.310	141.696	124.893	134.944	5.656	0.490	0.388	-0.065	29.000	28.000	226.500	341.310	146.381	117.625	128.214	11.288	0.422	-0.054	-0.415	29.000	28.000	243.244	341.310	197.337	160.000	214.750	5.880	-0.195	-0.062	0.082	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
29.000	30.000	29.000	250.783	342.339	151.032	129.593	165.000	9.332	0.793	-0.054	-0.703	30.000	29.000	228.795	342.339	154.516	123.583	147.125	4.145	0.222	0.074	-0.134	30.000	29.000	190.296	342.339	144.413	129.824	148.765	6.000	0.344	0.330	0.006	30.000	29.000	223.528	342.339	148.925	119.429	126.350	9.324	-1.964	-1.849	-0.038	30.000	29.000	213.135	342.339	200.283	174.395	205.304	5.475	-0.406	-0.033	0.380	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
30.000	31.000	30.000	220.209	345.058	147.338	130.538	143.375	9.332	0.000	0.054	0.054	31.000	30.000	174.724	345.058	145.767	122.148	140.692	2.959	-1.186	-0.258	0.708	31.000	30.000	211.185	345.058	139.920	126.200	140.235	6.582	0.582	0.194	-0.324	31.000	30.000	209.289	345.058	143.646	118.600	124.571	11.456	2.132	1.890	0.000	31.000	30.000	238.150	345.058	188.737	148.250	194.300	6.083	0.609	0.042	-0.474	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
31.000	32.000	31.000	194.837	340.093	143.126	134.310	165.500	8.578	-0.754	-0.054	0.740	32.000	31.000	216.633	340.093	151.139	129.077	136.800	2.737	-0.222	-0.260	-0.130	32.000	31.000	210.357	340.093	141.469	129.233	142.857	6.493	-0.089	0.065	0.065	32.000	31.000	230.256	340.093	146.176	119.150	130.750	11.835	0.379	0.107	-0.288	32.000	31.000	193.641	340.093	183.592	153.571	177.955	5.586	-0.498	-0.016	0.487	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
32.000	33.000	32.000	211.913	340.232	146.872	141.467	161.800	9.102	0.525	0.054	-0.505	33.000	32.000	198.037	340.232	148.457	125.120	137.545	2.439	-0.298	-0.193	0.130	33.000	32.000	225.321	340.232	141.668	126.192	140.556	6.918	0.425	0.071	-0.259	33.000	32.000	232.745	340.232	146.779	126.069	137.471	12.122	0.287	0.037	-0.107	33.000	32.000	230.659	340.232	192.031	163.438	203.350	6.037	0.452	-0.062	-0.429	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
33.000	34.000	33.000	227.581	332.806	146.321	132.036	142.765	9.332	0.230	-0.090	-0.325	34.000	33.000	169.185	332.806	143.184	130.273	150.250	1.643	-0.796	-0.253	0.453	34.000	33.000	225.000	332.806	144.734	129.333	160.375	7.102	0.184	-0.070	-0.259	34.000	33.000	209.475	332.806	145.443	123.241	135.667	11.575	-0.547	-0.053	0.234	34.000	33.000	249.146	332.806	193.836	156.111	214.273	6.018	-0.019	0.023	-0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
34.000	35.000	34.000	192.111	326.522	146.026	141.774	163.474	8.853	-0.479	0.073	0.578	35.000	34.000	205.000	326.522	157.665	132.516	144.955	1.827	0.184	-0.325	-0.452	35.000	34.000	210.667	326.522	138.799	121.633	159.600	6.799	-0.303	-0.129	0.059	35.000	34.000	204.733	326.522	144.069	122.500	141.571	11.732	0.157	0.053	-0.037	35.000	34.000	251.487	326.522	190.420	143.724	183.714	6.202	0.184	0.061	0.022	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
35.000	36.000	35.000	197.789	331.101	141.649	133.966	168.143	8.605	-0.249	-0.036	0.090	36.000	35.000	187.448	331.101	155.606	138.318	154.111	1.188	-0.639	-0.134	0.449	36.000	35.000	223.367	331.101	142.453	129.258	143.929	6.853	0.054	-0.130	-0.124	36.000	35.000	237.857	331.101	147.896	120.654	122.097	11.621	-0.111	-0.144	-0.071	36.000	35.000	242.917	331.101	192.667	169.581	196.650	6.167	-0.035	-0.082	-0.041	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
36.000	37.000	36.000	202.389	339.917	142.288	131.840	161.375	8.624	0.019	-0.054	-0.144	37.000	36.000	174.929	339.917	150.820	140.963	157.333	0.668	-0.520	-0.029	0.378	37.000	36.000	215.500	339.917	140.880	130.194	147.583	6.868	0.016	-0.065	0.005	37.000	36.000	236.667	339.917	148.286	127.292	141.727	11.085	-0.536	-0.341	0.053	37.000	36.000	233.676	339.917	191.490	161.344	207.765	5.861	-0.306	-0.000	0.019	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
37.000	38.000	37.000	192.429	342.726	143.614	130.931	150.438	8.402	-0.222	-0.000	0.252	38.000	37.000	198.000	342.726	160.661	155.206	177.867	0.687	0.019	-0.164	-0.144	38.000	37.000	207.821	342.726	142.283	126.903	139.000	6.937	0.068	0.065	-0.065	38.000	37.000	257.256	342.726	146.352	120.417	130.727	11.112	0.027	-0.053	-0.091	38.000	37.000	243.806	342.726	197.950	168.242	208.286	6.148	0.287	-0.000	-0.103	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
38.000	39.000	38.000	178.300	339.841	141.074	133.630	150.556	7.858	-0.544	-0.036	0.450	39.000	38.000	204.536	339.841	158.864	141.536	152.333	0.772	0.084	0.171	0.085	39.000	38.000	217.220	339.841	141.653	120.581	134.300	7.335	0.398	-0.065	-0.256	39.000	38.000	184.892	339.841	142.032	126.692	148.857	10.301	-0.812	-0.234	0.559	39.000	38.000	250.414	339.841	193.567	151.036	189.533	6.178	0.030	0.022	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
39.000	40.000	39.000	233.024	347.728	148.309	133.633	148.632	7.785	-0.073	0.037	0.251	40.000	39.000	164.296	347.728	148.150	147.000	161.444	0.541	-0.230	0.054	0.306	40.000	39.000	210.475	347.728	146.338	134.793	154.643	7.159	-0.176	-0.195	-0.065	40.000	39.000	214.128	347.728	143.501	123.000	133.824	10.320	0.019	-0.272	-0.272	40.000	39.000	224.907	347.728	197.511	157.355	201.071	6.175	-0.003	-0.020	0.163	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
40.000	41.000	40.000	199.657	350.438	144.827	140.400	173.400	6.476	-1.309	-0.054	1.064	41.000	40.000	187.500	350.438	148.000	144.800	162.000	0.460	-0.081	-0.046	0.000	41.000	40.000	198.538	350.438	146.085	124.690	137.800	6.677	-0.482	-0.003	0.260	41.000	40.000	239.205	350.438	143.049	119.375	151.667	10.507	0.187	0.038	-0.077	41.000	40.000	224.057	350.438	196.627	150.871	172.619	5.861	-0.314	0.062	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
41.000	42.000	41.000	225.170	350.097	152.789	143.969	167.500	6.774	0.298	0.054	-0.037	42.000	41.000	207.387	350.097	166.440	166.826	177.053	0.571	0.110	0.095	-0.016	42.000	41.000	224.182	350.097	147.173	127.962	155.111	7.323	0.647	-0.000	-0.322	42.000	41.000	225.314	350.097	143.859	125.519	140.308	10.171	-0.336	0.000	0.234	42.000	41.000	239.161	350.097	203.132	150.848	194.375	5.915	0.054	-0.062	-0.082	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
42.000	43.000	42.000	201.795	349.940	144.947	135.593	150.812	6.027	-0.747	0.022	0.659	43.000	42.000	197.649	349.940	159.593	154.950	194.091	0.698	0.127	0.039	-0.078	43.000	42.000	194.714	349.940	142.606	126.385	140.933	6.696	-0.628	-0.065	0.316	43.000	42.000	206.359	349.940	152.003	122.800	129.565	6.473	-3.698	-3.242	0.223	43.000	42.000	240.909	349.940	207.213	154.071	207.154	5.823	-0.092	0.021	0.061	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
43.000	44.000	43.000	204.000	346.178	145.043	135.633	158.200	5.603	-0.425	-0.021	0.324	44.000	43.000	180.500	346.178	154.471	153.267	175.400	0.492	-0.206	0.046	0.092	44.000	43.000	204.828	346.178	147.705	127.167	151.778	6.341	-0.355	-0.522	-0.127	44.000	43.000	249.262	346.178	142.612	121.333	130.500	10.377	3.904	3.166	-0.325	44.000	43.000	215.705	346.178	205.932	160.286	201.789	5.429	-0.395	-0.016	0.489	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
44.000	45.000	44.000	206.896	344.583	161.968	144.781	167.357	5.752	0.149	0.201	0.122	45.000	44.000	216.875	344.583	164.590	152.167	180.667	0.726	0.234	-0.058	-0.233	45.000	44.000	196.536	344.583	144.850	125.759	137.375	5.927	-0.414	-0.195	0.126	45.000	44.000	241.067	344.583	145.447	114.500	126.308	10.564	0.187	0.091	-0.025	45.000	44.000	214.690	344.583	209.222	158.172	178.238	5.459	0.030	0.079	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
45.000	46.000	45.000	210.333	344.725	160.463	142.962	163.375	5.844	0.092	0.034	-0.089	46.000	45.000	222.733	344.725	169.328	155.429	174.474	0.726	0.000	0.000	-0.045	46.000	45.000	180.250	344.725	142.881	129.222	139.000	5.667	-0.260	-0.000	0.190	46.000	45.000	226.167	344.725	145.237	117.905	126.182	10.534	-0.030	0.039	0.000	46.000	45.000	203.879	344.725	209.685	165.694	201.350	5.199	-0.260	-0.079	0.189	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
46.000	47.000	46.000	233.674	342.313	159.278	140.654	155.526	6.414	0.571	0.145	-0.359	47.000	46.000	183.073	342.313	NaN	NaN	NaN	NaN	NaN	0.000	0.000	47.000	46.000	195.241	342.313	148.293	121.321	152.500	5.702	0.035	-0.059	-0.000	47.000	46.000	197.609	342.313	135.624	118.762	125.500	9.186	-1.347	-0.091	1.125	47.000	46.000	205.821	342.313	206.287	149.885	204.889	5.456	0.257	0.035	-0.045	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
47.000	48.000	47.000	214.326	345.146	163.255	149.000	184.750	6.682	0.268	0.035	-0.234	48.000	47.000	181.308	345.146	166.545	166.545	175.429	0.420	0.420	0.000	0.000	48.000	47.000	219.345	345.146	147.842	126.133	138.471	5.269	-0.433	-0.000	0.316	48.000	47.000	203.889	345.146	136.165	117.458	123.053	9.045	-0.141	0.000	-0.091	48.000	47.000	224.188	345.146	211.362	166.483	203.625	5.489	0.033	-0.017	-0.285	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
48.000	49.000	48.000	203.256	343.304	162.384	147.357	160.600	6.479	-0.203	0.021	0.234	49.000	48.000	192.586	343.304	158.314	157.767	212.667	0.663	0.244	-0.058	-0.233	49.000	48.000	176.000	343.304	146.076	122.529	147.333	4.600	-0.669	-0.000	0.709	49.000	48.000	179.879	343.304	137.774	121.348	127.700	9.121	0.076	0.000	0.000	49.000	48.000	227.231	343.304	222.297	170.400	214.350	5.394	-0.095	-0.000	0.142	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
49.000	50.000	49.000	209.304	342.069	161.274	143.643	165.545	6.812	0.333	0.179	-0.111	50.000	49.000	202.188	342.069	157.812	152.625	193.000	0.695	0.031	-0.138	-0.138	50.000	49.000	194.148	342.069	147.325	124.133	140.600	4.413	-0.187	-0.064	0.129	50.000	49.000	220.864	342.069	147.133	120.273	137.900	9.895	0.773	0.128	-0.521	50.000	49.000	191.565	342.069	214.950	175.000	213.739	4.701	-0.693	-0.011	0.644	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
50.000	51.000	50.000	205.938	342.852	161.019	148.290	167.722	6.441	-0.371	0.089	0.268	51.000	50.000	196.067	342.852	163.083	161.684	172.455	0.538	-0.157	0.046	0.046	51.000	50.000	215.321	342.852	153.509	128.677	151.889	4.627	0.214	-0.000	-0.202	51.000	50.000	179.042	342.852	144.683	118.259	126.692	9.041	-0.854	-0.091	0.884	51.000	50.000	196.636	342.852	213.980	178.455	222.722	5.107	0.406	-0.064	-0.344	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
51.000	52.000	51.000	202.583	342.189	156.927	142.000	156.857	7.023	0.582	0.201	-0.234	52.000	51.000	196.361	342.189	148.809	137.190	149.545	1.020	0.483	0.330	-0.053	52.000	51.000	190.000	342.189	145.414	125.571	141.769	4.405	-0.222	0.064	0.202	52.000	51.000	184.452	342.189	153.343	115.636	123.182	9.009	-0.032	-0.091	0.000	52.000	51.000	233.758	342.189	212.333	173.286	213.500	5.180	0.073	-0.000	-0.298	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
