 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)
38	17.000	23.205	19.955	28.340	9.360	15.589	11.774	11.242	175.257	-0.193	0.147	0.291	17.000	24.310	23.335	27.690	20.865	14.224	4.186	4.184	59.513	0.180	0.038	-0.143	17.000	17.485	29.380	15.210	28.015	5.311	2.653	-1.615	-8.577	-0.191	-0.123	-0.111	17.000	19.435	35.360	26.390	42.900	7.982	10.258	9.810	78.306	0.153	-0.136	-0.371	58.000	27.365	24.765	32.760	24.180	14.902	5.427	5.176	77.140	0.176	0.065	-0.129	59.000	22.815	28.080	26.325	28.795	9.545	3.582	3.171	30.264	-0.092	-0.127	0.013	103.000	21.255	21.645	17.745	11.635	10.688	10.608	3.928	41.980	0.237	-0.147	-0.408
39	18.000	23.010	20.605	28.470	9.230	15.172	12.618	12.002	182.093	0.760	0.173	-0.670	18.000	24.310	23.335	27.625	20.735	14.372	4.213	4.207	60.464	0.023	0.029	NaN	18.000	17.615	29.315	15.275	28.080	5.557	2.646	-1.629	-9.054	-0.014	-0.088	-0.085	18.000	19.565	35.620	26.390	42.835	8.095	9.932	9.511	76.988	-0.299	-0.047	0.278	59.000	27.170	24.830	32.695	24.180	14.757	5.563	5.322	78.543	0.146	-0.065	-0.201	60.000	22.945	28.015	26.260	28.860	9.725	3.421	2.920	28.396	-0.251	-0.047	0.110	104.000	21.255	21.710	17.810	11.960	10.774	10.341	3.893	41.946	-0.034	-0.328	-0.061
40	19.000	23.010	20.475	28.535	8.970	15.311	12.763	12.152	186.056	0.150	0.263	0.117	19.000	24.375	23.400	27.690	20.605	14.442	4.336	4.315	62.323	0.108	0.133	0.008	19.000	17.745	29.250	15.340	28.210	5.762	2.620	-1.775	-10.229	-0.146	-0.111	-0.094	19.000	19.370	35.295	26.195	42.770	7.823	10.122	9.551	74.719	0.040	-0.179	-0.371	60.000	27.170	24.830	32.695	24.245	14.810	5.556	5.283	78.234	-0.040	-0.007	NaN	61.000	22.945	27.950	26.130	28.795	9.875	3.295	2.827	27.919	-0.093	-0.142	-0.017	105.000	21.255	22.165	17.810	12.090	10.386	10.648	3.779	39.254	-0.114	-0.123	-0.431
41	20.000	23.010	20.540	28.405	8.840	15.217	12.884	12.180	185.334	0.028	0.064	-0.059	20.000	24.115	23.595	27.690	20.540	14.080	4.703	4.675	65.821	0.359	0.042	-0.324	20.000	17.680	29.315	15.470	28.210	5.650	2.471	-1.602	-9.050	0.174	-0.116	0.029	20.000	19.240	34.840	26.065	42.640	7.529	10.364	9.562	71.994	0.011	-0.183	-0.428	61.000	26.845	24.960	32.630	24.245	14.561	5.829	5.601	81.551	0.318	-0.065	-0.338	62.000	22.945	27.885	25.935	28.795	9.912	3.125	2.600	25.773	-0.227	-0.187	-0.019	106.000	21.255	22.230	17.875	12.220	10.512	10.565	3.928	41.295	0.149	-0.144	-0.062
42	21.000	22.880	20.930	28.145	8.775	15.033	13.246	12.419	186.699	0.240	-0.044	-0.410	21.000	24.635	23.465	27.625	20.540	14.730	4.183	4.120	60.679	-0.555	-0.046	0.463	21.000	17.550	29.250	15.470	28.210	5.668	2.326	-1.395	-7.909	0.206	NaN	0.145	21.000	19.240	34.905	25.935	42.445	7.445	10.083	9.238	68.783	-0.324	-0.232	0.049	62.000	26.845	24.960	32.565	24.180	14.586	5.773	5.560	81.103	-0.041	-0.056	NaN	63.000	22.945	27.885	25.935	28.730	10.018	3.107	2.636	26.402	0.035	-0.018	NaN	107.000	21.190	22.295	18.200	12.155	10.329	10.572	4.296	44.371	0.367	-0.030	-0.044
43	22.000	22.750	21.190	28.210	8.580	14.712	13.741	12.900	189.787	0.481	0.205	-0.290	22.000	24.895	23.335	27.690	20.475	14.947	3.999	3.926	58.689	-0.193	0.092	0.275	22.000	17.550	29.250	15.470	28.210	5.582	2.326	-1.356	-7.571	0.039	NaN	NaN	22.000	19.240	34.775	25.870	42.445	7.247	10.138	9.162	66.392	-0.077	-0.043	-0.098	63.000	26.585	24.960	32.370	24.245	14.441	5.829	5.595	80.799	0.035	-0.202	-0.258	64.000	22.945	27.885	26.065	28.795	10.018	3.250	2.742	27.471	0.107	0.143	NaN	108.000	21.320	22.555	18.915	11.765	10.162	11.055	4.971	50.518	0.675	0.225	-0.282
44	23.000	22.750	21.060	28.145	8.515	14.762	13.656	12.851	189.715	-0.049	0.034	0.119	23.000	25.025	23.270	27.755	20.410	15.038	3.954	3.874	58.254	-0.053	0.092	0.137	23.000	17.355	29.250	15.535	28.275	5.354	2.065	-1.117	-5.983	0.239	-0.088	0.172	23.000	19.175	34.840	25.740	42.250	7.155	9.900	9.061	64.828	-0.101	-0.232	0.006	64.000	26.585	24.960	32.240	24.245	14.441	5.700	5.476	79.075	-0.119	-0.129	NaN	65.000	22.880	27.885	25.935	28.730	9.955	3.170	2.695	26.829	-0.047	-0.143	-0.063	109.000	21.190	22.490	19.110	11.440	10.089	11.244	5.693	57.443	0.722	0.283	0.088
45	24.000	22.685	21.385	28.080	8.255	14.576	14.195	13.249	193.116	0.398	0.216	-0.325	24.000	25.025	23.400	27.755	20.410	15.038	4.049	3.948	59.370	0.074	NaN	-0.096	24.000	17.355	29.315	15.470	28.210	5.386	2.185	-1.091	-5.877	0.026	0.089	-0.033	24.000	19.045	34.580	25.480	42.055	6.880	9.863	8.783	60.426	-0.278	-0.317	-0.282	65.000	26.520	24.960	32.175	24.310	14.381	5.692	5.447	78.336	-0.029	-0.072	-0.065	66.000	23.075	27.755	25.870	28.730	10.250	2.960	2.434	24.953	-0.261	-0.061	0.141	110.000	21.320	22.555	19.110	11.505	10.138	11.269	5.554	56.311	-0.139	-0.064	-0.089
46	25.000	22.685	21.255	28.015	8.060	14.579	14.231	13.284	193.666	0.035	0.156	0.121	25.000	25.155	23.075	27.755	20.410	15.241	3.723	3.664	55.838	-0.284	NaN	0.323	25.000	17.420	29.315	15.535	28.275	5.354	2.153	-1.143	-6.118	-0.051	-0.088	-0.057	25.000	18.980	34.450	25.415	41.925	6.735	9.863	8.775	59.104	-0.007	-0.141	-0.141	66.000	26.325	25.025	32.045	24.115	14.220	5.792	5.631	80.072	0.184	-0.098	-0.203	67.000	23.140	27.755	25.870	28.730	10.376	2.899	2.377	24.666	-0.057	NaN	0.061	111.000	20.540	20.540	19.240	11.635	10.974	8.999	6.214	68.196	0.660	-0.147	2.107
47	26.000	22.685	21.190	27.950	7.800	14.582	14.388	13.415	195.626	0.131	0.218	0.060	26.000	25.350	22.880	27.885	20.410	15.460	3.539	3.501	54.118	-0.163	0.093	0.276	26.000	17.160	29.315	15.535	28.275	5.072	1.929	-0.862	-4.373	0.281	NaN	0.219	26.000	18.915	34.320	25.415	41.990	6.566	10.054	8.858	58.161	0.082	0.050	-0.141	67.000	26.195	24.960	31.850	24.180	14.185	5.709	5.512	78.192	-0.119	-0.202	-0.120	68.000	23.205	27.690	25.740	28.665	10.438	2.716	2.192	22.878	-0.185	-0.145	0.037	112.000	20.540	20.670	19.175	11.765	10.832	9.009	6.157	66.687	-0.058	-0.119	-0.128
48	27.000	22.685	21.320	27.885	7.475	14.490	14.789	13.707	198.626	0.292	0.281	-0.122	27.000	25.415	22.945	27.950	20.280	15.460	3.678	3.615	55.880	0.114	0.139	-0.002	27.000	17.030	29.250	15.470	28.210	4.976	1.875	-0.734	-3.650	0.129	0.090	0.144	27.000	18.850	34.060	25.415	41.925	6.331	10.245	8.784	55.618	-0.073	-0.050	-0.241	68.000	26.130	25.025	31.850	24.180	14.075	5.782	5.607	78.919	0.095	NaN	-0.074	69.000	23.205	27.625	25.740	28.600	10.422	2.716	2.201	22.942	0.010	-0.023	-0.023	113.000	20.605	20.800	19.240	11.765	10.872	9.138	6.227	67.706	0.071	-0.010	-0.138
49	28.000	22.620	21.515	27.755	7.215	14.398	15.194	14.000	201.575	0.292	0.201	-0.205	28.000	25.415	22.880	28.015	20.280	15.575	3.677	3.635	56.615	0.021	0.046	0.046	28.000	17.095	29.315	15.535	28.275	5.066	1.875	-0.727	-3.684	0.006	-0.090	-0.090	28.000	18.915	34.255	25.350	41.925	6.414	10.012	8.629	55.352	-0.155	-0.042	0.191	69.000	26.195	24.960	31.785	24.180	14.110	5.644	5.470	77.191	-0.137	-0.064	0.073	70.000	23.205	27.560	25.675	28.535	10.501	2.655	2.132	22.384	-0.070	-0.084	-0.024	114.000	20.540	20.865	19.305	11.960	10.895	8.990	6.315	68.796	0.087	-0.202	-0.055
50	29.000	22.555	21.775	27.690	7.020	14.164	15.623	14.278	202.225	0.278	0.163	-0.267	29.000	25.415	22.685	27.950	20.345	15.691	3.450	3.432	53.856	-0.203	-0.092	0.132	29.000	17.030	29.250	15.470	28.210	5.048	1.875	-0.696	-3.515	0.031	0.090	0.090	29.000	18.850	34.125	25.220	41.860	6.310	10.020	8.506	53.679	-0.123	-0.133	-0.142	70.000	26.065	25.025	31.720	24.115	14.026	5.728	5.583	78.306	0.113	-0.054	-0.139	71.000	23.270	27.560	25.480	28.470	10.564	2.390	1.900	20.069	-0.232	-0.205	0.060	115.000	20.605	20.995	19.240	12.090	10.689	9.009	6.139	65.618	-0.176	-0.119	-0.138
51	30.000	22.490	21.840	27.690	6.890	14.164	15.829	14.464	204.870	0.187	0.123	-0.083	30.000	25.480	22.620	28.015	20.280	15.873	3.450	3.433	54.490	5.624E-4	0.092	0.092	30.000	17.030	29.185	15.535	28.275	5.176	1.750	-0.695	-3.595	0.002	-0.089	0.034	30.000	18.850	34.125	25.285	41.860	6.352	10.062	8.499	53.983	-0.008	0.042	NaN	71.000	26.065	25.090	31.720	24.115	14.001	5.738	5.613	78.585	0.030	NaN	-0.011	72.000	23.140	27.560	25.220	28.405	10.473	2.245	1.770	18.539	-0.130	-0.265	-0.120	116.000	20.540	21.060	19.240	12.090	10.689	9.064	6.230	66.594	0.091	NaN	-0.055
52	31.000	22.425	22.035	27.625	6.630	13.804	16.259	14.890	205.542	0.426	0.226	-0.206	31.000	26.065	22.100	27.950	20.410	16.436	2.532	2.526	41.519	-0.907	-0.135	0.783	31.000	17.095	29.120	15.470	28.210	5.045	1.862	-0.714	-3.604	-0.020	0.088	-0.025	31.000	18.785	34.060	25.285	41.795	5.941	10.103	8.557	50.835	0.058	-0.050	-0.092	72.000	26.000	25.090	31.655	24.050	13.990	5.750	5.625	78.691	0.012	-0.052	-0.064	73.000	23.205	27.560	25.155	28.340	10.491	2.100	1.655	17.365	-0.115	-0.084	0.060	117.000	20.475	21.060	19.240	12.155	10.972	8.990	6.443	70.693	0.213	-0.064	0.009
53	32.000	22.425	21.905	27.560	6.435	13.808	16.300	14.938	206.273	0.048	0.165	0.123	32.000	26.130	21.970	28.015	20.280	16.476	2.532	2.527	41.629	5.066E-4	0.135	0.135	32.000	16.900	29.120	15.405	28.210	4.802	1.750	-0.575	-2.759	0.140	0.056	0.167	32.000	18.785	34.125	25.220	41.795	5.920	10.012	8.602	50.928	0.045	-0.042	0.050	73.000	26.130	25.090	31.720	24.050	14.075	5.686	5.562	78.281	-0.063	0.064	0.128	74.000	23.205	27.560	25.090	28.275	10.438	2.016	1.632	17.039	-0.023	-0.084	NaN	118.000	20.475	21.125	19.305	12.220	10.752	8.982	6.338	68.145	-0.105	-0.073	-0.064
54	33.000	22.490	21.840	27.495	6.240	13.800	16.383	14.858	205.031	-0.081	0.166	0.082	33.000	26.130	21.970	28.080	20.215	16.407	2.623	2.616	42.918	0.089	0.092	NaN	33.000	16.900	29.120	15.470	28.210	4.732	1.695	-0.589	-2.789	-0.015	-0.055	NaN	33.000	18.655	33.865	25.220	41.795	5.838	10.295	8.774	51.220	0.172	NaN	-0.283	74.000	26.130	25.155	31.720	24.050	13.977	5.698	5.605	78.344	0.043	NaN	-0.013	75.000	23.140	27.625	25.025	28.340	10.280	2.016	1.673	17.196	0.040	-0.038	-0.038	119.000	20.410	21.255	19.240	12.285	10.752	9.046	6.389	68.699	0.051	-0.056	-0.121
55	34.000	22.425	22.035	27.430	5.980	13.565	16.817	15.123	205.145	0.265	0.229	-0.206	34.000	26.130	22.035	28.210	20.085	16.328	2.851	2.836	46.306	0.220	0.184	-0.044	34.000	16.835	29.055	15.405	28.145	4.680	1.695	-0.576	-2.696	0.013	0.090	0.090	34.000	18.720	33.930	25.285	41.795	5.942	10.245	8.843	52.546	0.069	0.042	0.092	75.000	26.130	25.220	31.590	24.115	13.839	5.571	5.508	76.223	-0.097	-0.140	-0.013	76.000	23.140	27.560	24.960	28.275	10.057	1.955	1.742	17.521	0.069	-0.084	-0.024	120.000	20.410	21.320	19.240	12.285	10.946	9.110	6.481	70.938	0.091	NaN	-0.064
56	35.000	22.360	22.295	27.430	5.915	13.238	17.147	15.277	202.242	0.154	0.062	-0.268	35.000	26.195	22.035	28.275	19.955	16.302	2.942	2.911	47.455	0.075	0.138	0.046	35.000	16.965	29.055	15.535	28.275	4.707	1.629	-0.713	-3.355	-0.137	-0.176	-0.114	35.000	18.720	33.865	25.220	41.795	5.964	10.254	8.857	52.829	0.014	-0.041	-0.050	76.000	26.130	25.220	31.525	24.050	13.416	5.520	5.517	74.014	0.009	-0.050	NaN	77.000	23.270	27.625	24.830	28.275	10.609	1.690	1.300	13.790	-0.442	-0.120	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
57	36.000	22.425	22.165	27.365	5.655	13.284	17.233	15.252	202.597	-0.025	0.230	0.143	36.000	26.000	22.100	28.340	19.825	16.029	3.264	3.235	51.853	0.324	0.137	-0.185	36.000	16.835	28.990	15.470	28.275	4.564	1.541	-0.691	-3.152	0.022	0.058	0.145	36.000	18.785	33.995	25.155	41.730	6.120	10.020	8.843	54.122	-0.014	-0.091	0.142	77.000	26.130	25.220	31.395	23.985	14.125	5.408	5.329	75.268	-0.188	-0.112	NaN	78.000	23.335	27.690	24.895	28.210	10.628	1.644	1.332	14.162	0.033	0.041	0.082	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
58	37.000	22.230	22.490	27.300	5.460	12.870	17.769	15.566	200.333	0.315	0.168	-0.367	37.000	25.935	22.100	28.470	19.695	15.952	3.494	3.466	55.293	0.231	0.184	-0.047	37.000	16.770	28.990	15.470	28.210	4.489	1.516	-0.632	-2.839	0.058	0.033	0.056	37.000	18.785	33.995	25.090	41.730	6.231	9.979	8.855	55.170	0.011	-0.041	NaN	78.000	26.260	25.285	31.395	24.050	14.211	5.281	5.207	73.992	-0.122	-0.015	0.111	79.000	23.335	27.755	24.765	28.210	10.628	1.501	1.228	13.051	-0.105	-0.124	0.020	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
59	38.000	23.140	20.475	27.430	5.915	14.954	15.179	13.650	204.110	-1.917	-0.400	2.190	38.000	25.805	22.165	28.600	19.565	15.809	3.817	3.792	59.944	0.326	0.184	-0.139	38.000	16.835	28.925	15.535	28.210	4.580	1.484	-0.664	-3.042	-0.032	-0.057	-0.026	38.000	18.785	33.930	25.155	41.730	6.205	10.071	8.895	55.195	0.040	0.041	-0.050	79.000	26.325	25.285	31.395	24.050	14.296	5.218	5.145	73.553	-0.062	NaN	0.063	80.000	23.465	27.690	24.700	28.145	10.485	1.316	1.044	10.943	-0.184	-0.083	0.100	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
60	39.000	22.620	22.165	27.430	5.980	13.467	16.885	14.818	199.555	1.169	-0.062	-1.768	39.000	26.000	22.165	28.730	19.500	16.043	3.815	3.778	60.603	-0.014	0.138	0.140	39.000	16.835	28.990	15.470	28.275	4.617	1.541	-0.702	-3.241	-0.038	0.027	-0.030	39.000	18.785	33.995	25.220	41.730	6.180	10.062	8.885	54.908	-0.011	0.042	0.050	80.000	26.780	25.350	31.395	24.050	14.400	4.795	4.763	68.593	-0.382	NaN	0.420	81.000	23.465	27.690	24.700	28.145	10.013	1.316	1.009	10.102	-0.035	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
61	40.000	22.100	23.075	27.430	6.110	12.642	17.783	15.613	197.371	0.795	-0.124	-1.024	40.000	25.675	22.425	28.860	19.435	15.795	4.369	4.340	68.551	0.562	0.139	-0.415	40.000	16.770	28.860	15.535	28.210	4.812	1.396	-0.564	-2.712	0.138	-0.027	0.118	40.000	18.720	33.800	25.220	41.730	6.043	10.254	8.711	52.644	-0.173	NaN	-0.192	81.000	27.950	24.700	31.200	24.115	15.299	3.302	3.198	48.934	-1.565	-0.203	1.267	82.000	23.595	27.625	24.700	28.080	9.587	1.195	1.064	10.203	0.055	-0.025	0.095	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
62	41.000	22.880	21.320	27.430	6.110	14.390	15.876	14.137	203.434	-1.475	NaN	1.905	41.000	25.545	22.490	28.990	19.370	15.627	4.648	4.623	72.239	0.283	0.140	-0.140	41.000	16.640	28.925	15.600	28.210	4.641	1.262	-0.400	-1.855	0.164	-0.054	0.070	41.000	18.785	33.995	25.090	41.665	6.277	9.929	8.656	54.334	-0.055	-0.133	0.192	82.000	27.950	24.765	31.135	24.180	14.378	3.238	3.229	46.433	0.031	-0.076	-0.012	83.000	23.660	27.625	24.700	28.145	10.197	1.163	0.809	8.247	-0.255	0.029	0.058	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
63	42.000	22.750	21.320	27.495	6.175	14.164	15.871	14.296	202.479	0.158	-0.043	-0.039	42.000	25.545	22.620	29.120	19.240	15.407	4.920	4.878	75.154	0.255	0.184	-0.089	42.000	16.640	28.925	15.470	28.145	4.498	1.406	-0.456	-2.053	-0.057	0.144	NaN	42.000	18.720	33.735	25.220	41.730	6.025	10.304	8.860	53.387	0.204	0.132	-0.243	83.000	27.950	24.700	31.200	24.115	15.272	3.302	3.202	48.896	-0.028	0.075	0.012	84.000	23.595	27.625	24.635	28.080	10.240	1.135	0.821	8.408	0.012	-0.086	-0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
64	43.000	23.010	20.475	27.495	6.305	14.910	14.863	13.513	201.473	-0.783	-0.124	0.884	43.000	25.415	22.750	29.120	19.175	15.203	5.149	5.089	77.368	0.211	0.045	-0.184	43.000	16.640	28.925	15.470	28.145	4.473	1.406	-0.499	-2.231	-0.042	NaN	NaN	43.000	18.655	33.735	25.220	41.730	6.072	10.345	9.025	54.794	0.164	NaN	-0.041	84.000	27.885	24.700	31.330	24.050	15.326	3.506	3.400	52.103	0.198	0.140	-0.064	85.000	23.595	27.625	24.635	28.145	10.197	1.163	0.809	8.247	-0.012	0.029	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
65	44.000	23.075	20.345	27.560	6.500	15.038	14.553	13.176	198.148	-0.336	-0.165	0.144	44.000	25.415	22.750	29.055	19.240	15.252	5.057	4.984	76.016	-0.105	-0.092	NaN	44.000	16.315	28.860	15.600	28.340	4.292	0.884	-0.285	-1.225	0.213	-0.220	0.301	44.000	18.655	33.735	25.220	41.860	6.325	10.446	9.161	57.946	0.137	0.101	NaN	85.000	27.885	24.700	31.460	24.050	15.272	3.634	3.524	53.827	0.125	0.128	NaN	86.000	23.530	27.300	24.570	28.080	10.356	1.300	0.677	7.014	-0.132	-0.091	-0.247	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
66	45.000	23.075	20.215	27.625	6.565	15.050	14.388	13.186	198.448	0.010	-0.041	0.123	45.000	25.285	22.750	28.925	19.305	15.022	5.012	4.959	74.499	-0.025	-0.139	-0.094	45.000	16.575	28.925	15.535	28.275	4.345	1.226	-0.486	-2.113	-0.201	0.090	-0.255	45.000	18.590	33.605	25.220	41.730	6.011	10.487	9.153	55.018	-0.008	-0.101	-0.142	86.000	27.755	24.765	31.460	23.985	15.240	3.786	3.692	56.264	0.167	0.013	-0.141	87.000	23.465	27.300	24.635	28.210	10.370	1.482	0.724	7.512	0.047	0.131	-0.051	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
67	46.000	23.010	20.475	27.625	6.630	14.954	14.594	13.340	199.483	0.154	-0.062	-0.267	46.000	25.155	22.880	28.860	19.370	14.969	5.104	5.052	75.619	0.092	-0.092	-0.184	46.000	16.380	28.730	15.600	28.340	4.436	0.872	-0.360	-1.597	0.126	-0.087	0.262	46.000	18.590	33.670	25.220	41.730	6.048	10.436	9.058	54.781	-0.095	NaN	0.050	87.000	27.690	24.765	31.720	24.050	15.264	4.093	3.946	60.227	0.254	0.245	-0.064	88.000	23.400	27.300	24.505	28.145	10.200	1.391	0.698	7.119	-0.026	-0.143	-0.052	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
68	47.000	23.140	19.890	27.625	6.695	15.321	13.936	12.766	195.588	-0.574	-0.062	0.596	47.000	25.025	23.010	28.860	19.370	14.711	5.287	5.212	76.675	0.160	NaN	-0.184	47.000	16.445	28.990	15.665	28.405	4.258	0.975	-0.363	-1.546	-0.003	-0.091	-0.208	47.000	18.590	33.670	25.220	41.730	6.290	10.436	9.262	58.263	0.205	NaN	NaN	88.000	27.820	24.765	31.785	24.050	15.267	4.029	3.897	59.496	-0.049	0.064	0.128	89.000	23.270	27.430	24.505	28.145	9.598	1.427	1.162	11.150	0.464	NaN	-0.047	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
69	48.000	23.010	20.085	27.625	6.825	15.137	14.040	12.905	195.343	0.139	-0.123	-0.227	48.000	25.220	22.945	28.990	19.240	14.945	5.286	5.194	77.630	-0.018	0.184	0.185	48.000	16.575	28.860	15.730	28.470	4.472	0.931	-0.503	-2.248	-0.140	-0.086	-0.064	48.000	18.655	33.735	25.220	41.730	6.350	10.345	9.158	58.153	-0.105	NaN	0.091	89.000	27.300	24.765	31.720	24.050	14.048	4.477	4.456	62.602	0.559	-0.064	-0.513	90.000	23.205	27.560	24.635	28.210	10.320	1.571	1.078	11.129	-0.083	0.145	-0.005	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
70	49.000	22.880	20.345	27.560	6.890	14.997	14.246	13.078	196.133	0.173	-0.083	-0.288	49.000	25.090	23.010	29.185	19.175	14.928	5.610	5.542	82.730	0.348	0.187	-0.139	49.000	16.315	28.860	15.730	28.405	4.383	0.741	-0.214	-0.938	0.289	0.040	0.205	49.000	18.590	33.670	25.155	41.730	6.277	10.395	9.040	56.742	-0.118	-0.041	-0.091	90.000	27.235	24.765	31.915	23.985	15.145	4.745	4.543	68.800	0.086	0.203	-0.064	91.000	23.075	27.560	24.570	28.210	9.469	1.630	1.426	13.499	0.347	-0.060	-0.119	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
71	50.000	22.815	20.280	27.625	6.825	14.866	14.289	13.219	196.513	0.141	0.083	0.039	50.000	25.090	23.010	29.315	18.980	14.783	5.839	5.760	85.159	0.218	0.229	NaN	50.000	16.445	28.990	15.730	28.405	4.273	0.924	-0.278	-1.187	-0.064	NaN	-0.183	50.000	18.525	33.410	25.155	41.730	6.025	10.639	9.095	54.798	0.055	NaN	-0.244	91.000	27.170	24.700	31.915	23.985	14.036	4.799	4.763	66.848	0.220	NaN	-0.055	92.000	22.945	27.625	24.505	28.145	9.328	1.644	1.511	14.095	0.085	-0.082	-0.103	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
72	51.000	22.815	20.345	27.560	6.890	14.854	14.267	13.072	194.168	-0.147	-0.083	-0.061	51.000	24.960	23.140	29.380	18.915	14.693	6.114	6.013	88.353	0.253	0.092	-0.184	51.000	16.380	28.860	15.730	28.470	4.382	0.758	-0.341	-1.496	-0.063	-0.033	0.123	51.000	18.525	33.540	25.025	41.600	6.301	10.354	9.029	56.885	-0.066	-0.183	0.101	92.000	27.235	24.700	31.850	23.985	14.081	4.670	4.641	65.344	-0.122	-0.064	0.064	93.000	23.010	27.625	24.050	27.950	9.540	1.090	1.001	9.553	-0.510	-0.492	0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
73	52.000	22.945	20.020	27.560	6.825	15.089	13.979	12.841	193.759	-0.231	0.061	0.350	52.000	25.025	23.270	29.380	18.850	14.587	6.205	6.051	88.264	0.038	0.046	-0.047	52.000	16.315	28.860	15.730	28.405	4.237	0.741	-0.249	-1.056	0.092	0.040	0.051	52.000	18.525	33.410	24.960	41.535	6.216	10.365	8.962	55.711	-0.066	-0.091	-0.102	93.000	26.975	24.635	31.850	24.050	14.027	4.910	4.842	67.913	0.201	-0.008	-0.250	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
