dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)
107.000	108.000	107.000	128.222	249.542	116.664	113.600	119.333	7.308	-0.092	-0.145	0.000	108.000	107.000	134.273	249.542	115.067	109.095	115.444	15.095	0.766	0.581	-0.234	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	108.000	107.000	134.972	249.542	112.886	107.909	112.250	9.750	-0.903	-0.183	0.670	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
108.000	109.000	108.000	131.395	250.057	117.047	112.194	121.750	7.197	-0.111	-0.145	0.000	109.000	108.000	135.457	250.057	115.249	108.350	113.333	15.382	0.287	-0.091	-0.194	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	109.000	108.000	143.650	250.057	113.274	106.950	110.312	10.183	0.433	0.040	-0.336	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
109.000	110.000	109.000	127.238	249.423	116.172	112.963	117.929	7.224	0.027	-0.059	-0.145	110.000	109.000	136.222	249.423	115.140	110.560	115.000	15.152	-0.230	0.051	0.103	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110.000	109.000	138.825	249.423	113.549	107.842	112.818	10.508	0.325	0.194	-0.052	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
110.000	111.000	110.000	130.214	250.494	117.036	115.481	124.714	7.048	-0.176	-0.059	-0.059	111.000	110.000	140.367	250.494	114.929	112.095	116.786	15.195	0.043	0.091	-0.091	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111.000	110.000	143.325	250.494	114.859	107.095	111.583	10.592	0.084	-0.103	-0.143	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
111.000	112.000	111.000	131.472	248.920	117.559	111.778	122.273	7.132	0.084	-0.086	-0.059	112.000	111.000	141.156	248.920	115.025	111.920	116.750	15.566	0.371	0.091	-0.091	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	112.000	111.000	141.676	248.920	115.140	106.818	109.188	10.654	0.062	0.142	-0.040	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
112.000	113.000	112.000	128.051	248.091	116.650	111.067	118.385	7.171	0.038	-0.145	-0.118	113.000	112.000	139.730	248.091	115.633	110.792	116.294	15.604	0.038	-0.040	0.051	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	113.000	112.000	145.825	248.091	115.405	107.375	112.636	10.727	0.073	0.000	-0.040	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
113.000	114.000	113.000	124.528	248.878	114.846	109.038	115.583	7.301	0.130	0.059	-0.086	114.000	113.000	138.606	248.878	115.690	107.889	112.474	15.539	-0.065	0.000	-0.051	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	114.000	113.000	144.225	248.878	116.591	110.211	116.444	10.738	0.011	-0.182	-0.142	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
114.000	115.000	114.000	132.630	249.195	117.701	109.933	112.905	7.503	0.203	-0.059	-0.350	115.000	114.000	140.265	249.195	114.738	110.593	123.000	15.639	0.100	0.051	-0.040	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115.000	114.000	136.537	249.195	115.495	108.200	114.625	10.784	0.046	0.000	-0.040	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
115.000	116.000	115.000	128.444	248.967	116.399	109.179	113.381	7.465	-0.038	0.028	0.145	116.000	115.000	137.750	248.967	115.745	111.200	117.588	15.501	-0.138	0.000	0.091	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	116.000	115.000	141.957	248.967	116.834	105.850	111.636	11.144	0.360	0.131	-0.154	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
116.000	117.000	116.000	130.179	248.720	116.803	111.087	115.412	7.595	0.130	0.092	-0.145	117.000	116.000	144.250	248.720	115.129	110.920	117.500	15.558	0.057	-0.051	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117.000	116.000	138.889	248.720	117.349	109.261	113.571	11.098	-0.046	-0.079	-0.143	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
117.000	118.000	117.000	133.133	249.025	118.010	109.000	115.636	8.548	0.953	0.026	-0.793	118.000	117.000	142.882	249.025	115.557	108.885	115.688	15.474	-0.084	-0.051	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	118.000	117.000	139.611	249.025	116.748	107.200	112.455	11.022	-0.076	0.131	0.102	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
118.000	119.000	118.000	125.848	248.695	116.363	110.792	115.706	8.020	-0.528	-0.204	0.295	119.000	118.000	144.217	248.695	115.730	112.560	121.100	15.577	0.103	-0.142	-0.091	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	119.000	118.000	141.172	248.695	115.713	105.926	108.947	10.773	-0.249	0.000	0.234	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
119.000	120.000	119.000	129.400	249.237	117.367	108.304	124.333	8.131	0.111	-0.086	-0.204	120.000	119.000	141.243	249.237	115.764	111.120	115.786	15.263	-0.314	-0.091	0.142	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	120.000	119.000	142.174	249.237	115.813	106.720	109.174	11.052	0.279	0.000	-0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
120.000	121.000	120.000	129.567	248.888	116.993	110.409	114.812	8.724	0.593	0.145	-0.443	121.000	120.000	143.128	248.888	115.767	114.400	123.933	15.198	-0.065	-0.152	-0.142	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	121.000	120.000	145.892	248.888	115.755	106.381	109.750	10.627	-0.425	-0.182	0.091	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
