 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)	T (8)	Base X (8)	Base Y (8)	Tip X (8)	Tip Y (8)	||[body,base]|| (8)	||[base,tip]||  (8)	||[base,tip]|| : [body,base] (8)	[base,tip] ? [body,base] (8)	?||[base,tip]|| : [body,base] (8)	||[tip(t-1),tip(t)]|| : [base,tip] (8)	||[base(t-1),base(t)]|| : [base,tip] (8)	T (9)	Base X (9)	Base Y (9)	Tip X (9)	Tip Y (9)	||[body,base]|| (9)	||[base,tip]||  (9)	||[base,tip]|| : [body,base] (9)	[base,tip] ? [body,base] (9)	?||[base,tip]|| : [body,base] (9)	||[tip(t-1),tip(t)]|| : [base,tip] (9)	||[base(t-1),base(t)]|| : [base,tip] (9)	T (10)	Base X (10)	Base Y (10)	Tip X (10)	Tip Y (10)	||[body,base]|| (10)	||[base,tip]||  (10)	||[base,tip]|| : [body,base] (10)	[base,tip] ? [body,base] (10)	?||[base,tip]|| : [body,base] (10)	||[tip(t-1),tip(t)]|| : [base,tip] (10)	||[base(t-1),base(t)]|| : [base,tip] (10)	T (11)	Base X (11)	Base Y (11)	Tip X (11)	Tip Y (11)	||[body,base]|| (11)	||[base,tip]||  (11)	||[base,tip]|| : [body,base] (11)	[base,tip] ? [body,base] (11)	?||[base,tip]|| : [body,base] (11)	||[tip(t-1),tip(t)]|| : [base,tip] (11)	||[base(t-1),base(t)]|| : [base,tip] (11)	T (12)	Base X (12)	Base Y (12)	Tip X (12)	Tip Y (12)	||[body,base]|| (12)	||[base,tip]||  (12)	||[base,tip]|| : [body,base] (12)	[base,tip] ? [body,base] (12)	?||[base,tip]|| : [body,base] (12)	||[tip(t-1),tip(t)]|| : [base,tip] (12)	||[base(t-1),base(t)]|| : [base,tip] (12)	T (13)	Base X (13)	Base Y (13)	Tip X (13)	Tip Y (13)	||[body,base]|| (13)	||[base,tip]||  (13)	||[base,tip]|| : [body,base] (13)	[base,tip] ? [body,base] (13)	?||[base,tip]|| : [body,base] (13)	||[tip(t-1),tip(t)]|| : [base,tip] (13)	||[base(t-1),base(t)]|| : [base,tip] (13)	T (14)	Base X (14)	Base Y (14)	Tip X (14)	Tip Y (14)	||[body,base]|| (14)	||[base,tip]||  (14)	||[base,tip]|| : [body,base] (14)	[base,tip] ? [body,base] (14)	?||[base,tip]|| : [body,base] (14)	||[tip(t-1),tip(t)]|| : [base,tip] (14)	||[base(t-1),base(t)]|| : [base,tip] (14)	T (15)	Base X (15)	Base Y (15)	Tip X (15)	Tip Y (15)	||[body,base]|| (15)	||[base,tip]||  (15)	||[base,tip]|| : [body,base] (15)	[base,tip] ? [body,base] (15)	?||[base,tip]|| : [body,base] (15)	||[tip(t-1),tip(t)]|| : [base,tip] (15)	||[base(t-1),base(t)]|| : [base,tip] (15)
124	103.000	40.885	33.280	47.710	24.505	32.110	11.117	11.116	356.928	0.143	0.091	-0.051	103.000	39.260	32.435	40.950	22.620	31.855	9.959	9.093	289.645	-0.157	-0.064	0.128	103.000	42.705	35.945	49.335	25.610	31.233	12.279	12.091	377.626	6.630	6.715	-0.250	103.000	40.885	41.080	45.695	39.780	26.313	4.983	4.421	116.323	0.044	-0.063	-0.080	103.000	34.450	41.275	30.550	39.520	21.854	4.277	-0.894	-19.532	0.078	-0.059	-0.027	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	103.000	42.250	46.800	49.790	43.810	24.002	8.111	8.020	192.491	-0.112	-0.145	-0.024	103.000	42.250	47.775	47.970	50.440	23.526	6.310	3.782	88.983	0.115	0.059	-0.232	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
125	104.000	40.755	33.475	47.775	24.440	31.916	11.442	11.441	365.146	0.325	0.091	-0.234	104.000	39.195	32.500	40.950	22.555	31.801	10.099	9.232	293.591	0.140	0.064	-0.075	104.000	42.640	36.010	49.270	25.805	31.185	12.170	11.992	373.980	-0.098	-0.199	-0.090	104.000	40.690	41.080	45.565	39.845	26.218	5.029	4.416	115.790	-0.004	-0.142	-0.189	104.000	34.385	41.210	30.485	39.520	21.907	4.250	-0.939	-20.567	-0.045	0.060	0.085	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	104.000	42.250	46.735	49.595	43.875	24.091	7.882	7.785	187.539	-0.235	-0.205	0.024	104.000	42.380	47.840	47.905	50.440	23.668	6.106	3.672	86.908	-0.110	-0.059	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
126	105.000	40.690	33.410	47.840	24.375	31.967	11.522	11.519	368.243	0.078	0.091	0.011	105.000	39.195	32.565	40.950	22.555	31.784	10.163	9.274	294.770	0.042	NaN	-0.064	105.000	42.510	36.075	49.270	26.000	31.093	12.133	11.985	372.666	-0.007	-0.162	-0.126	105.000	40.430	41.145	45.500	39.845	26.031	5.234	4.596	119.627	0.179	-0.063	-0.268	105.000	34.515	41.275	30.485	39.520	21.970	4.396	-1.001	-22.000	-0.062	NaN	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105.000	42.250	46.735	49.465	43.940	24.147	7.737	7.641	184.514	-0.143	-0.145	NaN	105.000	42.380	47.840	47.970	50.440	23.725	6.165	3.736	88.632	0.064	0.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
127	106.000	40.690	33.410	47.840	24.310	31.837	11.573	11.571	368.378	0.051	0.051	NaN	106.000	39.195	32.565	40.950	22.555	31.657	10.163	9.284	293.891	0.009	NaN	NaN	106.000	42.705	36.010	49.270	26.130	31.137	11.862	11.707	364.525	-0.278	-0.108	0.162	106.000	40.495	41.080	45.435	39.845	25.983	5.092	4.452	115.676	-0.144	-0.063	0.079	106.000	34.320	41.210	30.485	39.520	21.777	4.191	-0.888	-19.338	0.113	NaN	0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106.000	42.250	46.735	49.400	43.940	24.002	7.677	7.585	182.047	-0.057	-0.061	NaN	106.000	42.120	47.775	47.905	50.440	23.381	6.369	3.839	89.752	0.103	-0.059	-0.263	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
128	107.000	40.755	33.410	47.970	24.115	31.928	11.767	11.766	375.653	0.195	0.234	0.040	107.000	39.195	32.630	40.950	22.555	31.657	10.227	9.338	295.598	0.054	NaN	-0.064	107.000	42.705	35.945	49.205	26.195	31.233	11.718	11.573	361.449	-0.134	-0.090	0.054	107.000	40.365	41.080	45.565	39.845	25.933	5.345	4.628	120.015	0.176	0.126	-0.126	107.000	34.320	41.210	30.550	39.520	21.830	4.131	-0.843	-18.396	0.045	-0.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107.000	42.120	46.800	49.400	43.940	23.890	7.822	7.726	184.582	0.142	NaN	-0.145	107.000	42.315	47.840	47.905	50.440	23.553	6.165	3.717	87.542	-0.122	NaN	0.204	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
129	108.000	41.275	32.565	47.970	24.180	32.773	10.730	10.725	351.503	-1.040	-0.051	0.985	108.000	39.130	32.825	40.950	22.555	31.315	10.430	9.526	298.293	0.188	NaN	-0.203	108.000	42.770	35.880	49.205	26.325	31.185	11.520	11.383	354.976	-0.190	-0.108	0.090	108.000	40.495	41.080	45.630	39.845	25.891	5.281	4.595	118.963	-0.033	0.063	0.126	108.000	34.190	41.145	30.485	39.520	21.663	4.046	-0.835	-18.096	0.007	0.060	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	108.000	42.250	46.800	49.400	43.940	23.881	7.701	7.621	181.996	-0.105	NaN	0.121	108.000	42.380	47.905	47.905	50.440	23.462	6.079	3.725	87.403	0.008	NaN	0.086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
130	109.000	41.080	32.890	48.035	24.050	32.591	11.248	11.245	366.489	0.520	0.142	-0.376	109.000	39.195	32.955	40.950	22.490	31.442	10.611	9.641	303.118	0.115	0.064	-0.117	109.000	42.770	35.945	49.205	26.325	31.325	11.574	11.433	358.132	0.050	NaN	-0.054	109.000	40.495	41.080	45.695	39.845	26.072	5.345	4.632	120.772	0.037	0.063	NaN	109.000	34.255	41.210	30.485	39.520	21.845	4.131	-0.826	-18.041	0.009	NaN	-0.086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	109.000	42.250	46.800	49.465	43.940	24.035	7.761	7.671	184.366	0.050	0.060	NaN	109.000	42.315	47.840	47.905	50.440	23.584	6.165	3.705	87.373	-0.020	NaN	-0.086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
131	110.000	41.015	33.020	48.100	23.985	32.345	11.482	11.477	371.225	0.232	0.091	-0.142	110.000	39.195	33.020	40.950	22.555	31.296	10.611	9.671	302.662	0.030	-0.064	-0.064	110.000	43.225	35.685	49.205	26.325	31.696	11.107	10.938	346.687	-0.495	NaN	0.464	110.000	40.495	41.080	45.760	39.845	25.928	5.408	4.656	120.717	0.024	0.063	NaN	110.000	34.385	41.210	30.485	39.520	21.822	4.250	-0.874	-19.080	-0.048	NaN	-0.119	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110.000	42.315	46.800	49.335	44.005	23.900	7.556	7.462	178.346	-0.209	-0.145	0.060	110.000	42.250	47.840	47.905	50.440	23.328	6.224	3.717	86.718	0.012	NaN	-0.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
132	111.000	41.015	33.085	48.165	23.855	32.202	11.675	11.673	375.881	0.196	0.143	-0.051	111.000	39.130	33.280	40.950	22.555	30.954	10.878	9.913	306.832	0.242	NaN	-0.267	111.000	43.420	35.555	49.205	26.390	31.832	10.838	10.659	339.301	-0.279	-0.055	0.214	111.000	40.495	41.080	45.760	39.845	25.836	5.408	4.656	120.294	2.082E-4	NaN	NaN	111.000	34.385	41.210	30.550	39.520	21.732	4.191	-0.834	-18.121	0.040	-0.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111.000	42.315	46.735	49.270	44.005	23.844	7.472	7.371	175.764	-0.091	-0.061	0.024	111.000	42.315	47.840	47.970	50.505	23.297	6.251	3.698	86.165	-0.019	0.087	0.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
133	112.000	41.470	32.175	48.230	23.790	32.799	10.771	10.762	352.995	-0.911	0.091	0.994	112.000	39.065	33.085	40.950	22.490	30.666	10.761	9.836	301.619	-0.077	0.064	0.181	112.000	43.550	35.490	49.140	26.455	31.591	10.624	10.411	328.891	-0.248	-0.089	0.124	112.000	40.300	41.080	45.825	39.845	25.334	5.661	4.861	123.146	0.205	0.063	-0.190	112.000	34.190	41.145	30.485	39.520	21.263	4.046	-0.814	-17.314	0.020	0.060	0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	112.000	42.250	46.800	49.205	44.005	23.469	7.496	7.422	174.201	0.051	-0.060	-0.085	112.000	42.315	47.840	47.905	50.440	23.026	6.165	3.751	86.376	0.053	-0.086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
134	113.000	41.470	32.175	48.360	23.660	32.722	10.953	10.943	358.065	0.180	0.183	NaN	113.000	39.130	33.280	40.950	22.555	30.468	10.878	9.899	301.597	0.063	-0.064	-0.181	113.000	43.745	35.295	49.140	26.455	31.777	10.356	10.141	322.258	-0.270	NaN	0.268	113.000	40.560	41.015	45.825	39.780	25.474	5.408	4.677	119.128	-0.184	0.015	0.268	113.000	34.450	41.145	30.485	39.520	21.338	4.285	-0.985	-21.024	-0.171	NaN	-0.241	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	113.000	42.250	46.800	49.205	44.005	23.357	7.496	7.420	173.297	-0.003	NaN	NaN	113.000	42.380	47.840	47.905	50.440	22.969	6.106	3.687	84.690	-0.064	NaN	0.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
135	114.000	40.820	33.410	48.425	23.660	31.737	12.365	12.358	392.203	1.415	0.040	-1.374	114.000	39.065	33.345	40.950	22.555	30.792	10.953	10.054	309.591	0.155	NaN	-0.075	114.000	43.875	35.035	49.140	26.455	32.399	10.067	9.897	320.652	-0.244	NaN	0.290	114.000	40.495	41.015	45.890	39.780	25.739	5.535	4.709	121.207	0.032	0.063	-0.063	114.000	34.385	41.145	30.485	39.520	21.706	4.225	-0.853	-18.506	0.133	NaN	0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	114.000	42.185	46.865	48.945	44.135	23.455	7.290	7.192	168.696	-0.227	-0.290	-0.085	114.000	42.250	47.775	47.905	50.440	23.050	6.251	3.620	83.440	-0.067	NaN	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
136	115.000	41.340	32.370	48.490	23.530	32.477	11.370	11.355	368.775	-1.003	0.142	1.136	115.000	39.065	33.540	40.950	22.490	30.215	11.210	10.226	308.978	0.172	0.064	-0.192	115.000	44.070	34.970	49.140	26.325	32.199	10.022	9.791	315.270	-0.106	0.112	0.155	115.000	40.430	41.080	45.955	39.780	25.283	5.676	4.880	123.370	0.171	0.063	-0.078	115.000	34.320	41.145	30.485	39.520	21.258	4.165	-0.844	-17.952	0.008	NaN	0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115.000	42.250	46.800	48.945	44.200	23.254	7.182	7.087	164.792	-0.106	-0.024	0.084	115.000	42.380	47.840	47.970	50.440	22.857	6.165	3.701	84.585	0.081	0.059	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
137	116.000	41.340	32.305	48.490	23.530	32.492	11.319	11.300	367.174	-0.054	NaN	0.050	116.000	39.065	33.540	40.950	22.555	30.178	11.146	10.180	307.225	-0.046	-0.064	NaN	116.000	44.200	34.905	49.140	26.390	32.291	9.844	9.607	310.229	-0.184	-0.056	0.121	116.000	40.625	41.015	46.020	39.780	25.422	5.535	4.746	120.645	-0.134	0.063	0.205	116.000	34.190	41.145	30.485	39.520	21.147	4.046	-0.740	-15.658	0.104	NaN	0.119	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	116.000	42.185	46.800	48.750	44.200	23.142	7.061	6.972	161.336	-0.115	-0.181	-0.060	116.000	42.250	47.710	47.905	50.375	22.747	6.251	3.681	83.744	-0.019	-0.087	-0.173	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
