dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)
16.000	17.000	16.000	386.862	939.087	336.254	174.786	197.412	5.497	-0.084	-0.062	0.019	17.000	16.000	439.393	939.087	271.062	202.967	234.529	3.890	-0.398	-0.062	0.249	17.000	16.000	474.362	939.087	268.322	217.917	262.818	9.506	0.230	0.141	-0.092	17.000	16.000	360.657	939.087	243.649	201.292	230.455	8.194	0.241	0.061	-0.065	17.000	16.000	519.878	939.087	349.882	207.345	250.933	5.375	-0.176	-0.166	-0.083	17.000	16.000	365.071	939.087	245.674	194.700	220.714	6.647	0.203	0.128	-0.074	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
17.000	18.000	17.000	368.519	938.757	342.903	183.630	201.450	5.340	-0.157	-0.081	0.043	18.000	17.000	387.241	938.757	275.194	203.893	251.083	3.722	-0.168	0.062	0.186	18.000	17.000	462.297	938.757	260.806	199.400	221.227	9.476	-0.030	0.134	0.085	18.000	17.000	376.794	938.757	247.663	181.045	198.533	8.473	0.279	0.197	-0.130	18.000	17.000	544.816	938.757	365.876	211.320	266.364	5.283	-0.092	-0.061	-0.023	18.000	17.000	342.267	938.757	244.533	196.480	222.267	6.796	0.149	0.128	0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
18.000	19.000	18.000	378.148	948.840	350.209	186.714	221.583	5.397	0.057	0.000	0.000	19.000	18.000	393.186	948.840	270.965	210.321	250.000	3.989	0.268	0.000	-0.082	19.000	18.000	469.814	948.840	266.635	206.167	234.692	9.882	0.406	0.183	-0.135	19.000	18.000	372.088	948.840	244.643	195.931	224.364	8.779	0.306	0.260	0.000	19.000	18.000	533.625	948.840	365.169	218.962	297.875	5.394	0.111	-0.166	-0.205	19.000	18.000	338.714	948.840	247.715	190.034	214.056	6.861	0.065	0.203	0.074	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19.000	20.000	19.000	397.963	947.075	356.281	186.500	219.800	5.340	-0.057	0.021	0.062	20.000	19.000	431.721	947.075	273.685	205.464	231.167	4.238	0.249	0.000	-0.227	20.000	19.000	467.614	947.075	263.057	210.600	239.286	10.058	0.176	0.141	0.000	20.000	19.000	394.190	947.075	243.862	200.304	230.538	9.242	0.463	0.198	-0.198	20.000	19.000	569.737	947.075	379.633	228.300	313.750	5.340	-0.054	-0.083	-0.061	20.000	19.000	349.308	947.075	249.648	199.724	220.316	6.972	0.111	0.129	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20.000	21.000	20.000	341.049	934.476	248.291	184.360	213.214	3.221	-2.119	-0.024	2.041	21.000	20.000	417.409	934.476	272.515	201.929	237.188	4.238	0.000	0.000	0.000	21.000	20.000	458.814	934.476	264.692	194.682	218.583	10.177	0.119	0.183	0.000	21.000	20.000	392.568	934.476	249.473	204.769	224.133	9.529	0.287	0.195	-0.065	21.000	20.000	561.811	934.476	385.069	233.615	307.667	5.313	-0.027	-0.020	-0.000	21.000	20.000	370.143	934.476	253.495	199.440	246.857	7.186	0.214	0.129	-0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21.000	22.000	21.000	349.927	935.478	250.590	184.522	219.250	3.156	-0.065	0.000	0.022	22.000	21.000	418.500	935.478	273.197	217.407	253.611	4.016	-0.222	0.000	0.183	22.000	21.000	460.233	935.478	258.544	192.826	204.000	10.333	0.157	0.183	0.092	22.000	21.000	406.578	935.478	245.061	207.923	236.000	9.762	0.233	0.195	-0.065	22.000	21.000	530.595	935.478	376.051	218.107	311.375	5.302	-0.011	-0.000	-0.000	22.000	21.000	367.286	935.478	255.250	198.360	229.167	7.251	0.065	0.064	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
22.000	23.000	22.000	349.273	933.010	251.352	189.115	224.167	3.305	0.149	0.023	-0.061	23.000	22.000	434.773	933.010	273.925	219.613	264.375	4.070	0.054	0.000	0.000	23.000	22.000	452.163	933.010	261.198	183.783	203.133	10.452	0.119	0.141	0.000	23.000	22.000	394.462	933.010	245.719	205.963	232.462	10.000	0.238	0.195	0.000	23.000	22.000	562.289	933.010	408.877	221.179	271.933	5.654	0.352	-0.000	-0.248	23.000	22.000	343.036	933.010	252.694	190.120	212.167	7.316	0.065	0.064	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
23.000	24.000	23.000	364.085	929.090	257.314	194.200	217.059	3.481	0.176	0.061	-0.061	24.000	23.000	444.905	929.090	282.245	215.036	247.750	4.108	0.038	0.000	-0.061	24.000	23.000	509.705	929.090	265.083	175.958	203.500	10.812	0.360	0.141	-0.275	24.000	23.000	373.683	929.090	248.560	207.962	225.600	9.946	-0.054	0.133	0.198	24.000	23.000	434.393	929.090	294.021	219.143	267.438	3.515	-2.138	-0.000	1.783	24.000	23.000	377.500	929.090	256.284	189.640	220.833	7.472	0.157	0.000	-0.074	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
24.000	25.000	24.000	329.881	926.312	242.773	191.724	230.917	3.462	-0.019	0.107	0.023	25.000	24.000	387.643	926.312	276.258	216.517	250.867	3.572	-0.536	0.000	0.350	25.000	24.000	499.837	926.312	267.460	196.714	205.882	10.996	0.184	0.092	-0.049	25.000	24.000	380.936	926.312	244.803	195.923	240.333	10.244	0.298	0.133	-0.065	25.000	24.000	469.194	926.312	303.979	243.407	303.842	3.905	0.390	-0.061	-0.328	25.000	24.000	370.464	926.312	250.626	190.654	205.833	7.518	0.046	0.129	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
25.000	26.000	25.000	318.364	926.541	239.453	193.107	222.250	3.572	0.111	0.000	-0.061	26.000	25.000	384.000	926.541	287.729	208.960	248.800	3.852	0.279	0.000	-0.230	26.000	25.000	475.600	926.541	266.610	183.136	205.667	11.053	0.057	0.058	0.092	26.000	25.000	357.629	926.541	246.436	190.077	206.182	10.141	-0.103	0.192	0.133	26.000	25.000	474.400	926.541	300.701	231.889	305.429	3.970	0.065	-0.000	-0.061	26.000	25.000	370.036	926.541	251.395	197.115	223.667	7.713	0.195	0.138	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
26.000	27.000	26.000	298.139	958.704	237.497	189.458	238.167	3.408	-0.165	-0.020	0.020	27.000	26.000	433.097	958.704	293.250	227.185	270.875	4.066	0.214	0.000	-0.187	27.000	26.000	514.364	958.704	261.527	181.087	204.923	11.164	0.111	0.050	-0.133	27.000	26.000	349.594	958.704	240.585	191.120	220.000	10.309	0.168	0.201	0.003	27.000	26.000	436.036	958.704	317.623	221.679	266.667	3.997	0.027	0.062	-0.062	27.000	26.000	361.643	958.704	249.197	185.741	207.059	7.897	0.184	0.203	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
27.000	28.000	27.000	293.051	954.496	238.107	189.042	222.571	3.557	0.149	0.062	-0.044	28.000	27.000	437.189	954.496	297.654	224.593	274.706	4.039	-0.027	0.000	0.080	28.000	27.000	523.804	954.496	267.231	186.522	215.444	11.535	0.371	0.201	-0.041	28.000	27.000	364.750	954.496	242.452	194.667	226.444	10.848	0.539	0.195	-0.198	28.000	27.000	427.241	954.496	309.044	236.036	294.071	4.219	0.222	-0.000	-0.227	28.000	27.000	362.750	954.496	244.475	187.464	210.882	8.073	0.176	0.139	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
28.000	29.000	28.000	278.467	925.586	234.896	183.179	216.077	3.454	-0.103	0.081	0.062	29.000	28.000	354.444	925.586	270.993	234.821	282.125	2.964	-1.075	0.062	0.928	29.000	28.000	422.341	925.586	247.899	181.727	194.762	11.305	-0.230	0.325	0.589	29.000	28.000	353.692	925.586	241.752	208.852	236.444	10.894	0.046	0.192	0.065	29.000	28.000	473.306	925.586	307.095	223.741	289.214	4.674	0.455	-0.062	-0.309	29.000	28.000	353.071	925.586	241.435	185.115	220.900	8.119	0.046	0.064	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
29.000	30.000	29.000	322.024	958.047	231.923	181.000	198.722	4.020	0.566	0.000	-0.376	30.000	29.000	321.333	958.047	262.311	236.031	300.143	2.926	-0.038	0.000	0.062	30.000	29.000	383.735	958.047	239.843	188.045	204.643	11.175	-0.130	0.285	0.222	30.000	29.000	360.333	958.047	234.446	200.840	216.278	11.135	0.241	0.130	-0.130	30.000	29.000	459.367	958.047	304.254	216.889	261.900	4.674	0.000	-0.000	-0.062	30.000	29.000	352.750	958.047	241.791	182.640	205.000	7.981	-0.138	-0.139	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
30.000	31.000	30.000	328.634	964.359	230.920	173.222	206.900	4.261	0.241	0.063	-0.143	31.000	30.000	371.444	964.359	290.090	245.741	332.727	2.807	-0.119	-0.124	0.000	31.000	30.000	393.902	964.359	241.065	170.692	199.727	11.765	0.590	0.285	-0.172	31.000	30.000	360.800	964.359	235.800	195.714	221.571	11.341	0.206	0.128	-0.065	31.000	30.000	479.848	964.359	304.812	209.852	265.286	5.091	0.417	-0.000	-0.392	31.000	30.000	343.786	964.359	236.873	190.160	213.667	7.916	-0.065	-0.064	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
31.000	32.000	31.000	381.690	965.509	244.322	179.120	206.154	4.567	0.306	0.000	-0.315	32.000	31.000	401.519	965.509	298.620	207.138	239.158	2.853	0.046	0.062	0.000	32.000	31.000	442.933	965.509	239.730	186.962	200.857	12.236	0.471	0.142	-0.183	32.000	31.000	349.738	965.509	235.228	191.481	226.875	11.457	0.116	0.070	0.068	32.000	31.000	451.533	965.509	308.796	237.630	298.312	5.210	0.119	-0.000	-0.103	32.000	31.000	379.286	965.509	234.397	190.308	213.200	7.962	0.046	-0.064	-0.075	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
32.000	33.000	32.000	358.086	963.480	235.709	187.560	211.929	4.437	-0.130	0.017	0.063	33.000	32.000	398.242	963.480	292.860	205.536	232.500	2.945	0.092	0.000	-0.062	33.000	32.000	451.364	963.480	239.716	186.217	207.900	12.209	-0.027	0.051	-0.040	33.000	32.000	357.282	963.480	231.187	194.958	216.533	11.506	0.049	0.065	-0.068	33.000	32.000	497.677	963.480	300.978	208.741	276.333	5.524	0.314	-0.000	-0.310	33.000	32.000	343.679	963.480	228.688	183.207	208.417	7.878	-0.084	-0.064	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
33.000	34.000	33.000	396.435	965.202	248.450	189.920	228.778	4.788	0.352	0.000	-0.237	34.000	33.000	422.172	965.202	300.193	212.440	250.733	2.723	-0.222	0.000	0.186	34.000	33.000	374.953	965.202	232.877	197.077	211.600	11.952	-0.257	0.103	0.456	34.000	33.000	368.810	965.202	231.889	189.269	210.308	11.858	0.352	0.195	-0.130	34.000	33.000	498.588	965.202	306.816	213.036	266.500	5.589	0.065	0.062	-0.041	34.000	33.000	343.036	965.202	232.466	177.828	210.000	7.813	-0.065	-0.064	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
34.000	35.000	34.000	355.389	970.863	242.498	186.714	217.500	4.788	0.000	0.017	-0.080	35.000	34.000	439.448	970.863	305.958	214.172	245.389	2.964	0.241	0.081	-0.106	35.000	34.000	356.552	970.863	229.280	183.370	199.944	11.584	-0.368	0.119	0.311	35.000	34.000	336.511	970.863	229.886	196.333	213.000	11.888	0.030	0.063	0.002	35.000	34.000	501.379	970.863	311.724	221.815	266.842	5.562	-0.027	-0.062	-0.062	35.000	34.000	352.000	970.863	235.927	179.000	207.188	7.813	0.000	0.000	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
35.000	36.000	35.000	366.730	966.663	243.087	190.931	213.737	4.899	0.111	0.000	-0.063	36.000	35.000	382.741	966.663	288.457	215.679	256.308	2.945	-0.019	0.144	0.124	36.000	35.000	349.931	966.663	230.317	183.167	194.625	11.890	0.306	0.249	-0.053	36.000	35.000	341.793	966.663	227.418	200.692	222.727	11.322	-0.566	0.133	0.455	36.000	35.000	480.629	966.663	323.395	219.250	273.714	5.654	0.092	0.062	0.020	36.000	35.000	354.429	966.663	236.390	187.154	209.667	7.767	-0.046	-0.010	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
36.000	37.000	36.000	352.564	961.923	250.461	224.100	285.643	5.075	0.176	0.000	-0.063	37.000	36.000	388.481	961.923	296.411	219.448	264.500	3.232	0.287	0.062	-0.206	37.000	36.000	355.206	961.923	229.855	188.880	219.600	12.012	0.122	0.144	0.144	37.000	36.000	356.321	961.923	223.320	194.960	219.917	11.552	0.230	0.130	-0.003	37.000	36.000	440.393	961.923	313.414	204.893	261.462	5.440	-0.214	0.022	0.162	37.000	36.000	336.536	961.923	226.967	181.400	202.933	7.721	-0.046	0.000	0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
37.000	38.000	37.000	371.886	962.211	259.684	233.062	282.368	5.083	0.008	-0.063	-0.143	38.000	37.000	420.852	962.211	311.997	229.286	273.857	3.446	0.214	-0.015	-0.237	38.000	37.000	427.133	962.211	240.686	177.958	199.182	12.670	0.658	0.069	-0.309	38.000	37.000	354.571	962.211	218.430	182.414	199.632	11.671	0.119	0.000	-0.065	38.000	37.000	513.097	962.211	323.983	216.320	279.182	5.635	0.195	-0.000	-0.144	38.000	37.000	348.037	962.211	225.854	168.462	185.059	7.702	-0.019	0.000	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
38.000	39.000	38.000	378.317	952.096	265.879	225.533	275.733	5.010	-0.073	-0.126	-0.046	39.000	38.000	383.556	952.096	318.764	208.786	259.364	3.186	-0.260	-0.063	0.188	39.000	38.000	436.535	952.096	244.209	176.963	197.600	12.873	0.203	0.106	-0.091	39.000	38.000	343.857	952.096	221.871	186.440	199.222	11.690	0.019	0.065	0.000	39.000	38.000	411.576	952.096	270.373	209.300	256.150	4.365	-1.270	-0.060	1.180	39.000	38.000	372.037	952.096	227.003	168.889	185.647	7.767	0.065	0.000	-0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
39.000	40.000	39.000	370.978	933.752	274.075	231.571	281.133	4.834	-0.176	-0.143	0.108	40.000	39.000	467.233	933.752	350.806	225.967	271.353	3.649	0.463	-0.127	-0.506	40.000	39.000	435.326	933.752	243.598	181.240	208.182	13.030	0.157	0.091	-0.091	40.000	39.000	337.536	933.752	223.870	192.880	204.778	11.728	0.038	0.065	0.000	40.000	39.000	450.650	933.752	281.064	222.867	267.700	4.717	0.352	-0.000	-0.290	40.000	39.000	361.556	933.752	230.009	162.600	177.400	7.702	-0.065	0.000	0.064	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
