 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)	T (8)	Base X (8)	Base Y (8)	Tip X (8)	Tip Y (8)	||[body,base]|| (8)	||[base,tip]||  (8)	||[base,tip]|| : [body,base] (8)	[base,tip] ? [body,base] (8)	?||[base,tip]|| : [body,base] (8)	||[tip(t-1),tip(t)]|| : [base,tip] (8)	||[base(t-1),base(t)]|| : [base,tip] (8)	T (9)	Base X (9)	Base Y (9)	Tip X (9)	Tip Y (9)	||[body,base]|| (9)	||[base,tip]||  (9)	||[base,tip]|| : [body,base] (9)	[base,tip] ? [body,base] (9)	?||[base,tip]|| : [body,base] (9)	||[tip(t-1),tip(t)]|| : [base,tip] (9)	||[base(t-1),base(t)]|| : [base,tip] (9)	T (10)	Base X (10)	Base Y (10)	Tip X (10)	Tip Y (10)	||[body,base]|| (10)	||[base,tip]||  (10)	||[base,tip]|| : [body,base] (10)	[base,tip] ? [body,base] (10)	?||[base,tip]|| : [body,base] (10)	||[tip(t-1),tip(t)]|| : [base,tip] (10)	||[base(t-1),base(t)]|| : [base,tip] (10)
33	12.000	18.395	15.600	12.805	11.895	11.775	6.706	6.516	76.722	0.378	-0.090	-0.450	12.000	26.130	17.680	26.260	15.080	6.570	2.603	2.593	17.035	0.126	0.130	NaN	12.000	19.565	21.060	15.795	20.345	7.532	3.837	3.719	28.008	0.313	0.012	-0.319	12.000	27.885	20.280	33.540	12.415	4.237	9.687	9.354	39.639	0.006	NaN	-0.053	12.000	21.255	23.270	17.225	23.725	5.227	4.056	3.874	20.250	-0.317	-0.172	0.136	15.000	24.115	15.990	24.245	14.820	8.308	1.177	1.104	9.168	0.112	-0.057	-0.194	39.000	18.200	16.445	17.420	15.535	11.272	1.199	1.190	13.410	-0.669	0.120	0.733	45.000	23.985	15.210	23.985	15.015	9.018	0.195	0.190	1.711	-0.283	0.195	0.455	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
34	13.000	18.070	15.210	12.870	11.895	12.103	6.167	5.948	71.986	-0.568	-0.055	0.484	13.000	26.130	17.810	26.260	15.275	6.370	2.538	2.534	16.140	-0.059	-0.195	-0.130	13.000	19.695	21.125	15.535	20.410	7.182	4.221	4.069	29.224	0.350	0.245	-0.139	13.000	27.820	20.410	33.475	12.610	4.105	9.634	9.401	38.595	0.047	-0.196	-0.143	13.000	21.450	23.140	17.225	23.660	4.858	4.257	4.016	19.507	0.141	-0.008	-0.209	16.000	24.115	16.055	24.310	14.885	8.166	1.186	1.090	8.898	-0.014	-0.053	-0.064	40.000	17.940	15.535	17.810	15.600	12.042	0.145	0.046	0.553	-1.144	-0.320	-0.174	46.000	24.050	15.470	23.855	14.950	8.907	0.555	0.552	4.914	0.362	0.107	-0.266	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
35	14.000	18.135	15.340	12.935	11.895	12.055	6.238	6.050	72.928	0.102	-0.054	-0.126	14.000	26.195	18.655	26.260	15.470	5.590	3.186	3.184	17.800	0.650	-0.195	-0.843	14.000	19.500	20.930	15.340	20.345	7.529	4.201	3.993	30.061	-0.076	0.202	0.220	14.000	27.755	20.475	33.475	12.610	4.056	9.725	9.420	38.202	0.018	NaN	-0.091	14.000	21.255	23.205	16.965	23.465	5.112	4.298	4.147	21.201	0.132	0.248	0.199	17.000	24.180	16.315	24.310	15.015	7.820	1.306	1.234	9.650	0.144	-0.129	-0.252	41.000	17.940	15.600	17.810	15.665	11.904	0.145	0.046	0.553	5.320E-4	0.029	0.029	47.000	24.050	15.795	23.920	14.950	8.688	0.855	0.850	7.381	0.298	-0.010	-0.321	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
36	15.000	18.200	15.405	13.000	11.960	11.731	6.238	6.054	71.018	0.004	-0.090	-0.090	15.000	26.130	18.850	26.325	15.860	5.200	2.996	2.990	15.548	-0.194	-0.385	-0.199	15.000	19.500	20.930	15.080	20.410	7.327	4.450	4.221	30.927	0.228	0.251	NaN	15.000	28.665	19.695	33.475	12.675	5.039	8.510	8.487	42.765	-0.933	-0.054	1.158	15.000	21.385	23.205	16.965	23.465	4.820	4.428	4.306	20.753	0.159	NaN	-0.130	18.000	23.920	15.860	23.790	15.080	8.198	0.791	0.787	6.456	-0.447	0.021	0.492	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	48.000	24.245	16.640	23.985	15.080	7.725	1.582	1.575	12.168	0.726	-0.139	-0.866	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
37	16.000	18.200	15.340	13.000	12.025	11.687	6.167	5.951	69.556	-0.102	-0.035	0.035	16.000	26.065	19.435	26.260	16.120	4.550	3.321	3.315	15.083	0.325	-0.263	-0.588	16.000	19.500	20.865	15.015	20.410	7.269	4.508	4.246	30.864	0.025	0.065	0.007	16.000	27.040	20.930	33.540	12.545	3.207	10.609	9.964	31.954	1.478	0.143	-1.972	16.000	21.515	23.140	17.485	23.855	4.628	4.093	3.832	17.732	-0.474	-0.444	-0.139	19.000	23.790	15.665	23.725	15.080	8.639	0.589	0.583	5.040	-0.204	0.007	0.208	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	49.000	24.245	16.770	23.985	15.340	7.554	1.453	1.448	10.934	-0.128	-0.256	-0.128	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
38	17.000	18.135	15.145	13.065	11.960	11.784	5.987	5.756	67.824	-0.196	-0.020	0.159	17.000	26.065	19.500	26.260	16.120	4.420	3.386	3.383	14.952	0.068	NaN	-0.065	17.000	19.500	20.735	15.015	20.475	7.238	4.493	4.142	29.981	-0.104	-0.004	0.008	17.000	28.535	19.825	33.410	12.675	4.816	8.654	8.645	41.637	-1.319	-0.181	1.755	17.000	21.385	23.205	17.355	23.660	4.670	4.056	3.913	18.273	0.081	0.107	0.136	20.000	23.790	15.470	23.790	14.950	8.765	0.520	0.505	4.428	-0.078	0.130	0.195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.000	24.180	17.420	24.050	15.405	6.887	2.019	1.960	13.499	0.513	-0.069	-0.644	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
39	18.000	18.070	15.145	13.000	11.895	11.731	6.022	5.822	68.301	0.067	0.090	0.055	18.000	26.195	18.720	26.130	16.120	5.074	2.601	2.596	13.169	-0.787	0.003	0.777	18.000	19.825	20.735	15.145	20.475	6.889	4.687	4.310	29.693	0.168	-0.130	-0.324	18.000	28.340	20.020	32.825	13.845	4.437	7.632	7.612	33.775	-1.034	-1.290	-0.272	18.000	21.515	23.075	17.550	24.115	4.542	4.099	3.752	17.039	-0.161	-0.073	-0.159	21.000	23.595	15.340	23.595	14.820	9.082	0.520	0.502	4.563	-0.003	0.130	0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.000	24.180	17.485	24.115	15.470	6.927	2.016	1.930	13.372	-0.030	-0.067	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
40	19.000	18.070	15.210	13.130	11.960	11.789	5.913	5.705	67.262	-0.117	-0.144	-0.036	19.000	26.065	19.500	26.260	16.185	4.554	3.321	3.320	15.121	0.725	-0.057	-0.786	19.000	19.955	20.670	15.145	20.410	6.813	4.817	4.305	29.330	-0.005	0.004	-0.126	19.000	28.275	20.150	33.475	12.675	4.582	9.106	9.092	41.659	1.480	1.332	-0.144	19.000	21.970	22.945	17.420	23.725	4.054	4.616	4.165	16.883	0.413	0.062	-0.470	22.000	23.530	14.885	23.465	14.625	9.555	0.268	0.268	2.560	-0.234	0.221	0.457	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.000	24.245	17.615	24.050	15.405	6.887	2.219	2.150	14.809	0.220	0.070	-0.135	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
41	20.000	18.200	15.145	13.065	11.960	11.704	6.043	5.771	67.541	0.066	0.055	-0.076	20.000	26.260	18.980	26.260	15.990	5.020	2.990	2.981	14.965	-0.339	0.195	0.520	20.000	20.020	20.735	15.145	20.410	6.692	4.886	4.419	29.575	0.114	NaN	-0.069	20.000	26.910	20.930	30.745	17.030	3.227	5.470	4.928	15.903	-4.164	-5.019	-1.513	20.000	21.645	22.945	17.290	23.595	4.351	4.403	4.073	17.724	-0.092	0.109	0.321	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.000	24.310	17.030	24.050	15.275	7.585	1.774	1.750	13.271	-0.401	0.129	0.569	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
42	21.000	18.395	15.275	13.000	11.895	11.619	6.366	6.073	70.558	0.302	0.090	-0.234	21.000	26.065	19.500	26.260	16.185	4.617	3.321	3.319	15.324	0.338	-0.195	-0.531	21.000	20.150	20.605	15.080	20.345	6.767	5.077	4.469	30.243	0.050	0.068	-0.123	21.000	27.560	20.865	33.410	12.740	3.634	10.012	9.883	35.913	4.956	5.039	0.433	21.000	22.035	22.815	17.290	23.660	4.111	4.820	4.234	17.407	0.161	0.011	-0.407	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.000	24.180	16.250	23.920	15.080	8.387	1.199	1.194	10.013	-0.556	0.219	0.790	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
43	22.000	18.330	15.275	13.065	11.960	11.704	6.222	5.954	69.687	-0.118	-0.090	0.055	22.000	26.260	19.045	26.260	16.120	5.077	2.925	2.921	14.830	-0.398	0.065	0.455	22.000	18.850	20.670	15.080	20.475	7.937	3.775	3.481	27.627	-0.988	-0.007	1.295	22.000	27.820	20.670	33.475	12.610	3.896	9.846	9.768	38.059	-0.115	0.144	0.309	22.000	21.970	22.815	17.550	24.115	4.234	4.607	3.807	16.123	-0.427	-0.121	0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.000	24.180	16.055	23.920	15.080	8.617	1.009	1.009	8.691	-0.185	NaN	0.188	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
44	23.000	18.525	15.340	13.065	11.960	11.612	6.422	6.130	71.183	0.176	NaN	-0.200	23.000	26.260	18.590	26.260	16.185	5.527	2.405	2.404	13.288	-0.517	-0.065	0.455	23.000	19.240	20.670	14.950	20.345	7.703	4.302	3.982	30.678	0.501	0.139	-0.389	23.000	28.080	20.345	33.475	12.610	4.244	9.431	9.349	39.681	-0.419	NaN	0.415	23.000	21.450	23.205	17.615	24.115	4.768	3.941	3.591	17.120	-0.217	-0.063	0.596	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.000	24.050	15.600	23.790	14.950	9.147	0.700	0.698	6.388	-0.310	0.169	0.471	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
45	24.000	18.590	15.405	13.130	11.960	11.504	6.456	6.221	71.567	0.091	-0.055	-0.090	24.000	26.065	19.565	26.260	16.120	4.363	3.451	3.427	14.952	1.023	0.065	-0.984	24.000	18.720	20.800	14.820	20.410	8.220	3.919	3.756	30.876	-0.226	0.123	0.504	24.000	27.170	21.255	33.475	12.610	2.796	10.700	10.146	28.367	0.797	NaN	-1.271	24.000	21.970	22.815	17.550	24.180	4.493	4.626	3.949	17.741	0.358	0.081	-0.612	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
46	25.000	19.045	15.730	13.130	11.895	11.180	7.049	6.821	76.257	0.599	0.035	-0.559	25.000	26.130	19.565	26.325	16.120	4.443	3.451	3.407	15.138	-0.020	0.004	0.004	25.000	18.785	20.735	15.015	20.410	8.450	3.784	3.605	30.462	-0.151	-0.194	-0.059	25.000	28.145	20.280	31.915	15.470	4.020	6.111	5.896	23.702	-4.250	-3.213	1.369	25.000	21.645	22.945	17.615	24.050	5.048	4.179	3.716	18.759	-0.233	-0.097	0.348	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
47	26.000	19.175	15.860	13.130	11.960	11.460	7.194	6.944	79.574	0.123	-0.035	-0.180	26.000	26.260	18.980	26.260	16.185	5.427	2.795	2.779	15.079	-0.628	-0.065	0.585	26.000	19.045	20.865	14.690	20.345	8.553	4.386	4.185	35.794	0.580	0.330	-0.274	26.000	27.950	20.670	33.475	12.805	3.866	9.612	9.116	35.245	3.220	3.077	-0.431	26.000	22.035	22.750	17.615	24.115	5.077	4.626	3.751	19.042	0.035	0.019	-0.430	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
48	27.000	19.305	15.925	13.065	11.960	11.465	7.393	7.106	81.475	0.163	0.055	-0.145	27.000	26.065	19.565	26.325	16.185	5.012	3.390	3.288	16.478	0.509	0.005	-0.598	27.000	19.240	20.800	14.560	20.280	8.518	4.709	4.440	37.822	0.255	0.136	-0.187	27.000	27.950	20.735	33.475	12.610	3.911	9.826	9.302	36.377	0.186	0.161	-0.054	27.000	22.035	22.685	17.615	24.180	5.204	4.666	3.618	18.827	-0.133	0.021	-0.021	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
49	28.000	19.630	16.315	13.195	11.960	10.714	7.770	7.582	81.234	0.476	-0.108	-0.488	28.000	26.195	19.435	26.260	16.120	4.745	3.316	3.259	15.464	-0.029	0.064	0.133	28.000	19.305	20.800	14.170	20.280	8.356	5.161	4.920	41.109	0.480	0.388	-0.065	28.000	27.690	21.060	33.475	12.675	3.138	10.187	9.483	29.752	0.181	-0.054	-0.415	28.000	21.970	22.750	17.680	24.180	5.188	4.522	3.763	19.520	0.145	-0.062	0.082	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
50	29.000	20.215	16.705	13.260	11.960	10.310	8.419	8.178	84.314	0.596	-0.054	-0.703	29.000	26.130	19.565	26.390	16.055	4.908	3.520	3.388	16.630	0.129	0.074	-0.134	29.000	19.305	20.735	13.845	20.215	8.608	5.485	5.168	44.481	0.248	0.330	0.006	29.000	27.625	21.060	32.565	14.300	3.356	8.373	7.444	24.978	-2.039	-1.849	-0.038	29.000	21.645	23.010	17.680	24.050	5.628	4.099	3.594	20.229	-0.168	-0.033	0.380	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
51	30.000	20.150	16.705	13.195	11.960	10.394	8.419	8.213	85.362	0.035	0.054	0.054	30.000	26.390	18.850	26.325	16.315	5.525	2.536	2.515	13.896	-0.873	-0.258	0.708	30.000	19.630	20.735	13.650	20.215	8.403	6.003	5.633	47.337	0.465	0.194	-0.324	30.000	27.625	21.060	33.540	12.675	3.273	10.261	9.030	29.558	1.586	1.890	NaN	30.000	22.035	22.685	17.680	24.180	5.448	4.604	3.711	20.217	0.116	0.042	-0.474	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
52	31.000	19.565	16.250	13.260	11.960	10.993	7.626	7.433	81.707	-0.780	-0.054	0.740	31.000	26.325	18.980	26.325	16.575	5.378	2.405	2.384	12.819	-0.131	-0.260	-0.130	31.000	19.565	20.735	13.585	20.215	8.286	6.003	5.619	46.560	-0.014	0.065	0.065	31.000	27.495	21.320	33.540	12.545	3.024	10.656	9.585	28.988	0.555	0.107	-0.288	31.000	21.645	23.140	17.680	24.115	5.520	4.083	3.668	20.250	-0.043	-0.016	0.487	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
53	32.000	19.955	16.575	13.195	11.960	10.620	8.185	8.009	85.049	0.576	0.054	-0.505	32.000	26.325	18.850	26.390	16.770	5.482	2.081	2.035	11.158	-0.348	-0.193	0.130	32.000	19.825	20.735	13.520	20.150	8.258	6.332	5.956	49.183	0.337	0.071	-0.259	32.000	27.495	21.450	33.605	12.545	2.802	10.800	9.309	26.081	-0.276	0.037	-0.107	32.000	21.970	22.750	17.745	24.115	5.536	4.440	3.699	20.479	0.031	-0.062	-0.429	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
54	33.000	20.215	16.770	13.260	12.025	10.391	8.419	8.229	85.506	0.220	-0.090	-0.325	33.000	26.325	18.395	26.455	17.030	6.006	1.371	1.322	7.939	-0.713	-0.253	0.453	33.000	20.085	20.735	13.585	20.215	8.110	6.521	6.064	49.179	0.108	-0.070	-0.259	33.000	27.625	21.255	33.605	12.610	3.066	10.512	9.121	27.965	-0.188	-0.053	0.234	33.000	22.035	22.555	17.745	24.180	5.611	4.587	3.567	20.014	-0.133	0.023	-0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
