dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)
-20.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.000	-20.000	153.364	406.330	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-19.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.000	-19.000	162.933	391.811	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-18.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.000	-18.000	156.882	392.085	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-17.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.000	-17.000	153.412	391.027	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-16.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.000	-16.000	159.556	395.760	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-15.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.000	-15.000	162.259	398.868	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-14.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.000	-14.000	166.619	404.138	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-13.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.000	-13.000	163.964	407.592	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-12.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.000	-12.000	160.533	409.595	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-11.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.000	-11.000	169.278	408.318	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-10.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.000	-10.000	166.600	405.654	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-9.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	19.000	-9.000	168.769	407.391	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-8.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000	-8.000	178.481	405.012	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.000	-8.000	166.478	401.280	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-7.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.000	-7.000	166.176	388.184	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.000	-7.000	170.200	407.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-6.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.000	-6.000	155.825	389.372	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.000	-6.000	173.765	407.267	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-5.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.000	-5.000	175.680	386.524	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.000	-5.000	160.000	404.266	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-4.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000	-4.000	208.585	405.012	NaN	NaN	NaN	NaN	NaN	NaN	NaN	5.000	-4.000	161.242	383.997	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.000	-4.000	168.286	404.098	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-3.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.000	-3.000	202.548	388.184	NaN	NaN	NaN	NaN	NaN	NaN	NaN	6.000	-3.000	174.235	393.108	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.000	-3.000	172.667	409.396	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-2.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3.000	-2.000	209.953	389.372	NaN	NaN	NaN	NaN	NaN	NaN	NaN	7.000	-2.000	160.100	395.500	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.000	-2.000	173.278	410.427	NaN	NaN	NaN	NaN	NaN	NaN	NaN
-1.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	4.000	-1.000	206.634	386.524	NaN	NaN	NaN	NaN	NaN	NaN	NaN	8.000	-1.000	154.250	406.330	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.000	-1.000	175.643	409.297	NaN	NaN	NaN	NaN	NaN	NaN	NaN
0.000	1.000	0.000	231.111	405.012	192.973	142.806	152.957	5.125	0.000	NaN	NaN	1.000	0.000	249.826	405.012	222.489	151.600	174.250	4.083	0.000	NaN	NaN	1.000	0.000	228.535	405.012	183.309	135.923	147.773	7.750	0.000	NaN	NaN	1.000	0.000	210.689	405.012	174.706	147.533	162.632	11.391	0.000	NaN	NaN	5.000	0.000	230.207	383.997	209.971	208.947	223.267	0.773	0.773	NaN	NaN	9.000	0.000	165.389	391.811	152.667	152.667	156.000	0.173	0.173	NaN	NaN	28.000	0.000	169.083	409.730	153.383	147.450	155.571	1.012	1.012	NaN	NaN
1.000	2.000	1.000	223.296	388.184	187.072	145.704	163.200	4.329	-0.796	-0.064	0.714	2.000	1.000	252.976	388.184	225.912	168.086	190.625	3.487	-0.596	-0.297	-0.041	2.000	1.000	217.529	388.184	180.074	139.677	161.133	7.858	0.108	0.270	0.109	2.000	1.000	198.929	388.184	170.366	143.355	152.227	11.085	-0.306	0.254	0.472	6.000	1.000	231.725	393.108	230.120	164.943	180.950	4.987	4.214	3.259	-1.046	10.000	1.000	169.324	392.085	162.000	166.120	173.722	0.928	0.756	0.042	-0.416	29.000	1.000	170.641	403.821	153.297	143.458	167.667	2.341	1.328	1.134	0.087
2.000	3.000	2.000	232.000	389.372	187.766	144.586	157.000	4.811	0.482	0.077	-0.191	3.000	2.000	242.622	389.372	200.609	158.300	178.000	2.292	-1.195	-0.050	1.199	3.000	2.000	225.133	389.372	183.063	139.655	156.444	8.207	0.349	0.361	-0.090	3.000	2.000	192.056	389.372	171.703	142.467	159.071	10.725	-0.360	0.205	0.472	7.000	2.000	225.356	395.500	227.901	152.240	164.684	5.274	0.287	0.175	-0.142	11.000	2.000	167.750	391.027	157.962	156.214	166.167	0.733	-0.195	0.226	0.290	30.000	2.000	174.179	405.075	179.000	179.000	191.600	0.364	-1.977	-1.028	1.108E-15
3.000	4.000	3.000	222.407	386.524	185.987	141.069	155.105	4.245	-0.566	0.064	0.395	4.000	3.000	265.133	386.524	212.891	162.909	188.200	2.686	0.395	-0.000	-0.367	4.000	3.000	219.059	386.524	179.936	139.077	160.231	8.540	0.333	0.325	0.090	4.000	3.000	191.300	386.524	169.471	142.719	153.700	10.549	-0.176	0.318	0.357	8.000	3.000	249.455	406.330	222.110	142.731	152.810	9.486	4.211	0.783	-2.947	12.000	3.000	170.419	395.760	160.646	152.276	162.500	1.583	0.850	0.289	-0.269	31.000	3.000	183.918	406.318	NaN	NaN	NaN	NaN	NaN	0.000	0.000
4.000	5.000	4.000	230.074	383.997	189.152	140.000	163.083	4.153	-0.092	0.000	0.076	5.000	4.000	245.711	383.997	204.320	159.382	177.316	2.410	-0.276	0.194	0.456	5.000	4.000	218.152	383.997	179.191	141.222	166.455	8.788	0.249	0.234	0.000	5.000	4.000	196.500	383.997	172.120	150.375	157.269	10.809	0.260	0.319	0.064	9.000	4.000	207.194	391.811	155.915	134.778	142.750	1.913	-7.573	0.197	6.779	13.000	4.000	169.902	398.868	157.035	144.895	163.833	1.748	0.165	0.234	-0.055	32.000	4.000	183.733	411.315	163.691	153.267	162.533	1.453	1.453	0.000	0.000
5.000	6.000	5.000	236.833	393.108	191.571	144.100	166.000	4.310	0.157	-0.064	-0.064	6.000	5.000	255.933	393.108	206.588	159.806	181.348	2.908	0.498	0.134	-0.367	6.000	5.000	229.611	393.108	180.308	144.462	162.667	9.037	0.249	0.325	0.090	6.000	5.000	183.556	393.108	175.071	143.690	155.952	11.077	0.268	0.296	0.049	10.000	5.000	211.300	392.085	162.284	140.897	151.000	1.848	-0.065	-0.143	-0.091	14.000	5.000	183.038	404.138	NaN	NaN	NaN	NaN	NaN	0.000	0.000	33.000	5.000	173.077	406.671	162.867	157.583	171.083	0.798	-0.655	-0.181	0.151
6.000	7.000	6.000	207.222	395.500	185.419	146.000	156.947	2.799	-1.511	-0.014	1.298	7.000	6.000	273.956	395.500	208.616	156.647	176.263	3.119	0.211	0.102	-0.091	7.000	6.000	228.056	395.500	176.656	146.192	164.250	9.489	0.452	0.271	-0.144	7.000	6.000	190.667	395.500	175.354	140.000	156.118	11.938	0.861	0.346	-0.331	11.000	6.000	208.500	391.027	160.630	141.767	151.500	1.913	0.065	-0.037	0.000	15.000	6.000	158.089	407.592	153.162	150.591	157.722	1.575	1.575	0.000	0.000	34.000	6.000	162.241	400.415	153.208	153.636	158.053	0.531	-0.268	0.195	0.390
7.000	8.000	7.000	210.926	406.330	183.963	139.433	152.158	3.606	0.807	0.013	-0.777	8.000	7.000	274.435	406.330	212.129	160.412	183.136	3.230	0.111	0.091	-0.000	8.000	7.000	210.588	406.330	177.559	142.839	159.429	9.616	0.127	0.288	0.160	8.000	7.000	203.444	406.330	174.619	141.235	162.800	12.225	0.287	0.191	-0.191	12.000	7.000	226.682	395.760	207.823	139.000	148.214	5.431	3.519	-0.011	-3.223	16.000	7.000	159.976	409.595	157.111	151.500	161.050	2.444	0.869	-0.091	-0.809	35.000	7.000	170.158	401.511	161.022	157.040	180.000	0.882	0.352	-0.175	-0.516
8.000	9.000	8.000	219.407	391.811	193.019	141.931	157.882	3.801	0.195	0.000	-0.191	9.000	8.000	252.957	391.811	210.773	159.741	191.182	3.252	0.022	0.069	0.037	9.000	8.000	217.735	391.811	177.608	143.692	163.923	10.217	0.601	0.325	-0.234	9.000	8.000	201.606	391.811	175.141	139.519	154.450	12.504	0.279	0.077	-0.063	13.000	8.000	242.705	398.868	211.814	136.889	149.833	5.910	0.479	-0.034	-0.508	17.000	8.000	174.085	408.318	160.108	146.609	161.125	2.968	0.525	-0.137	-0.466	36.000	8.000	180.967	398.955	167.982	165.840	171.818	0.871	-0.011	-0.042	-0.141
9.000	10.000	9.000	238.704	392.085	196.091	143.903	158.556	3.977	0.176	-0.010	-0.192	10.000	9.000	252.156	392.085	207.851	156.594	179.467	3.463	0.211	0.107	-0.037	10.000	9.000	222.067	392.085	179.188	141.900	157.062	10.603	0.387	0.288	0.000	10.000	9.000	217.185	392.085	174.791	138.960	153.200	12.994	0.490	0.127	-0.472	14.000	9.000	234.767	404.138	209.700	139.484	152.385	5.569	-0.341	-0.041	0.233	18.000	9.000	160.727	405.654	160.907	161.914	171.389	1.342	-1.626	-0.636	0.425	37.000	9.000	169.212	399.436	162.462	161.409	170.312	0.752	-0.119	0.081	0.121
10.000	11.000	10.000	221.000	391.027	187.888	136.968	156.562	3.143	-0.834	-0.050	0.776	11.000	10.000	258.935	391.027	217.114	162.469	197.909	3.352	-0.111	-0.196	-0.091	11.000	10.000	243.378	391.027	175.873	147.433	165.062	10.568	-0.035	0.215	0.342	11.000	10.000	206.630	391.027	176.192	141.656	153.174	12.650	-0.344	0.127	0.458	15.000	10.000	239.588	407.592	221.104	145.429	158.381	8.330	2.761	-0.190	-2.807	19.000	10.000	173.955	407.391	162.799	159.793	169.095	1.794	0.452	-0.302	-0.550	38.000	10.000	176.690	406.067	163.237	156.963	167.895	1.020	0.268	0.000	-0.085
11.000	12.000	11.000	217.074	395.760	192.297	147.233	167.000	3.254	0.111	-0.140	-0.268	12.000	11.000	251.067	395.760	210.591	155.258	168.870	3.287	-0.065	-0.090	-0.053	12.000	11.000	226.390	395.760	174.601	143.581	160.318	10.653	0.084	0.128	-0.055	12.000	11.000	193.250	395.760	175.033	146.536	168.800	12.520	-0.130	0.205	0.380	16.000	11.000	240.217	409.595	219.355	140.833	149.647	6.951	-1.379	0.000	1.333	20.000	11.000	166.633	401.280	163.642	164.000	171.529	1.085	-0.708	0.574	0.258	39.000	11.000	162.708	406.368	161.708	159.450	175.667	0.552	-0.469	-0.145	0.067
12.000	13.000	12.000	201.071	398.868	177.097	141.828	153.700	2.772	-0.482	0.063	0.585	13.000	12.000	250.400	398.868	208.218	149.030	163.750	3.306	0.019	-0.090	-0.090	13.000	12.000	241.587	398.868	176.813	150.794	173.938	11.207	0.555	0.075	-0.324	13.000	12.000	205.067	398.868	175.482	139.207	168.444	13.242	0.723	0.141	-0.521	17.000	12.000	241.822	408.318	213.049	146.219	154.500	5.420	-1.531	-0.284	1.150	21.000	12.000	183.576	407.145	169.333	167.682	177.615	1.223	0.138	0.189	-0.578	40.000	12.000	166.857	409.244	161.189	161.424	174.875	0.752	0.201	-1.572E-15	-0.262
13.000	14.000	13.000	209.556	404.138	189.685	143.448	156.300	3.319	0.547	0.000	-0.586	14.000	13.000	279.067	404.138	216.965	148.812	165.444	3.655	0.349	-0.037	-0.415	14.000	13.000	226.956	404.138	179.536	148.400	163.318	11.199	-0.008	0.055	0.055	14.000	13.000	197.815	404.138	175.377	144.250	158.867	13.086	-0.157	0.254	0.331	18.000	13.000	242.311	405.654	212.590	145.344	156.471	5.485	0.065	0.049	0.000	22.000	13.000	178.226	407.267	166.481	161.455	173.333	1.020	-0.203	0.138	0.276	41.000	13.000	173.862	410.479	162.929	159.897	165.708	0.752	0.000	-0.145	1.623E-15
14.000	15.000	14.000	222.630	407.592	195.299	141.062	149.880	3.411	0.092	0.000	-0.064	15.000	14.000	256.778	407.592	210.625	154.469	175.450	3.509	-0.146	-0.054	0.126	15.000	14.000	203.651	407.592	179.386	145.233	169.067	11.069	-0.130	0.034	0.069	15.000	14.000	202.133	407.592	176.362	141.207	155.941	13.789	0.704	0.331	-0.268	19.000	14.000	248.489	407.391	211.809	146.040	155.667	5.293	-0.192	-0.096	0.092	23.000	14.000	165.062	404.266	166.056	165.529	176.111	0.527	-0.493	0.065	0.325	42.000	14.000	178.172	416.866	159.768	153.154	165.333	1.001	0.249	0.257	-0.091
15.000	16.000	15.000	237.593	409.595	199.937	141.500	156.733	3.755	0.344	0.000	-0.384	16.000	15.000	241.535	409.595	210.901	159.935	183.529	3.436	-0.073	0.144	0.144	16.000	15.000	204.091	409.595	180.292	136.120	154.900	11.280	0.211	-0.109	-0.270	16.000	15.000	200.833	409.595	177.791	141.133	167.900	13.957	0.168	0.050	-0.064	20.000	15.000	207.737	401.280	178.810	138.567	151.133	3.146	-2.148	0.320	2.252	24.000	15.000	166.300	404.098	162.000	162.000	177.000	0.238	-0.290	0.058	0.087	43.000	15.000	168.737	419.448	160.500	158.120	167.700	0.763	-0.238	-0.273	0.143
16.000	17.000	16.000	216.630	408.318	179.826	149.033	167.250	1.873	-1.882	-0.063	1.750	17.000	16.000	259.854	408.318	221.306	169.781	200.750	3.693	0.257	-0.144	-0.415	17.000	16.000	203.205	408.318	180.400	141.533	166.600	11.494	0.214	0.165	-0.055	17.000	16.000	201.485	408.318	174.704	141.690	153.353	14.179	0.222	0.063	-0.141	21.000	16.000	233.844	407.145	204.827	144.387	160.000	5.607	2.462	-0.092	-2.253	25.000	16.000	174.941	409.396	161.717	160.727	173.130	0.630	0.393	0.056	-0.331	44.000	16.000	171.375	421.596	171.167	171.167	177.400	0.219	-0.545	-0.029	0.145
17.000	18.000	17.000	225.179	405.654	192.260	148.065	171.214	2.596	0.723	-0.063	-0.662	18.000	17.000	241.543	405.654	213.548	159.306	189.867	3.433	-0.260	-0.170	0.078	18.000	17.000	217.750	405.654	178.953	146.500	163.722	11.586	0.092	0.200	0.123	18.000	17.000	221.515	405.654	175.323	152.167	167.263	14.302	0.122	-0.154	-0.255	22.000	17.000	250.244	407.267	210.672	147.469	161.320	6.389	0.781	-0.276	-1.056	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
18.000	19.000	18.000	226.769	407.391	184.692	150.000	170.600	2.225	-0.371	0.000	0.456	19.000	18.000	257.622	407.391	211.273	153.200	166.550	3.471	0.038	-0.130	-0.130	19.000	18.000	213.206	407.391	178.567	144.500	162.235	11.291	-0.295	0.179	0.379	19.000	18.000	202.576	407.391	175.591	149.000	157.423	13.931	-0.371	-0.013	0.331	23.000	18.000	205.161	404.266	178.437	147.625	161.889	3.058	-3.330	-0.136	2.712	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19.000	20.000	19.000	228.528	401.280	183.021	152.065	174.909	2.022	-0.203	0.000	0.142	20.000	19.000	265.370	401.280	211.592	161.061	187.438	3.452	-0.019	-0.234	-0.234	20.000	19.000	218.333	401.280	177.412	139.094	157.467	11.586	0.295	0.167	-0.089	20.000	19.000	209.452	401.280	173.865	162.973	172.652	14.929	0.999	0.467	-0.267	24.000	19.000	215.459	404.098	183.360	156.935	187.000	3.246	0.187	-0.367	-0.415	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20.000	21.000	20.000	221.056	407.145	180.750	148.032	162.222	1.892	-0.130	0.053	0.139	21.000	20.000	272.884	407.145	216.141	172.029	191.158	3.257	-0.195	-0.182	-0.039	21.000	20.000	226.413	407.145	179.629	143.630	160.250	12.382	0.796	0.212	-0.401	21.000	20.000	204.000	407.145	179.582	181.949	202.231	14.428	-0.501	-0.244	0.192	25.000	20.000	243.465	409.396	219.739	156.062	177.857	5.520	2.274	-0.319	-2.344	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21.000	22.000	21.000	209.500	407.267	179.898	150.724	173.143	1.716	-0.176	-0.048	0.063	22.000	21.000	255.273	407.267	208.938	164.389	201.182	3.027	-0.230	-0.142	0.142	22.000	21.000	220.806	407.267	179.969	149.630	172.812	12.214	-0.168	0.290	0.256	22.000	21.000	199.433	407.267	182.302	180.286	199.762	13.889	-0.539	-0.407	0.000	26.000	21.000	241.721	410.427	214.773	148.333	174.417	5.623	0.103	-0.227	-0.275	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
