 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)	T (8)	Base X (8)	Base Y (8)	Tip X (8)	Tip Y (8)	||[body,base]|| (8)	||[base,tip]||  (8)	||[base,tip]|| : [body,base] (8)	[base,tip] ? [body,base] (8)	?||[base,tip]|| : [body,base] (8)	||[tip(t-1),tip(t)]|| : [base,tip] (8)	||[base(t-1),base(t)]|| : [base,tip] (8)	T (9)	Base X (9)	Base Y (9)	Tip X (9)	Tip Y (9)	||[body,base]|| (9)	||[base,tip]||  (9)	||[base,tip]|| : [body,base] (9)	[base,tip] ? [body,base] (9)	?||[base,tip]|| : [body,base] (9)	||[tip(t-1),tip(t)]|| : [base,tip] (9)	||[base(t-1),base(t)]|| : [base,tip] (9)
123	102.000	14.560	6.045	15.340	4.160	4.626	2.040	1.826	8.446	-0.045	NaN	0.085	102.000	20.865	10.790	27.105	10.920	5.981	6.241	6.241	37.332	-0.438	NaN	0.451	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	102.000	11.050	7.800	5.330	11.115	4.784	6.611	2.604	12.455	0.016	NaN	-0.169	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	102.000	20.475	21.060	24.115	35.100	11.807	14.504	14.090	166.364	0.096	NaN	-0.079	102.000	23.855	16.120	39.780	25.610	10.501	18.538	18.537	194.663	-0.212	-0.145	0.067	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
124	103.000	14.560	6.110	15.340	4.160	4.432	2.100	1.888	8.366	0.062	NaN	-0.060	103.000	20.995	10.855	27.105	10.920	6.119	6.110	6.105	37.353	-0.137	NaN	0.131	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	103.000	11.050	7.605	5.460	10.985	4.823	6.532	2.395	11.551	-0.209	-0.179	-0.101	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	103.000	20.410	20.865	24.180	34.840	11.719	14.475	14.102	165.261	0.012	-0.234	-0.205	103.000	23.855	16.185	39.715	25.545	10.604	18.416	18.408	195.195	-0.129	-0.089	0.033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
125	104.000	14.690	6.045	15.340	4.160	4.489	1.994	1.855	8.327	-0.033	NaN	0.104	104.000	21.385	10.725	26.520	10.920	6.503	5.139	5.139	33.416	-0.966	-0.585	0.385	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	104.000	10.920	7.540	5.460	10.985	4.966	6.456	2.285	11.348	-0.110	NaN	0.075	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	104.000	20.410	20.865	24.115	34.775	11.719	14.395	14.014	164.230	-0.088	-0.080	NaN	104.000	23.855	16.250	39.650	25.415	10.639	18.261	18.245	194.105	-0.163	-0.121	0.033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
126	105.000	14.690	6.045	15.340	4.160	4.359	1.994	1.854	8.082	-9.488E-4	NaN	NaN	105.000	20.865	10.790	25.935	10.855	5.993	5.070	5.063	30.344	-0.075	-0.586	-0.519	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105.000	10.790	7.540	5.460	10.985	4.995	6.346	2.397	11.974	0.112	NaN	0.109	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105.000	20.280	20.540	24.245	34.580	11.486	14.589	14.257	163.757	0.243	-0.152	-0.348	105.000	23.855	16.250	39.585	25.350	10.709	18.173	18.147	194.333	-0.099	-0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
127	106.000	14.755	6.045	15.340	4.160	4.422	1.974	1.867	8.256	0.013	NaN	0.019	106.000	20.995	10.725	25.870	10.855	6.116	4.877	4.876	29.820	-0.187	-0.065	0.128	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106.000	10.985	7.475	5.460	10.985	4.914	6.546	2.249	11.053	-0.148	NaN	-0.199	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106.000	20.345	20.670	24.245	34.515	11.574	14.384	14.047	162.582	-0.210	-0.063	0.143	106.000	23.855	16.315	39.520	25.350	10.709	18.084	18.057	193.370	-0.090	-0.056	0.032	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
128	107.000	14.820	5.785	15.340	4.160	4.615	1.706	1.625	7.499	-0.242	NaN	0.267	107.000	21.125	10.660	25.675	10.855	6.310	4.554	4.554	28.738	-0.322	-0.195	0.127	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107.000	10.790	7.540	5.460	10.985	4.942	6.346	2.353	11.627	0.104	NaN	0.199	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107.000	20.280	20.540	24.180	34.450	11.517	14.446	14.096	162.341	0.049	-0.080	-0.143	107.000	23.725	16.185	39.455	25.350	10.619	18.205	18.184	193.095	0.127	-0.056	-0.178	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
129	108.000	14.820	5.850	15.340	4.225	4.420	1.706	1.625	7.183	NaN	-0.062	-0.062	108.000	20.930	10.725	25.545	10.855	6.127	4.617	4.612	28.257	0.058	-0.130	-0.193	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	108.000	10.985	7.475	5.460	10.985	4.745	6.546	2.398	11.378	0.045	NaN	-0.199	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	108.000	20.215	20.280	24.115	34.450	11.371	14.697	14.324	162.882	0.228	-0.017	-0.268	108.000	23.725	16.250	39.325	25.350	10.727	18.060	18.024	193.336	-0.160	-0.112	0.033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
130	109.000	14.820	5.785	15.340	4.225	4.485	1.644	1.560	6.997	-0.065	NaN	0.062	109.000	21.060	10.725	25.545	10.855	6.257	4.487	4.483	28.046	-0.129	NaN	0.130	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	109.000	11.115	7.475	5.460	10.985	4.641	6.656	2.401	11.141	0.003	NaN	-0.110	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	109.000	20.215	20.215	24.180	34.450	11.314	14.777	14.403	162.958	0.079	0.017	-0.063	109.000	23.855	16.315	39.260	25.285	10.871	17.826	17.792	193.408	-0.232	-0.089	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
131	110.000	14.560	6.045	15.145	4.485	4.308	1.666	1.501	6.464	-0.059	-0.312	-0.335	110.000	22.035	10.790	25.545	10.855	7.100	3.511	3.507	24.898	-0.976	NaN	0.976	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110.000	10.985	7.475	5.460	10.985	4.889	6.546	2.428	11.868	0.027	NaN	0.110	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110.000	20.280	20.475	24.115	34.450	11.456	14.492	14.155	162.147	-0.249	-0.017	0.268	110.000	23.920	16.315	39.130	25.220	10.781	17.625	17.595	189.686	-0.196	-0.145	0.056	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
132	111.000	14.560	6.110	15.145	4.485	4.043	1.727	1.573	6.359	0.072	NaN	-0.061	111.000	21.125	10.725	25.545	10.855	6.267	4.422	4.413	27.657	0.906	NaN	-0.912	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111.000	11.050	7.475	5.525	10.985	4.670	6.546	2.534	11.834	0.106	-0.055	-0.055	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111.000	20.150	20.020	24.180	34.450	11.195	14.982	14.630	163.786	0.475	0.017	-0.473	111.000	23.855	16.120	39.065	25.155	10.781	17.691	17.667	190.463	0.072	-0.089	-0.155	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
133	112.000	14.495	6.045	15.080	4.485	4.114	1.666	1.498	6.160	-0.075	-0.023	0.038	112.000	21.450	10.790	25.545	10.855	6.597	4.096	4.081	26.926	-0.331	NaN	0.326	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	112.000	10.855	7.540	5.460	10.985	4.796	6.401	2.666	12.785	0.132	0.055	0.199	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	112.000	20.150	19.955	24.180	34.320	11.138	14.920	14.564	162.210	-0.066	-0.125	-0.063	112.000	23.855	16.315	38.870	25.155	10.890	17.424	17.380	189.272	-0.287	-0.168	0.099	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
134	113.000	14.430	6.045	15.080	4.550	4.178	1.630	1.428	5.966	-0.070	-0.060	-0.026	113.000	21.450	10.790	25.545	10.855	6.656	4.096	4.085	27.188	0.003	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	113.000	10.985	7.475	5.525	10.985	4.707	6.491	2.413	11.357	-0.253	-0.055	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	113.000	20.215	20.150	24.180	34.125	11.314	14.527	14.175	160.373	-0.389	-0.188	0.205	113.000	23.725	16.185	38.805	25.090	10.727	17.513	17.484	187.539	0.103	-0.089	-0.178	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
135	114.000	14.495	5.915	15.080	4.550	4.168	1.485	1.326	5.526	-0.102	NaN	0.145	114.000	21.450	10.790	25.545	10.855	6.733	4.096	4.079	27.463	-0.006	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	114.000	10.660	7.540	5.460	10.985	4.816	6.238	2.608	12.561	0.196	0.054	0.307	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	114.000	20.150	19.890	24.180	34.060	11.200	14.732	14.359	160.820	0.184	-0.063	-0.268	114.000	23.725	16.185	38.675	25.025	10.853	17.368	17.332	188.114	-0.151	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
136	115.000	14.495	5.980	15.080	4.485	4.038	1.605	1.454	5.873	0.128	0.061	-0.061	115.000	21.385	10.790	25.545	10.855	6.676	4.161	4.139	27.632	0.060	NaN	-0.065	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115.000	10.790	7.475	5.460	10.985	4.706	6.382	2.600	12.236	-0.008	NaN	-0.144	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115.000	20.085	19.695	24.180	33.865	11.055	14.750	14.389	159.063	0.030	-0.187	-0.205	115.000	23.725	16.185	38.545	24.960	10.890	17.223	17.183	187.121	-0.150	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
137	116.000	14.625	5.785	15.080	4.485	4.227	1.377	1.285	5.433	-0.169	NaN	0.227	116.000	21.320	10.725	25.610	10.855	6.604	4.292	4.279	28.257	0.140	0.065	-0.067	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	116.000	10.855	7.475	5.460	10.985	4.651	6.436	2.610	12.143	0.011	NaN	-0.054	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	116.000	20.150	19.760	24.180	33.670	11.143	14.482	14.122	157.364	-0.266	-0.187	0.081	116.000	23.660	16.185	38.480	24.895	10.836	17.190	17.142	185.756	-0.041	-0.089	-0.056	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
138	117.000	14.625	5.980	15.015	4.485	3.967	1.545	1.481	5.877	0.196	-0.016	-0.189	117.000	21.190	10.790	25.545	10.855	6.490	4.355	4.326	28.079	0.048	-0.065	-0.129	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117.000	10.920	7.475	5.460	11.050	4.562	6.526	2.655	12.109	0.044	0.036	-0.054	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117.000	20.085	19.630	24.180	33.475	11.055	14.438	14.104	155.915	-0.018	-0.187	-0.143	117.000	23.660	16.185	38.415	24.895	10.874	17.134	17.082	185.744	-0.060	-0.056	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
139	118.000	14.690	5.850	15.080	4.550	4.096	1.357	1.294	5.298	-0.188	-0.044	0.143	118.000	20.670	10.855	25.545	10.855	5.985	4.875	4.818	28.836	0.492	NaN	-0.520	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	118.000	10.660	7.475	5.395	10.985	4.782	6.328	2.695	12.890	0.041	0.018	0.216	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	118.000	20.085	19.630	24.180	33.345	11.055	14.313	13.990	154.656	-0.114	-0.125	NaN	118.000	23.725	16.250	38.350	24.895	10.964	16.989	16.936	185.693	-0.146	-0.056	0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
140	119.000	14.690	5.785	15.080	4.550	4.162	1.295	1.222	5.087	-0.071	NaN	0.062	119.000	21.710	10.660	25.545	10.855	6.927	3.840	3.835	26.563	-0.984	NaN	1.029	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	119.000	10.790	7.475	5.395	11.050	4.727	6.472	2.732	12.912	0.036	0.036	-0.108	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	119.000	20.085	19.630	24.180	33.150	11.024	14.127	13.834	152.501	-0.156	-0.187	NaN	119.000	23.725	16.185	38.155	24.830	10.874	16.821	16.779	182.444	-0.158	-0.201	-0.033	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
141	120.000	14.690	5.655	15.080	4.485	4.357	1.233	1.158	5.045	-0.064	0.062	0.123	120.000	21.515	10.660	25.545	10.855	6.726	4.035	4.030	27.108	0.195	NaN	-0.195	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	120.000	10.725	7.475	5.460	10.985	4.816	6.328	2.629	12.662	-0.102	-0.090	0.054	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	120.000	20.150	19.760	24.245	33.020	11.112	13.878	13.599	151.111	-0.235	-0.105	0.143	120.000	23.725	16.185	38.090	24.765	10.836	16.732	16.694	180.902	-0.085	-0.089	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
