 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)
54	33.000	42.900	4.810	39.975	3.965	4.225	3.045	-1.833	-7.744	-0.098	NaN	-0.062	33.000	31.655	9.685	23.855	11.960	8.206	8.125	8.125	66.671	-0.309	-0.081	0.231	33.000	32.760	11.505	23.465	16.900	7.937	10.747	10.744	85.277	0.302	0.355	0.056	33.000	37.180	13.520	27.625	16.250	6.604	9.937	5.939	39.216	-0.023	NaN	0.062	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
55	34.000	42.900	4.745	39.975	3.965	4.407	3.027	-1.858	-8.188	-0.025	NaN	0.017	34.000	31.265	9.880	23.920	11.960	8.492	7.634	7.632	64.816	-0.492	-0.063	0.428	34.000	32.890	11.440	23.335	17.160	7.648	11.136	11.135	85.159	0.391	0.245	-0.145	34.000	37.115	13.780	27.560	16.250	6.764	9.869	5.540	37.472	-0.399	0.063	0.128	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
56	35.000	42.965	4.810	39.975	3.965	4.420	3.107	-1.921	-8.492	-0.063	NaN	-0.080	35.000	31.200	9.815	23.985	11.960	8.536	7.527	7.527	64.250	-0.105	-0.062	0.044	35.000	33.020	11.375	23.205	17.485	7.503	11.561	11.561	86.748	0.427	0.282	-0.145	35.000	37.115	13.715	27.495	16.250	6.703	9.948	5.650	37.869	0.110	0.063	-0.017	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
57	36.000	42.900	4.810	39.975	3.965	4.420	3.045	-1.869	-8.260	0.053	NaN	0.062	36.000	31.135	9.880	23.985	11.960	8.554	7.446	7.446	63.696	-0.081	NaN	0.081	36.000	32.955	11.375	23.075	17.745	7.503	11.755	11.754	88.193	0.193	0.250	0.055	36.000	37.180	13.780	27.430	16.250	6.721	10.058	5.452	36.648	-0.197	0.063	-0.047	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
58	37.000	42.835	4.745	39.975	3.965	4.316	2.964	-1.813	-7.825	0.056	NaN	0.080	37.000	31.265	9.880	23.985	11.960	8.511	7.571	7.569	64.423	0.123	NaN	-0.125	37.000	33.345	11.180	22.880	17.940	7.159	12.458	12.458	89.186	0.704	0.270	-0.433	37.000	37.310	13.585	27.430	16.315	6.578	10.250	5.714	37.586	0.262	0.017	-0.177	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
59	38.000	42.900	4.745	39.975	3.965	4.316	3.027	-1.865	-8.049	-0.052	NaN	-0.063	38.000	31.460	9.880	23.985	11.895	8.387	7.742	7.734	64.871	0.165	-0.017	-0.188	38.000	33.215	11.180	22.620	18.330	7.324	12.782	12.770	93.533	0.312	0.434	0.108	38.000	37.245	13.650	27.365	16.250	6.681	10.216	5.722	38.228	0.008	0.046	0.079	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
60	39.000	42.835	4.745	39.910	3.965	4.253	3.027	-1.791	-7.618	0.074	0.063	0.063	39.000	31.590	9.880	23.985	11.960	8.306	7.884	7.879	65.445	0.145	0.017	-0.125	39.000	32.825	11.505	22.360	18.590	7.848	12.638	12.624	99.076	-0.146	0.361	0.505	39.000	37.180	13.715	27.235	16.315	6.725	10.279	5.898	39.664	0.176	0.142	0.079	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
61	40.000	42.835	4.745	39.910	3.965	4.304	3.027	-1.814	-7.808	-0.023	NaN	NaN	40.000	31.525	9.880	23.985	12.025	8.306	7.839	7.837	65.090	-0.043	0.018	0.063	40.000	32.825	11.505	22.100	18.915	7.793	13.036	13.019	101.451	0.394	0.399	NaN	40.000	37.180	13.780	27.170	16.380	6.764	10.342	5.815	39.335	-0.083	0.079	0.016	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
62	41.000	42.900	4.745	39.975	3.965	4.498	3.027	-1.851	-8.327	-0.037	-0.063	-0.063	41.000	31.135	9.945	23.985	11.960	8.554	7.429	7.427	63.536	-0.409	-0.018	0.393	41.000	32.760	11.505	21.840	19.175	7.703	13.344	13.319	102.600	0.300	0.362	0.053	41.000	37.180	13.780	27.170	16.315	6.660	10.326	5.624	37.455	-0.191	-0.016	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
63	42.000	42.835	4.810	39.910	3.965	4.355	3.045	-1.797	-7.825	0.055	0.062	0.044	42.000	31.395	9.945	23.985	11.960	8.368	7.679	7.675	64.220	0.247	NaN	-0.251	42.000	33.085	11.375	21.645	19.370	7.414	13.957	13.935	103.310	0.616	0.272	-0.341	42.000	37.115	13.845	27.170	16.380	6.764	10.263	5.732	38.773	0.108	0.016	0.079	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
64	43.000	42.965	4.810	39.910	3.965	4.396	3.170	-1.870	-8.218	-0.073	NaN	-0.125	43.000	31.720	9.880	23.985	11.895	8.143	7.993	7.988	65.048	0.313	-0.016	-0.331	43.000	32.175	11.700	21.580	19.500	8.441	13.157	13.063	110.268	-0.872	0.129	0.926	43.000	37.050	13.845	27.105	16.315	6.772	10.247	5.927	40.138	0.195	0.047	0.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
65	44.000	42.965	4.745	39.910	3.900	4.436	3.170	-1.840	-8.163	0.030	0.017	0.017	44.000	31.655	9.880	23.855	11.830	8.206	8.040	8.032	65.910	0.044	0.110	0.063	44.000	32.825	11.440	21.580	19.565	7.748	13.873	13.806	106.973	0.743	0.038	-0.679	44.000	36.985	13.910	27.170	16.315	6.856	10.105	5.864	40.201	-0.064	-0.063	0.079	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
66	45.000	42.900	4.745	39.910	3.965	4.336	3.090	-1.783	-7.732	0.057	-0.016	0.063	45.000	31.590	9.880	23.790	11.830	8.330	8.040	8.034	66.924	0.002	0.063	0.063	45.000	32.565	11.505	21.515	19.630	8.062	13.716	13.617	109.787	-0.189	0.091	0.248	45.000	37.115	13.910	27.365	16.250	6.832	10.027	5.707	38.988	-0.157	-0.205	-0.126	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
67	46.000	42.900	4.745	39.910	3.965	4.287	3.090	-1.758	-7.537	0.025	NaN	NaN	46.000	31.915	9.815	23.855	11.830	8.063	8.308	8.301	66.928	0.267	-0.063	-0.331	46.000	32.955	11.310	21.645	19.630	7.683	14.041	13.937	107.087	0.320	-0.105	-0.430	46.000	37.115	13.845	27.430	16.250	6.796	9.979	5.844	39.715	0.138	-0.063	-0.016	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
68	47.000	42.965	4.810	39.910	3.965	4.294	3.170	-1.821	-7.820	-0.063	NaN	-0.080	47.000	31.785	9.880	23.790	11.960	8.206	8.261	8.256	67.748	-0.045	0.096	0.142	47.000	32.890	11.310	21.645	19.565	7.740	13.950	13.842	107.138	-0.096	-0.038	0.052	47.000	37.050	13.845	27.495	16.250	6.820	9.853	5.866	40.007	0.022	-0.063	0.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
69	48.000	42.965	4.680	39.910	3.900	4.378	3.153	-1.804	-7.897	0.017	0.016	0.032	48.000	31.850	9.880	23.790	12.025	8.143	8.341	8.336	67.887	0.080	0.017	-0.063	48.000	33.020	11.245	21.710	19.565	7.595	14.041	13.932	105.811	0.090	-0.052	-0.143	48.000	36.985	13.845	27.430	16.250	6.845	9.853	5.935	40.628	0.069	0.063	0.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
70	49.000	42.965	4.745	39.910	3.900	4.093	3.170	-1.655	-6.773	0.149	NaN	-0.017	49.000	32.370	9.880	23.725	12.220	7.957	8.956	8.951	71.221	0.614	0.114	-0.502	49.000	33.345	11.115	21.710	19.435	7.532	14.304	14.190	106.884	0.258	-0.076	-0.340	49.000	36.855	13.845	27.300	16.315	7.035	9.869	6.452	45.385	0.516	0.142	0.126	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
71	50.000	42.965	4.680	39.910	3.900	4.138	3.153	-1.669	-6.904	-0.014	NaN	0.016	50.000	32.435	9.880	23.595	12.285	7.895	9.161	9.156	72.281	0.205	0.143	-0.063	50.000	33.605	10.985	21.710	19.500	7.242	14.629	14.514	105.105	0.324	0.038	-0.287	50.000	36.725	13.910	27.040	16.315	7.151	9.979	6.544	46.796	0.092	0.252	0.142	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
72	51.000	43.030	4.680	39.975	3.965	4.229	3.138	-1.712	-7.242	-0.044	-0.078	-0.063	51.000	32.435	9.880	23.530	12.285	7.876	9.224	9.220	72.615	0.064	0.063	NaN	51.000	33.605	10.920	21.710	19.500	7.181	14.667	14.513	104.214	-9.956E-4	NaN	-0.038	51.000	36.595	14.040	26.845	16.315	7.269	10.012	6.548	47.595	0.004	0.190	0.156	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
73	52.000	42.835	4.680	39.845	3.965	3.999	3.074	-1.578	-6.312	0.134	0.126	0.190	52.000	32.630	9.750	23.335	12.220	7.733	9.618	9.613	74.335	0.393	0.172	-0.222	52.000	33.605	10.920	21.645	19.565	7.269	14.757	14.608	106.183	0.096	0.091	NaN	52.000	36.855	13.715	26.780	16.380	6.948	10.422	6.987	48.545	0.439	0.079	-0.334	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
74	53.000	42.965	4.680	39.845	3.900	4.091	3.216	-1.686	-6.895	-0.107	0.016	-0.126	53.000	32.500	9.685	23.335	12.220	7.839	9.509	9.509	74.542	-0.104	NaN	0.108	53.000	33.670	10.920	21.775	19.435	7.211	14.629	14.499	104.552	-0.110	-0.181	-0.053	53.000	36.920	13.715	26.585	16.380	6.918	10.673	7.039	48.702	0.052	0.189	-0.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
75	54.000	42.835	4.615	39.845	3.965	3.954	3.060	-1.594	-6.304	0.091	-0.014	0.141	54.000	32.630	9.620	23.205	12.285	7.777	9.795	9.794	76.168	0.286	0.143	-0.143	54.000	33.670	10.920	21.840	19.305	7.299	14.500	14.387	105.012	-0.112	-0.128	NaN	54.000	37.050	13.650	26.455	16.380	6.889	10.941	7.145	49.225	0.106	0.126	-0.142	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
76	55.000	42.835	4.615	39.910	3.965	3.909	2.996	-1.519	-5.936	0.076	-0.063	NaN	55.000	32.760	9.555	23.075	12.350	7.696	10.080	10.080	77.579	0.286	0.143	-0.143	55.000	33.605	10.920	21.905	19.240	7.414	14.357	14.226	105.473	-0.161	-0.091	0.053	55.000	37.180	13.650	26.455	16.445	6.861	11.083	7.190	49.327	0.045	0.016	-0.126	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
77	56.000	42.900	4.745	39.910	3.900	3.862	3.107	-1.581	-6.105	-0.062	0.018	-0.098	56.000	32.760	9.555	23.010	12.415	7.652	10.161	10.161	77.748	0.081	0.081	NaN	56.000	33.670	10.855	21.905	19.240	7.299	14.447	14.330	104.594	0.103	NaN	-0.091	56.000	37.245	13.585	26.455	16.380	6.805	11.146	7.071	48.119	-0.119	-0.016	-0.079	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
78	57.000	42.705	4.615	39.910	3.900	3.822	2.885	-1.319	-5.040	0.262	NaN	0.221	57.000	32.825	9.425	22.880	12.480	7.599	10.404	10.396	79.003	0.235	0.143	-0.100	57.000	33.670	10.920	21.905	19.305	7.356	14.447	14.322	105.359	-0.008	0.038	0.038	57.000	37.180	13.585	26.260	16.380	6.802	11.272	7.310	49.728	0.240	0.189	0.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
79	58.000	42.770	4.680	39.910	3.900	3.769	2.964	-1.471	-5.543	-0.152	NaN	-0.080	58.000	32.825	9.555	22.685	12.610	7.608	10.590	10.590	80.571	0.194	0.224	0.038	58.000	33.735	10.855	21.905	19.240	7.273	14.500	14.408	104.788	0.086	-0.038	-0.091	58.000	37.245	13.390	26.130	16.445	6.687	11.527	7.515	50.256	0.205	0.143	-0.114	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
80	59.000	42.770	4.680	39.910	3.900	3.815	2.964	-1.502	-5.729	-0.031	NaN	NaN	59.000	32.825	9.555	22.425	12.740	7.546	10.877	10.877	82.075	0.287	0.287	NaN	59.000	33.735	10.920	21.905	19.240	7.248	14.463	14.395	104.332	-0.013	NaN	0.037	59.000	37.310	13.390	26.000	16.445	6.633	11.715	7.439	49.344	-0.076	0.126	-0.063	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
81	60.000	42.705	4.680	39.910	3.900	3.723	2.902	-1.394	-5.188	0.108	NaN	0.063	60.000	32.760	9.620	22.295	12.870	7.689	10.958	10.958	84.259	0.081	0.163	0.081	60.000	33.475	10.985	21.905	19.240	7.563	14.213	14.115	106.757	-0.280	NaN	0.249	60.000	37.375	13.325	25.805	16.510	6.574	12.000	7.702	50.632	0.263	0.205	-0.080	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
82	61.000	42.705	4.680	39.910	3.900	3.678	2.902	-1.488	-5.471	-0.094	NaN	NaN	61.000	33.020	9.490	22.100	13.000	7.379	11.470	11.470	84.644	0.512	0.225	-0.287	61.000	33.540	10.985	21.905	19.240	7.514	14.266	14.206	106.749	0.092	NaN	-0.053	61.000	37.635	13.065	25.675	16.575	6.325	12.464	7.794	49.297	0.092	0.143	-0.323	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
83	62.000	42.770	4.615	39.845	3.900	3.682	3.011	-1.689	-6.219	-0.202	0.063	-0.048	62.000	32.955	9.490	21.905	13.195	7.482	11.655	11.655	87.200	0.184	0.247	0.062	62.000	33.410	11.050	21.840	19.305	7.725	14.213	14.167	109.440	-0.040	0.091	0.144	62.000	37.830	12.870	25.545	16.575	6.193	12.832	7.845	48.583	0.051	0.124	-0.243	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
84	63.000	42.705	4.680	39.910	3.900	3.504	2.902	-1.619	-5.674	0.070	-0.063	0.045	63.000	32.630	9.490	21.775	13.260	7.832	11.491	11.491	89.993	-0.164	0.144	0.307	63.000	33.540	10.985	21.840	19.305	7.648	14.357	14.328	109.580	0.161	NaN	-0.144	63.000	38.155	12.480	25.220	16.640	5.838	13.587	8.114	47.366	0.269	0.329	-0.429	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
