 	T (0)	Base X (0)	Base Y (0)	Tip X (0)	Tip Y (0)	||[body,base]|| (0)	||[base,tip]||  (0)	||[base,tip]|| : [body,base] (0)	[base,tip] ? [body,base] (0)	?||[base,tip]|| : [body,base] (0)	||[tip(t-1),tip(t)]|| : [base,tip] (0)	||[base(t-1),base(t)]|| : [base,tip] (0)	T (1)	Base X (1)	Base Y (1)	Tip X (1)	Tip Y (1)	||[body,base]|| (1)	||[base,tip]||  (1)	||[base,tip]|| : [body,base] (1)	[base,tip] ? [body,base] (1)	?||[base,tip]|| : [body,base] (1)	||[tip(t-1),tip(t)]|| : [base,tip] (1)	||[base(t-1),base(t)]|| : [base,tip] (1)	T (2)	Base X (2)	Base Y (2)	Tip X (2)	Tip Y (2)	||[body,base]|| (2)	||[base,tip]||  (2)	||[base,tip]|| : [body,base] (2)	[base,tip] ? [body,base] (2)	?||[base,tip]|| : [body,base] (2)	||[tip(t-1),tip(t)]|| : [base,tip] (2)	||[base(t-1),base(t)]|| : [base,tip] (2)	T (3)	Base X (3)	Base Y (3)	Tip X (3)	Tip Y (3)	||[body,base]|| (3)	||[base,tip]||  (3)	||[base,tip]|| : [body,base] (3)	[base,tip] ? [body,base] (3)	?||[base,tip]|| : [body,base] (3)	||[tip(t-1),tip(t)]|| : [base,tip] (3)	||[base(t-1),base(t)]|| : [base,tip] (3)	T (4)	Base X (4)	Base Y (4)	Tip X (4)	Tip Y (4)	||[body,base]|| (4)	||[base,tip]||  (4)	||[base,tip]|| : [body,base] (4)	[base,tip] ? [body,base] (4)	?||[base,tip]|| : [body,base] (4)	||[tip(t-1),tip(t)]|| : [base,tip] (4)	||[base(t-1),base(t)]|| : [base,tip] (4)	T (5)	Base X (5)	Base Y (5)	Tip X (5)	Tip Y (5)	||[body,base]|| (5)	||[base,tip]||  (5)	||[base,tip]|| : [body,base] (5)	[base,tip] ? [body,base] (5)	?||[base,tip]|| : [body,base] (5)	||[tip(t-1),tip(t)]|| : [base,tip] (5)	||[base(t-1),base(t)]|| : [base,tip] (5)	T (6)	Base X (6)	Base Y (6)	Tip X (6)	Tip Y (6)	||[body,base]|| (6)	||[base,tip]||  (6)	||[base,tip]|| : [body,base] (6)	[base,tip] ? [body,base] (6)	?||[base,tip]|| : [body,base] (6)	||[tip(t-1),tip(t)]|| : [base,tip] (6)	||[base(t-1),base(t)]|| : [base,tip] (6)	T (7)	Base X (7)	Base Y (7)	Tip X (7)	Tip Y (7)	||[body,base]|| (7)	||[base,tip]||  (7)	||[base,tip]|| : [body,base] (7)	[base,tip] ? [body,base] (7)	?||[base,tip]|| : [body,base] (7)	||[tip(t-1),tip(t)]|| : [base,tip] (7)	||[base(t-1),base(t)]|| : [base,tip] (7)	T (8)	Base X (8)	Base Y (8)	Tip X (8)	Tip Y (8)	||[body,base]|| (8)	||[base,tip]||  (8)	||[base,tip]|| : [body,base] (8)	[base,tip] ? [body,base] (8)	?||[base,tip]|| : [body,base] (8)	||[tip(t-1),tip(t)]|| : [base,tip] (8)	||[base(t-1),base(t)]|| : [base,tip] (8)	T (9)	Base X (9)	Base Y (9)	Tip X (9)	Tip Y (9)	||[body,base]|| (9)	||[base,tip]||  (9)	||[base,tip]|| : [body,base] (9)	[base,tip] ? [body,base] (9)	?||[base,tip]|| : [body,base] (9)	||[tip(t-1),tip(t)]|| : [base,tip] (9)	||[base(t-1),base(t)]|| : [base,tip] (9)	T (10)	Base X (10)	Base Y (10)	Tip X (10)	Tip Y (10)	||[body,base]|| (10)	||[base,tip]||  (10)	||[base,tip]|| : [body,base] (10)	[base,tip] ? [body,base] (10)	?||[base,tip]|| : [body,base] (10)	||[tip(t-1),tip(t)]|| : [base,tip] (10)	||[base(t-1),base(t)]|| : [base,tip] (10)	T (11)	Base X (11)	Base Y (11)	Tip X (11)	Tip Y (11)	||[body,base]|| (11)	||[base,tip]||  (11)	||[base,tip]|| : [body,base] (11)	[base,tip] ? [body,base] (11)	?||[base,tip]|| : [body,base] (11)	||[tip(t-1),tip(t)]|| : [base,tip] (11)	||[base(t-1),base(t)]|| : [base,tip] (11)	T (12)	Base X (12)	Base Y (12)	Tip X (12)	Tip Y (12)	||[body,base]|| (12)	||[base,tip]||  (12)	||[base,tip]|| : [body,base] (12)	[base,tip] ? [body,base] (12)	?||[base,tip]|| : [body,base] (12)	||[tip(t-1),tip(t)]|| : [base,tip] (12)	||[base(t-1),base(t)]|| : [base,tip] (12)	T (13)	Base X (13)	Base Y (13)	Tip X (13)	Tip Y (13)	||[body,base]|| (13)	||[base,tip]||  (13)	||[base,tip]|| : [body,base] (13)	[base,tip] ? [body,base] (13)	?||[base,tip]|| : [body,base] (13)	||[tip(t-1),tip(t)]|| : [base,tip] (13)	||[base(t-1),base(t)]|| : [base,tip] (13)	T (14)	Base X (14)	Base Y (14)	Tip X (14)	Tip Y (14)	||[body,base]|| (14)	||[base,tip]||  (14)	||[base,tip]|| : [body,base] (14)	[base,tip] ? [body,base] (14)	?||[base,tip]|| : [body,base] (14)	||[tip(t-1),tip(t)]|| : [base,tip] (14)	||[base(t-1),base(t)]|| : [base,tip] (14)	T (15)	Base X (15)	Base Y (15)	Tip X (15)	Tip Y (15)	||[body,base]|| (15)	||[base,tip]||  (15)	||[base,tip]|| : [body,base] (15)	[base,tip] ? [body,base] (15)	?||[base,tip]|| : [body,base] (15)	||[tip(t-1),tip(t)]|| : [base,tip] (15)	||[base(t-1),base(t)]|| : [base,tip] (15)	T (16)	Base X (16)	Base Y (16)	Tip X (16)	Tip Y (16)	||[body,base]|| (16)	||[base,tip]||  (16)	||[base,tip]|| : [body,base] (16)	[base,tip] ? [body,base] (16)	?||[base,tip]|| : [body,base] (16)	||[tip(t-1),tip(t)]|| : [base,tip] (16)	||[base(t-1),base(t)]|| : [base,tip] (16)	T (17)	Base X (17)	Base Y (17)	Tip X (17)	Tip Y (17)	||[body,base]|| (17)	||[base,tip]||  (17)	||[base,tip]|| : [body,base] (17)	[base,tip] ? [body,base] (17)	?||[base,tip]|| : [body,base] (17)	||[tip(t-1),tip(t)]|| : [base,tip] (17)	||[base(t-1),base(t)]|| : [base,tip] (17)
11	-10.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	9.000	274.000	238.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	20.000	248.000	334.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	50.000	185.000	295.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	71.000	250.000	329.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.000	270.000	297.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.000	274.000	313.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89.000	273.000	297.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106.000	274.000	311.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
12	-9.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	10.000	276.000	238.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	21.000	248.000	334.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	51.000	186.000	298.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	72.000	249.000	327.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.000	270.000	297.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	84.000	274.000	312.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90.000	273.000	295.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107.000	274.000	309.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
13	-8.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	11.000	277.000	239.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22.000	229.000	312.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	52.000	185.000	300.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	73.000	249.000	326.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.000	269.000	295.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	85.000	274.000	312.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.000	273.000	296.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	108.000	271.000	297.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
14	-7.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	12.000	279.000	238.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	23.000	249.000	336.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	53.000	185.000	301.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	74.000	250.000	330.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.000	270.000	296.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	86.000	274.000	300.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.000	257.000	302.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	109.000	274.000	312.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
15	-6.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	13.000	282.000	240.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	24.000	227.000	308.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	54.000	185.000	301.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	75.000	249.000	328.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.000	276.000	305.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	87.000	274.000	300.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	93.000	269.000	309.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110.000	271.000	299.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
16	-5.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	14.000	285.000	241.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	25.000	248.000	337.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	55.000	189.000	302.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	76.000	249.000	331.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.000	276.000	308.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	88.000	274.000	299.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	94.000	268.000	311.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111.000	270.000	298.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
17	-4.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	15.000	275.000	248.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	26.000	245.000	334.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	56.000	187.000	302.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	77.000	249.000	329.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.000	271.000	295.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	89.000	274.000	297.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	95.000	278.000	311.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	112.000	271.000	312.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
18	-3.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000	341.000	236.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	16.000	273.000	247.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	27.000	248.000	337.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	57.000	186.000	303.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	78.000	250.000	328.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.000	270.000	293.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	90.000	273.000	295.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	96.000	277.000	306.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	113.000	269.000	295.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
19	-2.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	0.000	286.000	167.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000	341.000	237.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	17.000	276.000	243.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	28.000	241.000	342.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	58.000	187.000	306.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	79.000	256.000	344.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	270.000	292.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	91.000	273.000	296.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	97.000	269.000	308.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	114.000	270.000	296.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
20	-1.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1.000	286.000	166.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2.000	341.000	240.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	18.000	276.000	243.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	29.000	241.000	315.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	59.000	185.000	309.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.000	255.000	344.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	81.000	272.000	292.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	92.000	257.000	302.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.000	273.000	309.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115.000	270.000	296.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
21	0.000	12.285	7.540	18.135	3.770	4.229	6.960	3.496	14.788	NaN	NaN	NaN	0.000	6.825	10.660	6.110	9.815	5.762	1.107	0.864	4.977	NaN	NaN	NaN	0.000	20.215	11.440	31.720	9.360	7.742	11.692	11.582	89.667	NaN	NaN	NaN	0.000	6.695	11.440	3.445	13.000	5.794	3.605	3.157	18.294	NaN	NaN	NaN	0.000	9.945	13.910	7.215	15.990	3.321	3.432	3.428	11.382	NaN	NaN	NaN	0.000	24.570	15.015	33.670	20.280	12.519	10.513	10.155	127.130	NaN	NaN	NaN	0.000	17.940	18.720	22.815	26.650	8.842	9.309	9.248	81.771	NaN	NaN	NaN	0.000	15.860	23.465	18.330	29.575	12.178	6.590	6.555	79.836	NaN	NaN	NaN	2.000	18.915	10.660	20.605	7.930	6.499	3.211	2.056	13.359	2.056	NaN	NaN	3.000	22.490	15.990	22.490	16.120	11.028	0.130	0.053	0.583	0.053	NaN	NaN	19.000	18.265	15.795	18.200	16.055	8.945	0.268	0.107	0.959	0.107	NaN	NaN	30.000	15.990	22.230	16.185	22.295	11.981	0.206	0.141	1.694	0.141	NaN	NaN	60.000	12.350	20.670	14.300	29.185	10.466	8.735	8.731	91.378	8.731	NaN	NaN	81.000	16.705	22.685	16.770	22.685	12.272	0.065	0.039	0.473	0.039	NaN	NaN	82.000	18.265	20.475	18.655	22.165	11.661	1.734	1.398	16.300	1.398	NaN	NaN	93.000	18.135	20.605	19.240	23.855	10.920	3.433	2.822	30.821	2.822	NaN	NaN	99.000	18.070	20.215	19.630	24.830	11.478	4.872	4.189	48.085	4.189	NaN	NaN	116.000	18.135	20.475	19.370	23.660	13.263	3.416	3.205	42.512	3.205	NaN	NaN
22	1.000	12.220	7.475	18.070	3.770	4.165	6.925	3.427	14.272	-0.069	-0.055	-0.020	1.000	6.695	10.465	5.980	9.620	5.838	1.107	0.870	5.078	0.006	0.233	0.233	1.000	20.410	11.310	31.590	9.490	8.002	11.327	11.245	89.976	-0.337	-0.149	0.213	1.000	6.825	11.310	3.380	13.065	5.599	3.866	3.337	18.687	0.180	0.087	-0.175	1.000	9.880	13.910	7.150	15.990	3.406	3.432	3.421	11.653	-0.007	0.052	0.052	1.000	24.440	14.950	33.345	20.085	12.474	10.279	9.949	124.105	-0.205	-0.379	-0.145	1.000	17.875	18.720	22.815	26.585	8.945	9.288	9.245	82.696	-0.003	-0.055	-0.035	1.000	15.730	23.140	18.330	29.705	11.973	7.061	7.028	84.149	0.473	0.121	-0.350	3.000	19.175	10.465	20.670	7.800	6.840	3.056	1.883	12.878	-0.173	0.145	0.297	4.000	22.165	15.860	22.360	16.185	10.791	0.379	0.312	3.372	0.260	-0.011	-0.279	20.000	18.460	15.665	19.370	16.315	7.999	1.118	1.110	8.881	1.003	1.103	0.083	31.000	15.990	22.100	16.185	22.100	11.891	0.195	0.084	1.001	-0.057	1.194E-17	7.960E-18	61.000	11.895	20.605	14.300	29.250	10.195	8.973	8.911	90.850	0.180	0.063	-0.185	82.000	254.000	337.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	83.000	18.265	20.475	18.655	22.295	11.619	1.861	1.478	17.170	0.080	0.127	NaN	94.000	18.070	20.540	19.370	23.985	10.816	3.682	3.109	33.631	0.287	0.168	-0.084	100.000	17.875	20.085	19.760	24.895	11.379	5.166	4.581	52.128	0.392	0.108	-0.192	117.000	18.135	20.410	19.240	23.465	13.301	3.249	3.009	40.023	-0.196	-0.228	-0.061
