dT	T (0)	dT (0)	Base Mean (0)	Body Mean (0)	Proj Mean (0)	Tip Mean (0)	Tip Th Mean (0)	Length (0)	dL (0)	DCTM (0)	DCBM (0)	T (1)	dT (1)	Base Mean (1)	Body Mean (1)	Proj Mean (1)	Tip Mean (1)	Tip Th Mean (1)	Length (1)	dL (1)	DCTM (1)	DCBM (1)	T (2)	dT (2)	Base Mean (2)	Body Mean (2)	Proj Mean (2)	Tip Mean (2)	Tip Th Mean (2)	Length (2)	dL (2)	DCTM (2)	DCBM (2)	T (3)	dT (3)	Base Mean (3)	Body Mean (3)	Proj Mean (3)	Tip Mean (3)	Tip Th Mean (3)	Length (3)	dL (3)	DCTM (3)	DCBM (3)	T (4)	dT (4)	Base Mean (4)	Body Mean (4)	Proj Mean (4)	Tip Mean (4)	Tip Th Mean (4)	Length (4)	dL (4)	DCTM (4)	DCBM (4)	T (5)	dT (5)	Base Mean (5)	Body Mean (5)	Proj Mean (5)	Tip Mean (5)	Tip Th Mean (5)	Length (5)	dL (5)	DCTM (5)	DCBM (5)	T (6)	dT (6)	Base Mean (6)	Body Mean (6)	Proj Mean (6)	Tip Mean (6)	Tip Th Mean (6)	Length (6)	dL (6)	DCTM (6)	DCBM (6)	T (7)	dT (7)	Base Mean (7)	Body Mean (7)	Proj Mean (7)	Tip Mean (7)	Tip Th Mean (7)	Length (7)	dL (7)	DCTM (7)	DCBM (7)	T (8)	dT (8)	Base Mean (8)	Body Mean (8)	Proj Mean (8)	Tip Mean (8)	Tip Th Mean (8)	Length (8)	dL (8)	DCTM (8)	DCBM (8)	T (9)	dT (9)	Base Mean (9)	Body Mean (9)	Proj Mean (9)	Tip Mean (9)	Tip Th Mean (9)	Length (9)	dL (9)	DCTM (9)	DCBM (9)	T (10)	dT (10)	Base Mean (10)	Body Mean (10)	Proj Mean (10)	Tip Mean (10)	Tip Th Mean (10)	Length (10)	dL (10)	DCTM (10)	DCBM (10)	T (11)	dT (11)	Base Mean (11)	Body Mean (11)	Proj Mean (11)	Tip Mean (11)	Tip Th Mean (11)	Length (11)	dL (11)	DCTM (11)	DCBM (11)	T (12)	dT (12)	Base Mean (12)	Body Mean (12)	Proj Mean (12)	Tip Mean (12)	Tip Th Mean (12)	Length (12)	dL (12)	DCTM (12)	DCBM (12)	T (13)	dT (13)	Base Mean (13)	Body Mean (13)	Proj Mean (13)	Tip Mean (13)	Tip Th Mean (13)	Length (13)	dL (13)	DCTM (13)	DCBM (13)	T (14)	dT (14)	Base Mean (14)	Body Mean (14)	Proj Mean (14)	Tip Mean (14)	Tip Th Mean (14)	Length (14)	dL (14)	DCTM (14)	DCBM (14)	T (15)	dT (15)	Base Mean (15)	Body Mean (15)	Proj Mean (15)	Tip Mean (15)	Tip Th Mean (15)	Length (15)	dL (15)	DCTM (15)	DCBM (15)
103.000	104.000	103.000	267.517	725.840	163.416	137.429	147.176	11.838	0.184	0.091	-0.051	104.000	103.000	250.964	725.840	153.036	136.913	158.333	10.812	-0.130	-0.064	0.128	104.000	103.000	230.462	725.840	156.215	133.600	142.471	13.706	7.837	6.715	-0.250	104.000	103.000	293.071	725.840	179.604	143.560	152.312	5.473	-0.008	-0.063	-0.080	104.000	103.000	348.444	725.840	205.097	146.500	163.308	5.012	-0.038	-0.059	-0.027	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	104.000	103.000	232.739	725.840	155.390	130.636	144.364	9.163	-0.046	-0.145	-0.024	104.000	103.000	230.769	725.840	149.595	132.045	147.857	7.079	0.490	0.059	-0.232	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
104.000	105.000	104.000	280.026	727.132	162.623	136.727	142.867	12.159	0.322	0.091	-0.234	105.000	104.000	259.741	727.132	152.835	130.696	139.438	10.942	0.130	0.064	-0.075	105.000	104.000	235.694	727.132	158.344	135.680	142.000	13.530	-0.176	-0.199	-0.090	105.000	104.000	306.259	727.132	185.264	138.792	152.769	5.557	0.084	-0.142	-0.189	105.000	104.000	345.462	727.132	197.867	142.464	158.750	4.947	-0.065	0.060	0.085	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	105.000	104.000	244.341	727.132	156.963	134.636	140.762	8.811	-0.352	-0.205	0.024	105.000	104.000	226.179	727.132	150.638	128.000	139.067	6.773	-0.306	-0.059	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
105.000	106.000	105.000	300.178	728.599	165.235	133.682	144.800	12.362	0.203	0.091	0.011	106.000	105.000	254.926	728.599	154.007	138.958	156.875	11.007	0.065	0.000	-0.064	106.000	105.000	259.391	728.599	163.172	138.458	145.273	13.694	0.165	-0.162	-0.126	106.000	105.000	356.893	728.599	191.957	144.250	157.000	5.714	0.157	-0.063	-0.268	106.000	105.000	346.156	728.599	201.440	144.458	157.875	5.096	0.149	-0.000	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	106.000	105.000	244.390	728.599	157.923	136.500	143.471	8.654	-0.157	-0.145	0.000	106.000	105.000	232.600	728.599	153.571	131.565	136.222	6.903	0.130	0.059	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
106.000	107.000	106.000	303.167	725.598	164.801	132.455	139.263	12.446	0.084	0.051	0.000	107.000	106.000	260.593	725.598	153.501	139.783	146.733	11.007	0.000	0.000	0.000	107.000	106.000	260.595	725.598	158.808	139.125	149.625	13.232	-0.463	-0.108	0.162	107.000	106.000	332.815	725.598	191.120	143.042	156.300	5.603	-0.111	-0.063	0.079	107.000	106.000	325.838	725.598	195.190	143.391	153.385	4.836	-0.260	-0.000	0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	107.000	106.000	246.902	725.598	156.381	129.273	136.600	8.608	-0.046	-0.061	0.000	107.000	106.000	246.587	725.598	152.633	128.091	147.750	7.339	0.436	-0.059	-0.263	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
107.000	108.000	107.000	309.000	724.542	166.526	137.500	146.769	12.611	0.165	0.234	0.040	108.000	107.000	262.926	724.542	153.255	138.400	151.583	11.072	0.065	0.000	-0.064	108.000	107.000	270.915	724.542	159.323	142.348	148.850	13.140	-0.092	-0.090	0.054	108.000	107.000	364.321	724.542	194.625	134.130	145.429	5.909	0.306	0.126	-0.126	108.000	107.000	329.061	724.542	198.623	148.875	163.889	4.752	-0.084	-0.059	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	108.000	107.000	258.957	724.542	158.061	129.292	149.200	8.830	0.222	0.000	-0.145	108.000	107.000	231.889	724.542	148.624	129.318	131.760	6.811	-0.528	0.000	0.204	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
108.000	109.000	108.000	235.439	722.736	151.603	139.174	154.333	11.543	-1.068	-0.051	0.985	109.000	108.000	274.724	722.736	153.338	134.083	153.556	11.294	0.222	0.000	-0.203	109.000	108.000	259.067	722.736	157.998	144.783	152.714	12.891	-0.249	-0.108	0.090	109.000	108.000	335.704	722.736	184.337	134.704	154.375	5.825	-0.084	0.063	0.126	109.000	108.000	328.154	722.736	195.163	142.500	153.812	4.576	-0.176	0.060	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	109.000	108.000	261.000	722.736	159.631	132.304	143.000	8.589	-0.241	0.000	0.121	109.000	108.000	213.185	722.736	150.502	130.958	143.000	6.746	-0.065	0.000	0.086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
109.000	110.000	109.000	263.644	722.489	157.924	137.727	142.000	12.179	0.636	0.142	-0.376	110.000	109.000	310.321	722.489	157.355	138.556	150.250	11.470	0.176	0.064	-0.117	110.000	109.000	288.304	722.489	161.596	134.083	140.857	13.002	0.111	0.000	-0.054	110.000	109.000	321.069	722.489	186.205	141.455	163.143	5.844	0.019	0.063	0.000	110.000	109.000	314.548	722.489	192.736	140.833	155.300	4.725	0.149	-0.000	-0.086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	110.000	109.000	259.163	722.489	158.190	135.136	147.833	8.719	0.130	0.060	0.000	110.000	109.000	229.000	722.489	152.219	136.864	141.762	6.987	0.241	0.000	-0.086	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
110.000	111.000	110.000	275.659	722.664	159.694	134.318	142.692	12.381	0.203	0.091	-0.142	111.000	110.000	313.250	722.664	157.915	134.792	148.333	11.489	0.019	-0.064	-0.064	111.000	110.000	258.023	722.664	157.896	142.250	148.923	12.309	-0.693	0.000	0.464	111.000	110.000	318.593	722.664	180.146	135.538	145.438	5.909	0.065	0.063	0.000	111.000	110.000	329.128	722.664	197.127	139.731	160.417	4.928	0.203	-0.000	-0.119	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	111.000	110.000	258.243	722.664	161.031	134.320	140.591	8.459	-0.260	-0.145	0.060	111.000	110.000	220.806	722.664	152.816	136.652	149.500	6.987	0.000	0.000	-0.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
111.000	112.000	111.000	274.500	722.264	161.764	136.500	151.143	12.576	0.195	0.143	-0.051	112.000	111.000	319.000	722.264	157.988	137.625	145.682	11.822	0.333	0.000	-0.267	112.000	111.000	270.591	722.264	159.187	138.417	151.182	12.182	-0.127	-0.055	0.214	112.000	111.000	332.481	722.264	182.897	139.640	148.846	5.909	0.000	0.000	0.000	112.000	111.000	323.111	722.264	195.050	143.542	157.286	4.790	-0.138	-0.059	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	112.000	111.000	248.000	722.264	156.055	130.370	141.385	8.413	-0.046	-0.061	0.024	112.000	111.000	219.300	722.264	148.913	129.905	143.889	6.968	-0.019	0.087	0.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
112.000	113.000	112.000	220.044	718.689	152.240	142.556	145.722	11.570	-1.007	0.091	0.994	113.000	112.000	289.704	718.689	155.874	126.875	135.706	11.619	-0.203	0.064	0.181	113.000	112.000	268.304	718.689	158.276	142.000	152.643	11.914	-0.268	-0.089	0.124	113.000	112.000	375.167	718.689	191.431	136.000	150.615	6.188	0.279	0.063	-0.190	113.000	112.000	320.429	718.689	193.563	146.083	157.429	4.568	-0.222	0.060	0.205	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	113.000	112.000	255.116	718.689	157.874	131.682	141.818	8.452	0.038	-0.060	-0.085	113.000	112.000	213.906	718.689	151.067	136.087	143.938	6.941	-0.027	-0.086	0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
113.000	114.000	113.000	220.156	717.480	150.797	147.136	162.100	11.792	0.222	0.183	0.000	114.000	113.000	308.034	717.480	156.312	137.304	160.600	11.776	0.157	-0.064	-0.181	114.000	113.000	246.977	717.480	154.987	135.565	147.625	11.555	-0.360	0.000	0.268	114.000	113.000	304.296	717.480	183.494	144.125	152.667	5.909	-0.279	0.015	0.268	114.000	113.000	315.979	717.480	193.587	139.679	149.083	5.104	0.536	-0.000	-0.241	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	114.000	113.000	265.500	717.480	161.777	138.917	150.917	8.394	-0.057	0.000	0.000	114.000	113.000	218.280	717.480	150.471	127.833	137.812	6.727	-0.214	0.000	0.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
114.000	115.000	114.000	296.578	721.619	169.191	143.231	154.000	13.434	1.642	0.040	-1.374	115.000	114.000	286.581	721.619	156.377	130.292	140.769	11.814	0.038	0.000	-0.075	115.000	114.000	233.212	721.619	154.405	139.783	154.100	11.092	-0.463	0.000	0.290	115.000	114.000	312.370	721.619	182.992	137.167	151.333	6.058	0.149	0.063	-0.063	115.000	114.000	314.000	721.619	194.105	147.074	151.889	5.012	-0.092	-0.000	0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	115.000	114.000	267.977	721.619	159.785	140.818	145.211	8.211	-0.184	-0.290	-0.085	115.000	114.000	216.500	721.619	148.842	130.286	144.556	7.014	0.287	0.000	-0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
115.000	116.000	115.000	225.435	717.811	151.113	142.800	153.556	12.205	-1.228	0.142	1.136	116.000	115.000	312.103	717.811	155.068	129.217	139.727	12.101	0.287	0.064	-0.192	116.000	115.000	245.561	717.811	157.394	137.500	144.667	11.149	0.057	0.112	0.155	116.000	115.000	326.964	717.811	187.655	137.423	142.158	6.196	0.138	0.063	-0.078	116.000	115.000	309.525	717.811	190.415	146.250	159.333	4.855	-0.157	-0.000	0.060	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	116.000	115.000	241.444	717.811	156.319	130.360	138.750	8.203	-0.008	-0.024	0.084	116.000	115.000	219.172	717.811	149.578	126.125	139.273	6.857	-0.157	0.059	0.145	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
116.000	117.000	116.000	236.111	718.401	149.662	133.818	142.750	12.167	-0.038	0.000	0.050	117.000	116.000	293.714	718.401	155.386	131.304	137.250	12.036	-0.065	-0.064	0.000	117.000	116.000	267.500	718.401	159.300	133.045	139.235	10.908	-0.241	-0.056	0.121	117.000	116.000	293.889	718.401	184.811	141.200	145.818	6.066	-0.130	0.063	0.205	117.000	116.000	325.690	718.401	195.310	149.500	160.062	4.568	-0.287	-0.000	0.119	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	117.000	116.000	249.932	718.401	158.369	131.000	140.733	7.981	-0.222	-0.181	-0.060	117.000	116.000	231.091	718.401	152.537	131.857	137.625	6.968	0.111	-0.087	-0.173	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
117.000	118.000	117.000	231.267	713.004	150.589	141.150	148.615	12.213	0.046	0.225	0.191	118.000	117.000	286.296	713.004	156.234	132.667	142.000	12.166	0.130	0.064	-0.075	118.000	117.000	251.026	713.004	157.253	146.826	157.545	10.548	-0.360	-0.056	0.266	118.000	117.000	326.556	713.004	189.087	141.741	151.588	6.112	0.046	-0.111	-0.126	118.000	117.000	305.419	713.004	193.066	146.600	161.273	4.568	0.000	-0.000	0.025	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	118.000	117.000	251.822	713.004	161.039	131.318	145.083	7.759	-0.222	-0.168	0.000	118.000	117.000	216.857	713.004	153.020	132.875	142.667	6.857	-0.111	0.086	0.173	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
118.000	119.000	118.000	240.302	713.699	151.155	136.150	143.733	12.332	0.119	0.183	0.000	119.000	118.000	311.889	713.699	157.068	135.440	146.692	12.231	0.065	0.000	-0.064	119.000	118.000	243.211	713.699	158.537	137.500	144.857	10.605	0.057	0.056	0.000	119.000	118.000	307.963	713.699	189.429	138.200	149.000	6.158	0.046	0.126	0.063	119.000	118.000	305.679	713.699	189.306	141.038	151.158	4.576	0.008	-0.000	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	119.000	118.000	236.488	713.699	158.345	131.000	134.952	7.648	-0.111	-0.061	0.061	119.000	118.000	202.900	713.699	150.809	134.250	142.500	6.903	0.046	0.000	-0.059	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
119.000	120.000	119.000	263.111	714.273	154.440	139.905	153.875	12.876	0.544	0.233	-0.233	120.000	119.000	326.714	714.273	161.032	133.348	151.714	12.369	0.138	0.000	-0.118	120.000	119.000	249.079	714.273	156.529	135.667	141.400	10.613	0.008	0.089	0.056	120.000	119.000	266.222	714.273	173.555	138.773	149.267	5.576	-0.582	-0.015	0.521	120.000	119.000	312.103	714.273	189.746	140.800	164.200	4.522	-0.054	-0.060	-0.000	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	120.000	119.000	243.341	714.273	159.120	134.435	146.154	7.759	0.111	0.000	-0.061	120.000	119.000	227.111	714.273	150.497	131.909	138.077	7.320	0.417	0.027	-0.204	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
